Ls TT EB_gmv TEB_gmv
2461 1.957009e-20 1.014573e-19 1.596453e-20
2462 1.954426e-20 1.014491e-19 1.594658e-20
2463 1.951854e-20 1.014410e-19 1.592867e-20
2464 1.949292e-20 1.014330e-19 1.591081e-20
2465 1.946740e-20 1.014250e-19 1.589298e-20
2466 1.944197e-20 1.014170e-19 1.587519e-20
2467 1.941663e-20 1.014092e-19 1.585744e-20
2468 1.939137e-20 1.014014e-19 1.583973e-20
2469 1.936619e-20 1.013936e-19 1.582206e-20
2470 1.934107e-20 1.013859e-19 1.580442e-20
2471 1.931600e-20 1.013783e-19 1.578681e-20
2472 1.929099e-20 1.013707e-19 1.576925e-20
2473 1.926602e-20 1.013632e-19 1.575171e-20
2474 1.924108e-20 1.013557e-19 1.573421e-20
2475 1.921616e-20 1.013483e-19 1.571675e-20
2476 1.919126e-20 1.013410e-19 1.569933e-20
2477 1.916637e-20 1.013338e-19 1.568195e-20
2478 1.914148e-20 1.013266e-19 1.566460e-20
2479 1.911659e-20 1.013195e-19 1.564730e-20
2480 1.909171e-20 1.013125e-19 1.563004e-20
2481 1.906684e-20 1.013055e-19 1.561283e-20
2482 1.904199e-20 1.012987e-19 1.559566e-20
2483 1.901717e-20 1.012919e-19 1.557853e-20
2484 1.899239e-20 1.012853e-19 1.556146e-20
2485 1.896764e-20 1.012787e-19 1.554443e-20
2486 1.894295e-20 1.012723e-19 1.552745e-20
2487 1.891831e-20 1.012660e-19 1.551052e-20
2488 1.889374e-20 1.012597e-19 1.549364e-20
2489 1.886924e-20 1.012536e-19 1.547682e-20
2490 1.884481e-20 1.012476e-19 1.546004e-20
2491 1.882047e-20 1.012417e-19 1.544333e-20
2492 1.879622e-20 1.012360e-19 1.542667e-20
2493 1.877207e-20 1.012304e-19 1.541007e-20
2494 1.874802e-20 1.012249e-19 1.539352e-20
2495 1.872407e-20 1.012195e-19 1.537704e-20
2496 1.870024e-20 1.012143e-19 1.536061e-20
2497 1.867653e-20 1.012093e-19 1.534425e-20
2498 1.865294e-20 1.012043e-19 1.532795e-20
2499 1.862948e-20 1.011996e-19 1.531171e-20
2500 1.860615e-20 1.011949e-19 1.529553e-20
2501 1.858297e-20 1.011904e-19 1.527942e-20
2502 1.855993e-20 1.011861e-19 1.526336e-20
2503 1.853704e-20 1.011818e-19 1.524736e-20
2504 1.851428e-20 1.011777e-19 1.523142e-20
2505 1.849164e-20 1.011738e-19 1.521553e-20
2506 1.846911e-20 1.011699e-19 1.519970e-20
2507 1.844668e-20 1.011662e-19 1.518393e-20
2508 1.842432e-20 1.011626e-19 1.516821e-20
2509 1.840203e-20 1.011591e-19 1.515254e-20
2510 1.837980e-20 1.011557e-19 1.513692e-20
2511 1.835762e-20 1.011525e-19 1.512136e-20
2512 1.833546e-20 1.011493e-19 1.510584e-20
2513 1.831331e-20 1.011463e-19 1.509038e-20
2514 1.829118e-20 1.011434e-19 1.507496e-20
2515 1.826904e-20 1.011405e-19 1.505959e-20
2516 1.824690e-20 1.011378e-19 1.504427e-20
2517 1.822479e-20 1.011352e-19 1.502900e-20
2518 1.820270e-20 1.011326e-19 1.501376e-20
2519 1.818066e-20 1.011302e-19 1.499858e-20
2520 1.815867e-20 1.011278e-19 1.498343e-20
2521 1.813675e-20 1.011255e-19 1.496833e-20
2522 1.811490e-20 1.011233e-19 1.495327e-20
2523 1.809314e-20 1.011212e-19 1.493825e-20
2524 1.807149e-20 1.011192e-19 1.492327e-20
2525 1.804995e-20 1.011172e-19 1.490833e-20
2526 1.802853e-20 1.011154e-19 1.489343e-20
2527 1.800724e-20 1.011136e-19 1.487857e-20
2528 1.798608e-20 1.011118e-19 1.486375e-20
2529 1.796504e-20 1.011102e-19 1.484898e-20
2530 1.794408e-20 1.011086e-19 1.483424e-20
2531 1.792322e-20 1.011071e-19 1.481954e-20
2532 1.790242e-20 1.011057e-19 1.480489e-20
2533 1.788168e-20 1.011044e-19 1.479028e-20
2534 1.786099e-20 1.011031e-19 1.477570e-20
2535 1.784032e-20 1.011019e-19 1.476117e-20
2536 1.781968e-20 1.011008e-19 1.474669e-20
2537 1.779904e-20 1.010998e-19 1.473224e-20
2538 1.777839e-20 1.010988e-19 1.471784e-20
2539 1.775771e-20 1.010979e-19 1.470347e-20
2540 1.773702e-20 1.010971e-19 1.468916e-20
2541 1.771633e-20 1.010963e-19 1.467488e-20
2542 1.769564e-20 1.010956e-19 1.466065e-20
2543 1.767497e-20 1.010950e-19 1.464645e-20
2544 1.765434e-20 1.010945e-19 1.463231e-20
2545 1.763375e-20 1.010940e-19 1.461820e-20
2546 1.761322e-20 1.010936e-19 1.460414e-20
2547 1.759276e-20 1.010933e-19 1.459012e-20
2548 1.757238e-20 1.010931e-19 1.457615e-20
2549 1.755210e-20 1.010929e-19 1.456222e-20
2550 1.753193e-20 1.010928e-19 1.454833e-20
2551 1.751188e-20 1.010927e-19 1.453449e-20
2552 1.749195e-20 1.010928e-19 1.452069e-20
2553 1.747215e-20 1.010929e-19 1.450693e-20
2554 1.745246e-20 1.010931e-19 1.449322e-20
2555 1.743287e-20 1.010933e-19 1.447954e-20
2556 1.741338e-20 1.010937e-19 1.446591e-20
2557 1.739398e-20 1.010941e-19 1.445231e-20
2558 1.737467e-20 1.010947e-19 1.443876e-20
2559 1.735543e-20 1.010953e-19 1.442525e-20
2560 1.733627e-20 1.010960e-19 1.441177e-20
2561 1.731716e-20 1.010968e-19 1.439833e-20
2562 1.729812e-20 1.010978e-19 1.438494e-20
2563 1.727912e-20 1.010988e-19 1.437157e-20
2564 1.726016e-20 1.010999e-19 1.435825e-20
2565 1.724125e-20 1.011011e-19 1.434496e-20
2566 1.722239e-20 1.011025e-19 1.433171e-20
2567 1.720357e-20 1.011039e-19 1.431850e-20
2568 1.718480e-20 1.011055e-19 1.430532e-20
2569 1.716608e-20 1.011072e-19 1.429217e-20
2570 1.714741e-20 1.011090e-19 1.427906e-20
2571 1.712880e-20 1.011109e-19 1.426598e-20
2572 1.711024e-20 1.011130e-19 1.425294e-20
2573 1.709174e-20 1.011152e-19 1.423993e-20
2574 1.707330e-20 1.011175e-19 1.422695e-20
2575 1.705492e-20 1.011199e-19 1.421400e-20
2576 1.703660e-20 1.011225e-19 1.420109e-20
2577 1.701835e-20 1.011252e-19 1.418820e-20
2578 1.700015e-20 1.011280e-19 1.417535e-20
2579 1.698201e-20 1.011310e-19 1.416254e-20
2580 1.696393e-20 1.011341e-19 1.414975e-20
2581 1.694591e-20 1.011373e-19 1.413700e-20
2582 1.692794e-20 1.011407e-19 1.412429e-20
2583 1.691001e-20 1.011441e-19 1.411161e-20
2584 1.689214e-20 1.011477e-19 1.409897e-20
2585 1.687431e-20 1.011515e-19 1.408636e-20
2586 1.685652e-20 1.011553e-19 1.407379e-20
2587 1.683878e-20 1.011593e-19 1.406125e-20
2588 1.682107e-20 1.011634e-19 1.404876e-20
2589 1.680341e-20 1.011677e-19 1.403630e-20
2590 1.678579e-20 1.011720e-19 1.402388e-20
2591 1.676822e-20 1.011765e-19 1.401150e-20
2592 1.675071e-20 1.011811e-19 1.399916e-20
2593 1.673325e-20 1.011858e-19 1.398686e-20
2594 1.671587e-20 1.011906e-19 1.397460e-20
2595 1.669856e-20 1.011955e-19 1.396238e-20
2596 1.668133e-20 1.012006e-19 1.395020e-20
2597 1.666419e-20 1.012058e-19 1.393806e-20
2598 1.664714e-20 1.012110e-19 1.392597e-20
2599 1.663019e-20 1.012164e-19 1.391392e-20
2600 1.661334e-20 1.012220e-19 1.390191e-20
2601 1.659660e-20 1.012276e-19 1.388995e-20
2602 1.657996e-20 1.012333e-19 1.387803e-20
2603 1.656342e-20 1.012392e-19 1.386615e-20
2604 1.654697e-20 1.012451e-19 1.385432e-20
2605 1.653059e-20 1.012512e-19 1.384253e-20
2606 1.651426e-20 1.012573e-19 1.383078e-20
2607 1.649798e-20 1.012635e-19 1.381907e-20
2608 1.648174e-20 1.012698e-19 1.380741e-20
2609 1.646552e-20 1.012762e-19 1.379578e-20
2610 1.644932e-20 1.012826e-19 1.378420e-20
2611 1.643311e-20 1.012891e-19 1.377265e-20
2612 1.641689e-20 1.012956e-19 1.376114e-20
2613 1.640064e-20 1.013022e-19 1.374967e-20
2614 1.638437e-20 1.013089e-19 1.373823e-20
2615 1.636806e-20 1.013156e-19 1.372683e-20
2616 1.635174e-20 1.013223e-19 1.371547e-20
2617 1.633542e-20 1.013291e-19 1.370414e-20
2618 1.631910e-20 1.013359e-19 1.369285e-20
2619 1.630280e-20 1.013427e-19 1.368159e-20
2620 1.628654e-20 1.013495e-19 1.367036e-20
2621 1.627032e-20 1.013563e-19 1.365916e-20
2622 1.625416e-20 1.013631e-19 1.364800e-20
2623 1.623806e-20 1.013699e-19 1.363687e-20
2624 1.622204e-20 1.013768e-19 1.362577e-20
2625 1.620612e-20 1.013836e-19 1.361470e-20
2626 1.619030e-20 1.013903e-19 1.360366e-20
2627 1.617459e-20 1.013971e-19 1.359264e-20
2628 1.615897e-20 1.014038e-19 1.358166e-20
2629 1.614344e-20 1.014105e-19 1.357070e-20
2630 1.612798e-20 1.014172e-19 1.355977e-20
2631 1.611258e-20 1.014239e-19 1.354887e-20
2632 1.609722e-20 1.014306e-19 1.353800e-20
2633 1.608188e-20 1.014373e-19 1.352715e-20
2634 1.606656e-20 1.014440e-19 1.351634e-20
2635 1.605125e-20 1.014508e-19 1.350555e-20
2636 1.603592e-20 1.014577e-19 1.349479e-20
2637 1.602056e-20 1.014647e-19 1.348406e-20
2638 1.600516e-20 1.014718e-19 1.347336e-20
2639 1.598971e-20 1.014789e-19 1.346269e-20
2640 1.597421e-20 1.014863e-19 1.345205e-20
2641 1.595867e-20 1.014937e-19 1.344144e-20
2642 1.594312e-20 1.015013e-19 1.343086e-20
2643 1.592757e-20 1.015091e-19 1.342031e-20
2644 1.591203e-20 1.015171e-19 1.340979e-20
2645 1.589653e-20 1.015253e-19 1.339930e-20
2646 1.588109e-20 1.015336e-19 1.338885e-20
2647 1.586572e-20 1.015423e-19 1.337842e-20
2648 1.585045e-20 1.015511e-19 1.336803e-20
2649 1.583528e-20 1.015602e-19 1.335767e-20
2650 1.582024e-20 1.015696e-19 1.334734e-20
2651 1.580535e-20 1.015793e-19 1.333704e-20
2652 1.579062e-20 1.015893e-19 1.332677e-20
2653 1.577605e-20 1.015996e-19 1.331654e-20
2654 1.576164e-20 1.016103e-19 1.330634e-20
2655 1.574736e-20 1.016213e-19 1.329617e-20
2656 1.573322e-20 1.016326e-19 1.328604e-20
2657 1.571919e-20 1.016443e-19 1.327594e-20
2658 1.570527e-20 1.016563e-19 1.326587e-20
2659 1.569145e-20 1.016687e-19 1.325585e-20
2660 1.567770e-20 1.016814e-19 1.324586e-20
2661 1.566403e-20 1.016944e-19 1.323591e-20
2662 1.565042e-20 1.017077e-19 1.322600e-20
2663 1.563686e-20 1.017213e-19 1.321613e-20
2664 1.562333e-20 1.017352e-19 1.320631e-20
2665 1.560983e-20 1.017493e-19 1.319653e-20
2666 1.559635e-20 1.017638e-19 1.318679e-20
2667 1.558289e-20 1.017785e-19 1.317710e-20
2668 1.556944e-20 1.017934e-19 1.316746e-20
2669 1.555601e-20 1.018086e-19 1.315787e-20
2670 1.554258e-20 1.018241e-19 1.314833e-20
2671 1.552916e-20 1.018397e-19 1.313884e-20
2672 1.551575e-20 1.018556e-19 1.312940e-20
2673 1.550233e-20 1.018717e-19 1.312002e-20
2674 1.548892e-20 1.018880e-19 1.311069e-20
2675 1.547550e-20 1.019045e-19 1.310142e-20
2676 1.546208e-20 1.019212e-19 1.309221e-20
2677 1.544864e-20 1.019381e-19 1.308305e-20
2678 1.543520e-20 1.019551e-19 1.307395e-20
2679 1.542175e-20 1.019723e-19 1.306492e-20
2680 1.540832e-20 1.019897e-19 1.305594e-20
2681 1.539492e-20 1.020072e-19 1.304703e-20
2682 1.538157e-20 1.020248e-19 1.303819e-20
2683 1.536827e-20 1.020425e-19 1.302941e-20
2684 1.535504e-20 1.020604e-19 1.302069e-20
2685 1.534191e-20 1.020784e-19 1.301204e-20
2686 1.532887e-20 1.020965e-19 1.300345e-20
2687 1.531596e-20 1.021147e-19 1.299491e-20
2688 1.530318e-20 1.021330e-19 1.298643e-20
2689 1.529054e-20 1.021514e-19 1.297801e-20
2690 1.527807e-20 1.021699e-19 1.296965e-20
2691 1.526577e-20 1.021884e-19 1.296133e-20
2692 1.525363e-20 1.022070e-19 1.295306e-20
2693 1.524165e-20 1.022257e-19 1.294485e-20
2694 1.522980e-20 1.022445e-19 1.293667e-20
2695 1.521808e-20 1.022633e-19 1.292855e-20
2696 1.520646e-20 1.022821e-19 1.292047e-20
2697 1.519493e-20 1.023010e-19 1.291243e-20
2698 1.518347e-20 1.023199e-19 1.290442e-20
2699 1.517207e-20 1.023389e-19 1.289646e-20
2700 1.516071e-20 1.023579e-19 1.288853e-20
2701 1.514939e-20 1.023769e-19 1.288064e-20
2702 1.513807e-20 1.023959e-19 1.287278e-20
2703 1.512675e-20 1.024149e-19 1.286495e-20
2704 1.511542e-20 1.024339e-19 1.285715e-20
2705 1.510407e-20 1.024529e-19 1.284938e-20
2706 1.509272e-20 1.024719e-19 1.284164e-20
2707 1.508138e-20 1.024909e-19 1.283392e-20
2708 1.507006e-20 1.025098e-19 1.282622e-20
2709 1.505876e-20 1.025287e-19 1.281854e-20
2710 1.504751e-20 1.025476e-19 1.281088e-20
2711 1.503631e-20 1.025665e-19 1.280324e-20
2712 1.502517e-20 1.025853e-19 1.279562e-20
2713 1.501410e-20 1.026041e-19 1.278802e-20
2714 1.500311e-20 1.026229e-19 1.278045e-20
2715 1.499222e-20 1.026417e-19 1.277290e-20
2716 1.498144e-20 1.026605e-19 1.276538e-20
2717 1.497077e-20 1.026793e-19 1.275788e-20
2718 1.496021e-20 1.026982e-19 1.275042e-20
2719 1.494976e-20 1.027171e-19 1.274298e-20
2720 1.493941e-20 1.027361e-19 1.273558e-20
2721 1.492915e-20 1.027551e-19 1.272822e-20
2722 1.491898e-20 1.027742e-19 1.272089e-20
2723 1.490888e-20 1.027934e-19 1.271359e-20
2724 1.489885e-20 1.028127e-19 1.270634e-20
2725 1.488888e-20 1.028321e-19 1.269913e-20
2726 1.487897e-20 1.028516e-19 1.269196e-20
2727 1.486910e-20 1.028713e-19 1.268483e-20
2728 1.485927e-20 1.028910e-19 1.267775e-20
2729 1.484947e-20 1.029110e-19 1.267072e-20
2730 1.483970e-20 1.029310e-19 1.266374e-20
2731 1.482995e-20 1.029513e-19 1.265680e-20
2732 1.482023e-20 1.029717e-19 1.264992e-20
2733 1.481055e-20 1.029923e-19 1.264309e-20
2734 1.480091e-20 1.030131e-19 1.263632e-20
2735 1.479133e-20 1.030341e-19 1.262960e-20
2736 1.478181e-20 1.030554e-19 1.262294e-20
2737 1.477236e-20 1.030768e-19 1.261635e-20
2738 1.476298e-20 1.030985e-19 1.260981e-20
2739 1.475369e-20 1.031205e-19 1.260333e-20
2740 1.474450e-20 1.031426e-19 1.259692e-20
2741 1.473540e-20 1.031650e-19 1.259057e-20
2742 1.472641e-20 1.031877e-19 1.258429e-20
2743 1.471753e-20 1.032106e-19 1.257807e-20
2744 1.470878e-20 1.032337e-19 1.257192e-20
2745 1.470014e-20 1.032570e-19 1.256583e-20
2746 1.469160e-20 1.032806e-19 1.255981e-20
2747 1.468317e-20 1.033045e-19 1.255386e-20
2748 1.467483e-20 1.033285e-19 1.254798e-20
2749 1.466658e-20 1.033528e-19 1.254216e-20
2750 1.465841e-20 1.033773e-19 1.253642e-20
2751 1.465032e-20 1.034020e-19 1.253075e-20
2752 1.464230e-20 1.034270e-19 1.252515e-20
2753 1.463435e-20 1.034522e-19 1.251962e-20
2754 1.462645e-20 1.034776e-19 1.251416e-20
2755 1.461860e-20 1.035033e-19 1.250878e-20
2756 1.461080e-20 1.035291e-19 1.250347e-20
2757 1.460304e-20 1.035552e-19 1.249824e-20
2758 1.459532e-20 1.035815e-19 1.249308e-20
2759 1.458766e-20 1.036081e-19 1.248800e-20
2760 1.458005e-20 1.036348e-19 1.248299e-20
2761 1.457251e-20 1.036618e-19 1.247807e-20
2762 1.456504e-20 1.036890e-19 1.247322e-20
2763 1.455765e-20 1.037164e-19 1.246845e-20
2764 1.455035e-20 1.037440e-19 1.246376e-20
2765 1.454314e-20 1.037719e-19 1.245915e-20
2766 1.453604e-20 1.037999e-19 1.245462e-20
2767 1.452904e-20 1.038282e-19 1.245017e-20
2768 1.452215e-20 1.038567e-19 1.244580e-20
2769 1.451539e-20 1.038853e-19 1.244152e-20
2770 1.450875e-20 1.039141e-19 1.243731e-20
2771 1.450225e-20 1.039431e-19 1.243317e-20
2772 1.449586e-20 1.039723e-19 1.242912e-20
2773 1.448960e-20 1.040016e-19 1.242514e-20
2774 1.448344e-20 1.040310e-19 1.242123e-20
2775 1.447740e-20 1.040606e-19 1.241740e-20
2776 1.447146e-20 1.040903e-19 1.241363e-20
2777 1.446561e-20 1.041201e-19 1.240994e-20
2778 1.445985e-20 1.041500e-19 1.240633e-20
2779 1.445418e-20 1.041800e-19 1.240278e-20
2780 1.444859e-20 1.042100e-19 1.239930e-20
2781 1.444308e-20 1.042401e-19 1.239588e-20
2782 1.443763e-20 1.042703e-19 1.239254e-20
2783 1.443225e-20 1.043006e-19 1.238926e-20
2784 1.442693e-20 1.043308e-19 1.238605e-20
2785 1.442168e-20 1.043611e-19 1.238289e-20
2786 1.441652e-20 1.043914e-19 1.237981e-20
2787 1.441144e-20 1.044218e-19 1.237678e-20
2788 1.440647e-20 1.044521e-19 1.237382e-20
2789 1.440162e-20 1.044824e-19 1.237092e-20
2790 1.439689e-20 1.045127e-19 1.236807e-20
2791 1.439230e-20 1.045429e-19 1.236529e-20
2792 1.438785e-20 1.045732e-19 1.236256e-20
2793 1.438357e-20 1.046033e-19 1.235989e-20
2794 1.437945e-20 1.046334e-19 1.235727e-20
2795 1.437552e-20 1.046635e-19 1.235471e-20
2796 1.437178e-20 1.046934e-19 1.235221e-20
2797 1.436824e-20 1.047234e-19 1.234976e-20
2798 1.436490e-20 1.047533e-19 1.234738e-20
2799 1.436174e-20 1.047832e-19 1.234506e-20
2800 1.435874e-20 1.048131e-19 1.234281e-20
2801 1.435590e-20 1.048430e-19 1.234062e-20
2802 1.435318e-20 1.048730e-19 1.233850e-20
2803 1.435058e-20 1.049030e-19 1.233645e-20
2804 1.434808e-20 1.049331e-19 1.233447e-20
2805 1.434566e-20 1.049632e-19 1.233257e-20
2806 1.434330e-20 1.049934e-19 1.233074e-20
2807 1.434099e-20 1.050238e-19 1.232899e-20
2808 1.433872e-20 1.050542e-19 1.232732e-20
2809 1.433645e-20 1.050848e-19 1.232573e-20
2810 1.433418e-20 1.051155e-19 1.232423e-20
2811 1.433190e-20 1.051464e-19 1.232281e-20
2812 1.432961e-20 1.051775e-19 1.232148e-20
2813 1.432732e-20 1.052087e-19 1.232024e-20
2814 1.432505e-20 1.052402e-19 1.231909e-20
2815 1.432280e-20 1.052718e-19 1.231803e-20
2816 1.432058e-20 1.053037e-19 1.231707e-20
2817 1.431841e-20 1.053359e-19 1.231621e-20
2818 1.431630e-20 1.053683e-19 1.231544e-20
2819 1.431426e-20 1.054009e-19 1.231478e-20
2820 1.431230e-20 1.054339e-19 1.231421e-20
2821 1.431043e-20 1.054672e-19 1.231376e-20
2822 1.430866e-20 1.055008e-19 1.231340e-20
2823 1.430701e-20 1.055347e-19 1.231316e-20
2824 1.430548e-20 1.055689e-19 1.231303e-20
2825 1.430408e-20 1.056035e-19 1.231300e-20
2826 1.430282e-20 1.056383e-19 1.231308e-20
2827 1.430171e-20 1.056735e-19 1.231327e-20
2828 1.430074e-20 1.057089e-19 1.231356e-20
2829 1.429992e-20 1.057446e-19 1.231396e-20
2830 1.429926e-20 1.057806e-19 1.231446e-20
2831 1.429876e-20 1.058168e-19 1.231506e-20
2832 1.429843e-20 1.058532e-19 1.231577e-20
2833 1.429826e-20 1.058899e-19 1.231657e-20
2834 1.429827e-20 1.059268e-19 1.231747e-20
2835 1.429847e-20 1.059638e-19 1.231848e-20
2836 1.429884e-20 1.060011e-19 1.231958e-20
2837 1.429941e-20 1.060385e-19 1.232077e-20
2838 1.430016e-20 1.060760e-19 1.232207e-20
2839 1.430111e-20 1.061137e-19 1.232346e-20
2840 1.430223e-20 1.061516e-19 1.232494e-20
2841 1.430351e-20 1.061895e-19 1.232651e-20
2842 1.430495e-20 1.062276e-19 1.232818e-20
2843 1.430653e-20 1.062657e-19 1.232994e-20
2844 1.430823e-20 1.063040e-19 1.233179e-20
2845 1.431006e-20 1.063423e-19 1.233373e-20
2846 1.431199e-20 1.063806e-19 1.233575e-20
2847 1.431402e-20 1.064190e-19 1.233787e-20
2848 1.431613e-20 1.064575e-19 1.234007e-20
2849 1.431830e-20 1.064959e-19 1.234235e-20
2850 1.432054e-20 1.065344e-19 1.234473e-20
2851 1.432283e-20 1.065728e-19 1.234718e-20
2852 1.432516e-20 1.066113e-19 1.234972e-20
2853 1.432753e-20 1.066497e-19 1.235234e-20
2854 1.432996e-20 1.066881e-19 1.235505e-20
2855 1.433248e-20 1.067265e-19 1.235784e-20
2856 1.433508e-20 1.067649e-19 1.236072e-20
2857 1.433779e-20 1.068033e-19 1.236368e-20
2858 1.434061e-20 1.068418e-19 1.236674e-20
2859 1.434357e-20 1.068803e-19 1.236989e-20
2860 1.434668e-20 1.069189e-19 1.237312e-20
2861 1.434996e-20 1.069576e-19 1.237646e-20
2862 1.435341e-20 1.069963e-19 1.237988e-20
2863 1.435705e-20 1.070351e-19 1.238340e-20
2864 1.436090e-20 1.070740e-19 1.238702e-20
2865 1.436497e-20 1.071131e-19 1.239074e-20
2866 1.436927e-20 1.071522e-19 1.239456e-20
2867 1.437380e-20 1.071915e-19 1.239848e-20
2868 1.437854e-20 1.072309e-19 1.240249e-20
2869 1.438347e-20 1.072705e-19 1.240662e-20
2870 1.438860e-20 1.073102e-19 1.241084e-20
2871 1.439391e-20 1.073501e-19 1.241518e-20
2872 1.439938e-20 1.073902e-19 1.241962e-20
2873 1.440500e-20 1.074305e-19 1.242417e-20
2874 1.441078e-20 1.074710e-19 1.242882e-20
2875 1.441668e-20 1.075117e-19 1.243359e-20
2876 1.442271e-20 1.075526e-19 1.243847e-20
2877 1.442884e-20 1.075938e-19 1.244347e-20
2878 1.443508e-20 1.076353e-19 1.244858e-20
2879 1.444140e-20 1.076770e-19 1.245380e-20
2880 1.444780e-20 1.077189e-19 1.245914e-20
2881 1.445429e-20 1.077612e-19 1.246460e-20
2882 1.446086e-20 1.078037e-19 1.247018e-20
2883 1.446753e-20 1.078465e-19 1.247588e-20
2884 1.447430e-20 1.078896e-19 1.248170e-20
2885 1.448117e-20 1.079329e-19 1.248763e-20
2886 1.448816e-20 1.079765e-19 1.249368e-20
2887 1.449526e-20 1.080203e-19 1.249985e-20
2888 1.450248e-20 1.080643e-19 1.250613e-20
2889 1.450982e-20 1.081086e-19 1.251253e-20
2890 1.451730e-20 1.081530e-19 1.251904e-20
2891 1.452491e-20 1.081977e-19 1.252566e-20
2892 1.453267e-20 1.082425e-19 1.253240e-20
2893 1.454057e-20 1.082875e-19 1.253925e-20
2894 1.454863e-20 1.083327e-19 1.254622e-20
2895 1.455683e-20 1.083780e-19 1.255330e-20
2896 1.456519e-20 1.084235e-19 1.256048e-20
2897 1.457370e-20 1.084691e-19 1.256778e-20
2898 1.458236e-20 1.085148e-19 1.257519e-20
2899 1.459118e-20 1.085607e-19 1.258271e-20
2900 1.460014e-20 1.086066e-19 1.259033e-20
2901 1.460926e-20 1.086526e-19 1.259807e-20
2902 1.461853e-20 1.086987e-19 1.260591e-20
2903 1.462795e-20 1.087449e-19 1.261386e-20
2904 1.463753e-20 1.087911e-19 1.262192e-20
2905 1.464725e-20 1.088374e-19 1.263008e-20
2906 1.465713e-20 1.088837e-19 1.263835e-20
2907 1.466716e-20 1.089301e-19 1.264672e-20
2908 1.467734e-20 1.089764e-19 1.265520e-20
2909 1.468768e-20 1.090228e-19 1.266378e-20
2910 1.469816e-20 1.090692e-19 1.267246e-20
2911 1.470880e-20 1.091155e-19 1.268125e-20
2912 1.471959e-20 1.091619e-19 1.269014e-20
2913 1.473053e-20 1.092082e-19 1.269913e-20
2914 1.474162e-20 1.092546e-19 1.270823e-20
2915 1.475287e-20 1.093009e-19 1.271743e-20
2916 1.476426e-20 1.093473e-19 1.272674e-20
2917 1.477581e-20 1.093936e-19 1.273616e-20
2918 1.478751e-20 1.094400e-19 1.274569e-20
2919 1.479935e-20 1.094865e-19 1.275532e-20
2920 1.481135e-20 1.095330e-19 1.276507e-20
2921 1.482350e-20 1.095795e-19 1.277492e-20
2922 1.483580e-20 1.096260e-19 1.278488e-20
2923 1.484825e-20 1.096726e-19 1.279496e-20
2924 1.486085e-20 1.097193e-19 1.280515e-20
2925 1.487361e-20 1.097661e-19 1.281545e-20
2926 1.488651e-20 1.098129e-19 1.282587e-20
2927 1.489957e-20 1.098598e-19 1.283640e-20
2928 1.491278e-20 1.099068e-19 1.284705e-20
2929 1.492614e-20 1.099538e-19 1.285782e-20
2930 1.493965e-20 1.100010e-19 1.286870e-20
2931 1.495332e-20 1.100483e-19 1.287970e-20
2932 1.496714e-20 1.100957e-19 1.289082e-20
2933 1.498111e-20 1.101432e-19 1.290206e-20
2934 1.499523e-20 1.101908e-19 1.291342e-20
2935 1.500951e-20 1.102385e-19 1.292490e-20
2936 1.502395e-20 1.102864e-19 1.293651e-20
2937 1.503854e-20 1.103344e-19 1.294824e-20
2938 1.505329e-20 1.103826e-19 1.296009e-20
2939 1.506821e-20 1.104309e-19 1.297207e-20
2940 1.508330e-20 1.104794e-19 1.298417e-20
2941 1.509857e-20 1.105280e-19 1.299640e-20
2942 1.511401e-20 1.105768e-19 1.300875e-20
2943 1.512964e-20 1.106258e-19 1.302123e-20
2944 1.514545e-20 1.106749e-19 1.303384e-20
2945 1.516146e-20 1.107243e-19 1.304658e-20
2946 1.517767e-20 1.107738e-19 1.305944e-20
2947 1.519407e-20 1.108235e-19 1.307243e-20
2948 1.521069e-20 1.108733e-19 1.308555e-20
2949 1.522751e-20 1.109234e-19 1.309879e-20
2950 1.524454e-20 1.109736e-19 1.311217e-20
2951 1.526179e-20 1.110241e-19 1.312567e-20
2952 1.527924e-20 1.110748e-19 1.313930e-20
2953 1.529690e-20 1.111256e-19 1.315306e-20
2954 1.531475e-20 1.111767e-19 1.316694e-20
2955 1.533279e-20 1.112279e-19 1.318096e-20
2956 1.535101e-20 1.112794e-19 1.319510e-20
2957 1.536941e-20 1.113311e-19 1.320938e-20
2958 1.538798e-20 1.113830e-19 1.322378e-20
2959 1.540672e-20 1.114352e-19 1.323831e-20
2960 1.542562e-20 1.114875e-19 1.325297e-20
2961 1.544467e-20 1.115401e-19 1.326776e-20
2962 1.546386e-20 1.115930e-19 1.328268e-20
2963 1.548321e-20 1.116460e-19 1.329773e-20
2964 1.550268e-20 1.116993e-19 1.331292e-20
2965 1.552229e-20 1.117528e-19 1.332823e-20
2966 1.554204e-20 1.118066e-19 1.334367e-20
2967 1.556192e-20 1.118606e-19 1.335924e-20
2968 1.558194e-20 1.119149e-19 1.337494e-20
2969 1.560211e-20 1.119695e-19 1.339078e-20
2970 1.562243e-20 1.120242e-19 1.340674e-20
2971 1.564289e-20 1.120793e-19 1.342284e-20
2972 1.566351e-20 1.121346e-19 1.343906e-20
2973 1.568429e-20 1.121902e-19 1.345542e-20
2974 1.570522e-20 1.122460e-19 1.347191e-20
2975 1.572631e-20 1.123020e-19 1.348853e-20
2976 1.574757e-20 1.123583e-19 1.350529e-20
2977 1.576900e-20 1.124149e-19 1.352217e-20
