Ls TT TE TB EE EB TE_gmv EB_gmv TEB_gmv TEB_iter TEB_iter_ext
2855 1.431820e-20 1.000179e-19 7.252842e-19 1.175003e-19 6.732455e-20 1.265360e-20 4.280082e-20 1.067251e-20 1.024837e-20 1.004572e-20
2856 1.432116e-20 1.000370e-19 7.249740e-19 1.173419e-19 6.729470e-20 1.265461e-20 4.276776e-20 1.067243e-20 1.024797e-20 1.004530e-20
2857 1.432429e-20 1.000580e-19 7.246639e-19 1.171839e-19 6.726488e-20 1.265573e-20 4.273474e-20 1.067244e-20 1.024763e-20 1.004495e-20
2858 1.432758e-20 1.000807e-19 7.243541e-19 1.170263e-19 6.723508e-20 1.265695e-20 4.270176e-20 1.067251e-20 1.024737e-20 1.004466e-20
2859 1.433103e-20 1.001052e-19 7.240444e-19 1.168691e-19 6.720532e-20 1.265827e-20 4.266883e-20 1.067267e-20 1.024717e-20 1.004444e-20
2860 1.433462e-20 1.001314e-19 7.237351e-19 1.167122e-19 6.717559e-20 1.265970e-20 4.263595e-20 1.067290e-20 1.024704e-20 1.004429e-20
2861 1.433835e-20 1.001592e-19 7.234261e-19 1.165557e-19 6.714589e-20 1.266123e-20 4.260312e-20 1.067320e-20 1.024698e-20 1.004421e-20
2862 1.434220e-20 1.001887e-19 7.231174e-19 1.163996e-19 6.711622e-20 1.266287e-20 4.257033e-20 1.067358e-20 1.024698e-20 1.004419e-20
2863 1.434618e-20 1.002197e-19 7.228092e-19 1.162438e-19 6.708660e-20 1.266460e-20 4.253758e-20 1.067404e-20 1.024706e-20 1.004424e-20
2864 1.435027e-20 1.002522e-19 7.225015e-19 1.160885e-19 6.705701e-20 1.266645e-20 4.250489e-20 1.067457e-20 1.024721e-20 1.004436e-20
2865 1.435446e-20 1.002862e-19 7.221943e-19 1.159335e-19 6.702747e-20 1.266839e-20 4.247224e-20 1.067517e-20 1.024742e-20 1.004455e-20
2866 1.435875e-20 1.003216e-19 7.218876e-19 1.157789e-19 6.699796e-20 1.267044e-20 4.243964e-20 1.067585e-20 1.024770e-20 1.004481e-20
2867 1.436314e-20 1.003585e-19 7.215815e-19 1.156247e-19 6.696850e-20 1.267258e-20 4.240708e-20 1.067660e-20 1.024805e-20 1.004514e-20
2868 1.436764e-20 1.003968e-19 7.212759e-19 1.154708e-19 6.693908e-20 1.267483e-20 4.237457e-20 1.067743e-20 1.024847e-20 1.004553e-20
2869 1.437224e-20 1.004365e-19 7.209708e-19 1.153174e-19 6.690970e-20 1.267719e-20 4.234210e-20 1.067832e-20 1.024897e-20 1.004599e-20
2870 1.437696e-20 1.004778e-19 7.206661e-19 1.151643e-19 6.688036e-20 1.267964e-20 4.230969e-20 1.067929e-20 1.024953e-20 1.004652e-20
2871 1.438179e-20 1.005205e-19 7.203619e-19 1.150115e-19 6.685105e-20 1.268219e-20 4.227731e-20 1.068034e-20 1.025016e-20 1.004712e-20
2872 1.438674e-20 1.005648e-19 7.200581e-19 1.148592e-19 6.682178e-20 1.268485e-20 4.224499e-20 1.068145e-20 1.025086e-20 1.004779e-20
2873 1.439182e-20 1.006105e-19 7.197547e-19 1.147072e-19 6.679255e-20 1.268761e-20 4.221271e-20 1.068264e-20 1.025162e-20 1.004853e-20
2874 1.439702e-20 1.006578e-19 7.194516e-19 1.145556e-19 6.676335e-20 1.269046e-20 4.218048e-20 1.068390e-20 1.025246e-20 1.004934e-20
2875 1.440236e-20 1.007067e-19 7.191489e-19 1.144043e-19 6.673418e-20 1.269342e-20 4.214829e-20 1.068523e-20 1.025337e-20 1.005022e-20
2876 1.440784e-20 1.007571e-19 7.188465e-19 1.142534e-19 6.670505e-20 1.269648e-20 4.211616e-20 1.068663e-20 1.025435e-20 1.005116e-20
2877 1.441346e-20 1.008090e-19 7.185444e-19 1.141029e-19 6.667594e-20 1.269963e-20 4.208406e-20 1.068810e-20 1.025540e-20 1.005218e-20
2878 1.441922e-20 1.008626e-19 7.182426e-19 1.139527e-19 6.664687e-20 1.270289e-20 4.205202e-20 1.068964e-20 1.025652e-20 1.005327e-20
2879 1.442514e-20 1.009178e-19 7.179410e-19 1.138029e-19 6.661782e-20 1.270624e-20 4.202002e-20 1.069126e-20 1.025771e-20 1.005442e-20
2880 1.443120e-20 1.009746e-19 7.176396e-19 1.136534e-19 6.658881e-20 1.270970e-20 4.198806e-20 1.069294e-20 1.025898e-20 1.005565e-20
2881 1.443742e-20 1.010330e-19 7.173385e-19 1.135043e-19 6.655982e-20 1.271325e-20 4.195616e-20 1.069469e-20 1.026031e-20 1.005694e-20
2882 1.444379e-20 1.010930e-19 7.170376e-19 1.133555e-19 6.653086e-20 1.271690e-20 4.192430e-20 1.069652e-20 1.026171e-20 1.005831e-20
2883 1.445031e-20 1.011546e-19 7.167370e-19 1.132071e-19 6.650192e-20 1.272065e-20 4.189248e-20 1.069841e-20 1.026318e-20 1.005975e-20
2884 1.445697e-20 1.012178e-19 7.164367e-19 1.130590e-19 6.647302e-20 1.272450e-20 4.186072e-20 1.070037e-20 1.026473e-20 1.006125e-20
2885 1.446377e-20 1.012826e-19 7.161366e-19 1.129112e-19 6.644414e-20 1.272845e-20 4.182900e-20 1.070240e-20 1.026635e-20 1.006283e-20
2886 1.447072e-20 1.013491e-19 7.158368e-19 1.127638e-19 6.641530e-20 1.273250e-20 4.179732e-20 1.070451e-20 1.026803e-20 1.006448e-20
2887 1.447781e-20 1.014171e-19 7.155374e-19 1.126168e-19 6.638648e-20 1.273666e-20 4.176569e-20 1.070668e-20 1.026979e-20 1.006619e-20
2888 1.448503e-20 1.014867e-19 7.152382e-19 1.124700e-19 6.635770e-20 1.274091e-20 4.173411e-20 1.070893e-20 1.027162e-20 1.006798e-20
2889 1.449239e-20 1.015580e-19 7.149394e-19 1.123236e-19 6.632894e-20 1.274527e-20 4.170257e-20 1.071125e-20 1.027352e-20 1.006984e-20
2890 1.449989e-20 1.016308e-19 7.146409e-19 1.121776e-19 6.630021e-20 1.274972e-20 4.167108e-20 1.071364e-20 1.027550e-20 1.007177e-20
2891 1.450752e-20 1.017052e-19 7.143428e-19 1.120318e-19 6.627152e-20 1.275429e-20 4.163964e-20 1.071610e-20 1.027754e-20 1.007377e-20
2892 1.451528e-20 1.017812e-19 7.140451e-19 1.118864e-19 6.624285e-20 1.275895e-20 4.160824e-20 1.071864e-20 1.027966e-20 1.007585e-20
2893 1.452317e-20 1.018589e-19 7.137477e-19 1.117414e-19 6.621422e-20 1.276372e-20 4.157688e-20 1.072125e-20 1.028184e-20 1.007799e-20
2894 1.453119e-20 1.019381e-19 7.134508e-19 1.115966e-19 6.618561e-20 1.276859e-20 4.154557e-20 1.072393e-20 1.028410e-20 1.008020e-20
2895 1.453934e-20 1.020188e-19 7.131542e-19 1.114522e-19 6.615704e-20 1.277357e-20 4.151431e-20 1.072668e-20 1.028644e-20 1.008249e-20
2896 1.454763e-20 1.021012e-19 7.128580e-19 1.113081e-19 6.612850e-20 1.277865e-20 4.148309e-20 1.072952e-20 1.028884e-20 1.008485e-20
2897 1.455605e-20 1.021852e-19 7.125621e-19 1.111644e-19 6.609999e-20 1.278384e-20 4.145191e-20 1.073242e-20 1.029132e-20 1.008728e-20
2898 1.456461e-20 1.022707e-19 7.122666e-19 1.110209e-19 6.607151e-20 1.278914e-20 4.142079e-20 1.073540e-20 1.029387e-20 1.008978e-20
2899 1.457331e-20 1.023578e-19 7.119715e-19 1.108778e-19 6.604305e-20 1.279454e-20 4.138970e-20 1.073846e-20 1.029649e-20 1.009235e-20
2900 1.458216e-20 1.024465e-19 7.116766e-19 1.107351e-19 6.601463e-20 1.280005e-20 4.135866e-20 1.074159e-20 1.029918e-20 1.009499e-20
2901 1.459116e-20 1.025367e-19 7.113822e-19 1.105926e-19 6.598624e-20 1.280567e-20 4.132767e-20 1.074479e-20 1.030195e-20 1.009771e-20
2902 1.460031e-20 1.026285e-19 7.110880e-19 1.104505e-19 6.595789e-20 1.281139e-20 4.129672e-20 1.074808e-20 1.030478e-20 1.010050e-20
2903 1.460961e-20 1.027219e-19 7.107941e-19 1.103088e-19 6.592956e-20 1.281723e-20 4.126581e-20 1.075144e-20 1.030769e-20 1.010336e-20
2904 1.461907e-20 1.028168e-19 7.105006e-19 1.101673e-19 6.590126e-20 1.282317e-20 4.123495e-20 1.075487e-20 1.031068e-20 1.010629e-20
2905 1.462869e-20 1.029133e-19 7.102073e-19 1.100262e-19 6.587298e-20 1.282923e-20 4.120414e-20 1.075839e-20 1.031374e-20 1.010929e-20
2906 1.463847e-20 1.030113e-19 7.099143e-19 1.098855e-19 6.584474e-20 1.283539e-20 4.117336e-20 1.076198e-20 1.031687e-20 1.011237e-20
2907 1.464842e-20 1.031109e-19 7.096216e-19 1.097450e-19 6.581653e-20 1.284167e-20 4.114263e-20 1.076565e-20 1.032007e-20 1.011552e-20
2908 1.465853e-20 1.032120e-19 7.093292e-19 1.096049e-19 6.578835e-20 1.284805e-20 4.111195e-20 1.076939e-20 1.032334e-20 1.011874e-20
2909 1.466882e-20 1.033146e-19 7.090371e-19 1.094652e-19 6.576020e-20 1.285455e-20 4.108131e-20 1.077322e-20 1.032669e-20 1.012203e-20
2910 1.467926e-20 1.034188e-19 7.087453e-19 1.093257e-19 6.573208e-20 1.286116e-20 4.105071e-20 1.077712e-20 1.033011e-20 1.012540e-20
2911 1.468987e-20 1.035246e-19 7.084538e-19 1.091866e-19 6.570399e-20 1.286788e-20 4.102016e-20 1.078111e-20 1.033361e-20 1.012884e-20
2912 1.470064e-20 1.036319e-19 7.081626e-19 1.090479e-19 6.567594e-20 1.287472e-20 4.098965e-20 1.078517e-20 1.033718e-20 1.013235e-20
2913 1.471157e-20 1.037407e-19 7.078719e-19 1.089094e-19 6.564792e-20 1.288166e-20 4.095919e-20 1.078931e-20 1.034082e-20 1.013593e-20
2914 1.472266e-20 1.038511e-19 7.075815e-19 1.087713e-19 6.561994e-20 1.288873e-20 4.092876e-20 1.079353e-20 1.034454e-20 1.013959e-20
2915 1.473391e-20 1.039630e-19 7.072915e-19 1.086336e-19 6.559199e-20 1.289590e-20 4.089839e-20 1.079783e-20 1.034833e-20 1.014332e-20
2916 1.474531e-20 1.040764e-19 7.070020e-19 1.084961e-19 6.556408e-20 1.290319e-20 4.086805e-20 1.080221e-20 1.035219e-20 1.014712e-20
2917 1.475686e-20 1.041914e-19 7.067129e-19 1.083590e-19 6.553621e-20 1.291059e-20 4.083776e-20 1.080667e-20 1.035613e-20 1.015100e-20
2918 1.476857e-20 1.043079e-19 7.064242e-19 1.082222e-19 6.550838e-20 1.291811e-20 4.080752e-20 1.081121e-20 1.036014e-20 1.015495e-20
2919 1.478043e-20 1.044260e-19 7.061361e-19 1.080857e-19 6.548059e-20 1.292574e-20 4.077731e-20 1.081582e-20 1.036422e-20 1.015897e-20
2920 1.479243e-20 1.045455e-19 7.058484e-19 1.079496e-19 6.545284e-20 1.293349e-20 4.074715e-20 1.082052e-20 1.036838e-20 1.016307e-20
2921 1.480459e-20 1.046667e-19 7.055613e-19 1.078137e-19 6.542514e-20 1.294135e-20 4.071704e-20 1.082530e-20 1.037261e-20 1.016723e-20
2922 1.481689e-20 1.047893e-19 7.052748e-19 1.076782e-19 6.539748e-20 1.294933e-20 4.068697e-20 1.083015e-20 1.037692e-20 1.017148e-20
2923 1.482933e-20 1.049135e-19 7.049887e-19 1.075430e-19 6.536986e-20 1.295743e-20 4.065694e-20 1.083508e-20 1.038130e-20 1.017579e-20
2924 1.484192e-20 1.050392e-19 7.047031e-19 1.074082e-19 6.534228e-20 1.296563e-20 4.062696e-20 1.084010e-20 1.038575e-20 1.018018e-20
2925 1.485465e-20 1.051664e-19 7.044180e-19 1.072736e-19 6.531474e-20 1.297396e-20 4.059702e-20 1.084519e-20 1.039028e-20 1.018465e-20
2926 1.486753e-20 1.052951e-19 7.041333e-19 1.071394e-19 6.528724e-20 1.298240e-20 4.056712e-20 1.085036e-20 1.039489e-20 1.018918e-20
2927 1.488054e-20 1.054253e-19 7.038490e-19 1.070054e-19 6.525977e-20 1.299096e-20 4.053727e-20 1.085561e-20 1.039956e-20 1.019379e-20
2928 1.489371e-20 1.055570e-19 7.035650e-19 1.068718e-19 6.523234e-20 1.299963e-20 4.050746e-20 1.086094e-20 1.040432e-20 1.019848e-20
2929 1.490701e-20 1.056902e-19 7.032814e-19 1.067385e-19 6.520494e-20 1.300843e-20 4.047770e-20 1.086635e-20 1.040914e-20 1.020324e-20
2930 1.492046e-20 1.058249e-19 7.029981e-19 1.066055e-19 6.517757e-20 1.301734e-20 4.044798e-20 1.087184e-20 1.041404e-20 1.020807e-20
2931 1.493405e-20 1.059611e-19 7.027150e-19 1.064728e-19 6.515022e-20 1.302636e-20 4.041830e-20 1.087741e-20 1.041902e-20 1.021298e-20
2932 1.494778e-20 1.060988e-19 7.024321e-19 1.063405e-19 6.512291e-20 1.303551e-20 4.038867e-20 1.088306e-20 1.042407e-20 1.021796e-20
2933 1.496165e-20 1.062379e-19 7.021495e-19 1.062084e-19 6.509562e-20 1.304477e-20 4.035908e-20 1.088878e-20 1.042920e-20 1.022301e-20
2934 1.497566e-20 1.063785e-19 7.018670e-19 1.060766e-19 6.506836e-20 1.305415e-20 4.032954e-20 1.089459e-20 1.043440e-20 1.022814e-20
2935 1.498981e-20 1.065206e-19 7.015847e-19 1.059451e-19 6.504111e-20 1.306365e-20 4.030004e-20 1.090048e-20 1.043967e-20 1.023334e-20
2936 1.500411e-20 1.066641e-19 7.013024e-19 1.058139e-19 6.501389e-20 1.307327e-20 4.027058e-20 1.090644e-20 1.044502e-20 1.023862e-20
2937 1.501854e-20 1.068091e-19 7.010203e-19 1.056831e-19 6.498669e-20 1.308301e-20 4.024117e-20 1.091248e-20 1.045045e-20 1.024397e-20
2938 1.503313e-20 1.069555e-19 7.007383e-19 1.055525e-19 6.495951e-20 1.309286e-20 4.021180e-20 1.091861e-20 1.045595e-20 1.024940e-20
2939 1.504786e-20 1.071034e-19 7.004565e-19 1.054222e-19 6.493235e-20 1.310284e-20 4.018248e-20 1.092481e-20 1.046152e-20 1.025490e-20
2940 1.506276e-20 1.072528e-19 7.001749e-19 1.052922e-19 6.490522e-20 1.311294e-20 4.015320e-20 1.093109e-20 1.046717e-20 1.026048e-20
2941 1.507782e-20 1.074037e-19 6.998935e-19 1.051625e-19 6.487810e-20 1.312315e-20 4.012396e-20 1.093745e-20 1.047290e-20 1.026613e-20
2942 1.509305e-20 1.075561e-19 6.996123e-19 1.050331e-19 6.485102e-20 1.313349e-20 4.009477e-20 1.094389e-20 1.047870e-20 1.027185e-20
2943 1.510845e-20 1.077099e-19 6.993314e-19 1.049040e-19 6.482396e-20 1.314394e-20 4.006562e-20 1.095041e-20 1.048457e-20 1.027765e-20
2944 1.512403e-20 1.078653e-19 6.990508e-19 1.047752e-19 6.479692e-20 1.315452e-20 4.003652e-20 1.095701e-20 1.049053e-20 1.028352e-20
2945 1.513980e-20 1.080222e-19 6.987705e-19 1.046466e-19 6.476991e-20 1.316521e-20 4.000745e-20 1.096368e-20 1.049655e-20 1.028947e-20
2946 1.515575e-20 1.081806e-19 6.984906e-19 1.045184e-19 6.474293e-20 1.317602e-20 3.997844e-20 1.097044e-20 1.050265e-20 1.029550e-20
2947 1.517190e-20 1.083405e-19 6.982110e-19 1.043904e-19 6.471598e-20 1.318696e-20 3.994946e-20 1.097727e-20 1.050883e-20 1.030159e-20
2948 1.518825e-20 1.085019e-19 6.979318e-19 1.042628e-19 6.468906e-20 1.319801e-20 3.992053e-20 1.098418e-20 1.051509e-20 1.030777e-20
2949 1.520480e-20 1.086649e-19 6.976530e-19 1.041354e-19 6.466216e-20 1.320917e-20 3.989164e-20 1.099117e-20 1.052141e-20 1.031402e-20
2950 1.522156e-20 1.088295e-19 6.973746e-19 1.040083e-19 6.463530e-20 1.322046e-20 3.986280e-20 1.099824e-20 1.052782e-20 1.032034e-20
2951 1.523853e-20 1.089955e-19 6.970967e-19 1.038815e-19 6.460847e-20 1.323187e-20 3.983399e-20 1.100538e-20 1.053430e-20 1.032674e-20
2952 1.525570e-20 1.091632e-19 6.968192e-19 1.037550e-19 6.458167e-20 1.324339e-20 3.980523e-20 1.101261e-20 1.054085e-20 1.033321e-20
2953 1.527309e-20 1.093324e-19 6.965421e-19 1.036288e-19 6.455490e-20 1.325503e-20 3.977652e-20 1.101991e-20 1.054749e-20 1.033976e-20
2954 1.529067e-20 1.095032e-19 6.962654e-19 1.035029e-19 6.452816e-20 1.326679e-20 3.974784e-20 1.102729e-20 1.055419e-20 1.034638e-20
2955 1.530846e-20 1.096755e-19 6.959890e-19 1.033773e-19 6.450145e-20 1.327866e-20 3.971921e-20 1.103474e-20 1.056098e-20 1.035308e-20
2956 1.532645e-20 1.098494e-19 6.957130e-19 1.032519e-19 6.447476e-20 1.329066e-20 3.969062e-20 1.104227e-20 1.056783e-20 1.035986e-20
2957 1.534464e-20 1.100250e-19 6.954373e-19 1.031269e-19 6.444811e-20 1.330276e-20 3.966207e-20 1.104988e-20 1.057477e-20 1.036671e-20
2958 1.536302e-20 1.102021e-19 6.951618e-19 1.030021e-19 6.442149e-20 1.331499e-20 3.963356e-20 1.105757e-20 1.058178e-20 1.037363e-20
2959 1.538160e-20 1.103808e-19 6.948867e-19 1.028777e-19 6.439490e-20 1.332733e-20 3.960510e-20 1.106533e-20 1.058887e-20 1.038063e-20
2960 1.540038e-20 1.105612e-19 6.946118e-19 1.027535e-19 6.436833e-20 1.333979e-20 3.957668e-20 1.107317e-20 1.059603e-20 1.038771e-20
2961 1.541934e-20 1.107431e-19 6.943371e-19 1.026296e-19 6.434180e-20 1.335236e-20 3.954830e-20 1.108108e-20 1.060327e-20 1.039486e-20
2962 1.543849e-20 1.109267e-19 6.940627e-19 1.025060e-19 6.431529e-20 1.336505e-20 3.951995e-20 1.108907e-20 1.061058e-20 1.040208e-20
2963 1.545783e-20 1.111119e-19 6.937885e-19 1.023827e-19 6.428881e-20 1.337786e-20 3.949166e-20 1.109714e-20 1.061797e-20 1.040938e-20
2964 1.547735e-20 1.112987e-19 6.935144e-19 1.022597e-19 6.426236e-20 1.339078e-20 3.946340e-20 1.110528e-20 1.062544e-20 1.041676e-20
2965 1.549706e-20 1.114872e-19 6.932405e-19 1.021370e-19 6.423594e-20 1.340381e-20 3.943518e-20 1.111350e-20 1.063298e-20 1.042421e-20
2966 1.551694e-20 1.116774e-19 6.929668e-19 1.020146e-19 6.420954e-20 1.341697e-20 3.940701e-20 1.112180e-20 1.064060e-20 1.043174e-20
2967 1.553700e-20 1.118692e-19 6.926933e-19 1.018925e-19 6.418318e-20 1.343023e-20 3.937887e-20 1.113017e-20 1.064829e-20 1.043935e-20
2968 1.555724e-20 1.120627e-19 6.924200e-19 1.017707e-19 6.415684e-20 1.344361e-20 3.935078e-20 1.113861e-20 1.065606e-20 1.044702e-20
2969 1.557763e-20 1.122579e-19 6.921470e-19 1.016492e-19 6.413054e-20 1.345711e-20 3.932272e-20 1.114713e-20 1.066391e-20 1.045478e-20
2970 1.559820e-20 1.124549e-19 6.918743e-19 1.015279e-19 6.410426e-20 1.347071e-20 3.929471e-20 1.115572e-20 1.067183e-20 1.046261e-20
2971 1.561892e-20 1.126535e-19 6.916019e-19 1.014070e-19 6.407802e-20 1.348444e-20 3.926674e-20 1.116439e-20 1.067983e-20 1.047051e-20
2972 1.563979e-20 1.128539e-19 6.913298e-19 1.012863e-19 6.405180e-20 1.349827e-20 3.923880e-20 1.117314e-20 1.068790e-20 1.047849e-20
2973 1.566082e-20 1.130561e-19 6.910581e-19 1.011659e-19 6.402562e-20 1.351222e-20 3.921091e-20 1.118196e-20 1.069604e-20 1.048654e-20
2974 1.568200e-20 1.132600e-19 6.907867e-19 1.010458e-19 6.399948e-20 1.352629e-20 3.918306e-20 1.119085e-20 1.070426e-20 1.049467e-20
2975 1.570332e-20 1.134657e-19 6.905157e-19 1.009260e-19 6.397336e-20 1.354046e-20 3.915525e-20 1.119981e-20 1.071255e-20 1.050286e-20
2976 1.572478e-20 1.136731e-19 6.902451e-19 1.008064e-19 6.394728e-20 1.355475e-20 3.912748e-20 1.120885e-20 1.072091e-20 1.051112e-20
2977 1.574638e-20 1.138824e-19 6.899750e-19 1.006872e-19 6.392123e-20 1.356916e-20 3.909975e-20 1.121796e-20 1.072933e-20 1.051945e-20
2978 1.576811e-20 1.140935e-19 6.897053e-19 1.005682e-19 6.389522e-20 1.358368e-20 3.907206e-20 1.122714e-20 1.073784e-20 1.052785e-20
2979 1.578997e-20 1.143065e-19 6.894361e-19 1.004495e-19 6.386925e-20 1.359831e-20 3.904441e-20 1.123639e-20 1.074640e-20 1.053632e-20
2980 1.581196e-20 1.145212e-19 6.891674e-19 1.003311e-19 6.384330e-20 1.361305e-20 3.901680e-20 1.124571e-20 1.075504e-20 1.054486e-20
2981 1.583411e-20 1.147378e-19 6.888991e-19 1.002129e-19 6.381740e-20 1.362791e-20 3.898923e-20 1.125510e-20 1.076373e-20 1.055346e-20
2982 1.585641e-20 1.149562e-19 6.886313e-19 1.000950e-19 6.379153e-20 1.364288e-20 3.896171e-20 1.126456e-20 1.077251e-20 1.056214e-20
2983 1.587889e-20 1.151764e-19 6.883640e-19 9.997743e-20 6.376570e-20 1.365796e-20 3.893422e-20 1.127409e-20 1.078134e-20 1.057087e-20
2984 1.590154e-20 1.153983e-19 6.880971e-19 9.986011e-20 6.373990e-20 1.367316e-20 3.890678e-20 1.128368e-20 1.079025e-20 1.057968e-20
2985 1.592439e-20 1.156221e-19 6.878307e-19 9.974306e-20 6.371413e-20 1.368847e-20 3.887938e-20 1.129335e-20 1.079921e-20 1.058854e-20
2986 1.594744e-20 1.158476e-19 6.875646e-19 9.962630e-20 6.368840e-20 1.370389e-20 3.885202e-20 1.130308e-20 1.080825e-20 1.059748e-20
2987 1.597071e-20 1.160749e-19 6.872990e-19 9.950982e-20 6.366271e-20 1.371943e-20 3.882470e-20 1.131288e-20 1.081735e-20 1.060648e-20
2988 1.599420e-20 1.163039e-19 6.870338e-19 9.939361e-20 6.363705e-20 1.373508e-20 3.879743e-20 1.132275e-20 1.082652e-20 1.061555e-20
2989 1.601793e-20 1.165347e-19 6.867691e-19 9.927769e-20 6.361143e-20 1.375084e-20 3.877019e-20 1.133268e-20 1.083574e-20 1.062467e-20
2990 1.604190e-20 1.167672e-19 6.865047e-19 9.916204e-20 6.358584e-20 1.376671e-20 3.874300e-20 1.134267e-20 1.084504e-20 1.063387e-20
2991 1.606613e-20 1.170014e-19 6.862407e-19 9.904668e-20 6.356029e-20 1.378270e-20 3.871585e-20 1.135273e-20 1.085439e-20 1.064312e-20
2992 1.609063e-20 1.172374e-19 6.859771e-19 9.893160e-20 6.353477e-20 1.379880e-20 3.868874e-20 1.136286e-20 1.086382e-20 1.065244e-20
2993 1.611541e-20 1.174751e-19 6.857139e-19 9.881680e-20 6.350929e-20 1.381501e-20 3.866167e-20 1.137305e-20 1.087330e-20 1.066182e-20
2994 1.614046e-20 1.177144e-19 6.854510e-19 9.870228e-20 6.348384e-20 1.383133e-20 3.863465e-20 1.138330e-20 1.088285e-20 1.067127e-20
2995 1.616578e-20 1.179555e-19 6.851885e-19 9.858803e-20 6.345843e-20 1.384777e-20 3.860767e-20 1.139362e-20 1.089245e-20 1.068077e-20
2996 1.619133e-20 1.181982e-19 6.849263e-19 9.847407e-20 6.343304e-20 1.386431e-20 3.858073e-20 1.140399e-20 1.090213e-20 1.069035e-20
2997 1.621710e-20 1.184427e-19 6.846643e-19 9.836038e-20 6.340769e-20 1.388097e-20 3.855383e-20 1.141443e-20 1.091186e-20 1.069997e-20
2998 1.624308e-20 1.186888e-19 6.844025e-19 9.824695e-20 6.338236e-20 1.389774e-20 3.852698e-20 1.142493e-20 1.092166e-20 1.070967e-20
2999 1.626923e-20 1.189367e-19 6.841410e-19 9.813380e-20 6.335705e-20 1.391463e-20 3.850016e-20 1.143549e-20 1.093151e-20 1.071941e-20
3000 1.629554e-20 1.191862e-19 6.838796e-19 9.802091e-20 6.333177e-20 1.393162e-20 3.847340e-20 1.144612e-20 1.094143e-20 1.072923e-20
3001 1.632199e-20 1.194374e-19 6.836183e-19 9.790828e-20 6.330651e-20 1.394873e-20 3.844667e-20 1.145680e-20 1.095140e-20 1.073910e-20
3002 1.634856e-20 1.196903e-19 6.833571e-19 9.779591e-20 6.328127e-20 1.396595e-20 3.841999e-20 1.146754e-20 1.096144e-20 1.074904e-20
3003 1.637523e-20 1.199449e-19 6.830960e-19 9.768380e-20 6.325605e-20 1.398328e-20 3.839335e-20 1.147833e-20 1.097154e-20 1.075902e-20
3004 1.640199e-20 1.202011e-19 6.828349e-19 9.757194e-20 6.323084e-20 1.400071e-20 3.836675e-20 1.148919e-20 1.098170e-20 1.076908e-20
3005 1.642880e-20 1.204591e-19 6.825738e-19 9.746033e-20 6.320564e-20 1.401825e-20 3.834019e-20 1.150010e-20 1.099190e-20 1.077918e-20
3006 1.645566e-20 1.207187e-19 6.823127e-19 9.734898e-20 6.318046e-20 1.403589e-20 3.831368e-20 1.151106e-20 1.100218e-20 1.078935e-20
3007 1.648254e-20 1.209800e-19 6.820515e-19 9.723786e-20 6.315529e-20 1.405362e-20 3.828721e-20 1.152208e-20 1.101251e-20 1.079957e-20
3008 1.650942e-20 1.212429e-19 6.817902e-19 9.712700e-20 6.313012e-20 1.407146e-20 3.826078e-20 1.153315e-20 1.102290e-20 1.080986e-20
3009 1.653633e-20 1.215076e-19 6.815288e-19 9.701637e-20 6.310497e-20 1.408939e-20 3.823440e-20 1.154427e-20 1.103334e-20 1.082019e-20
3010 1.656327e-20 1.217739e-19 6.812675e-19 9.690600e-20 6.307983e-20 1.410741e-20 3.820805e-20 1.155544e-20 1.104385e-20 1.083059e-20
3011 1.659027e-20 1.220420e-19 6.810063e-19 9.679587e-20 6.305470e-20 1.412552e-20 3.818175e-20 1.156666e-20 1.105440e-20 1.084104e-20
3012 1.661736e-20 1.223117e-19 6.807453e-19 9.668600e-20 6.302960e-20 1.414372e-20 3.815549e-20 1.157793e-20 1.106502e-20 1.085155e-20
3013 1.664454e-20 1.225832e-19 6.804846e-19 9.657639e-20 6.300453e-20 1.416200e-20 3.812928e-20 1.158925e-20 1.107568e-20 1.086210e-20
3014 1.667184e-20 1.228565e-19 6.802242e-19 9.646703e-20 6.297948e-20 1.418036e-20 3.810310e-20 1.160060e-20 1.108641e-20 1.087273e-20
3015 1.669928e-20 1.231315e-19 6.799642e-19 9.635793e-20 6.295447e-20 1.419880e-20 3.807697e-20 1.161201e-20 1.109719e-20 1.088339e-20
3016 1.672688e-20 1.234083e-19 6.797048e-19 9.624909e-20 6.292949e-20 1.421732e-20 3.805087e-20 1.162345e-20 1.110802e-20 1.089412e-20
3017 1.675466e-20 1.236868e-19 6.794459e-19 9.614052e-20 6.290455e-20 1.423592e-20 3.802482e-20 1.163494e-20 1.111890e-20 1.090489e-20
3018 1.678264e-20 1.239671e-19 6.791876e-19 9.603221e-20 6.287965e-20 1.425458e-20 3.799881e-20 1.164647e-20 1.112985e-20 1.091573e-20
3019 1.681084e-20 1.242493e-19 6.789301e-19 9.592418e-20 6.285480e-20 1.427332e-20 3.797285e-20 1.165804e-20 1.114083e-20 1.092661e-20
3020 1.683928e-20 1.245332e-19 6.786734e-19 9.581641e-20 6.283001e-20 1.429212e-20 3.794692e-20 1.166964e-20 1.115188e-20 1.093754e-20
3021 1.686799e-20 1.248190e-19 6.784176e-19 9.570892e-20 6.280526e-20 1.431099e-20 3.792103e-20 1.168128e-20 1.116297e-20 1.094852e-20
3022 1.689697e-20 1.251067e-19 6.781627e-19 9.560171e-20 6.278057e-20 1.432992e-20 3.789519e-20 1.169296e-20 1.117412e-20 1.095956e-20
