Ls TT EB_gmv TEB_gmv
2415 3.992654e-20 1.446270e-19 3.071308e-20
2416 3.991172e-20 1.445295e-19 3.070088e-20
2417 3.989704e-20 1.444315e-19 3.068874e-20
2418 3.988250e-20 1.443331e-19 3.067667e-20
2419 3.986815e-20 1.442343e-19 3.066465e-20
2420 3.985400e-20 1.441351e-19 3.065269e-20
2421 3.984010e-20 1.440355e-19 3.064079e-20
2422 3.982646e-20 1.439356e-19 3.062895e-20
2423 3.981311e-20 1.438352e-19 3.061716e-20
2424 3.980009e-20 1.437345e-19 3.060543e-20
2425 3.978742e-20 1.436334e-19 3.059376e-20
2426 3.977513e-20 1.435319e-19 3.058215e-20
2427 3.976325e-20 1.434301e-19 3.057059e-20
2428 3.975180e-20 1.433279e-19 3.055909e-20
2429 3.974083e-20 1.432253e-19 3.054765e-20
2430 3.973035e-20 1.431224e-19 3.053626e-20
2431 3.972038e-20 1.430192e-19 3.052494e-20
2432 3.971087e-20 1.429156e-19 3.051368e-20
2433 3.970176e-20 1.428116e-19 3.050247e-20
2434 3.969297e-20 1.427073e-19 3.049133e-20
2435 3.968444e-20 1.426027e-19 3.048025e-20
2436 3.967610e-20 1.424977e-19 3.046923e-20
2437 3.966788e-20 1.423925e-19 3.045827e-20
2438 3.965972e-20 1.422869e-19 3.044737e-20
2439 3.965154e-20 1.421809e-19 3.043654e-20
2440 3.964328e-20 1.420747e-19 3.042577e-20
2441 3.963487e-20 1.419681e-19 3.041506e-20
2442 3.962625e-20 1.418613e-19 3.040442e-20
2443 3.961737e-20 1.417541e-19 3.039384e-20
2444 3.960828e-20 1.416467e-19 3.038333e-20
2445 3.959904e-20 1.415389e-19 3.037288e-20
2446 3.958969e-20 1.414308e-19 3.036250e-20
2447 3.958031e-20 1.413225e-19 3.035219e-20
2448 3.957093e-20 1.412139e-19 3.034194e-20
2449 3.956163e-20 1.411050e-19 3.033175e-20
2450 3.955245e-20 1.409958e-19 3.032161e-20
2451 3.954345e-20 1.408863e-19 3.031153e-20
2452 3.953468e-20 1.407765e-19 3.030150e-20
2453 3.952621e-20 1.406665e-19 3.029151e-20
2454 3.951809e-20 1.405562e-19 3.028156e-20
2455 3.951034e-20 1.404456e-19 3.027165e-20
2456 3.950295e-20 1.403348e-19 3.026178e-20
2457 3.949590e-20 1.402237e-19 3.025193e-20
2458 3.948916e-20 1.401123e-19 3.024211e-20
2459 3.948273e-20 1.400007e-19 3.023231e-20
2460 3.947656e-20 1.398888e-19 3.022252e-20
2461 3.947065e-20 1.397766e-19 3.021275e-20
2462 3.946497e-20 1.396642e-19 3.020299e-20
2463 3.945951e-20 1.395515e-19 3.019324e-20
2464 3.945423e-20 1.394386e-19 3.018349e-20
2465 3.944913e-20 1.393254e-19 3.017373e-20
2466 3.944417e-20 1.392120e-19 3.016397e-20
2467 3.943933e-20 1.390983e-19 3.015420e-20
2468 3.943458e-20 1.389843e-19 3.014441e-20
2469 3.942988e-20 1.388702e-19 3.013461e-20
2470 3.942521e-20 1.387558e-19 3.012478e-20
2471 3.942052e-20 1.386411e-19 3.011493e-20
2472 3.941579e-20 1.385262e-19 3.010505e-20
2473 3.941097e-20 1.384111e-19 3.009513e-20
2474 3.940604e-20 1.382958e-19 3.008518e-20
2475 3.940096e-20 1.381802e-19 3.007520e-20
2476 3.939569e-20 1.380645e-19 3.006519e-20
2477 3.939021e-20 1.379486e-19 3.005514e-20
2478 3.938448e-20 1.378325e-19 3.004506e-20
2479 3.937849e-20 1.377163e-19 3.003494e-20
2480 3.937227e-20 1.375999e-19 3.002479e-20
2481 3.936584e-20 1.374834e-19 3.001460e-20
2482 3.935921e-20 1.373668e-19 3.000438e-20
2483 3.935243e-20 1.372501e-19 2.999412e-20
2484 3.934550e-20 1.371333e-19 2.998383e-20
2485 3.933846e-20 1.370164e-19 2.997349e-20
2486 3.933133e-20 1.368995e-19 2.996312e-20
2487 3.932414e-20 1.367825e-19 2.995272e-20
2488 3.931690e-20 1.366655e-19 2.994227e-20
2489 3.930964e-20 1.365485e-19 2.993179e-20
2490 3.930239e-20 1.364315e-19 2.992126e-20
2491 3.929516e-20 1.363145e-19 2.991070e-20
2492 3.928795e-20 1.361974e-19 2.990010e-20
2493 3.928076e-20 1.360805e-19 2.988946e-20
2494 3.927359e-20 1.359636e-19 2.987877e-20
2495 3.926643e-20 1.358467e-19 2.986805e-20
2496 3.925930e-20 1.357299e-19 2.985729e-20
2497 3.925218e-20 1.356132e-19 2.984648e-20
2498 3.924508e-20 1.354966e-19 2.983563e-20
2499 3.923799e-20 1.353801e-19 2.982474e-20
2500 3.923093e-20 1.352637e-19 2.981379e-20
2501 3.922387e-20 1.351473e-19 2.980278e-20
2502 3.921684e-20 1.350311e-19 2.979172e-20
2503 3.920980e-20 1.349149e-19 2.978058e-20
2504 3.920271e-20 1.347988e-19 2.976937e-20
2505 3.919552e-20 1.346828e-19 2.975809e-20
2506 3.918818e-20 1.345669e-19 2.974672e-20
2507 3.918063e-20 1.344510e-19 2.973526e-20
2508 3.917284e-20 1.343351e-19 2.972371e-20
2509 3.916475e-20 1.342194e-19 2.971206e-20
2510 3.915631e-20 1.341037e-19 2.970031e-20
2511 3.914746e-20 1.339880e-19 2.968844e-20
2512 3.913817e-20 1.338724e-19 2.967647e-20
2513 3.912837e-20 1.337568e-19 2.966437e-20
2514 3.911803e-20 1.336413e-19 2.965215e-20
2515 3.910711e-20 1.335258e-19 2.963980e-20
2516 3.909568e-20 1.334103e-19 2.962731e-20
2517 3.908379e-20 1.332948e-19 2.961469e-20
2518 3.907152e-20 1.331794e-19 2.960192e-20
2519 3.905892e-20 1.330640e-19 2.958900e-20
2520 3.904607e-20 1.329486e-19 2.957592e-20
2521 3.903301e-20 1.328332e-19 2.956268e-20
2522 3.901983e-20 1.327179e-19 2.954928e-20
2523 3.900658e-20 1.326025e-19 2.953570e-20
2524 3.899333e-20 1.324871e-19 2.952195e-20
2525 3.898015e-20 1.323718e-19 2.950803e-20
2526 3.896709e-20 1.322564e-19 2.949393e-20
2527 3.895420e-20 1.321411e-19 2.947966e-20
2528 3.894144e-20 1.320258e-19 2.946522e-20
2529 3.892873e-20 1.319105e-19 2.945060e-20
2530 3.891601e-20 1.317953e-19 2.943581e-20
2531 3.890320e-20 1.316800e-19 2.942084e-20
2532 3.889024e-20 1.315649e-19 2.940570e-20
2533 3.887705e-20 1.314497e-19 2.939039e-20
2534 3.886355e-20 1.313346e-19 2.937490e-20
2535 3.884969e-20 1.312196e-19 2.935924e-20
2536 3.883539e-20 1.311046e-19 2.934341e-20
2537 3.882058e-20 1.309897e-19 2.932740e-20
2538 3.880518e-20 1.308748e-19 2.931122e-20
2539 3.878914e-20 1.307601e-19 2.929487e-20
2540 3.877246e-20 1.306453e-19 2.927834e-20
2541 3.875519e-20 1.305307e-19 2.926164e-20
2542 3.873739e-20 1.304162e-19 2.924477e-20
2543 3.871910e-20 1.303017e-19 2.922773e-20
2544 3.870039e-20 1.301873e-19 2.921051e-20
2545 3.868129e-20 1.300731e-19 2.919312e-20
2546 3.866187e-20 1.299589e-19 2.917556e-20
2547 3.864218e-20 1.298448e-19 2.915782e-20
2548 3.862226e-20 1.297309e-19 2.913992e-20
2549 3.860217e-20 1.296170e-19 2.912184e-20
2550 3.858196e-20 1.295033e-19 2.910359e-20
2551 3.856169e-20 1.293897e-19 2.908516e-20
2552 3.854136e-20 1.292762e-19 2.906657e-20
2553 3.852093e-20 1.291628e-19 2.904779e-20
2554 3.850036e-20 1.290495e-19 2.902885e-20
2555 3.847961e-20 1.289363e-19 2.900973e-20
2556 3.845862e-20 1.288232e-19 2.899044e-20
2557 3.843736e-20 1.287102e-19 2.897097e-20
2558 3.841578e-20 1.285972e-19 2.895132e-20
2559 3.839383e-20 1.284844e-19 2.893150e-20
2560 3.837147e-20 1.283716e-19 2.891150e-20
2561 3.834866e-20 1.282589e-19 2.889132e-20
2562 3.832534e-20 1.281463e-19 2.887097e-20
2563 3.830148e-20 1.280337e-19 2.885044e-20
2564 3.827705e-20 1.279212e-19 2.882972e-20
2565 3.825207e-20 1.278088e-19 2.880883e-20
2566 3.822659e-20 1.276964e-19 2.878777e-20
2567 3.820064e-20 1.275840e-19 2.876652e-20
2568 3.817427e-20 1.274717e-19 2.874509e-20
2569 3.814753e-20 1.273595e-19 2.872348e-20
2570 3.812046e-20 1.272473e-19 2.870169e-20
2571 3.809309e-20 1.271351e-19 2.867971e-20
2572 3.806548e-20 1.270230e-19 2.865756e-20
2573 3.803766e-20 1.269109e-19 2.863522e-20
2574 3.800968e-20 1.267988e-19 2.861270e-20
2575 3.798158e-20 1.266868e-19 2.859000e-20
2576 3.795340e-20 1.265747e-19 2.856711e-20
2577 3.792514e-20 1.264627e-19 2.854405e-20
2578 3.789677e-20 1.263507e-19 2.852081e-20
2579 3.786825e-20 1.262387e-19 2.849740e-20
2580 3.783956e-20 1.261268e-19 2.847383e-20
2581 3.781065e-20 1.260148e-19 2.845009e-20
2582 3.778149e-20 1.259029e-19 2.842620e-20
2583 3.775205e-20 1.257910e-19 2.840215e-20
2584 3.772229e-20 1.256791e-19 2.837796e-20
2585 3.769217e-20 1.255673e-19 2.835362e-20
2586 3.766167e-20 1.254555e-19 2.832914e-20
2587 3.763075e-20 1.253437e-19 2.830452e-20
2588 3.759938e-20 1.252319e-19 2.827978e-20
2589 3.756752e-20 1.251201e-19 2.825490e-20
2590 3.753522e-20 1.250084e-19 2.822990e-20
2591 3.750248e-20 1.248966e-19 2.820478e-20
2592 3.746936e-20 1.247849e-19 2.817955e-20
2593 3.743588e-20 1.246733e-19 2.815420e-20
2594 3.740206e-20 1.245616e-19 2.812875e-20
2595 3.736795e-20 1.244500e-19 2.810319e-20
2596 3.733357e-20 1.243384e-19 2.807753e-20
2597 3.729895e-20 1.242268e-19 2.805179e-20
2598 3.726413e-20 1.241153e-19 2.802595e-20
2599 3.722914e-20 1.240037e-19 2.800002e-20
2600 3.719401e-20 1.238922e-19 2.797401e-20
2601 3.715876e-20 1.237807e-19 2.794793e-20
2602 3.712342e-20 1.236693e-19 2.792177e-20
2603 3.708799e-20 1.235578e-19 2.789554e-20
2604 3.705247e-20 1.234464e-19 2.786924e-20
2605 3.701685e-20 1.233350e-19 2.784287e-20
2606 3.698114e-20 1.232236e-19 2.781645e-20
2607 3.694534e-20 1.231122e-19 2.778996e-20
2608 3.690945e-20 1.230008e-19 2.776342e-20
2609 3.687347e-20 1.228894e-19 2.773682e-20
2610 3.683740e-20 1.227779e-19 2.771017e-20
2611 3.680125e-20 1.226665e-19 2.768347e-20
2612 3.676500e-20 1.225550e-19 2.765672e-20
2613 3.672867e-20 1.224435e-19 2.762994e-20
2614 3.669226e-20 1.223319e-19 2.760311e-20
2615 3.665575e-20 1.222204e-19 2.757624e-20
2616 3.661916e-20 1.221087e-19 2.754933e-20
2617 3.658249e-20 1.219970e-19 2.752240e-20
2618 3.654574e-20 1.218853e-19 2.749543e-20
2619 3.650891e-20 1.217735e-19 2.746844e-20
2620 3.647199e-20 1.216616e-19 2.744142e-20
2621 3.643500e-20 1.215497e-19 2.741438e-20
2622 3.639793e-20 1.214377e-19 2.738732e-20
2623 3.636078e-20 1.213256e-19 2.736025e-20
2624 3.632356e-20 1.212134e-19 2.733316e-20
2625 3.628627e-20 1.211011e-19 2.730606e-20
2626 3.624890e-20 1.209887e-19 2.727895e-20
2627 3.621146e-20 1.208762e-19 2.725184e-20
2628 3.617397e-20 1.207636e-19 2.722472e-20
2629 3.613642e-20 1.206509e-19 2.719760e-20
2630 3.609885e-20 1.205381e-19 2.717049e-20
2631 3.606125e-20 1.204252e-19 2.714338e-20
2632 3.602364e-20 1.203122e-19 2.711629e-20
2633 3.598603e-20 1.201990e-19 2.708921e-20
2634 3.594843e-20 1.200858e-19 2.706215e-20
2635 3.591086e-20 1.199724e-19 2.703512e-20
2636 3.587333e-20 1.198589e-19 2.700811e-20
2637 3.583584e-20 1.197453e-19 2.698113e-20
2638 3.579842e-20 1.196317e-19 2.695418e-20
2639 3.576106e-20 1.195179e-19 2.692727e-20
2640 3.572379e-20 1.194040e-19 2.690041e-20
2641 3.568662e-20 1.192899e-19 2.687358e-20
2642 3.564955e-20 1.191758e-19 2.684681e-20
2643 3.561261e-20 1.190616e-19 2.682009e-20
2644 3.557581e-20 1.189473e-19 2.679343e-20
2645 3.553915e-20 1.188328e-19 2.676683e-20
2646 3.550265e-20 1.187183e-19 2.674029e-20
2647 3.546632e-20 1.186037e-19 2.671382e-20
2648 3.543018e-20 1.184889e-19 2.668742e-20
2649 3.539424e-20 1.183741e-19 2.666110e-20
2650 3.535852e-20 1.182591e-19 2.663485e-20
2651 3.532301e-20 1.181440e-19 2.660869e-20
2652 3.528774e-20 1.180289e-19 2.658262e-20
2653 3.525270e-20 1.179136e-19 2.655663e-20
2654 3.521789e-20 1.177982e-19 2.653074e-20
2655 3.518327e-20 1.176828e-19 2.650495e-20
2656 3.514885e-20 1.175672e-19 2.647926e-20
2657 3.511461e-20 1.174515e-19 2.645368e-20
2658 3.508053e-20 1.173358e-19 2.642821e-20
2659 3.504660e-20 1.172199e-19 2.640285e-20
2660 3.501280e-20 1.171040e-19 2.637761e-20
2661 3.497913e-20 1.169879e-19 2.635249e-20
2662 3.494556e-20 1.168718e-19 2.632750e-20
2663 3.491209e-20 1.167556e-19 2.630263e-20
2664 3.487869e-20 1.166392e-19 2.627791e-20
2665 3.484537e-20 1.165228e-19 2.625332e-20
2666 3.481213e-20 1.164064e-19 2.622887e-20
2667 3.477900e-20 1.162898e-19 2.620457e-20
2668 3.474601e-20 1.161732e-19 2.618042e-20
2669 3.471318e-20 1.160565e-19 2.615643e-20
2670 3.468055e-20 1.159397e-19 2.613260e-20
2671 3.464814e-20 1.158228e-19 2.610892e-20
2672 3.461597e-20 1.157059e-19 2.608542e-20
2673 3.458408e-20 1.155889e-19 2.606209e-20
2674 3.455250e-20 1.154718e-19 2.603893e-20
2675 3.452124e-20 1.153546e-19 2.601595e-20
2676 3.449034e-20 1.152374e-19 2.599316e-20
2677 3.445983e-20 1.151202e-19 2.597055e-20
2678 3.442972e-20 1.150028e-19 2.594813e-20
2679 3.440002e-20 1.148854e-19 2.592591e-20
2680 3.437073e-20 1.147680e-19 2.590389e-20
2681 3.434184e-20 1.146505e-19 2.588208e-20
2682 3.431333e-20 1.145329e-19 2.586047e-20
2683 3.428520e-20 1.144153e-19 2.583907e-20
2684 3.425745e-20 1.142977e-19 2.581789e-20
2685 3.423006e-20 1.141799e-19 2.579691e-20
2686 3.420303e-20 1.140622e-19 2.577614e-20
2687 3.417636e-20 1.139444e-19 2.575557e-20
2688 3.415002e-20 1.138265e-19 2.573522e-20
2689 3.412403e-20 1.137086e-19 2.571506e-20
2690 3.409836e-20 1.135907e-19 2.569511e-20
2691 3.407302e-20 1.134727e-19 2.567535e-20
2692 3.404800e-20 1.133547e-19 2.565580e-20
2693 3.402332e-20 1.132366e-19 2.563644e-20
2694 3.399899e-20 1.131185e-19 2.561728e-20
2695 3.397502e-20 1.130004e-19 2.559831e-20
2696 3.395141e-20 1.128822e-19 2.557953e-20
2697 3.392818e-20 1.127640e-19 2.556095e-20
2698 3.390534e-20 1.126457e-19 2.554256e-20
2699 3.388289e-20 1.125274e-19 2.552435e-20
2700 3.386085e-20 1.124091e-19 2.550633e-20
2701 3.383922e-20 1.122908e-19 2.548850e-20
2702 3.381802e-20 1.121724e-19 2.547085e-20
2703 3.379726e-20 1.120540e-19 2.545338e-20
2704 3.377693e-20 1.119356e-19 2.543609e-20
2705 3.375705e-20 1.118171e-19 2.541899e-20
2706 3.373759e-20 1.116986e-19 2.540206e-20
2707 3.371855e-20 1.115801e-19 2.538530e-20
2708 3.369991e-20 1.114616e-19 2.536873e-20
2709 3.368166e-20 1.113431e-19 2.535232e-20
2710 3.366379e-20 1.112245e-19 2.533609e-20
2711 3.364630e-20 1.111059e-19 2.532003e-20
2712 3.362916e-20 1.109873e-19 2.530414e-20
2713 3.361236e-20 1.108687e-19 2.528842e-20
2714 3.359590e-20 1.107502e-19 2.527288e-20
2715 3.357977e-20 1.106316e-19 2.525750e-20
2716 3.356394e-20 1.105130e-19 2.524230e-20
2717 3.354842e-20 1.103944e-19 2.522727e-20
2718 3.353320e-20 1.102759e-19 2.521242e-20
2719 3.351828e-20 1.101573e-19 2.519773e-20
2720 3.350367e-20 1.100388e-19 2.518323e-20
2721 3.348938e-20 1.099204e-19 2.516889e-20
2722 3.347541e-20 1.098020e-19 2.515473e-20
2723 3.346176e-20 1.096836e-19 2.514074e-20
2724 3.344845e-20 1.095653e-19 2.512693e-20
2725 3.343547e-20 1.094470e-19 2.511329e-20
2726 3.342283e-20 1.093288e-19 2.509983e-20
2727 3.341053e-20 1.092107e-19 2.508654e-20
2728 3.339859e-20 1.090926e-19 2.507343e-20
2729 3.338701e-20 1.089746e-19 2.506050e-20
2730 3.337579e-20 1.088567e-19 2.504774e-20
2731 3.336493e-20 1.087389e-19 2.503515e-20
2732 3.335442e-20 1.086212e-19 2.502274e-20
2733 3.334428e-20 1.085036e-19 2.501051e-20
2734 3.333448e-20 1.083860e-19 2.499846e-20
2735 3.332503e-20 1.082686e-19 2.498658e-20
2736 3.331593e-20 1.081513e-19 2.497488e-20
2737 3.330716e-20 1.080341e-19 2.496336e-20
2738 3.329873e-20 1.079171e-19 2.495202e-20
2739 3.329063e-20 1.078001e-19 2.494085e-20
2740 3.328285e-20 1.076833e-19 2.492985e-20
2741 3.327540e-20 1.075667e-19 2.491903e-20
2742 3.326826e-20 1.074501e-19 2.490836e-20
2743 3.326145e-20 1.073337e-19 2.489786e-20
2744 3.325494e-20 1.072174e-19 2.488751e-20
2745 3.324873e-20 1.071013e-19 2.487731e-20
2746 3.324281e-20 1.069853e-19 2.486727e-20
2747 3.323717e-20 1.068694e-19 2.485737e-20
2748 3.323181e-20 1.067537e-19 2.484761e-20
2749 3.322671e-20 1.066381e-19 2.483798e-20
2750 3.322187e-20 1.065226e-19 2.482849e-20
2751 3.321726e-20 1.064073e-19 2.481913e-20
2752 3.321290e-20 1.062922e-19 2.480990e-20
2753 3.320876e-20 1.061771e-19 2.480079e-20
2754 3.320484e-20 1.060623e-19 2.479180e-20
2755 3.320113e-20 1.059476e-19 2.478292e-20
2756 3.319762e-20 1.058330e-19 2.477415e-20
2757 3.319429e-20 1.057186e-19 2.476549e-20
2758 3.319116e-20 1.056043e-19 2.475694e-20
2759 3.318821e-20 1.054902e-19 2.474848e-20
2760 3.318545e-20 1.053763e-19 2.474012e-20
2761 3.318287e-20 1.052625e-19 2.473185e-20
2762 3.318047e-20 1.051489e-19 2.472367e-20
2763 3.317825e-20 1.050354e-19 2.471557e-20
2764 3.317622e-20 1.049221e-19 2.470755e-20
2765 3.317436e-20 1.048089e-19 2.469961e-20
2766 3.317268e-20 1.046960e-19 2.469174e-20
2767 3.317117e-20 1.045832e-19 2.468394e-20
2768 3.316984e-20 1.044705e-19 2.467621e-20
2769 3.316868e-20 1.043580e-19 2.466853e-20
2770 3.316770e-20 1.042457e-19 2.466091e-20
2771 3.316688e-20 1.041336e-19 2.465334e-20
2772 3.316620e-20 1.040216e-19 2.464581e-20
2773 3.316566e-20 1.039098e-19 2.463833e-20
2774 3.316525e-20 1.037982e-19 2.463088e-20
2775 3.316493e-20 1.036867e-19 2.462346e-20
2776 3.316471e-20 1.035754e-19 2.461607e-20
2777 3.316457e-20 1.034643e-19 2.460870e-20
2778 3.316449e-20 1.033534e-19 2.460134e-20
2779 3.316445e-20 1.032426e-19 2.459400e-20
2780 3.316445e-20 1.031320e-19 2.458667e-20
2781 3.316447e-20 1.030216e-19 2.457934e-20
2782 3.316449e-20 1.029114e-19 2.457202e-20
2783 3.316450e-20 1.028013e-19 2.456468e-20
2784 3.316449e-20 1.026914e-19 2.455734e-20
2785 3.316445e-20 1.025817e-19 2.454998e-20
2786 3.316437e-20 1.024722e-19 2.454260e-20
2787 3.316425e-20 1.023628e-19 2.453519e-20
2788 3.316408e-20 1.022536e-19 2.452776e-20
2789 3.316386e-20 1.021446e-19 2.452029e-20
2790 3.316357e-20 1.020358e-19 2.451279e-20
2791 3.316322e-20 1.019272e-19 2.450524e-20
2792 3.316279e-20 1.018187e-19 2.449765e-20
2793 3.316228e-20 1.017105e-19 2.449000e-20
2794 3.316169e-20 1.016024e-19 2.448229e-20
2795 3.316100e-20 1.014945e-19 2.447453e-20
2796 3.316021e-20 1.013868e-19 2.446670e-20
2797 3.315932e-20 1.012792e-19 2.445879e-20
2798 3.315832e-20 1.011719e-19 2.445082e-20
2799 3.315718e-20 1.010647e-19 2.444276e-20
2800 3.315591e-20 1.009577e-19 2.443462e-20
2801 3.315449e-20 1.008509e-19 2.442640e-20
2802 3.315291e-20 1.007443e-19 2.441808e-20
2803 3.315115e-20 1.006378e-19 2.440966e-20
2804 3.314920e-20 1.005315e-19 2.440114e-20
2805 3.314706e-20 1.004254e-19 2.439252e-20
2806 3.314470e-20 1.003195e-19 2.438378e-20
2807 3.314212e-20 1.002137e-19 2.437493e-20
2808 3.313931e-20 1.001081e-19 2.436597e-20
2809 3.313624e-20 1.000027e-19 2.435687e-20
2810 3.313292e-20 9.989743e-20 2.434765e-20
2811 3.312933e-20 9.979235e-20 2.433830e-20
2812 3.312546e-20 9.968744e-20 2.432881e-20
2813 3.312130e-20 9.958270e-20 2.431918e-20
2814 3.311684e-20 9.947812e-20 2.430940e-20
2815 3.311206e-20 9.937371e-20 2.429948e-20
2816 3.310697e-20 9.926946e-20 2.428940e-20
2817 3.310155e-20 9.916538e-20 2.427916e-20
2818 3.309578e-20 9.906146e-20 2.426875e-20
2819 3.308967e-20 9.895771e-20 2.425818e-20
2820 3.308320e-20 9.885411e-20 2.424743e-20
2821 3.307636e-20 9.875068e-20 2.423651e-20
2822 3.306914e-20 9.864740e-20 2.422541e-20
2823 3.306153e-20 9.854429e-20 2.421412e-20
2824 3.305352e-20 9.844133e-20 2.420264e-20
2825 3.304510e-20 9.833852e-20 2.419096e-20
2826 3.303628e-20 9.823587e-20 2.417909e-20
2827 3.302704e-20 9.813337e-20 2.416700e-20
2828 3.301739e-20 9.803102e-20 2.415471e-20
2829 3.300732e-20 9.792881e-20 2.414221e-20
2830 3.299682e-20 9.782674e-20 2.412948e-20
2831 3.298590e-20 9.772482e-20 2.411653e-20
2832 3.297454e-20 9.762303e-20 2.410334e-20
2833 3.296276e-20 9.752138e-20 2.408993e-20
2834 3.295054e-20 9.741986e-20 2.407627e-20
2835 3.293788e-20 9.731848e-20 2.406237e-20
2836 3.292477e-20 9.721722e-20 2.404821e-20
2837 3.291123e-20 9.711609e-20 2.403381e-20
2838 3.289722e-20 9.701508e-20 2.401914e-20
2839 3.288276e-20 9.691420e-20 2.400421e-20
2840 3.286781e-20 9.681343e-20 2.398901e-20
2841 3.285234e-20 9.671279e-20 2.397353e-20
2842 3.283635e-20 9.661225e-20 2.395778e-20
2843 3.281980e-20 9.651183e-20 2.394174e-20
2844 3.280268e-20 9.641152e-20 2.392541e-20
2845 3.278495e-20 9.631132e-20 2.390879e-20
2846 3.276661e-20 9.621122e-20 2.389187e-20
2847 3.274762e-20 9.611122e-20 2.387464e-20
2848 3.272797e-20 9.601133e-20 2.385710e-20
2849 3.270763e-20 9.591153e-20 2.383925e-20
2850 3.268657e-20 9.581183e-20 2.382108e-20
2851 3.266479e-20 9.571222e-20 2.380259e-20
2852 3.264226e-20 9.561270e-20 2.378377e-20
2853 3.261900e-20 9.551327e-20 2.376462e-20
2854 3.259503e-20 9.541394e-20 2.374514e-20
2855 3.257038e-20 9.531468e-20 2.372533e-20
2856 3.254510e-20 9.521551e-20 2.370519e-20
2857 3.251919e-20 9.511643e-20 2.368473e-20
2858 3.249269e-20 9.501743e-20 2.366394e-20
2859 3.246564e-20 9.491851e-20 2.364283e-20
2860 3.243805e-20 9.481968e-20 2.362140e-20
2861 3.240996e-20 9.472092e-20 2.359964e-20
2862 3.238139e-20 9.462224e-20 2.357757e-20
2863 3.235238e-20 9.452363e-20 2.355518e-20
2864 3.232295e-20 9.442511e-20 2.353246e-20
2865 3.229314e-20 9.432665e-20 2.350944e-20
2866 3.226295e-20 9.422827e-20 2.348609e-20
2867 3.223237e-20 9.412996e-20 2.346244e-20
2868 3.220138e-20 9.403173e-20 2.343846e-20
2869 3.216995e-20 9.393356e-20 2.341418e-20
2870 3.213806e-20 9.383546e-20 2.338959e-20
2871 3.210566e-20 9.373742e-20 2.336468e-20
2872 3.207275e-20 9.363945e-20 2.333947e-20
2873 3.203929e-20 9.354155e-20 2.331395e-20
2874 3.200526e-20 9.344371e-20 2.328813e-20
2875 3.197064e-20 9.334593e-20 2.326200e-20
2876 3.193538e-20 9.324821e-20 2.323556e-20
2877 3.189948e-20 9.315055e-20 2.320883e-20
2878 3.186289e-20 9.305295e-20 2.318179e-20
2879 3.182560e-20 9.295541e-20 2.315445e-20
2880 3.178759e-20 9.285792e-20 2.312681e-20
2881 3.174886e-20 9.276048e-20 2.309888e-20
2882 3.170940e-20 9.266310e-20 2.307065e-20
2883 3.166923e-20 9.256577e-20 2.304212e-20
2884 3.162834e-20 9.246850e-20 2.301330e-20
2885 3.158673e-20 9.237127e-20 2.298419e-20
2886 3.154442e-20 9.227409e-20 2.295479e-20
2887 3.150140e-20 9.217696e-20 2.292510e-20
2888 3.145768e-20 9.207987e-20 2.289513e-20
2889 3.141325e-20 9.198283e-20 2.286487e-20
2890 3.136813e-20 9.188584e-20 2.283434e-20
2891 3.132231e-20 9.178889e-20 2.280352e-20
2892 3.127580e-20 9.169198e-20 2.277243e-20
2893 3.122860e-20 9.159511e-20 2.274106e-20
2894 3.118072e-20 9.149828e-20 2.270942e-20
2895 3.113217e-20 9.140149e-20 2.267751e-20
2896 3.108298e-20 9.130474e-20 2.264532e-20
2897 3.103317e-20 9.120803e-20 2.261287e-20
2898 3.098275e-20 9.111135e-20 2.258016e-20
2899 3.093175e-20 9.101470e-20 2.254718e-20
2900 3.088019e-20 9.091809e-20 2.251394e-20
2901 3.082808e-20 9.082152e-20 2.248043e-20
2902 3.077546e-20 9.072497e-20 2.244667e-20
2903 3.072233e-20 9.062846e-20 2.241266e-20
2904 3.066872e-20 9.053197e-20 2.237839e-20
2905 3.061465e-20 9.043551e-20 2.234387e-20
2906 3.056013e-20 9.033908e-20 2.230909e-20
2907 3.050520e-20 9.024268e-20 2.227407e-20
2908 3.044986e-20 9.014629e-20 2.223880e-20
2909 3.039413e-20 9.004994e-20 2.220329e-20
2910 3.033799e-20 8.995361e-20 2.216754e-20
2911 3.028145e-20 8.985729e-20 2.213154e-20
2912 3.022451e-20 8.976100e-20 2.209531e-20
2913 3.016718e-20 8.966474e-20 2.205884e-20
2914 3.010945e-20 8.956850e-20 2.202214e-20
2915 3.005133e-20 8.947228e-20 2.198521e-20
2916 2.999282e-20 8.937610e-20 2.194806e-20
2917 2.993391e-20 8.927994e-20 2.191068e-20
2918 2.987461e-20 8.918382e-20 2.187308e-20
2919 2.981493e-20 8.908772e-20 2.183527e-20
2920 2.975485e-20 8.899166e-20 2.179724e-20
2921 2.969439e-20 8.889564e-20 2.175900e-20
2922 2.963354e-20 8.879965e-20 2.172055e-20
2923 2.957232e-20 8.870370e-20 2.168190e-20
2924 2.951073e-20 8.860779e-20 2.164304e-20
2925 2.944879e-20 8.851192e-20 2.160399e-20
2926 2.938650e-20 8.841610e-20 2.156474e-20
2927 2.932388e-20 8.832031e-20 2.152530e-20
2928 2.926094e-20 8.822457e-20 2.148566e-20
2929 2.919768e-20 8.812888e-20 2.144584e-20
2930 2.913413e-20 8.803324e-20 2.140584e-20
2931 2.907028e-20 8.793764e-20 2.136565e-20
