Ls TT TE TB EE EB TE_gmv EB_gmv TEB_gmv TEB_iter TEB_iter_ext
2349 4.111687e-20 3.077555e-19 1.457789e-18 1.592811e-19 1.345887e-19 3.237875e-20 7.294890e-20 2.615401e-20 2.527955e-20 2.488688e-20
2350 4.109600e-20 3.073887e-19 1.456342e-18 1.591190e-19 1.344452e-19 3.235867e-20 7.287270e-20 2.613549e-20 2.526143e-20 2.486918e-20
2351 4.107483e-20 3.070180e-19 1.454897e-18 1.589573e-19 1.343019e-19 3.233868e-20 7.279660e-20 2.611700e-20 2.524335e-20 2.485151e-20
2352 4.105340e-20 3.066434e-19 1.453454e-18 1.587959e-19 1.341589e-19 3.231876e-20 7.272062e-20 2.609855e-20 2.522531e-20 2.483389e-20
2353 4.103178e-20 3.062650e-19 1.452013e-18 1.586348e-19 1.340160e-19 3.229892e-20 7.264475e-20 2.608014e-20 2.520731e-20 2.481630e-20
2354 4.101000e-20 3.058829e-19 1.450573e-18 1.584740e-19 1.338734e-19 3.227915e-20 7.256899e-20 2.606177e-20 2.518935e-20 2.479876e-20
2355 4.098813e-20 3.054971e-19 1.449136e-18 1.583134e-19 1.337310e-19 3.225945e-20 7.249335e-20 2.604344e-20 2.517143e-20 2.478126e-20
2356 4.096620e-20 3.051077e-19 1.447700e-18 1.581530e-19 1.335889e-19 3.223982e-20 7.241782e-20 2.602516e-20 2.515356e-20 2.476381e-20
2357 4.094427e-20 3.047149e-19 1.446267e-18 1.579929e-19 1.334469e-19 3.222026e-20 7.234240e-20 2.600692e-20 2.513573e-20 2.474640e-20
2358 4.092238e-20 3.043187e-19 1.444836e-18 1.578328e-19 1.333052e-19 3.220077e-20 7.226711e-20 2.598872e-20 2.511795e-20 2.472904e-20
2359 4.090060e-20 3.039191e-19 1.443407e-18 1.576729e-19 1.331637e-19 3.218134e-20 7.219193e-20 2.597056e-20 2.510022e-20 2.471174e-20
2360 4.087896e-20 3.035163e-19 1.441980e-18 1.575131e-19 1.330225e-19 3.216198e-20 7.211686e-20 2.595246e-20 2.508254e-20 2.469448e-20
2361 4.085752e-20 3.031104e-19 1.440556e-18 1.573534e-19 1.328815e-19 3.214268e-20 7.204192e-20 2.593439e-20 2.506491e-20 2.467728e-20
2362 4.083630e-20 3.027015e-19 1.439133e-18 1.571937e-19 1.327407e-19 3.212344e-20 7.196709e-20 2.591638e-20 2.504734e-20 2.466014e-20
2363 4.081529e-20 3.022897e-19 1.437713e-18 1.570341e-19 1.326001e-19 3.210426e-20 7.189239e-20 2.589841e-20 2.502982e-20 2.464305e-20
2364 4.079452e-20 3.018752e-19 1.436296e-18 1.568747e-19 1.324598e-19 3.208514e-20 7.181780e-20 2.588049e-20 2.501236e-20 2.462602e-20
2365 4.077396e-20 3.014582e-19 1.434880e-18 1.567154e-19 1.323197e-19 3.206607e-20 7.174334e-20 2.586262e-20 2.499496e-20 2.460905e-20
2366 4.075364e-20 3.010389e-19 1.433466e-18 1.565564e-19 1.321798e-19 3.204705e-20 7.166899e-20 2.584480e-20 2.497761e-20 2.459214e-20
2367 4.073354e-20 3.006174e-19 1.432055e-18 1.563977e-19 1.320402e-19 3.202809e-20 7.159477e-20 2.582703e-20 2.496033e-20 2.457529e-20
2368 4.071366e-20 3.001939e-19 1.430645e-18 1.562392e-19 1.319008e-19 3.200918e-20 7.152067e-20 2.580931e-20 2.494311e-20 2.455851e-20
2369 4.069402e-20 2.997686e-19 1.429238e-18 1.560811e-19 1.317616e-19 3.199032e-20 7.144670e-20 2.579164e-20 2.492596e-20 2.454180e-20
2370 4.067461e-20 2.993417e-19 1.427832e-18 1.559234e-19 1.316226e-19 3.197150e-20 7.137285e-20 2.577402e-20 2.490887e-20 2.452515e-20
2371 4.065543e-20 2.989133e-19 1.426429e-18 1.557661e-19 1.314838e-19 3.195273e-20 7.129912e-20 2.575646e-20 2.489185e-20 2.450857e-20
2372 4.063648e-20 2.984836e-19 1.425027e-18 1.556093e-19 1.313452e-19 3.193401e-20 7.122552e-20 2.573895e-20 2.487489e-20 2.449205e-20
2373 4.061777e-20 2.980527e-19 1.423627e-18 1.554530e-19 1.312069e-19 3.191532e-20 7.115205e-20 2.572149e-20 2.485801e-20 2.447561e-20
2374 4.059925e-20 2.976207e-19 1.422229e-18 1.552972e-19 1.310687e-19 3.189668e-20 7.107870e-20 2.570409e-20 2.484120e-20 2.445924e-20
2375 4.058089e-20 2.971877e-19 1.420833e-18 1.551418e-19 1.309308e-19 3.187809e-20 7.100548e-20 2.568675e-20 2.482445e-20 2.444295e-20
2376 4.056267e-20 2.967537e-19 1.419439e-18 1.549868e-19 1.307931e-19 3.185955e-20 7.093239e-20 2.566947e-20 2.480778e-20 2.442673e-20
2377 4.054455e-20 2.963187e-19 1.418047e-18 1.548321e-19 1.306556e-19 3.184107e-20 7.085942e-20 2.565224e-20 2.479119e-20 2.441058e-20
2378 4.052649e-20 2.958829e-19 1.416657e-18 1.546778e-19 1.305183e-19 3.182266e-20 7.078659e-20 2.563509e-20 2.477467e-20 2.439451e-20
2379 4.050847e-20 2.954462e-19 1.415269e-18 1.545237e-19 1.303813e-19 3.180432e-20 7.071388e-20 2.561800e-20 2.475823e-20 2.437852e-20
2380 4.049045e-20 2.950088e-19 1.413883e-18 1.543699e-19 1.302444e-19 3.178605e-20 7.064129e-20 2.560097e-20 2.474186e-20 2.436261e-20
2381 4.047239e-20 2.945706e-19 1.412499e-18 1.542163e-19 1.301078e-19 3.176786e-20 7.056884e-20 2.558402e-20 2.472557e-20 2.434678e-20
2382 4.045427e-20 2.941317e-19 1.411117e-18 1.540629e-19 1.299714e-19 3.174975e-20 7.049652e-20 2.556714e-20 2.470937e-20 2.433102e-20
2383 4.043605e-20 2.936922e-19 1.409738e-18 1.539096e-19 1.298352e-19 3.173174e-20 7.042432e-20 2.555033e-20 2.469324e-20 2.431535e-20
2384 4.041770e-20 2.932521e-19 1.408361e-18 1.537565e-19 1.296993e-19 3.171383e-20 7.035225e-20 2.553360e-20 2.467719e-20 2.429977e-20
2385 4.039923e-20 2.928115e-19 1.406986e-18 1.536034e-19 1.295635e-19 3.169601e-20 7.028031e-20 2.551695e-20 2.466123e-20 2.428426e-20
2386 4.038069e-20 2.923703e-19 1.405613e-18 1.534505e-19 1.294280e-19 3.167831e-20 7.020850e-20 2.550038e-20 2.464534e-20 2.426884e-20
2387 4.036212e-20 2.919287e-19 1.404242e-18 1.532977e-19 1.292927e-19 3.166071e-20 7.013682e-20 2.548389e-20 2.462954e-20 2.425350e-20
2388 4.034357e-20 2.914866e-19 1.402873e-18 1.531452e-19 1.291577e-19 3.164324e-20 7.006527e-20 2.546748e-20 2.461383e-20 2.423825e-20
2389 4.032510e-20 2.910441e-19 1.401507e-18 1.529930e-19 1.290228e-19 3.162589e-20 6.999385e-20 2.545117e-20 2.459820e-20 2.422309e-20
2390 4.030674e-20 2.906012e-19 1.400142e-18 1.528411e-19 1.288882e-19 3.160866e-20 6.992256e-20 2.543494e-20 2.458266e-20 2.420801e-20
2391 4.028854e-20 2.901579e-19 1.398779e-18 1.526895e-19 1.287537e-19 3.159157e-20 6.985139e-20 2.541880e-20 2.456720e-20 2.419302e-20
2392 4.027055e-20 2.897143e-19 1.397418e-18 1.525383e-19 1.286195e-19 3.157462e-20 6.978036e-20 2.540275e-20 2.455183e-20 2.417812e-20
2393 4.025283e-20 2.892703e-19 1.396059e-18 1.523875e-19 1.284855e-19 3.155782e-20 6.970946e-20 2.538680e-20 2.453654e-20 2.416331e-20
2394 4.023541e-20 2.888261e-19 1.394702e-18 1.522372e-19 1.283517e-19 3.154117e-20 6.963869e-20 2.537095e-20 2.452135e-20 2.414858e-20
2395 4.021834e-20 2.883816e-19 1.393347e-18 1.520874e-19 1.282181e-19 3.152467e-20 6.956805e-20 2.535520e-20 2.450624e-20 2.413395e-20
2396 4.020166e-20 2.879369e-19 1.391993e-18 1.519381e-19 1.280848e-19 3.150833e-20 6.949754e-20 2.533954e-20 2.449122e-20 2.411940e-20
2397 4.018534e-20 2.874920e-19 1.390641e-18 1.517893e-19 1.279516e-19 3.149216e-20 6.942717e-20 2.532399e-20 2.447629e-20 2.410495e-20
2398 4.016932e-20 2.870469e-19 1.389290e-18 1.516410e-19 1.278186e-19 3.147616e-20 6.935692e-20 2.530855e-20 2.446145e-20 2.409059e-20
2399 4.015357e-20 2.866015e-19 1.387942e-18 1.514932e-19 1.276858e-19 3.146033e-20 6.928681e-20 2.529321e-20 2.444670e-20 2.407631e-20
2400 4.013803e-20 2.861560e-19 1.386595e-18 1.513458e-19 1.275533e-19 3.144466e-20 6.921682e-20 2.527797e-20 2.443204e-20 2.406213e-20
2401 4.012267e-20 2.857102e-19 1.385250e-18 1.511987e-19 1.274209e-19 3.142915e-20 6.914697e-20 2.526282e-20 2.441747e-20 2.404804e-20
2402 4.010744e-20 2.852642e-19 1.383907e-18 1.510520e-19 1.272888e-19 3.141379e-20 6.907725e-20 2.524777e-20 2.440300e-20 2.403404e-20
2403 4.009228e-20 2.848180e-19 1.382566e-18 1.509056e-19 1.271569e-19 3.139858e-20 6.900767e-20 2.523282e-20 2.438861e-20 2.402014e-20
2404 4.007716e-20 2.843716e-19 1.381227e-18 1.507595e-19 1.270251e-19 3.138351e-20 6.893821e-20 2.521795e-20 2.437431e-20 2.400632e-20
2405 4.006203e-20 2.839250e-19 1.379890e-18 1.506136e-19 1.268936e-19 3.136858e-20 6.886889e-20 2.520317e-20 2.436010e-20 2.399260e-20
2406 4.004683e-20 2.834782e-19 1.378556e-18 1.504679e-19 1.267624e-19 3.135378e-20 6.879971e-20 2.518848e-20 2.434598e-20 2.397896e-20
2407 4.003154e-20 2.830312e-19 1.377223e-18 1.503224e-19 1.266313e-19 3.133911e-20 6.873065e-20 2.517386e-20 2.433196e-20 2.396542e-20
2408 4.001613e-20 2.825840e-19 1.375892e-18 1.501771e-19 1.265004e-19 3.132456e-20 6.866173e-20 2.515933e-20 2.431802e-20 2.395197e-20
2409 4.000064e-20 2.821364e-19 1.374564e-18 1.500320e-19 1.263698e-19 3.131013e-20 6.859295e-20 2.514487e-20 2.430417e-20 2.393861e-20
2410 3.998510e-20 2.816883e-19 1.373237e-18 1.498871e-19 1.262393e-19 3.129581e-20 6.852429e-20 2.513049e-20 2.429042e-20 2.392535e-20
2411 3.996956e-20 2.812397e-19 1.371913e-18 1.497425e-19 1.261091e-19 3.128160e-20 6.845577e-20 2.511617e-20 2.427675e-20 2.391217e-20
2412 3.995404e-20 2.807904e-19 1.370590e-18 1.495982e-19 1.259791e-19 3.126749e-20 6.838739e-20 2.510193e-20 2.426318e-20 2.389909e-20
2413 3.993858e-20 2.803403e-19 1.369270e-18 1.494542e-19 1.258492e-19 3.125348e-20 6.831914e-20 2.508775e-20 2.424969e-20 2.388609e-20
2414 3.992323e-20 2.798893e-19 1.367951e-18 1.493106e-19 1.257196e-19 3.123956e-20 6.825103e-20 2.507363e-20 2.423629e-20 2.387319e-20
2415 3.990801e-20 2.794373e-19 1.366635e-18 1.491674e-19 1.255902e-19 3.122574e-20 6.818305e-20 2.505958e-20 2.422298e-20 2.386037e-20
2416 3.989296e-20 2.789842e-19 1.365321e-18 1.490247e-19 1.254610e-19 3.121199e-20 6.811520e-20 2.504558e-20 2.420976e-20 2.384764e-20
2417 3.987813e-20 2.785299e-19 1.364008e-18 1.488824e-19 1.253321e-19 3.119832e-20 6.804749e-20 2.503164e-20 2.419663e-20 2.383501e-20
2418 3.986354e-20 2.780743e-19 1.362698e-18 1.487406e-19 1.252033e-19 3.118473e-20 6.797992e-20 2.501775e-20 2.418359e-20 2.382245e-20
2419 3.984923e-20 2.776172e-19 1.361389e-18 1.485994e-19 1.250747e-19 3.117120e-20 6.791248e-20 2.500391e-20 2.417063e-20 2.380999e-20
2420 3.983523e-20 2.771587e-19 1.360082e-18 1.484587e-19 1.249463e-19 3.115774e-20 6.784518e-20 2.499012e-20 2.415776e-20 2.379762e-20
2421 3.982154e-20 2.766987e-19 1.358778e-18 1.483185e-19 1.248181e-19 3.114433e-20 6.777802e-20 2.497637e-20 2.414497e-20 2.378533e-20
2422 3.980817e-20 2.762373e-19 1.357475e-18 1.481788e-19 1.246902e-19 3.113098e-20 6.771099e-20 2.496266e-20 2.413227e-20 2.377312e-20
2423 3.979515e-20 2.757744e-19 1.356174e-18 1.480396e-19 1.245624e-19 3.111767e-20 6.764410e-20 2.494900e-20 2.411965e-20 2.376100e-20
2424 3.978247e-20 2.753100e-19 1.354875e-18 1.479007e-19 1.244348e-19 3.110443e-20 6.757734e-20 2.493538e-20 2.410711e-20 2.374896e-20
2425 3.977015e-20 2.748442e-19 1.353578e-18 1.477622e-19 1.243075e-19 3.109124e-20 6.751072e-20 2.492180e-20 2.409466e-20 2.373701e-20
2426 3.975821e-20 2.743769e-19 1.352282e-18 1.476240e-19 1.241803e-19 3.107811e-20 6.744424e-20 2.490827e-20 2.408229e-20 2.372514e-20
2427 3.974666e-20 2.739082e-19 1.350989e-18 1.474862e-19 1.240533e-19 3.106504e-20 6.737790e-20 2.489479e-20 2.407000e-20 2.371335e-20
2428 3.973550e-20 2.734381e-19 1.349698e-18 1.473487e-19 1.239266e-19 3.105204e-20 6.731169e-20 2.488136e-20 2.405779e-20 2.370164e-20
2429 3.972474e-20 2.729665e-19 1.348408e-18 1.472114e-19 1.238001e-19 3.103911e-20 6.724562e-20 2.486798e-20 2.404566e-20 2.369001e-20
2430 3.971441e-20 2.724935e-19 1.347121e-18 1.470743e-19 1.236737e-19 3.102626e-20 6.717968e-20 2.485466e-20 2.403361e-20 2.367846e-20
2431 3.970451e-20 2.720191e-19 1.345835e-18 1.469374e-19 1.235476e-19 3.101348e-20 6.711388e-20 2.484139e-20 2.402163e-20 2.366698e-20
2432 3.969498e-20 2.715432e-19 1.344551e-18 1.468007e-19 1.234217e-19 3.100078e-20 6.704822e-20 2.482818e-20 2.400973e-20 2.365558e-20
2433 3.968578e-20 2.710657e-19 1.343269e-18 1.466643e-19 1.232960e-19 3.098817e-20 6.698269e-20 2.481503e-20 2.399790e-20 2.364426e-20
2434 3.967685e-20 2.705868e-19 1.341989e-18 1.465281e-19 1.231705e-19 3.097564e-20 6.691730e-20 2.480195e-20 2.398615e-20 2.363301e-20
2435 3.966814e-20 2.701062e-19 1.340711e-18 1.463923e-19 1.230452e-19 3.096320e-20 6.685205e-20 2.478893e-20 2.397447e-20 2.362183e-20
2436 3.965959e-20 2.696240e-19 1.339435e-18 1.462567e-19 1.229201e-19 3.095086e-20 6.678693e-20 2.477598e-20 2.396286e-20 2.361073e-20
2437 3.965115e-20 2.691401e-19 1.338160e-18 1.461215e-19 1.227952e-19 3.093861e-20 6.672195e-20 2.476309e-20 2.395132e-20 2.359969e-20
2438 3.964276e-20 2.686545e-19 1.336887e-18 1.459867e-19 1.226705e-19 3.092646e-20 6.665711e-20 2.475028e-20 2.393985e-20 2.358872e-20
2439 3.963437e-20 2.681671e-19 1.335616e-18 1.458523e-19 1.225460e-19 3.091441e-20 6.659240e-20 2.473754e-20 2.392844e-20 2.357782e-20
2440 3.962593e-20 2.676779e-19 1.334347e-18 1.457184e-19 1.224217e-19 3.090247e-20 6.652783e-20 2.472487e-20 2.391710e-20 2.356698e-20
2441 3.961737e-20 2.671868e-19 1.333080e-18 1.455849e-19 1.222976e-19 3.089064e-20 6.646339e-20 2.471228e-20 2.390583e-20 2.355621e-20
2442 3.960865e-20 2.666939e-19 1.331814e-18 1.454519e-19 1.221736e-19 3.087893e-20 6.639909e-20 2.469977e-20 2.389462e-20 2.354550e-20
2443 3.959974e-20 2.661991e-19 1.330550e-18 1.453194e-19 1.220499e-19 3.086733e-20 6.633493e-20 2.468734e-20 2.388347e-20 2.353485e-20
2444 3.959066e-20 2.657027e-19 1.329288e-18 1.451874e-19 1.219264e-19 3.085585e-20 6.627090e-20 2.467499e-20 2.387238e-20 2.352427e-20
2445 3.958147e-20 2.652049e-19 1.328027e-18 1.450558e-19 1.218030e-19 3.084449e-20 6.620701e-20 2.466273e-20 2.386134e-20 2.351374e-20
2446 3.957220e-20 2.647060e-19 1.326769e-18 1.449247e-19 1.216799e-19 3.083325e-20 6.614325e-20 2.465055e-20 2.385037e-20 2.350326e-20
2447 3.956290e-20 2.642062e-19 1.325512e-18 1.447940e-19 1.215569e-19 3.082215e-20 6.607964e-20 2.463846e-20 2.383945e-20 2.349284e-20
2448 3.955362e-20 2.637059e-19 1.324256e-18 1.446637e-19 1.214341e-19 3.081117e-20 6.601615e-20 2.462646e-20 2.382858e-20 2.348248e-20
2449 3.954439e-20 2.632052e-19 1.323003e-18 1.445337e-19 1.213115e-19 3.080032e-20 6.595280e-20 2.461454e-20 2.381776e-20 2.347216e-20
2450 3.953527e-20 2.627044e-19 1.321752e-18 1.444041e-19 1.211892e-19 3.078957e-20 6.588959e-20 2.460270e-20 2.380699e-20 2.346189e-20
2451 3.952629e-20 2.622038e-19 1.320502e-18 1.442747e-19 1.210670e-19 3.077893e-20 6.582651e-20 2.459093e-20 2.379627e-20 2.345168e-20
2452 3.951750e-20 2.617037e-19 1.319254e-18 1.441457e-19 1.209450e-19 3.076839e-20 6.576356e-20 2.457923e-20 2.378560e-20 2.344150e-20
2453 3.950895e-20 2.612043e-19 1.318008e-18 1.440169e-19 1.208232e-19 3.075794e-20 6.570074e-20 2.456760e-20 2.377497e-20 2.343137e-20
2454 3.950067e-20 2.607058e-19 1.316764e-18 1.438884e-19 1.207016e-19 3.074757e-20 6.563805e-20 2.455602e-20 2.376439e-20 2.342129e-20
2455 3.949269e-20 2.602085e-19 1.315522e-18 1.437601e-19 1.205802e-19 3.073727e-20 6.557550e-20 2.454449e-20 2.375384e-20 2.341124e-20
2456 3.948501e-20 2.597128e-19 1.314281e-18 1.436320e-19 1.204590e-19 3.072705e-20 6.551307e-20 2.453301e-20 2.374333e-20 2.340123e-20
2457 3.947761e-20 2.592187e-19 1.313043e-18 1.435042e-19 1.203380e-19 3.071688e-20 6.545077e-20 2.452158e-20 2.373286e-20 2.339126e-20
2458 3.947048e-20 2.587267e-19 1.311806e-18 1.433767e-19 1.202172e-19 3.070677e-20 6.538860e-20 2.451018e-20 2.372243e-20 2.338132e-20
2459 3.946361e-20 2.582368e-19 1.310572e-18 1.432494e-19 1.200966e-19 3.069670e-20 6.532656e-20 2.449882e-20 2.371202e-20 2.337141e-20
2460 3.945699e-20 2.577495e-19 1.309339e-18 1.431225e-19 1.199762e-19 3.068667e-20 6.526464e-20 2.448749e-20 2.370165e-20 2.336154e-20
2461 3.945061e-20 2.572650e-19 1.308108e-18 1.429959e-19 1.198560e-19 3.067667e-20 6.520285e-20 2.447618e-20 2.369131e-20 2.335169e-20
2462 3.944446e-20 2.567834e-19 1.306879e-18 1.428697e-19 1.197360e-19 3.066670e-20 6.514119e-20 2.446488e-20 2.368099e-20 2.334186e-20
2463 3.943853e-20 2.563051e-19 1.305652e-18 1.427438e-19 1.196162e-19 3.065674e-20 6.507964e-20 2.445361e-20 2.367070e-20 2.333206e-20
2464 3.943281e-20 2.558304e-19 1.304427e-18 1.426183e-19 1.194965e-19 3.064679e-20 6.501823e-20 2.444234e-20 2.366043e-20 2.332229e-20
2465 3.942728e-20 2.553594e-19 1.303203e-18 1.424933e-19 1.193771e-19 3.063684e-20 6.495693e-20 2.443107e-20 2.365018e-20 2.331253e-20
2466 3.942193e-20 2.548925e-19 1.301982e-18 1.423686e-19 1.192579e-19 3.062688e-20 6.489575e-20 2.441981e-20 2.363995e-20 2.330279e-20
2467 3.941675e-20 2.544298e-19 1.300762e-18 1.422444e-19 1.191388e-19 3.061691e-20 6.483470e-20 2.440854e-20 2.362973e-20 2.329306e-20
2468 3.941170e-20 2.539717e-19 1.299545e-18 1.421206e-19 1.190200e-19 3.060692e-20 6.477377e-20 2.439726e-20 2.361953e-20 2.328335e-20
2469 3.940676e-20 2.535183e-19 1.298329e-18 1.419972e-19 1.189013e-19 3.059690e-20 6.471295e-20 2.438596e-20 2.360934e-20 2.327365e-20
2470 3.940188e-20 2.530699e-19 1.297115e-18 1.418741e-19 1.187828e-19 3.058684e-20 6.465225e-20 2.437465e-20 2.359916e-20 2.326395e-20
2471 3.939703e-20 2.526268e-19 1.295902e-18 1.417514e-19 1.186645e-19 3.057674e-20 6.459168e-20 2.436331e-20 2.358899e-20 2.325427e-20
2472 3.939220e-20 2.521891e-19 1.294692e-18 1.416290e-19 1.185465e-19 3.056659e-20 6.453121e-20 2.435194e-20 2.357882e-20 2.324458e-20
2473 3.938733e-20 2.517571e-19 1.293483e-18 1.415070e-19 1.184285e-19 3.055638e-20 6.447087e-20 2.434054e-20 2.356866e-20 2.323490e-20
2474 3.938240e-20 2.513311e-19 1.292276e-18 1.413852e-19 1.183108e-19 3.054612e-20 6.441064e-20 2.432910e-20 2.355850e-20 2.322522e-20
2475 3.937738e-20 2.509113e-19 1.291071e-18 1.412637e-19 1.181933e-19 3.053581e-20 6.435053e-20 2.431763e-20 2.354833e-20 2.321553e-20
2476 3.937223e-20 2.504979e-19 1.289868e-18 1.411425e-19 1.180760e-19 3.052545e-20 6.429053e-20 2.430614e-20 2.353816e-20 2.320584e-20
2477 3.936692e-20 2.500911e-19 1.288666e-18 1.410215e-19 1.179588e-19 3.051503e-20 6.423064e-20 2.429461e-20 2.352799e-20 2.319615e-20
2478 3.936142e-20 2.496912e-19 1.287466e-18 1.409007e-19 1.178419e-19 3.050457e-20 6.417087e-20 2.428305e-20 2.351780e-20 2.318644e-20
2479 3.935572e-20 2.492983e-19 1.286268e-18 1.407801e-19 1.177251e-19 3.049406e-20 6.411122e-20 2.427147e-20 2.350761e-20 2.317672e-20
2480 3.934981e-20 2.489124e-19 1.285071e-18 1.406597e-19 1.176085e-19 3.048350e-20 6.405167e-20 2.425986e-20 2.349740e-20 2.316698e-20
2481 3.934371e-20 2.485332e-19 1.283876e-18 1.405395e-19 1.174921e-19 3.047290e-20 6.399224e-20 2.424822e-20 2.348718e-20 2.315723e-20
2482 3.933742e-20 2.481609e-19 1.282683e-18 1.404196e-19 1.173759e-19 3.046226e-20 6.393292e-20 2.423655e-20 2.347694e-20 2.314746e-20
2483 3.933095e-20 2.477952e-19 1.281491e-18 1.402999e-19 1.172599e-19 3.045158e-20 6.387371e-20 2.422486e-20 2.346668e-20 2.313767e-20
2484 3.932430e-20 2.474360e-19 1.280302e-18 1.401805e-19 1.171440e-19 3.044085e-20 6.381462e-20 2.421314e-20 2.345640e-20 2.312785e-20
2485 3.931749e-20 2.470835e-19 1.279114e-18 1.400614e-19 1.170284e-19 3.043009e-20 6.375563e-20 2.420140e-20 2.344609e-20 2.311801e-20
2486 3.931051e-20 2.467373e-19 1.277928e-18 1.399426e-19 1.169129e-19 3.041928e-20 6.369676e-20 2.418963e-20 2.343576e-20 2.310814e-20
2487 3.930337e-20 2.463975e-19 1.276743e-18 1.398241e-19 1.167976e-19 3.040844e-20 6.363799e-20 2.417784e-20 2.342540e-20 2.309824e-20
2488 3.929608e-20 2.460639e-19 1.275561e-18 1.397059e-19 1.166825e-19 3.039757e-20 6.357934e-20 2.416603e-20 2.341500e-20 2.308831e-20
2489 3.928865e-20 2.457366e-19 1.274380e-18 1.395880e-19 1.165676e-19 3.038666e-20 6.352079e-20 2.415420e-20 2.340458e-20 2.307834e-20
2490 3.928107e-20 2.454153e-19 1.273201e-18 1.394704e-19 1.164528e-19 3.037572e-20 6.346235e-20 2.414235e-20 2.339411e-20 2.306833e-20
2491 3.927338e-20 2.451001e-19 1.272024e-18 1.393532e-19 1.163383e-19 3.036475e-20 6.340402e-20 2.413047e-20 2.338361e-20 2.305828e-20
2492 3.926559e-20 2.447907e-19 1.270849e-18 1.392363e-19 1.162239e-19 3.035375e-20 6.334580e-20 2.411858e-20 2.337307e-20 2.304819e-20
2493 3.925773e-20 2.444871e-19 1.269676e-18 1.391197e-19 1.161097e-19 3.034271e-20 6.328768e-20 2.410667e-20 2.336249e-20 2.303806e-20
2494 3.924983e-20 2.441890e-19 1.268504e-18 1.390034e-19 1.159957e-19 3.033166e-20 6.322967e-20 2.409474e-20 2.335186e-20 2.302788e-20
2495 3.924191e-20 2.438963e-19 1.267335e-18 1.388874e-19 1.158819e-19 3.032057e-20 6.317177e-20 2.408279e-20 2.334118e-20 2.301765e-20
2496 3.923401e-20 2.436090e-19 1.266167e-18 1.387716e-19 1.157683e-19 3.030946e-20 6.311397e-20 2.407082e-20 2.333046e-20 2.300737e-20
2497 3.922615e-20 2.433268e-19 1.265000e-18 1.386560e-19 1.156548e-19 3.029833e-20 6.305627e-20 2.405884e-20 2.331968e-20 2.299703e-20
2498 3.921837e-20 2.430496e-19 1.263836e-18 1.385407e-19 1.155415e-19 3.028718e-20 6.299869e-20 2.404684e-20 2.330885e-20 2.298664e-20
2499 3.921068e-20 2.427772e-19 1.262673e-18 1.384255e-19 1.154284e-19 3.027599e-20 6.294120e-20 2.403483e-20 2.329796e-20 2.297619e-20
2500 3.920311e-20 2.425096e-19 1.261511e-18 1.383105e-19 1.153155e-19 3.026477e-20 6.288382e-20 2.402279e-20 2.328702e-20 2.296568e-20
2501 3.919570e-20 2.422466e-19 1.260352e-18 1.381956e-19 1.152028e-19 3.025350e-20 6.282654e-20 2.401072e-20 2.327601e-20 2.295511e-20
2502 3.918847e-20 2.419880e-19 1.259194e-18 1.380809e-19 1.150902e-19 3.024218e-20 6.276936e-20 2.399862e-20 2.326494e-20 2.294447e-20
2503 3.918141e-20 2.417337e-19 1.258038e-18 1.379663e-19 1.149778e-19 3.023080e-20 6.271228e-20 2.398649e-20 2.325381e-20 2.293377e-20
2504 3.917446e-20 2.414835e-19 1.256883e-18 1.378519e-19 1.148656e-19 3.021935e-20 6.265529e-20 2.397432e-20 2.324261e-20 2.292300e-20
2505 3.916754e-20 2.412370e-19 1.255730e-18 1.377376e-19 1.147536e-19 3.020783e-20 6.259841e-20 2.396211e-20 2.323135e-20 2.291215e-20
2506 3.916058e-20 2.409941e-19 1.254578e-18 1.376235e-19 1.146418e-19 3.019622e-20 6.254162e-20 2.394985e-20 2.322001e-20 2.290124e-20
2507 3.915352e-20 2.407546e-19 1.253428e-18 1.375095e-19 1.145301e-19 3.018451e-20 6.248493e-20 2.393755e-20 2.320860e-20 2.289025e-20
2508 3.914627e-20 2.405182e-19 1.252280e-18 1.373958e-19 1.144187e-19 3.017271e-20 6.242833e-20 2.392519e-20 2.319711e-20 2.287918e-20
2509 3.913877e-20 2.402847e-19 1.251133e-18 1.372822e-19 1.143074e-19 3.016081e-20 6.237182e-20 2.391277e-20 2.318555e-20 2.286803e-20
2510 3.913095e-20 2.400538e-19 1.249988e-18 1.371688e-19 1.141962e-19 3.014878e-20 6.231541e-20 2.390029e-20 2.317391e-20 2.285680e-20
2511 3.912273e-20 2.398254e-19 1.248845e-18 1.370557e-19 1.140853e-19 3.013664e-20 6.225908e-20 2.388775e-20 2.316219e-20 2.284549e-20
2512 3.911405e-20 2.395991e-19 1.247704e-18 1.369428e-19 1.139745e-19 3.012436e-20 6.220285e-20 2.387514e-20 2.315039e-20 2.283410e-20
2513 3.910483e-20 2.393749e-19 1.246564e-18 1.368302e-19 1.138640e-19 3.011195e-20 6.214671e-20 2.386246e-20 2.313851e-20 2.282262e-20
2514 3.909499e-20 2.391523e-19 1.245425e-18 1.367178e-19 1.137535e-19 3.009939e-20 6.209065e-20 2.384970e-20 2.312653e-20 2.281105e-20
2515 3.908452e-20 2.389313e-19 1.244289e-18 1.366057e-19 1.136433e-19 3.008668e-20 6.203468e-20 2.383686e-20 2.311447e-20 2.279939e-20
2516 3.907345e-20 2.387116e-19 1.243154e-18 1.364939e-19 1.135332e-19 3.007380e-20 6.197880e-20 2.382394e-20 2.310233e-20 2.278764e-20
