Ls TT TE TB EE EB TE_gmv EB_gmv TEB_gmv
2350 2.925596e-20 3.480302e-20 2.435115e-20 3.106907e-21 1.989763e-21 2.789739e-21 1.212982e-21 1.161404e-21
2351 2.924208e-20 3.475125e-20 2.431665e-20 3.101686e-21 1.987006e-21 2.785280e-21 1.211151e-21 1.159694e-21
2352 2.922798e-20 3.470060e-20 2.428221e-20 3.096505e-21 1.984252e-21 2.780834e-21 1.209322e-21 1.157987e-21
2353 2.921372e-20 3.465078e-20 2.424784e-20 3.091357e-21 1.981502e-21 2.776399e-21 1.207498e-21 1.156284e-21
2354 2.919932e-20 3.460153e-20 2.421352e-20 3.086234e-21 1.978757e-21 2.771977e-21 1.205677e-21 1.154584e-21
2355 2.918484e-20 3.455257e-20 2.417926e-20 3.081130e-21 1.976015e-21 2.767568e-21 1.203859e-21 1.152888e-21
2356 2.917031e-20 3.450362e-20 2.414507e-20 3.076036e-21 1.973279e-21 2.763171e-21 1.202046e-21 1.151196e-21
2357 2.915579e-20 3.445441e-20 2.411094e-20 3.070945e-21 1.970548e-21 2.758787e-21 1.200236e-21 1.149507e-21
2358 2.914130e-20 3.440467e-20 2.407688e-20 3.065850e-21 1.967823e-21 2.754416e-21 1.198430e-21 1.147822e-21
2359 2.912690e-20 3.435411e-20 2.404290e-20 3.060742e-21 1.965104e-21 2.750058e-21 1.196628e-21 1.146141e-21
2360 2.911263e-20 3.430247e-20 2.400898e-20 3.055615e-21 1.962392e-21 2.745713e-21 1.194830e-21 1.144464e-21
2361 2.909853e-20 3.424949e-20 2.397513e-20 3.050462e-21 1.959686e-21 2.741382e-21 1.193035e-21 1.142790e-21
2362 2.908462e-20 3.419517e-20 2.394136e-20 3.045282e-21 1.956987e-21 2.737063e-21 1.191245e-21 1.141121e-21
2363 2.907090e-20 3.413981e-20 2.390765e-20 3.040085e-21 1.954295e-21 2.732759e-21 1.189459e-21 1.139455e-21
2364 2.905738e-20 3.408367e-20 2.387402e-20 3.034877e-21 1.951609e-21 2.728468e-21 1.187677e-21 1.137794e-21
2365 2.904405e-20 3.402704e-20 2.384045e-20 3.029668e-21 1.948929e-21 2.724190e-21 1.185899e-21 1.136136e-21
2366 2.903093e-20 3.397020e-20 2.380695e-20 3.024465e-21 1.946254e-21 2.719927e-21 1.184126e-21 1.134482e-21
2367 2.901801e-20 3.391343e-20 2.377352e-20 3.019277e-21 1.943585e-21 2.715677e-21 1.182356e-21 1.132833e-21
2368 2.900530e-20 3.385702e-20 2.374015e-20 3.014111e-21 1.940921e-21 2.711442e-21 1.180591e-21 1.131188e-21
2369 2.899279e-20 3.380124e-20 2.370684e-20 3.008975e-21 1.938262e-21 2.707221e-21 1.178831e-21 1.129546e-21
2370 2.898050e-20 3.374638e-20 2.367359e-20 3.003879e-21 1.935607e-21 2.703014e-21 1.177075e-21 1.127910e-21
2371 2.896841e-20 3.369273e-20 2.364040e-20 2.998829e-21 1.932956e-21 2.698821e-21 1.175323e-21 1.126277e-21
2372 2.895654e-20 3.364055e-20 2.360727e-20 2.993834e-21 1.930309e-21 2.694644e-21 1.173576e-21 1.124649e-21
2373 2.894488e-20 3.359003e-20 2.357419e-20 2.988899e-21 1.927666e-21 2.690480e-21 1.171833e-21 1.123025e-21
2374 2.893341e-20 3.354097e-20 2.354117e-20 2.984018e-21 1.925026e-21 2.686332e-21 1.170095e-21 1.121405e-21
2375 2.892209e-20 3.349311e-20 2.350821e-20 2.979182e-21 1.922391e-21 2.682198e-21 1.168361e-21 1.119790e-21
2376 2.891089e-20 3.344619e-20 2.347531e-20 2.974384e-21 1.919759e-21 2.678079e-21 1.166632e-21 1.118178e-21
2377 2.889979e-20 3.339996e-20 2.344247e-20 2.969614e-21 1.917131e-21 2.673974e-21 1.164907e-21 1.116572e-21
2378 2.888875e-20 3.335415e-20 2.340969e-20 2.964866e-21 1.914508e-21 2.669884e-21 1.163187e-21 1.114969e-21
2379 2.887775e-20 3.330850e-20 2.337699e-20 2.960131e-21 1.911889e-21 2.665807e-21 1.161471e-21 1.113371e-21
2380 2.886674e-20 3.326276e-20 2.334434e-20 2.955400e-21 1.909275e-21 2.661745e-21 1.159760e-21 1.111776e-21
2381 2.885571e-20 3.321666e-20 2.331177e-20 2.950666e-21 1.906666e-21 2.657697e-21 1.158052e-21 1.110186e-21
2382 2.884463e-20 3.316995e-20 2.327927e-20 2.945921e-21 1.904061e-21 2.653662e-21 1.156349e-21 1.108600e-21
2383 2.883345e-20 3.312235e-20 2.324683e-20 2.941155e-21 1.901462e-21 2.649641e-21 1.154650e-21 1.107018e-21
2384 2.882216e-20 3.307364e-20 2.321447e-20 2.936362e-21 1.898868e-21 2.645634e-21 1.152955e-21 1.105440e-21
2385 2.881077e-20 3.302381e-20 2.318219e-20 2.931542e-21 1.896279e-21 2.641640e-21 1.151264e-21 1.103866e-21
2386 2.879931e-20 3.297307e-20 2.314997e-20 2.926702e-21 1.893696e-21 2.637660e-21 1.149577e-21 1.102296e-21
2387 2.878783e-20 3.292162e-20 2.311782e-20 2.921850e-21 1.891117e-21 2.633692e-21 1.147894e-21 1.100729e-21
2388 2.877637e-20 3.286969e-20 2.308573e-20 2.916993e-21 1.888544e-21 2.629738e-21 1.146214e-21 1.099167e-21
2389 2.876497e-20 3.281748e-20 2.305370e-20 2.912138e-21 1.885975e-21 2.625797e-21 1.144539e-21 1.097608e-21
2390 2.875368e-20 3.276522e-20 2.302174e-20 2.907294e-21 1.883412e-21 2.621869e-21 1.142867e-21 1.096053e-21
2391 2.874254e-20 3.271311e-20 2.298982e-20 2.902467e-21 1.880853e-21 2.617953e-21 1.141199e-21 1.094502e-21
2392 2.873159e-20 3.266137e-20 2.295796e-20 2.897665e-21 1.878298e-21 2.614051e-21 1.139535e-21 1.092955e-21
2393 2.872088e-20 3.261022e-20 2.292615e-20 2.892895e-21 1.875748e-21 2.610160e-21 1.137875e-21 1.091411e-21
2394 2.871044e-20 3.255986e-20 2.289439e-20 2.888165e-21 1.873203e-21 2.606282e-21 1.136217e-21 1.089871e-21
2395 2.870033e-20 3.251052e-20 2.286267e-20 2.883483e-21 1.870661e-21 2.602417e-21 1.134564e-21 1.088334e-21
2396 2.869056e-20 3.246233e-20 2.283100e-20 2.878853e-21 1.868124e-21 2.598563e-21 1.132914e-21 1.086802e-21
2397 2.868111e-20 3.241520e-20 2.279937e-20 2.874271e-21 1.865592e-21 2.594722e-21 1.131267e-21 1.085272e-21
2398 2.867194e-20 3.236894e-20 2.276778e-20 2.869730e-21 1.863063e-21 2.590893e-21 1.129624e-21 1.083746e-21
2399 2.866301e-20 3.232339e-20 2.273624e-20 2.865225e-21 1.860539e-21 2.587075e-21 1.127984e-21 1.082224e-21
2400 2.865428e-20 3.227837e-20 2.270475e-20 2.860747e-21 1.858018e-21 2.583270e-21 1.126348e-21 1.080705e-21
2401 2.864571e-20 3.223371e-20 2.267331e-20 2.856290e-21 1.855502e-21 2.579476e-21 1.124714e-21 1.079189e-21
2402 2.863725e-20 3.218922e-20 2.264193e-20 2.851848e-21 1.852990e-21 2.575693e-21 1.123085e-21 1.077677e-21
2403 2.862887e-20 3.214475e-20 2.261060e-20 2.847414e-21 1.850482e-21 2.571923e-21 1.121458e-21 1.076168e-21
2404 2.862051e-20 3.210011e-20 2.257932e-20 2.842980e-21 1.847978e-21 2.568164e-21 1.119835e-21 1.074663e-21
2405 2.861215e-20 3.205512e-20 2.254811e-20 2.838541e-21 1.845478e-21 2.564416e-21 1.118216e-21 1.073161e-21
2406 2.860374e-20 3.200962e-20 2.251696e-20 2.834089e-21 1.842982e-21 2.560680e-21 1.116600e-21 1.071663e-21
2407 2.859523e-20 3.196343e-20 2.248587e-20 2.829618e-21 1.840490e-21 2.556955e-21 1.114987e-21 1.070167e-21
2408 2.858663e-20 3.191651e-20 2.245484e-20 2.825127e-21 1.838002e-21 2.553241e-21 1.113378e-21 1.068676e-21
2409 2.857795e-20 3.186898e-20 2.242388e-20 2.820620e-21 1.835518e-21 2.549539e-21 1.111772e-21 1.067187e-21
2410 2.856924e-20 3.182097e-20 2.239298e-20 2.816104e-21 1.833038e-21 2.545847e-21 1.110169e-21 1.065702e-21
2411 2.856052e-20 3.177263e-20 2.236214e-20 2.811586e-21 1.830562e-21 2.542167e-21 1.108570e-21 1.064221e-21
2412 2.855183e-20 3.172409e-20 2.233137e-20 2.807070e-21 1.828090e-21 2.538498e-21 1.106975e-21 1.062743e-21
2413 2.854320e-20 3.167549e-20 2.230065e-20 2.802564e-21 1.825623e-21 2.534840e-21 1.105382e-21 1.061268e-21
2414 2.853468e-20 3.162697e-20 2.227000e-20 2.798073e-21 1.823160e-21 2.531192e-21 1.103794e-21 1.059796e-21
2415 2.852628e-20 3.157867e-20 2.223941e-20 2.793603e-21 1.820701e-21 2.527556e-21 1.102208e-21 1.058328e-21
2416 2.851804e-20 3.153073e-20 2.220887e-20 2.789160e-21 1.818247e-21 2.523930e-21 1.100627e-21 1.056863e-21
2417 2.851001e-20 3.148327e-20 2.217840e-20 2.784751e-21 1.815797e-21 2.520315e-21 1.099048e-21 1.055401e-21
2418 2.850221e-20 3.143645e-20 2.214799e-20 2.780382e-21 1.813351e-21 2.516710e-21 1.097473e-21 1.053942e-21
2419 2.849467e-20 3.139039e-20 2.211763e-20 2.776058e-21 1.810910e-21 2.513116e-21 1.095902e-21 1.052487e-21
2420 2.848741e-20 3.134505e-20 2.208733e-20 2.771777e-21 1.808474e-21 2.509532e-21 1.094334e-21 1.051035e-21
2421 2.848044e-20 3.130031e-20 2.205709e-20 2.767535e-21 1.806042e-21 2.505959e-21 1.092769e-21 1.049586e-21
2422 2.847377e-20 3.125606e-20 2.202691e-20 2.763324e-21 1.803614e-21 2.502396e-21 1.091208e-21 1.048141e-21
2423 2.846741e-20 3.121217e-20 2.199678e-20 2.759141e-21 1.801191e-21 2.498844e-21 1.089651e-21 1.046699e-21
2424 2.846136e-20 3.116851e-20 2.196671e-20 2.754978e-21 1.798773e-21 2.495302e-21 1.088097e-21 1.045260e-21
2425 2.845564e-20 3.112497e-20 2.193669e-20 2.750831e-21 1.796360e-21 2.491770e-21 1.086546e-21 1.043824e-21
2426 2.845024e-20 3.108141e-20 2.190673e-20 2.746694e-21 1.793951e-21 2.488249e-21 1.084999e-21 1.042391e-21
2427 2.844519e-20 3.103772e-20 2.187682e-20 2.742561e-21 1.791546e-21 2.484738e-21 1.083456e-21 1.040962e-21
2428 2.844048e-20 3.099378e-20 2.184696e-20 2.738426e-21 1.789147e-21 2.481238e-21 1.081916e-21 1.039536e-21
2429 2.843612e-20 3.094945e-20 2.181715e-20 2.734284e-21 1.786752e-21 2.477749e-21 1.080380e-21 1.038114e-21
2430 2.843213e-20 3.090463e-20 2.178740e-20 2.730130e-21 1.784361e-21 2.474270e-21 1.078847e-21 1.036695e-21
2431 2.842850e-20 3.085921e-20 2.175769e-20 2.725958e-21 1.781976e-21 2.470802e-21 1.077318e-21 1.035279e-21
2432 2.842520e-20 3.081323e-20 2.172804e-20 2.721772e-21 1.779595e-21 2.467346e-21 1.075792e-21 1.033866e-21
2433 2.842219e-20 3.076679e-20 2.169844e-20 2.717576e-21 1.777218e-21 2.463900e-21 1.074270e-21 1.032457e-21
2434 2.841941e-20 3.071997e-20 2.166888e-20 2.713375e-21 1.774846e-21 2.460465e-21 1.072752e-21 1.031051e-21
2435 2.841684e-20 3.067286e-20 2.163937e-20 2.709175e-21 1.772478e-21 2.457042e-21 1.071237e-21 1.029649e-21
2436 2.841442e-20 3.062554e-20 2.160991e-20 2.704978e-21 1.770115e-21 2.453629e-21 1.069726e-21 1.028250e-21
2437 2.841210e-20 3.057809e-20 2.158050e-20 2.700791e-21 1.767755e-21 2.450228e-21 1.068218e-21 1.026855e-21
2438 2.840985e-20 3.053060e-20 2.155113e-20 2.696618e-21 1.765400e-21 2.446838e-21 1.066714e-21 1.025463e-21
2439 2.840761e-20 3.048315e-20 2.152181e-20 2.692463e-21 1.763048e-21 2.443460e-21 1.065214e-21 1.024074e-21
2440 2.840536e-20 3.043584e-20 2.149253e-20 2.688332e-21 1.760700e-21 2.440093e-21 1.063718e-21 1.022689e-21
2441 2.840303e-20 3.038875e-20 2.146330e-20 2.684228e-21 1.758356e-21 2.436737e-21 1.062225e-21 1.021308e-21
2442 2.840059e-20 3.034195e-20 2.143411e-20 2.680157e-21 1.756015e-21 2.433393e-21 1.060736e-21 1.019930e-21
2443 2.839801e-20 3.029551e-20 2.140496e-20 2.676122e-21 1.753677e-21 2.430061e-21 1.059250e-21 1.018555e-21
2444 2.839532e-20 3.024938e-20 2.137586e-20 2.672118e-21 1.751343e-21 2.426740e-21 1.057768e-21 1.017184e-21
2445 2.839256e-20 3.020351e-20 2.134680e-20 2.668143e-21 1.749013e-21 2.423431e-21 1.056290e-21 1.015817e-21
2446 2.838976e-20 3.015786e-20 2.131779e-20 2.664191e-21 1.746686e-21 2.420134e-21 1.054816e-21 1.014453e-21
2447 2.838695e-20 3.011236e-20 2.128882e-20 2.660260e-21 1.744362e-21 2.416849e-21 1.053346e-21 1.013093e-21
2448 2.838417e-20 3.006698e-20 2.125990e-20 2.656344e-21 1.742042e-21 2.413576e-21 1.051879e-21 1.011736e-21
2449 2.838146e-20 3.002164e-20 2.123103e-20 2.652440e-21 1.739725e-21 2.410314e-21 1.050416e-21 1.010383e-21
2450 2.837886e-20 2.997632e-20 2.120221e-20 2.648543e-21 1.737412e-21 2.407063e-21 1.048956e-21 1.009034e-21
2451 2.837639e-20 2.993094e-20 2.117343e-20 2.644651e-21 1.735102e-21 2.403823e-21 1.047500e-21 1.007687e-21
2452 2.837410e-20 2.988546e-20 2.114471e-20 2.640758e-21 1.732795e-21 2.400594e-21 1.046047e-21 1.006344e-21
2453 2.837201e-20 2.983984e-20 2.111604e-20 2.636860e-21 1.730492e-21 2.397374e-21 1.044598e-21 1.005004e-21
2454 2.837017e-20 2.979401e-20 2.108741e-20 2.632954e-21 1.728192e-21 2.394165e-21 1.043153e-21 1.003668e-21
2455 2.836859e-20 2.974796e-20 2.105884e-20 2.629038e-21 1.725896e-21 2.390964e-21 1.041710e-21 1.002334e-21
2456 2.836727e-20 2.970173e-20 2.103032e-20 2.625115e-21 1.723604e-21 2.387773e-21 1.040271e-21 1.001003e-21
2457 2.836621e-20 2.965537e-20 2.100186e-20 2.621189e-21 1.721315e-21 2.384590e-21 1.038835e-21 9.996753e-22
2458 2.836538e-20 2.960893e-20 2.097345e-20 2.617263e-21 1.719030e-21 2.381416e-21 1.037402e-21 9.983503e-22
2459 2.836480e-20 2.956246e-20 2.094509e-20 2.613340e-21 1.716749e-21 2.378250e-21 1.035972e-21 9.970281e-22
2460 2.836444e-20 2.951600e-20 2.091678e-20 2.609424e-21 1.714473e-21 2.375091e-21 1.034545e-21 9.957085e-22
2461 2.836430e-20 2.946959e-20 2.088853e-20 2.605518e-21 1.712202e-21 2.371940e-21 1.033121e-21 9.943915e-22
2462 2.836437e-20 2.942330e-20 2.086033e-20 2.601626e-21 1.709935e-21 2.368795e-21 1.031700e-21 9.930771e-22
2463 2.836465e-20 2.937716e-20 2.083218e-20 2.597751e-21 1.707673e-21 2.365658e-21 1.030281e-21 9.917651e-22
2464 2.836512e-20 2.933123e-20 2.080409e-20 2.593896e-21 1.705416e-21 2.362526e-21 1.028866e-21 9.904555e-22
2465 2.836578e-20 2.928555e-20 2.077606e-20 2.590066e-21 1.703164e-21 2.359401e-21 1.027453e-21 9.891482e-22
2466 2.836662e-20 2.924016e-20 2.074807e-20 2.586263e-21 1.700918e-21 2.356281e-21 1.026043e-21 9.878431e-22
2467 2.836763e-20 2.919508e-20 2.072015e-20 2.582488e-21 1.698677e-21 2.353167e-21 1.024635e-21 9.865402e-22
2468 2.836877e-20 2.915030e-20 2.069227e-20 2.578738e-21 1.696442e-21 2.350057e-21 1.023229e-21 9.852394e-22
2469 2.837001e-20 2.910576e-20 2.066445e-20 2.575011e-21 1.694212e-21 2.346952e-21 1.021827e-21 9.839406e-22
2470 2.837133e-20 2.906146e-20 2.063668e-20 2.571302e-21 1.691986e-21 2.343851e-21 1.020426e-21 9.826437e-22
2471 2.837270e-20 2.901734e-20 2.060896e-20 2.567610e-21 1.689765e-21 2.340754e-21 1.019028e-21 9.813487e-22
2472 2.837408e-20 2.897340e-20 2.058129e-20 2.563930e-21 1.687548e-21 2.337661e-21 1.017632e-21 9.800555e-22
2473 2.837544e-20 2.892958e-20 2.055366e-20 2.560260e-21 1.685335e-21 2.334571e-21 1.016238e-21 9.787640e-22
2474 2.837676e-20 2.888588e-20 2.052608e-20 2.556597e-21 1.683126e-21 2.331485e-21 1.014847e-21 9.774743e-22
2475 2.837800e-20 2.884224e-20 2.049854e-20 2.552937e-21 1.680921e-21 2.328402e-21 1.013458e-21 9.761865e-22
2476 2.837914e-20 2.879865e-20 2.047104e-20 2.549278e-21 1.678719e-21 2.325323e-21 1.012071e-21 9.749005e-22
2477 2.838014e-20 2.875508e-20 2.044359e-20 2.545616e-21 1.676520e-21 2.322248e-21 1.010686e-21 9.736164e-22
2478 2.838098e-20 2.871149e-20 2.041618e-20 2.541949e-21 1.674324e-21 2.319178e-21 1.009304e-21 9.723342e-22
2479 2.838164e-20 2.866788e-20 2.038881e-20 2.538275e-21 1.672131e-21 2.316111e-21 1.007925e-21 9.710539e-22
2480 2.838212e-20 2.862428e-20 2.036148e-20 2.534598e-21 1.669941e-21 2.313049e-21 1.006547e-21 9.697757e-22
2481 2.838245e-20 2.858073e-20 2.033419e-20 2.530919e-21 1.667754e-21 2.309991e-21 1.005173e-21 9.684994e-22
2482 2.838261e-20 2.853725e-20 2.030694e-20 2.527240e-21 1.665569e-21 2.306938e-21 1.003800e-21 9.672252e-22
2483 2.838262e-20 2.849387e-20 2.027974e-20 2.523565e-21 1.663389e-21 2.303889e-21 1.002430e-21 9.659531e-22
2484 2.838249e-20 2.845063e-20 2.025259e-20 2.519896e-21 1.661211e-21 2.300846e-21 1.001063e-21 9.646831e-22
2485 2.838223e-20 2.840755e-20 2.022549e-20 2.516236e-21 1.659037e-21 2.297807e-21 9.996986e-22 9.634153e-22
2486 2.838183e-20 2.836467e-20 2.019843e-20 2.512586e-21 1.656867e-21 2.294774e-21 9.983367e-22 9.621497e-22
2487 2.838131e-20 2.832203e-20 2.017143e-20 2.508949e-21 1.654700e-21 2.291746e-21 9.969774e-22 9.608862e-22
2488 2.838068e-20 2.827964e-20 2.014448e-20 2.505328e-21 1.652537e-21 2.288724e-21 9.956208e-22 9.596250e-22
2489 2.837994e-20 2.823754e-20 2.011758e-20 2.501725e-21 1.650378e-21 2.285707e-21 9.942669e-22 9.583661e-22
2490 2.837909e-20 2.819577e-20 2.009073e-20 2.498142e-21 1.648222e-21 2.282696e-21 9.929157e-22 9.571096e-22
2491 2.837816e-20 2.815432e-20 2.006394e-20 2.494581e-21 1.646071e-21 2.279691e-21 9.915674e-22 9.558553e-22
2492 2.837717e-20 2.811316e-20 2.003720e-20 2.491038e-21 1.643924e-21 2.276692e-21 9.902219e-22 9.546035e-22
2493 2.837613e-20 2.807225e-20 2.001052e-20 2.487511e-21 1.641781e-21 2.273699e-21 9.888792e-22 9.533540e-22
2494 2.837506e-20 2.803156e-20 1.998388e-20 2.483998e-21 1.639641e-21 2.270712e-21 9.875394e-22 9.521071e-22
2495 2.837400e-20 2.799104e-20 1.995729e-20 2.480497e-21 1.637506e-21 2.267731e-21 9.862025e-22 9.508626e-22
2496 2.837296e-20 2.795066e-20 1.993075e-20 2.477004e-21 1.635373e-21 2.264758e-21 9.848686e-22 9.496206e-22
2497 2.837196e-20 2.791038e-20 1.990426e-20 2.473517e-21 1.633245e-21 2.261791e-21 9.835376e-22 9.483811e-22
2498 2.837103e-20 2.787017e-20 1.987781e-20 2.470035e-21 1.631120e-21 2.258830e-21 9.822096e-22 9.471443e-22
2499 2.837018e-20 2.782999e-20 1.985140e-20 2.466554e-21 1.628998e-21 2.255877e-21 9.808846e-22 9.459099e-22
2500 2.836945e-20 2.778979e-20 1.982503e-20 2.463071e-21 1.626880e-21 2.252929e-21 9.795626e-22 9.446780e-22
2501 2.836884e-20 2.774954e-20 1.979870e-20 2.459586e-21 1.624765e-21 2.249988e-21 9.782434e-22 9.434486e-22
2502 2.836839e-20 2.770921e-20 1.977241e-20 2.456094e-21 1.622653e-21 2.247053e-21 9.769270e-22 9.422215e-22
2503 2.836808e-20 2.766878e-20 1.974615e-20 2.452596e-21 1.620544e-21 2.244124e-21 9.756134e-22 9.409967e-22
2504 2.836786e-20 2.762828e-20 1.971993e-20 2.449094e-21 1.618438e-21 2.241199e-21 9.743025e-22 9.397742e-22
2505 2.836767e-20 2.758772e-20 1.969376e-20 2.445589e-21 1.616336e-21 2.238281e-21 9.729943e-22 9.385539e-22
2506 2.836744e-20 2.754715e-20 1.966762e-20 2.442085e-21 1.614237e-21 2.235367e-21 9.716888e-22 9.373357e-22
2507 2.836711e-20 2.750658e-20 1.964152e-20 2.438584e-21 1.612142e-21 2.232457e-21 9.703859e-22 9.361197e-22
2508 2.836663e-20 2.746605e-20 1.961546e-20 2.435088e-21 1.610051e-21 2.229553e-21 9.690855e-22 9.349057e-22
2509 2.836593e-20 2.742559e-20 1.958945e-20 2.431600e-21 1.607963e-21 2.226652e-21 9.677877e-22 9.336936e-22
2510 2.836495e-20 2.738521e-20 1.956347e-20 2.428122e-21 1.605879e-21 2.223756e-21 9.664923e-22 9.324835e-22
2511 2.836362e-20 2.734495e-20 1.953755e-20 2.424658e-21 1.603800e-21 2.220863e-21 9.651993e-22 9.312753e-22
2512 2.836190e-20 2.730484e-20 1.951167e-20 2.421208e-21 1.601724e-21 2.217974e-21 9.639087e-22 9.300689e-22
2513 2.835971e-20 2.726490e-20 1.948583e-20 2.417776e-21 1.599652e-21 2.215089e-21 9.626205e-22 9.288643e-22
2514 2.835699e-20 2.722516e-20 1.946004e-20 2.414364e-21 1.597585e-21 2.212206e-21 9.613345e-22 9.276614e-22
2515 2.835372e-20 2.718564e-20 1.943430e-20 2.410973e-21 1.595522e-21 2.209327e-21 9.600508e-22 9.264602e-22
2516 2.834994e-20 2.714630e-20 1.940861e-20 2.407601e-21 1.593463e-21 2.206450e-21 9.587692e-22 9.252605e-22
2517 2.834571e-20 2.710710e-20 1.938296e-20 2.404245e-21 1.591409e-21 2.203575e-21 9.574899e-22 9.240625e-22
2518 2.834108e-20 2.706800e-20 1.935735e-20 2.400902e-21 1.589358e-21 2.200702e-21 9.562126e-22 9.228659e-22
2519 2.833611e-20 2.702897e-20 1.933180e-20 2.397569e-21 1.587311e-21 2.197832e-21 9.549374e-22 9.216708e-22
2520 2.833086e-20 2.698997e-20 1.930628e-20 2.394243e-21 1.585268e-21 2.194963e-21 9.536642e-22 9.204771e-22
2521 2.832538e-20 2.695096e-20 1.928081e-20 2.390921e-21 1.583229e-21 2.192096e-21 9.523929e-22 9.192847e-22
2522 2.831974e-20 2.691190e-20 1.925538e-20 2.387601e-21 1.581193e-21 2.189230e-21 9.511236e-22 9.180936e-22
2523 2.831399e-20 2.687276e-20 1.923000e-20 2.384279e-21 1.579160e-21 2.186365e-21 9.498562e-22 9.169038e-22
2524 2.830818e-20 2.683349e-20 1.920465e-20 2.380952e-21 1.577131e-21 2.183500e-21 9.485906e-22 9.157151e-22
2525 2.830238e-20 2.679406e-20 1.917935e-20 2.377618e-21 1.575104e-21 2.180637e-21 9.473269e-22 9.145277e-22
2526 2.829663e-20 2.675443e-20 1.915408e-20 2.374274e-21 1.573081e-21 2.177775e-21 9.460651e-22 9.133415e-22
2527 2.829099e-20 2.671457e-20 1.912885e-20 2.370917e-21 1.571060e-21 2.174914e-21 9.448052e-22 9.121566e-22
2528 2.828542e-20 2.667451e-20 1.910366e-20 2.367550e-21 1.569043e-21 2.172054e-21 9.435472e-22 9.109730e-22
2529 2.827987e-20 2.663429e-20 1.907852e-20 2.364176e-21 1.567028e-21 2.169195e-21 9.422911e-22 9.097907e-22
2530 2.827428e-20 2.659395e-20 1.905342e-20 2.360798e-21 1.565017e-21 2.166338e-21 9.410369e-22 9.086098e-22
2531 2.826861e-20 2.655353e-20 1.902836e-20 2.357419e-21 1.563009e-21 2.163482e-21 9.397847e-22 9.074302e-22
2532 2.826279e-20 2.651307e-20 1.900334e-20 2.354043e-21 1.561005e-21 2.160628e-21 9.385345e-22 9.062519e-22
2533 2.825679e-20 2.647261e-20 1.897838e-20 2.350672e-21 1.559004e-21 2.157775e-21 9.372862e-22 9.050751e-22
2534 2.825054e-20 2.643218e-20 1.895346e-20 2.347309e-21 1.557008e-21 2.154924e-21 9.360399e-22 9.038997e-22
2535 2.824400e-20 2.639184e-20 1.892860e-20 2.343958e-21 1.555015e-21 2.152075e-21 9.347956e-22 9.027257e-22
2536 2.823710e-20 2.635162e-20 1.890378e-20 2.340623e-21 1.553026e-21 2.149228e-21 9.335533e-22 9.015531e-22
2537 2.822981e-20 2.631155e-20 1.887902e-20 2.337305e-21 1.551042e-21 2.146382e-21 9.323130e-22 9.003821e-22
2538 2.822207e-20 2.627169e-20 1.885431e-20 2.334009e-21 1.549062e-21 2.143539e-21 9.310748e-22 8.992125e-22
2539 2.821382e-20 2.623206e-20 1.882966e-20 2.330736e-21 1.547087e-21 2.140698e-21 9.298386e-22 8.980444e-22
2540 2.820508e-20 2.619264e-20 1.880506e-20 2.327487e-21 1.545116e-21 2.137858e-21 9.286045e-22 8.968779e-22
2541 2.819587e-20 2.615339e-20 1.878051e-20 2.324257e-21 1.543150e-21 2.135021e-21 9.273724e-22 8.957130e-22
2542 2.818621e-20 2.611425e-20 1.875601e-20 2.321044e-21 1.541187e-21 2.132187e-21 9.261425e-22 8.945496e-22
2543 2.817615e-20 2.607518e-20 1.873156e-20 2.317843e-21 1.539228e-21 2.129354e-21 9.249146e-22 8.933878e-22
2544 2.816570e-20 2.603611e-20 1.870716e-20 2.314651e-21 1.537272e-21 2.126525e-21 9.236888e-22 8.922277e-22
2545 2.815491e-20 2.599701e-20 1.868280e-20 2.311466e-21 1.535319e-21 2.123697e-21 9.224652e-22 8.910691e-22
2546 2.814380e-20 2.595781e-20 1.865847e-20 2.308283e-21 1.533369e-21 2.120873e-21 9.212437e-22 8.899123e-22
2547 2.813239e-20 2.591846e-20 1.863418e-20 2.305099e-21 1.531422e-21 2.118051e-21 9.200244e-22 8.887571e-22
2548 2.812072e-20 2.587892e-20 1.860993e-20 2.301911e-21 1.529477e-21 2.115232e-21 9.188072e-22 8.876036e-22
2549 2.810883e-20 2.583914e-20 1.858571e-20 2.298715e-21 1.527534e-21 2.112415e-21 9.175922e-22 8.864519e-22
2550 2.809673e-20 2.579905e-20 1.856151e-20 2.295508e-21 1.525593e-21 2.109602e-21 9.163794e-22 8.853019e-22
2551 2.808446e-20 2.575862e-20 1.853735e-20 2.292286e-21 1.523653e-21 2.106791e-21 9.151687e-22 8.841535e-22
2552 2.807203e-20 2.571783e-20 1.851321e-20 2.289049e-21 1.521714e-21 2.103984e-21 9.139602e-22 8.830069e-22
2553 2.805941e-20 2.567674e-20 1.848909e-20 2.285801e-21 1.519777e-21 2.101178e-21 9.127538e-22 8.818620e-22
2554 2.804661e-20 2.563542e-20 1.846501e-20 2.282544e-21 1.517843e-21 2.098376e-21 9.115496e-22 8.807187e-22
2555 2.803358e-20 2.559392e-20 1.844097e-20 2.279283e-21 1.515910e-21 2.095576e-21 9.103474e-22 8.795771e-22
2556 2.802033e-20 2.555230e-20 1.841696e-20 2.276020e-21 1.513980e-21 2.092779e-21 9.091473e-22 8.784371e-22
2557 2.800681e-20 2.551063e-20 1.839299e-20 2.272760e-21 1.512054e-21 2.089984e-21 9.079493e-22 8.772987e-22
