Ls TT TE TB EE EB TE_gmv EB_gmv TEB_gmv
170 6.581498e-16 9.784896e-16 1.284912e-16 2.457483e-16 1.054314e-17 1.525766e-16 1.010942e-17 9.861527e-18
171 6.433968e-16 9.602570e-16 1.255845e-16 2.404267e-16 1.030238e-17 1.493270e-16 9.879053e-18 9.637305e-18
172 6.290097e-16 9.425112e-16 1.227605e-16 2.352530e-16 1.006850e-17 1.461676e-16 9.655265e-18 9.419483e-18
173 6.149727e-16 9.252358e-16 1.200163e-16 2.302226e-16 9.841270e-18 1.430957e-16 9.437833e-18 9.207845e-18
174 6.014166e-16 9.084155e-16 1.173494e-16 2.253303e-16 9.620469e-18 1.401076e-16 9.226543e-18 9.002175e-18
175 5.881815e-16 8.920354e-16 1.147569e-16 2.205720e-16 9.405877e-18 1.371999e-16 9.021185e-18 8.802271e-18
176 5.753315e-16 8.760811e-16 1.122366e-16 2.159432e-16 9.197284e-18 1.343708e-16 8.821562e-18 8.607942e-18
177 5.628724e-16 8.605389e-16 1.097858e-16 2.114389e-16 8.994489e-18 1.316181e-16 8.627482e-18 8.419002e-18
178 5.507555e-16 8.453955e-16 1.074024e-16 2.070560e-16 8.797300e-18 1.289384e-16 8.438758e-18 8.235270e-18
179 5.388544e-16 8.306383e-16 1.050842e-16 2.027895e-16 8.605530e-18 1.263292e-16 8.255214e-18 8.056573e-18
180 5.273733e-16 8.162549e-16 1.028289e-16 1.986369e-16 8.419002e-18 1.237891e-16 8.076681e-18 7.882748e-18
181 5.162028e-16 8.022335e-16 1.006346e-16 1.945933e-16 8.237544e-18 1.213154e-16 7.902994e-18 7.713636e-18
182 5.053025e-16 7.885628e-16 9.849921e-17 1.906558e-16 8.060991e-18 1.189057e-16 7.733995e-18 7.549080e-18
183 4.946543e-16 7.752319e-16 9.642090e-17 1.868208e-16 7.889184e-18 1.165586e-16 7.569533e-18 7.388936e-18
184 4.843050e-16 7.622302e-16 9.439781e-17 1.830857e-16 7.721970e-18 1.142724e-16 7.409462e-18 7.233065e-18
185 4.742969e-16 7.495474e-16 9.242819e-17 1.794465e-16 7.559202e-18 1.120443e-16 7.253642e-18 7.081325e-18
186 4.644454e-16 7.371740e-16 9.051035e-17 1.759003e-16 7.400739e-18 1.098719e-16 7.101936e-18 6.933583e-18
187 4.549367e-16 7.251003e-16 8.864264e-17 1.724447e-16 7.246444e-18 1.077542e-16 6.954215e-18 6.789715e-18
188 4.456918e-16 7.133174e-16 8.682349e-17 1.690764e-16 7.096186e-18 1.056901e-16 6.810353e-18 6.649602e-18
189 4.365769e-16 7.018164e-16 8.505139e-17 1.657929e-16 6.949838e-18 1.036777e-16 6.670230e-18 6.513125e-18
190 4.277789e-16 6.905889e-16 8.332488e-17 1.625919e-16 6.807278e-18 1.017152e-16 6.533729e-18 6.380171e-18
191 4.192080e-16 6.796267e-16 8.164255e-17 1.594704e-16 6.668389e-18 9.980126e-17 6.400737e-18 6.250630e-18
192 4.108662e-16 6.689220e-16 8.000304e-17 1.564262e-16 6.533057e-18 9.793423e-17 6.271146e-18 6.124397e-18
193 4.026861e-16 6.584671e-16 7.840504e-17 1.534573e-16 6.401174e-18 9.611266e-17 6.144853e-18 6.001370e-18
194 3.947661e-16 6.482547e-16 7.684729e-17 1.505605e-16 6.272634e-18 9.433551e-17 6.021756e-18 5.881453e-18
195 3.870060e-16 6.382777e-16 7.532858e-17 1.477346e-16 6.147335e-18 9.260211e-17 5.901758e-18 5.764555e-18
196 3.795117e-16 6.285293e-16 7.384771e-17 1.449768e-16 6.025179e-18 9.091103e-17 5.784766e-18 5.650582e-18
197 3.720726e-16 6.190029e-16 7.240357e-17 1.422859e-16 5.906073e-18 8.926025e-17 5.670690e-18 5.539445e-18
198 3.649160e-16 6.096921e-16 7.099506e-17 1.396590e-16 5.789924e-18 8.764839e-17 5.559442e-18 5.431058e-18
199 3.579411e-16 6.005907e-16 6.962112e-17 1.370949e-16 5.676644e-18 8.607458e-17 5.450938e-18 5.325340e-18
200 3.510655e-16 5.916928e-16 6.828074e-17 1.345911e-16 5.566149e-18 8.453769e-17 5.345097e-18 5.222213e-18
201 3.443701e-16 5.829926e-16 6.697292e-17 1.321466e-16 5.458356e-18 8.303630e-17 5.241841e-18 5.121598e-18
202 3.378611e-16 5.744846e-16 6.569671e-17 1.297595e-16 5.353187e-18 8.156969e-17 5.141093e-18 5.023423e-18
203 3.314962e-16 5.661633e-16 6.445120e-17 1.274277e-16 5.250564e-18 8.013771e-17 5.042780e-18 4.927621e-18
204 3.252921e-16 5.580235e-16 6.323550e-17 1.251502e-16 5.150414e-18 7.873921e-17 4.946833e-18 4.834122e-18
205 3.192205e-16 5.500603e-16 6.204876e-17 1.229251e-16 5.052666e-18 7.737187e-17 4.853182e-18 4.742854e-18
206 3.133060e-16 5.422687e-16 6.089013e-17 1.207511e-16 4.957249e-18 7.603448e-17 4.761762e-18 4.653752e-18
207 3.075217e-16 5.346441e-16 5.975882e-17 1.186266e-16 4.864098e-18 7.472746e-17 4.672509e-18 4.566759e-18
208 3.018398e-16 5.271818e-16 5.865406e-17 1.165504e-16 4.773147e-18 7.345064e-17 4.585360e-18 4.481818e-18
209 2.963517e-16 5.198775e-16 5.757509e-17 1.145210e-16 4.684335e-18 7.220264e-17 4.500258e-18 4.398868e-18
210 2.909314e-16 5.127268e-16 5.652120e-17 1.125372e-16 4.597601e-18 7.098217e-17 4.417143e-18 4.317851e-18
