Ls TT EB_gmv TEB_gmv EB_iter EB_iter_ext TEB_iter TEB_iter_ext
2048 3.018526e-20 1.421030e-21 1.348973e-21 1.007049e-21 9.337920e-22 9.632140e-22 8.974802e-22
2049 3.011525e-20 1.419432e-21 1.347376e-21 1.006346e-21 9.331924e-22 9.624867e-22 8.968515e-22
2050 3.004581e-20 1.417837e-21 1.345782e-21 1.005645e-21 9.325938e-22 9.617606e-22 8.962239e-22
2051 2.997714e-20 1.416246e-21 1.344192e-21 1.004945e-21 9.319963e-22 9.610356e-22 8.955971e-22
2052 2.990940e-20 1.414658e-21 1.342605e-21 1.004247e-21 9.313998e-22 9.603117e-22 8.949714e-22
2053 2.984255e-20 1.413074e-21 1.341022e-21 1.003549e-21 9.308043e-22 9.595890e-22 8.943466e-22
2054 2.977648e-20 1.411494e-21 1.339442e-21 1.002853e-21 9.302098e-22 9.588675e-22 8.937228e-22
2055 2.971104e-20 1.409917e-21 1.337866e-21 1.002158e-21 9.296164e-22 9.581471e-22 8.931000e-22
2056 2.964612e-20 1.408344e-21 1.336294e-21 1.001464e-21 9.290239e-22 9.574278e-22 8.924781e-22
2057 2.958159e-20 1.406774e-21 1.334725e-21 1.000771e-21 9.284325e-22 9.567097e-22 8.918571e-22
2058 2.951732e-20 1.405208e-21 1.333159e-21 1.000080e-21 9.278422e-22 9.559927e-22 8.912372e-22
2059 2.945318e-20 1.403646e-21 1.331598e-21 9.993894e-22 9.272528e-22 9.552768e-22 8.906182e-22
2060 2.938904e-20 1.402087e-21 1.330040e-21 9.987003e-22 9.266645e-22 9.545621e-22 8.900001e-22
2061 2.932478e-20 1.400532e-21 1.328485e-21 9.980124e-22 9.260771e-22 9.538485e-22 8.893830e-22
2062 2.926030e-20 1.398980e-21 1.326934e-21 9.973258e-22 9.254908e-22 9.531361e-22 8.887669e-22
2063 2.919562e-20 1.397432e-21 1.325387e-21 9.966403e-22 9.249055e-22 9.524247e-22 8.881517e-22
2064 2.913084e-20 1.395887e-21 1.323843e-21 9.959560e-22 9.243212e-22 9.517146e-22 8.875375e-22
2065 2.906607e-20 1.394346e-21 1.322303e-21 9.952730e-22 9.237379e-22 9.510055e-22 8.869242e-22
2066 2.900139e-20 1.392809e-21 1.320767e-21 9.945911e-22 9.231557e-22 9.502976e-22 8.863119e-22
2067 2.893691e-20 1.391274e-21 1.319234e-21 9.939104e-22 9.225744e-22 9.495907e-22 8.857006e-22
2068 2.887271e-20 1.389744e-21 1.317704e-21 9.932308e-22 9.219941e-22 9.488851e-22 8.850901e-22
2069 2.880890e-20 1.388217e-21 1.316178e-21 9.925525e-22 9.214148e-22 9.481805e-22 8.844807e-22
2070 2.874557e-20 1.386693e-21 1.314656e-21 9.918754e-22 9.208365e-22 9.474770e-22 8.838722e-22
2071 2.868281e-20 1.385173e-21 1.313138e-21 9.911994e-22 9.202593e-22 9.467747e-22 8.832646e-22
2072 2.862072e-20 1.383656e-21 1.311623e-21 9.905246e-22 9.196830e-22 9.460735e-22 8.826580e-22
2073 2.855928e-20 1.382143e-21 1.310111e-21 9.898510e-22 9.191077e-22 9.453734e-22 8.820523e-22
2074 2.849846e-20 1.380633e-21 1.308603e-21 9.891785e-22 9.185334e-22 9.446745e-22 8.814476e-22
2075 2.843822e-20 1.379126e-21 1.307099e-21 9.885072e-22 9.179601e-22 9.439766e-22 8.808438e-22
2076 2.837853e-20 1.377623e-21 1.305598e-21 9.878371e-22 9.173878e-22 9.432799e-22 8.802409e-22
2077 2.831934e-20 1.376123e-21 1.304101e-21 9.871682e-22 9.168164e-22 9.425843e-22 8.796390e-22
2078 2.826062e-20 1.374627e-21 1.302607e-21 9.865004e-22 9.162461e-22 9.418898e-22 8.790380e-22
2079 2.820234e-20 1.373134e-21 1.301117e-21 9.858338e-22 9.156767e-22 9.411964e-22 8.784380e-22
2080 2.814445e-20 1.371645e-21 1.299630e-21 9.851684e-22 9.151083e-22 9.405041e-22 8.778389e-22
2081 2.808691e-20 1.370159e-21 1.298147e-21 9.845041e-22 9.145409e-22 9.398129e-22 8.772408e-22
2082 2.802968e-20 1.368676e-21 1.296668e-21 9.838410e-22 9.139745e-22 9.391228e-22 8.766436e-22
2083 2.797260e-20 1.367197e-21 1.295191e-21 9.831790e-22 9.134091e-22 9.384339e-22 8.760473e-22
2084 2.791546e-20 1.365721e-21 1.293718e-21 9.825182e-22 9.128446e-22 9.377460e-22 8.754519e-22
2085 2.785805e-20 1.364248e-21 1.292249e-21 9.818585e-22 9.122811e-22 9.370592e-22 8.748575e-22
2086 2.780017e-20 1.362779e-21 1.290782e-21 9.812000e-22 9.117186e-22 9.363736e-22 8.742641e-22
2087 2.774161e-20 1.361313e-21 1.289319e-21 9.805426e-22 9.111570e-22 9.356891e-22 8.736715e-22
2088 2.768215e-20 1.359850e-21 1.287859e-21 9.798864e-22 9.105965e-22 9.350056e-22 8.730799e-22
2089 2.762160e-20 1.358391e-21 1.286402e-21 9.792313e-22 9.100368e-22 9.343233e-22 8.724892e-22
2090 2.755974e-20 1.356935e-21 1.284949e-21 9.785774e-22 9.094782e-22 9.336420e-22 8.718995e-22
2091 2.749637e-20 1.355482e-21 1.283498e-21 9.779246e-22 9.089205e-22 9.329619e-22 8.713107e-22
2092 2.743131e-20 1.354032e-21 1.282050e-21 9.772729e-22 9.083638e-22 9.322828e-22 8.707228e-22
2093 2.736482e-20 1.352586e-21 1.280606e-21 9.766224e-22 9.078081e-22 9.316049e-22 8.701358e-22
2094 2.729742e-20 1.351143e-21 1.279164e-21 9.759730e-22 9.072533e-22 9.309280e-22 8.695498e-22
2095 2.722964e-20 1.349704e-21 1.277725e-21 9.753248e-22 9.066994e-22 9.302523e-22 8.689647e-22
2096 2.716199e-20 1.348268e-21 1.276289e-21 9.746776e-22 9.061466e-22 9.295776e-22 8.683805e-22
2097 2.709500e-20 1.346834e-21 1.274856e-21 9.740316e-22 9.055946e-22 9.289040e-22 8.677972e-22
2098 2.702919e-20 1.345405e-21 1.273426e-21 9.733868e-22 9.050437e-22 9.282315e-22 8.672149e-22
2099 2.696509e-20 1.343978e-21 1.271999e-21 9.727430e-22 9.044937e-22 9.275601e-22 8.666335e-22
2100 2.690323e-20 1.342555e-21 1.270574e-21 9.721004e-22 9.039446e-22 9.268898e-22 8.660530e-22
2101 2.684411e-20 1.341135e-21 1.269152e-21 9.714589e-22 9.033965e-22 9.262206e-22 8.654735e-22
2102 2.678825e-20 1.339718e-21 1.267733e-21 9.708186e-22 9.028493e-22 9.255525e-22 8.648948e-22
2103 2.673557e-20 1.338304e-21 1.266316e-21 9.701793e-22 9.023031e-22 9.248855e-22 8.643171e-22
2104 2.668546e-20 1.336894e-21 1.264903e-21 9.695412e-22 9.017579e-22 9.242195e-22 8.637403e-22
2105 2.663731e-20 1.335487e-21 1.263492e-21 9.689042e-22 9.012135e-22 9.235546e-22 8.631644e-22
2106 2.659050e-20 1.334083e-21 1.262084e-21 9.682683e-22 9.006702e-22 9.228908e-22 8.625895e-22
2107 2.654440e-20 1.332682e-21 1.260679e-21 9.676335e-22 9.001277e-22 9.222281e-22 8.620154e-22
2108 2.649839e-20 1.331284e-21 1.259277e-21 9.669998e-22 8.995862e-22 9.215665e-22 8.614423e-22
2109 2.645185e-20 1.329890e-21 1.257878e-21 9.663672e-22 8.990456e-22 9.209060e-22 8.608701e-22
2110 2.640416e-20 1.328499e-21 1.256482e-21 9.657357e-22 8.985060e-22 9.202465e-22 8.602988e-22
2111 2.635469e-20 1.327111e-21 1.255088e-21 9.651053e-22 8.979673e-22 9.195881e-22 8.597284e-22
2112 2.630284e-20 1.325726e-21 1.253698e-21 9.644761e-22 8.974296e-22 9.189308e-22 8.591589e-22
2113 2.624837e-20 1.324344e-21 1.252311e-21 9.638479e-22 8.968927e-22 9.182746e-22 8.585904e-22
2114 2.619168e-20 1.322965e-21 1.250927e-21 9.632208e-22 8.963568e-22 9.176194e-22 8.580227e-22
2115 2.613320e-20 1.321590e-21 1.249546e-21 9.625949e-22 8.958219e-22 9.169653e-22 8.574560e-22
2116 2.607338e-20 1.320217e-21 1.248168e-21 9.619700e-22 8.952878e-22 9.163123e-22 8.568901e-22
2117 2.601267e-20 1.318848e-21 1.246793e-21 9.613462e-22 8.947547e-22 9.156604e-22 8.563252e-22
2118 2.595150e-20 1.317482e-21 1.245422e-21 9.607235e-22 8.942225e-22 9.150095e-22 8.557612e-22
2119 2.589033e-20 1.316119e-21 1.244054e-21 9.601019e-22 8.936913e-22 9.143597e-22 8.551981e-22
2120 2.582959e-20 1.314759e-21 1.242689e-21 9.594813e-22 8.931609e-22 9.137109e-22 8.546359e-22
2121 2.576973e-20 1.313402e-21 1.241327e-21 9.588619e-22 8.926315e-22 9.130633e-22 8.540746e-22
2122 2.571120e-20 1.312048e-21 1.239968e-21 9.582436e-22 8.921030e-22 9.124167e-22 8.535142e-22
2123 2.565430e-20 1.310698e-21 1.238613e-21 9.576263e-22 8.915754e-22 9.117711e-22 8.529547e-22
2124 2.559889e-20 1.309350e-21 1.237261e-21 9.570101e-22 8.910487e-22 9.111266e-22 8.523961e-22
2125 2.554474e-20 1.308006e-21 1.235912e-21 9.563950e-22 8.905229e-22 9.104832e-22 8.518385e-22
2126 2.549165e-20 1.306664e-21 1.234566e-21 9.557809e-22 8.899981e-22 9.098409e-22 8.512817e-22
2127 2.543937e-20 1.305326e-21 1.233224e-21 9.551679e-22 8.894741e-22 9.091996e-22 8.507258e-22
2128 2.538769e-20 1.303990e-21 1.231885e-21 9.545560e-22 8.889511e-22 9.085593e-22 8.501708e-22
2129 2.533637e-20 1.302658e-21 1.230549e-21 9.539452e-22 8.884290e-22 9.079202e-22 8.496167e-22
2130 2.528520e-20 1.301328e-21 1.229216e-21 9.533355e-22 8.879077e-22 9.072820e-22 8.490635e-22
2131 2.523395e-20 1.300002e-21 1.227886e-21 9.527268e-22 8.873874e-22 9.066450e-22 8.485112e-22
2132 2.518240e-20 1.298678e-21 1.226560e-21 9.521191e-22 8.868680e-22 9.060090e-22 8.479598e-22
2133 2.513034e-20 1.297358e-21 1.225237e-21 9.515125e-22 8.863495e-22 9.053740e-22 8.474093e-22
2134 2.507779e-20 1.296040e-21 1.223917e-21 9.509070e-22 8.858319e-22 9.047401e-22 8.468597e-22
2135 2.502484e-20 1.294726e-21 1.222600e-21 9.503026e-22 8.853151e-22 9.041072e-22 8.463110e-22
2136 2.497162e-20 1.293414e-21 1.221286e-21 9.496992e-22 8.847993e-22 9.034754e-22 8.457632e-22
2137 2.491823e-20 1.292105e-21 1.219975e-21 9.490968e-22 8.842844e-22 9.028446e-22 8.452162e-22
2138 2.486477e-20 1.290799e-21 1.218668e-21 9.484955e-22 8.837703e-22 9.022149e-22 8.446701e-22
2139 2.481136e-20 1.289496e-21 1.217363e-21 9.478953e-22 8.832572e-22 9.015862e-22 8.441250e-22
2140 2.475810e-20 1.288196e-21 1.216062e-21 9.472961e-22 8.827449e-22 9.009586e-22 8.435807e-22
2141 2.470510e-20 1.286898e-21 1.214764e-21 9.466979e-22 8.822335e-22 9.003320e-22 8.430373e-22
2142 2.465248e-20 1.285604e-21 1.213469e-21 9.461008e-22 8.817230e-22 8.997064e-22 8.424948e-22
2143 2.460032e-20 1.284312e-21 1.212177e-21 9.455048e-22 8.812134e-22 8.990819e-22 8.419531e-22
2144 2.454869e-20 1.283023e-21 1.210888e-21 9.449097e-22 8.807047e-22 8.984584e-22 8.414124e-22
2145 2.449752e-20 1.281737e-21 1.209602e-21 9.443158e-22 8.801969e-22 8.978359e-22 8.408725e-22
2146 2.444678e-20 1.280454e-21 1.208319e-21 9.437228e-22 8.796899e-22 8.972145e-22 8.403335e-22
2147 2.439641e-20 1.279173e-21 1.207038e-21 9.431309e-22 8.791838e-22 8.965941e-22 8.397954e-22
2148 2.434636e-20 1.277896e-21 1.205761e-21 9.425400e-22 8.786786e-22 8.959748e-22 8.392581e-22
2149 2.429658e-20 1.276621e-21 1.204487e-21 9.419501e-22 8.781742e-22 8.953564e-22 8.387218e-22
2150 2.424702e-20 1.275349e-21 1.203215e-21 9.413613e-22 8.776708e-22 8.947391e-22 8.381862e-22
2151 2.419763e-20 1.274080e-21 1.201946e-21 9.407735e-22 8.771682e-22 8.941228e-22 8.376516e-22
2152 2.414837e-20 1.272813e-21 1.200680e-21 9.401867e-22 8.766664e-22 8.935076e-22 8.371179e-22
2153 2.409918e-20 1.271550e-21 1.199417e-21 9.396009e-22 8.761656e-22 8.928933e-22 8.365850e-22
2154 2.405003e-20 1.270289e-21 1.198156e-21 9.390162e-22 8.756656e-22 8.922801e-22 8.360529e-22
2155 2.400094e-20 1.269031e-21 1.196897e-21 9.384324e-22 8.751664e-22 8.916679e-22 8.355218e-22
2156 2.395196e-20 1.267776e-21 1.195641e-21 9.378497e-22 8.746681e-22 8.910567e-22 8.349915e-22
2157 2.390311e-20 1.266523e-21 1.194388e-21 9.372680e-22 8.741707e-22 8.904466e-22 8.344620e-22
2158 2.385445e-20 1.265273e-21 1.193137e-21 9.366873e-22 8.736741e-22 8.898374e-22 8.339335e-22
2159 2.380599e-20 1.264026e-21 1.191889e-21 9.361076e-22 8.731784e-22 8.892292e-22 8.334058e-22
2160 2.375780e-20 1.262782e-21 1.190643e-21 9.355289e-22 8.726836e-22 8.886221e-22 8.328789e-22
2161 2.370989e-20 1.261541e-21 1.189399e-21 9.349512e-22 8.721896e-22 8.880160e-22 8.323529e-22
2162 2.366231e-20 1.260302e-21 1.188157e-21 9.343745e-22 8.716964e-22 8.874108e-22 8.318278e-22
2163 2.361510e-20 1.259066e-21 1.186918e-21 9.337989e-22 8.712041e-22 8.868067e-22 8.313035e-22
2164 2.356829e-20 1.257833e-21 1.185681e-21 9.332242e-22 8.707126e-22 8.862036e-22 8.307800e-22
2165 2.352184e-20 1.256603e-21 1.184446e-21 9.326505e-22 8.702220e-22 8.856015e-22 8.302574e-22
2166 2.347564e-20 1.255375e-21 1.183213e-21 9.320778e-22 8.697322e-22 8.850003e-22 8.297357e-22
2167 2.342958e-20 1.254150e-21 1.181982e-21 9.315060e-22 8.692433e-22 8.844002e-22 8.292148e-22
2168 2.338354e-20 1.252928e-21 1.180753e-21 9.309353e-22 8.687552e-22 8.838010e-22 8.286947e-22
2169 2.333742e-20 1.251709e-21 1.179527e-21 9.303656e-22 8.682679e-22 8.832029e-22 8.281755e-22
2170 2.329110e-20 1.250492e-21 1.178303e-21 9.297968e-22 8.677815e-22 8.826057e-22 8.276572e-22
2171 2.324448e-20 1.249278e-21 1.177081e-21 9.292290e-22 8.672959e-22 8.820095e-22 8.271396e-22
2172 2.319744e-20 1.248066e-21 1.175861e-21 9.286622e-22 8.668111e-22 8.814143e-22 8.266230e-22
2173 2.314988e-20 1.246858e-21 1.174644e-21 9.280964e-22 8.663271e-22 8.808201e-22 8.261071e-22
2174 2.310168e-20 1.245652e-21 1.173429e-21 9.275315e-22 8.658440e-22 8.802269e-22 8.255921e-22
2175 2.305280e-20 1.244448e-21 1.172216e-21 9.269676e-22 8.653617e-22 8.796346e-22 8.250779e-22
2176 2.300339e-20 1.243248e-21 1.171006e-21 9.264047e-22 8.648802e-22 8.790434e-22 8.245645e-22
2177 2.295366e-20 1.242049e-21 1.169798e-21 9.258427e-22 8.643996e-22 8.784531e-22 8.240520e-22
2178 2.290381e-20 1.240854e-21 1.168593e-21 9.252817e-22 8.639197e-22 8.778637e-22 8.235403e-22
2179 2.285404e-20 1.239661e-21 1.167390e-21 9.247217e-22 8.634407e-22 8.772753e-22 8.230294e-22
2180 2.280455e-20 1.238471e-21 1.166189e-21 9.241626e-22 8.629625e-22 8.766879e-22 8.225194e-22
2181 2.275555e-20 1.237283e-21 1.164991e-21 9.236045e-22 8.624851e-22 8.761015e-22 8.220101e-22
2182 2.270723e-20 1.236098e-21 1.163796e-21 9.230473e-22 8.620085e-22 8.755160e-22 8.215017e-22
2183 2.265979e-20 1.234915e-21 1.162602e-21 9.224911e-22 8.615327e-22 8.749315e-22 8.209941e-22
2184 2.261344e-20 1.233735e-21 1.161412e-21 9.219359e-22 8.610578e-22 8.743480e-22 8.204873e-22
2185 2.256836e-20 1.232558e-21 1.160224e-21 9.213815e-22 8.605836e-22 8.737654e-22 8.199813e-22
2186 2.252454e-20 1.231383e-21 1.159039e-21 9.208281e-22 8.601102e-22 8.731837e-22 8.194762e-22
2187 2.248175e-20 1.230210e-21 1.157856e-21 9.202757e-22 8.596376e-22 8.726030e-22 8.189718e-22
2188 2.243975e-20 1.229040e-21 1.156676e-21 9.197242e-22 8.591659e-22 8.720233e-22 8.184683e-22
2189 2.239830e-20 1.227873e-21 1.155499e-21 9.191736e-22 8.586949e-22 8.714444e-22 8.179655e-22
2190 2.235716e-20 1.226708e-21 1.154324e-21 9.186240e-22 8.582247e-22 8.708666e-22 8.174636e-22
2191 2.231611e-20 1.225545e-21 1.153152e-21 9.180753e-22 8.577553e-22 8.702896e-22 8.169624e-22
2192 2.227490e-20 1.224385e-21 1.151983e-21 9.175275e-22 8.572867e-22 8.697137e-22 8.164621e-22
2193 2.223330e-20 1.223228e-21 1.150817e-21 9.169807e-22 8.568188e-22 8.691386e-22 8.159626e-22
2194 2.219107e-20 1.222073e-21 1.149653e-21 9.164348e-22 8.563518e-22 8.685645e-22 8.154638e-22
2195 2.214798e-20 1.220921e-21 1.148492e-21 9.158898e-22 8.558855e-22 8.679913e-22 8.149658e-22
2196 2.210384e-20 1.219771e-21 1.147334e-21 9.153457e-22 8.554201e-22 8.674190e-22 8.144687e-22
2197 2.205879e-20 1.218623e-21 1.146178e-21 9.148025e-22 8.549554e-22 8.668477e-22 8.139723e-22
2198 2.201304e-20 1.217478e-21 1.145025e-21 9.142603e-22 8.544914e-22 8.662773e-22 8.134767e-22
2199 2.196682e-20 1.216335e-21 1.143876e-21 9.137189e-22 8.540283e-22 8.657078e-22 8.129818e-22
2200 2.192035e-20 1.215195e-21 1.142729e-21 9.131785e-22 8.535659e-22 8.651392e-22 8.124878e-22
2201 2.187386e-20 1.214057e-21 1.141584e-21 9.126389e-22 8.531043e-22 8.645715e-22 8.119945e-22
2202 2.182757e-20 1.212922e-21 1.140443e-21 9.121003e-22 8.526434e-22 8.640047e-22 8.115020e-22
2203 2.178170e-20 1.211789e-21 1.139304e-21 9.115626e-22 8.521833e-22 8.634389e-22 8.110103e-22
2204 2.173647e-20 1.210658e-21 1.138169e-21 9.110258e-22 8.517240e-22 8.628739e-22 8.105194e-22
2205 2.169212e-20 1.209530e-21 1.137036e-21 9.104898e-22 8.512654e-22 8.623099e-22 8.100292e-22
2206 2.164885e-20 1.208405e-21 1.135906e-21 9.099548e-22 8.508076e-22 8.617468e-22 8.095398e-22
2207 2.160678e-20 1.207281e-21 1.134779e-21 9.094206e-22 8.503506e-22 8.611845e-22 8.090511e-22
2208 2.156576e-20 1.206160e-21 1.133655e-21 9.088873e-22 8.498942e-22 8.606232e-22 8.085632e-22
2209 2.152564e-20 1.205042e-21 1.132534e-21 9.083550e-22 8.494387e-22 8.600627e-22 8.080761e-22
2210 2.148625e-20 1.203926e-21 1.131416e-21 9.078234e-22 8.489839e-22 8.595031e-22 8.075897e-22
2211 2.144744e-20 1.202812e-21 1.130301e-21 9.072928e-22 8.485298e-22 8.589445e-22 8.071041e-22
2212 2.140904e-20 1.201701e-21 1.129188e-21 9.067631e-22 8.480765e-22 8.583867e-22 8.066192e-22
2213 2.137089e-20 1.200592e-21 1.128079e-21 9.062342e-22 8.476239e-22 8.578297e-22 8.061351e-22
2214 2.133284e-20 1.199485e-21 1.126972e-21 9.057062e-22 8.471721e-22 8.572737e-22 8.056518e-22
2215 2.129472e-20 1.198381e-21 1.125868e-21 9.051791e-22 8.467210e-22 8.567185e-22 8.051691e-22
2216 2.125637e-20 1.197279e-21 1.124766e-21 9.046528e-22 8.462706e-22 8.561643e-22 8.046872e-22
2217 2.121763e-20 1.196180e-21 1.123668e-21 9.041274e-22 8.458210e-22 8.556108e-22 8.042061e-22
2218 2.117847e-20 1.195083e-21 1.122571e-21 9.036028e-22 8.453721e-22 8.550583e-22 8.037257e-22
2219 2.113890e-20 1.193988e-21 1.121477e-21 9.030791e-22 8.449239e-22 8.545066e-22 8.032460e-22
2220 2.109897e-20 1.192895e-21 1.120386e-21 9.025563e-22 8.444765e-22 8.539558e-22 8.027671e-22
2221 2.105872e-20 1.191805e-21 1.119297e-21 9.020343e-22 8.440297e-22 8.534058e-22 8.022888e-22
2222 2.101819e-20 1.190718e-21 1.118210e-21 9.015132e-22 8.435837e-22 8.528567e-22 8.018114e-22
2223 2.097742e-20 1.189632e-21 1.117126e-21 9.009929e-22 8.431384e-22 8.523084e-22 8.013346e-22
2224 2.093644e-20 1.188549e-21 1.116044e-21 9.004735e-22 8.426939e-22 8.517610e-22 8.008585e-22
2225 2.089530e-20 1.187468e-21 1.114964e-21 8.999549e-22 8.422500e-22 8.512144e-22 8.003832e-22
2226 2.085404e-20 1.186390e-21 1.113886e-21 8.994371e-22 8.418068e-22 8.506687e-22 7.999086e-22
2227 2.081269e-20 1.185314e-21 1.112811e-21 8.989202e-22 8.413644e-22 8.501238e-22 7.994347e-22
2228 2.077129e-20 1.184240e-21 1.111737e-21 8.984041e-22 8.409227e-22 8.495798e-22 7.989615e-22
2229 2.072989e-20 1.183168e-21 1.110665e-21 8.978888e-22 8.404816e-22 8.490366e-22 7.984891e-22
2230 2.068854e-20 1.182099e-21 1.109596e-21 8.973744e-22 8.400413e-22 8.484942e-22 7.980173e-22
2231 2.064726e-20 1.181032e-21 1.108528e-21 8.968608e-22 8.396017e-22 8.479526e-22 7.975462e-22
2232 2.060612e-20 1.179968e-21 1.107462e-21 8.963480e-22 8.391627e-22 8.474119e-22 7.970759e-22
2233 2.056514e-20 1.178905e-21 1.106398e-21 8.958360e-22 8.387245e-22 8.468720e-22 7.966062e-22
2234 2.052438e-20 1.177845e-21 1.105335e-21 8.953249e-22 8.382870e-22 8.463329e-22 7.961373e-22
2235 2.048388e-20 1.176787e-21 1.104275e-21 8.948146e-22 8.378501e-22 8.457947e-22 7.956690e-22
2236 2.044369e-20 1.175732e-21 1.103216e-21 8.943051e-22 8.374139e-22 8.452572e-22 7.952014e-22
2237 2.040384e-20 1.174679e-21 1.102159e-21 8.937963e-22 8.369785e-22 8.447206e-22 7.947345e-22
2238 2.036437e-20 1.173628e-21 1.101104e-21 8.932884e-22 8.365437e-22 8.441848e-22 7.942683e-22
2239 2.032534e-20 1.172579e-21 1.100051e-21 8.927814e-22 8.361096e-22 8.436498e-22 7.938028e-22
2240 2.028669e-20 1.171532e-21 1.098999e-21 8.922751e-22 8.356761e-22 8.431156e-22 7.933380e-22
2241 2.024842e-20 1.170488e-21 1.097950e-21 8.917696e-22 8.352434e-22 8.425821e-22 7.928738e-22
2242 2.021047e-20 1.169446e-21 1.096902e-21 8.912649e-22 8.348113e-22 8.420495e-22 7.924103e-22
2243 2.017280e-20 1.168406e-21 1.095856e-21 8.907610e-22 8.343799e-22 8.415177e-22 7.919475e-22
2244 2.013540e-20 1.167368e-21 1.094813e-21 8.902579e-22 8.339491e-22 8.409867e-22 7.914854e-22
2245 2.009821e-20 1.166333e-21 1.093771e-21 8.897555e-22 8.335191e-22 8.404564e-22 7.910239e-22
2246 2.006120e-20 1.165299e-21 1.092730e-21 8.892540e-22 8.330896e-22 8.399270e-22 7.905631e-22
2247 2.002434e-20 1.164268e-21 1.091692e-21 8.887532e-22 8.326609e-22 8.393983e-22 7.901030e-22
2248 1.998759e-20 1.163239e-21 1.090656e-21 8.882533e-22 8.322328e-22 8.388704e-22 7.896435e-22
2249 1.995091e-20 1.162212e-21 1.089622e-21 8.877541e-22 8.318054e-22 8.383433e-22 7.891847e-22
2250 1.991427e-20 1.161187e-21 1.088589e-21 8.872557e-22 8.313786e-22 8.378170e-22 7.887265e-22
2251 1.987767e-20 1.160164e-21 1.087559e-21 8.867580e-22 8.309525e-22 8.372914e-22 7.882690e-22
2252 1.984111e-20 1.159144e-21 1.086530e-21 8.862612e-22 8.305271e-22 8.367666e-22 7.878122e-22
2253 1.980457e-20 1.158125e-21 1.085504e-21 8.857650e-22 8.301022e-22 8.362426e-22 7.873560e-22
2254 1.976806e-20 1.157109e-21 1.084479e-21 8.852697e-22 8.296781e-22 8.357193e-22 7.869004e-22
2255 1.973157e-20 1.156095e-21 1.083456e-21 8.847751e-22 8.292546e-22 8.351968e-22 7.864455e-22
2256 1.969511e-20 1.155082e-21 1.082436e-21 8.842813e-22 8.288317e-22 8.346751e-22 7.859912e-22
2257 1.965866e-20 1.154072e-21 1.081417e-21 8.837883e-22 8.284095e-22 8.341541e-22 7.855376e-22
2258 1.962222e-20 1.153064e-21 1.080400e-21 8.832960e-22 8.279879e-22 8.336339e-22 7.850846e-22
2259 1.958579e-20 1.152058e-21 1.079386e-21 8.828044e-22 8.275669e-22 8.331144e-22 7.846322e-22
2260 1.954936e-20 1.151054e-21 1.078373e-21 8.823136e-22 8.271466e-22 8.325956e-22 7.841805e-22
2261 1.951296e-20 1.150052e-21 1.077362e-21 8.818236e-22 8.267269e-22 8.320776e-22 7.837294e-22
2262 1.947660e-20 1.149053e-21 1.076354e-21 8.813343e-22 8.263078e-22 8.315604e-22 7.832789e-22
2263 1.944033e-20 1.148055e-21 1.075347e-21 8.808457e-22 8.258894e-22 8.310439e-22 7.828291e-22
2264 1.940421e-20 1.147059e-21 1.074342e-21 8.803579e-22 8.254716e-22 8.305281e-22 7.823799e-22
2265 1.936825e-20 1.146066e-21 1.073339e-21 8.798709e-22 8.250544e-22 8.300131e-22 7.819313e-22
2266 1.933252e-20 1.145074e-21 1.072338e-21 8.793845e-22 8.246379e-22 8.294988e-22 7.814833e-22
2267 1.929705e-20 1.144084e-21 1.071340e-21 8.788989e-22 8.242219e-22 8.289852e-22 7.810359e-22
2268 1.926187e-20 1.143097e-21 1.070343e-21 8.784140e-22 8.238066e-22 8.284723e-22 7.805892e-22
2269 1.922704e-20 1.142112e-21 1.069348e-21 8.779299e-22 8.233919e-22 8.279602e-22 7.801431e-22
2270 1.919260e-20 1.141128e-21 1.068355e-21 8.774465e-22 8.229778e-22 8.274488e-22 7.796975e-22
2271 1.915857e-20 1.140147e-21 1.067364e-21 8.769638e-22 8.225644e-22 8.269381e-22 7.792526e-22
2272 1.912499e-20 1.139167e-21 1.066375e-21 8.764818e-22 8.221515e-22 8.264282e-22 7.788083e-22
2273 1.909178e-20 1.138190e-21 1.065388e-21 8.760006e-22 8.217392e-22 8.259189e-22 7.783646e-22
2274 1.905889e-20 1.137215e-21 1.064404e-21 8.755201e-22 8.213276e-22 8.254104e-22 7.779215e-22
2275 1.902625e-20 1.136242e-21 1.063421e-21 8.750403e-22 8.209166e-22 8.249025e-22 7.774790e-22
2276 1.899380e-20 1.135271e-21 1.062440e-21 8.745612e-22 8.205061e-22 8.243954e-22 7.770371e-22
2277 1.896147e-20 1.134301e-21 1.061461e-21 8.740828e-22 8.200963e-22 8.238890e-22 7.765957e-22
2278 1.892921e-20 1.133334e-21 1.060484e-21 8.736051e-22 8.196870e-22 8.233833e-22 7.761550e-22
2279 1.889695e-20 1.132369e-21 1.059509e-21 8.731281e-22 8.192784e-22 8.228783e-22 7.757149e-22
2280 1.886463e-20 1.131406e-21 1.058536e-21 8.726519e-22 8.188703e-22 8.223739e-22 7.752753e-22
2281 1.883218e-20 1.130445e-21 1.057566e-21 8.721763e-22 8.184629e-22 8.218703e-22 7.748364e-22
2282 1.879954e-20 1.129486e-21 1.056597e-21 8.717014e-22 8.180560e-22 8.213674e-22 7.743980e-22
2283 1.876667e-20 1.128529e-21 1.055630e-21 8.712273e-22 8.176497e-22 8.208652e-22 7.739602e-22
