Ls TT EB_gmv TEB_gmv EB_iter EB_iter_ext TEB_iter TEB_iter_ext
2608 2.694051e-20 1.367867e-21 1.285616e-21 8.872761e-22 8.120497e-22 8.475740e-22 7.801165e-22
2609 2.691068e-20 1.366476e-21 1.284312e-21 8.864781e-22 8.113499e-22 8.468022e-22 7.794341e-22
2610 2.688096e-20 1.365087e-21 1.283009e-21 8.856809e-22 8.106507e-22 8.460310e-22 7.787523e-22
2611 2.685144e-20 1.363701e-21 1.281708e-21 8.848846e-22 8.099522e-22 8.452606e-22 7.780710e-22
2612 2.682222e-20 1.362316e-21 1.280409e-21 8.840891e-22 8.092545e-22 8.444908e-22 7.773903e-22
2613 2.679342e-20 1.360934e-21 1.279112e-21 8.832944e-22 8.085574e-22 8.437218e-22 7.767102e-22
2614 2.676510e-20 1.359553e-21 1.277816e-21 8.825006e-22 8.078611e-22 8.429534e-22 7.760308e-22
2615 2.673726e-20 1.358175e-21 1.276522e-21 8.817076e-22 8.071656e-22 8.421859e-22 7.753520e-22
2616 2.670985e-20 1.356798e-21 1.275229e-21 8.809155e-22 8.064707e-22 8.414191e-22 7.746739e-22
2617 2.668280e-20 1.355422e-21 1.273938e-21 8.801243e-22 8.057767e-22 8.406532e-22 7.739965e-22
2618 2.665607e-20 1.354049e-21 1.272648e-21 8.793341e-22 8.050834e-22 8.398881e-22 7.733198e-22
2619 2.662959e-20 1.352677e-21 1.271360e-21 8.785447e-22 8.043909e-22 8.391238e-22 7.726439e-22
2620 2.660332e-20 1.351306e-21 1.270073e-21 8.777563e-22 8.036992e-22 8.383604e-22 7.719687e-22
2621 2.657719e-20 1.349937e-21 1.268787e-21 8.769688e-22 8.030083e-22 8.375979e-22 7.712942e-22
2622 2.655116e-20 1.348569e-21 1.267502e-21 8.761822e-22 8.023182e-22 8.368363e-22 7.706206e-22
2623 2.652517e-20 1.347203e-21 1.266219e-21 8.753967e-22 8.016289e-22 8.360757e-22 7.699477e-22
2624 2.649917e-20 1.345837e-21 1.264936e-21 8.746121e-22 8.009405e-22 8.353160e-22 7.692757e-22
2625 2.647309e-20 1.344473e-21 1.263655e-21 8.738285e-22 8.002529e-22 8.345573e-22 7.686046e-22
2626 2.644689e-20 1.343110e-21 1.262374e-21 8.730459e-22 7.995662e-22 8.337996e-22 7.679343e-22
2627 2.642053e-20 1.341747e-21 1.261094e-21 8.722643e-22 7.988804e-22 8.330430e-22 7.672649e-22
2628 2.639397e-20 1.340386e-21 1.259816e-21 8.714838e-22 7.981954e-22 8.322873e-22 7.665964e-22
2629 2.636721e-20 1.339025e-21 1.258538e-21 8.707043e-22 7.975114e-22 8.315328e-22 7.659288e-22
2630 2.634023e-20 1.337665e-21 1.257260e-21 8.699258e-22 7.968282e-22 8.307794e-22 7.652622e-22
2631 2.631301e-20 1.336306e-21 1.255984e-21 8.691485e-22 7.961460e-22 8.300270e-22 7.645966e-22
2632 2.628554e-20 1.334948e-21 1.254709e-21 8.683722e-22 7.954647e-22 8.292759e-22 7.639319e-22
2633 2.625779e-20 1.333592e-21 1.253435e-21 8.675970e-22 7.947843e-22 8.285259e-22 7.632683e-22
2634 2.622975e-20 1.332236e-21 1.252162e-21 8.668230e-22 7.941049e-22 8.277770e-22 7.626056e-22
2635 2.620141e-20 1.330882e-21 1.250891e-21 8.660500e-22 7.934265e-22 8.270294e-22 7.619440e-22
2636 2.617274e-20 1.329529e-21 1.249621e-21 8.652782e-22 7.927491e-22 8.262830e-22 7.612835e-22
2637 2.614374e-20 1.328178e-21 1.248352e-21 8.645076e-22 7.920726e-22 8.255379e-22 7.606241e-22
2638 2.611438e-20 1.326828e-21 1.247085e-21 8.637381e-22 7.913972e-22 8.247940e-22 7.599658e-22
2639 2.608465e-20 1.325479e-21 1.245820e-21 8.629698e-22 7.907227e-22 8.240514e-22 7.593086e-22
2640 2.605458e-20 1.324133e-21 1.244556e-21 8.622027e-22 7.900493e-22 8.233102e-22 7.586525e-22
2641 2.602429e-20 1.322788e-21 1.243294e-21 8.614368e-22 7.893769e-22 8.225702e-22 7.579976e-22
2642 2.599386e-20 1.321444e-21 1.242034e-21 8.606722e-22 7.887056e-22 8.218317e-22 7.573439e-22
2643 2.596341e-20 1.320103e-21 1.240776e-21 8.599087e-22 7.880354e-22 8.210945e-22 7.566913e-22
2644 2.593304e-20 1.318764e-21 1.239521e-21 8.591466e-22 7.873662e-22 8.203587e-22 7.560400e-22
2645 2.590286e-20 1.317427e-21 1.238267e-21 8.583856e-22 7.866981e-22 8.196244e-22 7.553900e-22
2646 2.587297e-20 1.316092e-21 1.237015e-21 8.576260e-22 7.860311e-22 8.188915e-22 7.547412e-22
2647 2.584347e-20 1.314759e-21 1.235766e-21 8.568676e-22 7.853652e-22 8.181600e-22 7.540936e-22
2648 2.581446e-20 1.313428e-21 1.234520e-21 8.561106e-22 7.847005e-22 8.174300e-22 7.534474e-22
2649 2.578606e-20 1.312100e-21 1.233275e-21 8.553548e-22 7.840368e-22 8.167016e-22 7.528024e-22
2650 2.575837e-20 1.310774e-21 1.232034e-21 8.546004e-22 7.833743e-22 8.159746e-22 7.521588e-22
2651 2.573148e-20 1.309451e-21 1.230795e-21 8.538473e-22 7.827130e-22 8.152493e-22 7.515165e-22
2652 2.570550e-20 1.308130e-21 1.229558e-21 8.530956e-22 7.820529e-22 8.145254e-22 7.508756e-22
2653 2.568041e-20 1.306812e-21 1.228325e-21 8.523452e-22 7.813939e-22 8.138032e-22 7.502361e-22
2654 2.565611e-20 1.305497e-21 1.227095e-21 8.515962e-22 7.807361e-22 8.130825e-22 7.495980e-22
2655 2.563249e-20 1.304184e-21 1.225867e-21 8.508487e-22 7.800795e-22 8.123635e-22 7.489613e-22
2656 2.560945e-20 1.302875e-21 1.224643e-21 8.501025e-22 7.794241e-22 8.116462e-22 7.483260e-22
2657 2.558689e-20 1.301568e-21 1.223421e-21 8.493577e-22 7.787700e-22 8.109304e-22 7.476921e-22
2658 2.556471e-20 1.300264e-21 1.222203e-21 8.486143e-22 7.781171e-22 8.102164e-22 7.470598e-22
2659 2.554281e-20 1.298963e-21 1.220988e-21 8.478724e-22 7.774654e-22 8.095041e-22 7.464289e-22
2660 2.552107e-20 1.297665e-21 1.219776e-21 8.471320e-22 7.768150e-22 8.087934e-22 7.457995e-22
2661 2.549941e-20 1.296370e-21 1.218567e-21 8.463930e-22 7.761659e-22 8.080845e-22 7.451716e-22
2662 2.547771e-20 1.295077e-21 1.217361e-21 8.456555e-22 7.755180e-22 8.073774e-22 7.445452e-22
2663 2.545588e-20 1.293787e-21 1.216158e-21 8.449195e-22 7.748714e-22 8.066720e-22 7.439204e-22
2664 2.543381e-20 1.292500e-21 1.214959e-21 8.441849e-22 7.742262e-22 8.059684e-22 7.432971e-22
2665 2.541141e-20 1.291216e-21 1.213762e-21 8.434519e-22 7.735822e-22 8.052665e-22 7.426754e-22
2666 2.538869e-20 1.289935e-21 1.212569e-21 8.427204e-22 7.729395e-22 8.045665e-22 7.420553e-22
2667 2.536571e-20 1.288656e-21 1.211379e-21 8.419904e-22 7.722982e-22 8.038684e-22 7.414368e-22
2668 2.534252e-20 1.287381e-21 1.210192e-21 8.412620e-22 7.716582e-22 8.031720e-22 7.408199e-22
2669 2.531918e-20 1.286107e-21 1.209008e-21 8.405351e-22 7.710196e-22 8.024776e-22 7.402046e-22
2670 2.529575e-20 1.284837e-21 1.207827e-21 8.398098e-22 7.703823e-22 8.017850e-22 7.395910e-22
2671 2.527228e-20 1.283570e-21 1.206649e-21 8.390861e-22 7.697464e-22 8.010943e-22 7.389790e-22
2672 2.524884e-20 1.282305e-21 1.205475e-21 8.383639e-22 7.691119e-22 8.004055e-22 7.383687e-22
2673 2.522547e-20 1.281042e-21 1.204303e-21 8.376434e-22 7.684787e-22 7.997186e-22 7.377601e-22
2674 2.520224e-20 1.279783e-21 1.203135e-21 8.369244e-22 7.678469e-22 7.990336e-22 7.371531e-22
2675 2.517920e-20 1.278526e-21 1.201970e-21 8.362071e-22 7.672166e-22 7.983506e-22 7.365479e-22
2676 2.515641e-20 1.277272e-21 1.200808e-21 8.354913e-22 7.665876e-22 7.976695e-22 7.359443e-22
2677 2.513393e-20 1.276021e-21 1.199650e-21 8.347773e-22 7.659601e-22 7.969904e-22 7.353425e-22
2678 2.511181e-20 1.274772e-21 1.198494e-21 8.340648e-22 7.653340e-22 7.963133e-22 7.347424e-22
2679 2.509005e-20 1.273526e-21 1.197342e-21 8.333540e-22 7.647093e-22 7.956382e-22 7.341441e-22
2680 2.506867e-20 1.272282e-21 1.196193e-21 8.326448e-22 7.640861e-22 7.949650e-22 7.335475e-22
2681 2.504766e-20 1.271041e-21 1.195047e-21 8.319373e-22 7.634643e-22 7.942939e-22 7.329527e-22
2682 2.502701e-20 1.269803e-21 1.193904e-21 8.312315e-22 7.628439e-22 7.936248e-22 7.323597e-22
2683 2.500672e-20 1.268567e-21 1.192765e-21 8.305274e-22 7.622251e-22 7.929577e-22 7.317684e-22
2684 2.498680e-20 1.267334e-21 1.191629e-21 8.298249e-22 7.616077e-22 7.922927e-22 7.311789e-22
2685 2.496723e-20 1.266104e-21 1.190495e-21 8.291242e-22 7.609917e-22 7.916297e-22 7.305913e-22
2686 2.494802e-20 1.264876e-21 1.189365e-21 8.284251e-22 7.603773e-22 7.909688e-22 7.300054e-22
2687 2.492916e-20 1.263650e-21 1.188239e-21 8.277278e-22 7.597643e-22 7.903099e-22 7.294214e-22
2688 2.491065e-20 1.262427e-21 1.187115e-21 8.270321e-22 7.591529e-22 7.896532e-22 7.288391e-22
2689 2.489249e-20 1.261207e-21 1.185995e-21 8.263382e-22 7.585429e-22 7.889985e-22 7.282587e-22
2690 2.487468e-20 1.259989e-21 1.184877e-21 8.256460e-22 7.579345e-22 7.883458e-22 7.276802e-22
2691 2.485722e-20 1.258773e-21 1.183763e-21 8.249556e-22 7.573275e-22 7.876953e-22 7.271035e-22
2692 2.484012e-20 1.257560e-21 1.182651e-21 8.242669e-22 7.567221e-22 7.870469e-22 7.265286e-22
2693 2.482344e-20 1.256350e-21 1.181543e-21 8.235799e-22 7.561182e-22 7.864006e-22 7.259556e-22
2694 2.480719e-20 1.255142e-21 1.180438e-21 8.228947e-22 7.555158e-22 7.857564e-22 7.253845e-22
2695 2.479142e-20 1.253936e-21 1.179336e-21 8.222112e-22 7.549150e-22 7.851144e-22 7.248152e-22
2696 2.477617e-20 1.252732e-21 1.178236e-21 8.215295e-22 7.543156e-22 7.844744e-22 7.242477e-22
2697 2.476145e-20 1.251531e-21 1.177140e-21 8.208495e-22 7.537179e-22 7.838366e-22 7.236822e-22
2698 2.474732e-20 1.250333e-21 1.176047e-21 8.201714e-22 7.531216e-22 7.832009e-22 7.231185e-22
2699 2.473380e-20 1.249136e-21 1.174956e-21 8.194949e-22 7.525269e-22 7.825673e-22 7.225567e-22
2700 2.472094e-20 1.247942e-21 1.173869e-21 8.188203e-22 7.519338e-22 7.819359e-22 7.219968e-22
2701 2.470875e-20 1.246750e-21 1.172784e-21 8.181474e-22 7.513422e-22 7.813066e-22 7.214388e-22
2702 2.469728e-20 1.245561e-21 1.171703e-21 8.174763e-22 7.507522e-22 7.806795e-22 7.208827e-22
2703 2.468657e-20 1.244374e-21 1.170624e-21 8.168070e-22 7.501637e-22 7.800545e-22 7.203284e-22
2704 2.467664e-20 1.243189e-21 1.169548e-21 8.161395e-22 7.495768e-22 7.794316e-22 7.197761e-22
2705 2.466743e-20 1.242006e-21 1.168475e-21 8.154737e-22 7.489914e-22 7.788109e-22 7.192256e-22
2706 2.465888e-20 1.240825e-21 1.167405e-21 8.148098e-22 7.484076e-22 7.781924e-22 7.186771e-22
2707 2.465090e-20 1.239647e-21 1.166337e-21 8.141476e-22 7.478254e-22 7.775759e-22 7.181304e-22
2708 2.464341e-20 1.238470e-21 1.165273e-21 8.134873e-22 7.472447e-22 7.769617e-22 7.175856e-22
2709 2.463632e-20 1.237296e-21 1.164211e-21 8.128287e-22 7.466657e-22 7.763495e-22 7.170427e-22
2710 2.462956e-20 1.236124e-21 1.163152e-21 8.121719e-22 7.460881e-22 7.757395e-22 7.165017e-22
2711 2.462305e-20 1.234954e-21 1.162095e-21 8.115169e-22 7.455122e-22 7.751317e-22 7.159626e-22
2712 2.461669e-20 1.233786e-21 1.161041e-21 8.108637e-22 7.449378e-22 7.745260e-22 7.154253e-22
2713 2.461042e-20 1.232621e-21 1.159990e-21 8.102122e-22 7.443650e-22 7.739224e-22 7.148900e-22
2714 2.460414e-20 1.231457e-21 1.158942e-21 8.095626e-22 7.437937e-22 7.733209e-22 7.143565e-22
2715 2.459779e-20 1.230295e-21 1.157896e-21 8.089148e-22 7.432241e-22 7.727216e-22 7.138250e-22
2716 2.459126e-20 1.229136e-21 1.156852e-21 8.082687e-22 7.426560e-22 7.721244e-22 7.132952e-22
2717 2.458451e-20 1.227978e-21 1.155812e-21 8.076245e-22 7.420894e-22 7.715294e-22 7.127674e-22
2718 2.457752e-20 1.226822e-21 1.154773e-21 8.069820e-22 7.415244e-22 7.709364e-22 7.122415e-22
2719 2.457039e-20 1.225668e-21 1.153737e-21 8.063413e-22 7.409610e-22 7.703455e-22 7.117174e-22
2720 2.456319e-20 1.224516e-21 1.152703e-21 8.057024e-22 7.403992e-22 7.697568e-22 7.111951e-22
2721 2.455599e-20 1.223366e-21 1.151672e-21 8.050653e-22 7.398389e-22 7.691701e-22 7.106748e-22
2722 2.454886e-20 1.222218e-21 1.150643e-21 8.044300e-22 7.392802e-22 7.685856e-22 7.101562e-22
2723 2.454190e-20 1.221072e-21 1.149616e-21 8.037964e-22 7.387231e-22 7.680031e-22 7.096396e-22
2724 2.453516e-20 1.219928e-21 1.148591e-21 8.031646e-22 7.381674e-22 7.674227e-22 7.091247e-22
2725 2.452872e-20 1.218785e-21 1.147568e-21 8.025346e-22 7.376134e-22 7.668444e-22 7.086117e-22
2726 2.452267e-20 1.217644e-21 1.146548e-21 8.019063e-22 7.370609e-22 7.662681e-22 7.081005e-22
2727 2.451707e-20 1.216505e-21 1.145530e-21 8.012798e-22 7.365099e-22 7.656939e-22 7.075912e-22
2728 2.451201e-20 1.215368e-21 1.144513e-21 8.006551e-22 7.359605e-22 7.651218e-22 7.070836e-22
2729 2.450755e-20 1.214232e-21 1.143499e-21 8.000321e-22 7.354127e-22 7.645516e-22 7.065779e-22
2730 2.450378e-20 1.213098e-21 1.142486e-21 7.994109e-22 7.348663e-22 7.639835e-22 7.060739e-22
2731 2.450070e-20 1.211966e-21 1.141476e-21 7.987914e-22 7.343215e-22 7.634174e-22 7.055717e-22
2732 2.449829e-20 1.210835e-21 1.140467e-21 7.981736e-22 7.337783e-22 7.628534e-22 7.050714e-22
2733 2.449649e-20 1.209707e-21 1.139460e-21 7.975576e-22 7.332365e-22 7.622913e-22 7.045727e-22
2734 2.449527e-20 1.208579e-21 1.138455e-21 7.969433e-22 7.326963e-22 7.617312e-22 7.040759e-22
2735 2.449457e-20 1.207454e-21 1.137452e-21 7.963307e-22 7.321576e-22 7.611730e-22 7.035808e-22
2736 2.449436e-20 1.206329e-21 1.136450e-21 7.957199e-22 7.316204e-22 7.606169e-22 7.030874e-22
2737 2.449459e-20 1.205207e-21 1.135450e-21 7.951107e-22 7.310847e-22 7.600626e-22 7.025958e-22
2738 2.449522e-20 1.204086e-21 1.134452e-21 7.945033e-22 7.305504e-22 7.595104e-22 7.021058e-22
2739 2.449620e-20 1.202966e-21 1.133455e-21 7.938975e-22 7.300177e-22 7.589600e-22 7.016176e-22
2740 2.449749e-20 1.201848e-21 1.132460e-21 7.932935e-22 7.294865e-22 7.584115e-22 7.011311e-22
2741 2.449904e-20 1.200732e-21 1.131467e-21 7.926911e-22 7.289567e-22 7.578650e-22 7.006463e-22
2742 2.450082e-20 1.199618e-21 1.130476e-21 7.920904e-22 7.284285e-22 7.573203e-22 7.001631e-22
2743 2.450277e-20 1.198505e-21 1.129487e-21 7.914913e-22 7.279017e-22 7.567775e-22 6.996816e-22
2744 2.450488e-20 1.197395e-21 1.128499e-21 7.908939e-22 7.273763e-22 7.562365e-22 6.992018e-22
2745 2.450716e-20 1.196286e-21 1.127514e-21 7.902982e-22 7.268524e-22 7.556974e-22 6.987235e-22
2746 2.450962e-20 1.195179e-21 1.126531e-21 7.897041e-22 7.263299e-22 7.551601e-22 6.982469e-22
2747 2.451229e-20 1.194074e-21 1.125551e-21 7.891116e-22 7.258089e-22 7.546246e-22 6.977719e-22
2748 2.451519e-20 1.192972e-21 1.124572e-21 7.885207e-22 7.252893e-22 7.540909e-22 6.972985e-22
2749 2.451833e-20 1.191871e-21 1.123596e-21 7.879315e-22 7.247711e-22 7.535590e-22 6.968267e-22
2750 2.452174e-20 1.190773e-21 1.122623e-21 7.873439e-22 7.242544e-22 7.530289e-22 6.963565e-22
2751 2.452543e-20 1.189678e-21 1.121652e-21 7.867578e-22 7.237390e-22 7.525004e-22 6.958878e-22
2752 2.452943e-20 1.188584e-21 1.120683e-21 7.861734e-22 7.232251e-22 7.519738e-22 6.954206e-22
2753 2.453375e-20 1.187493e-21 1.119718e-21 7.855905e-22 7.227125e-22 7.514488e-22 6.949550e-22
2754 2.453842e-20 1.186405e-21 1.118755e-21 7.850092e-22 7.222013e-22 7.509255e-22 6.944908e-22
2755 2.454346e-20 1.185319e-21 1.117795e-21 7.844294e-22 7.216915e-22 7.504039e-22 6.940282e-22
2756 2.454887e-20 1.184236e-21 1.116838e-21 7.838512e-22 7.211831e-22 7.498839e-22 6.935670e-22
2757 2.455469e-20 1.183156e-21 1.115884e-21 7.832745e-22 7.206760e-22 7.493656e-22 6.931073e-22
2758 2.456089e-20 1.182078e-21 1.114933e-21 7.826994e-22 7.201702e-22 7.488488e-22 6.926490e-22
2759 2.456745e-20 1.181003e-21 1.113985e-21 7.821257e-22 7.196658e-22 7.483337e-22 6.921922e-22
2760 2.457434e-20 1.179931e-21 1.113040e-21 7.815535e-22 7.191627e-22 7.478202e-22 6.917368e-22
2761 2.458155e-20 1.178862e-21 1.112099e-21 7.809829e-22 7.186609e-22 7.473082e-22 6.912827e-22
2762 2.458905e-20 1.177796e-21 1.111161e-21 7.804137e-22 7.181604e-22 7.467978e-22 6.908301e-22
2763 2.459682e-20 1.176733e-21 1.110226e-21 7.798460e-22 7.176612e-22 7.462889e-22 6.903787e-22
2764 2.460483e-20 1.175673e-21 1.109295e-21 7.792797e-22 7.171633e-22 7.457815e-22 6.899288e-22
2765 2.461306e-20 1.174617e-21 1.108368e-21 7.787149e-22 7.166667e-22 7.452755e-22 6.894801e-22
2766 2.462149e-20 1.173564e-21 1.107444e-21 7.781515e-22 7.161713e-22 7.447711e-22 6.890328e-22
2767 2.463008e-20 1.172514e-21 1.106524e-21 7.775895e-22 7.156772e-22 7.442680e-22 6.885868e-22
2768 2.463883e-20 1.171467e-21 1.105608e-21 7.770289e-22 7.151843e-22 7.437664e-22 6.881420e-22
2769 2.464770e-20 1.170423e-21 1.104695e-21 7.764698e-22 7.146927e-22 7.432662e-22 6.876984e-22
2770 2.465668e-20 1.169382e-21 1.103785e-21 7.759120e-22 7.142023e-22 7.427674e-22 6.872561e-22
2771 2.466575e-20 1.168344e-21 1.102878e-21 7.753555e-22 7.137130e-22 7.422699e-22 6.868151e-22
2772 2.467493e-20 1.167309e-21 1.101974e-21 7.748005e-22 7.132250e-22 7.417738e-22 6.863752e-22
2773 2.468424e-20 1.166276e-21 1.101073e-21 7.742467e-22 7.127382e-22 7.412790e-22 6.859365e-22
2774 2.469370e-20 1.165246e-21 1.100175e-21 7.736943e-22 7.122525e-22 7.407854e-22 6.854989e-22
2775 2.470331e-20 1.164218e-21 1.099279e-21 7.731432e-22 7.117680e-22 7.402932e-22 6.850625e-22
2776 2.471309e-20 1.163192e-21 1.098386e-21 7.725934e-22 7.112847e-22 7.398021e-22 6.846272e-22
2777 2.472305e-20 1.162169e-21 1.097495e-21 7.720449e-22 7.108025e-22 7.393123e-22 6.841930e-22
2778 2.473322e-20 1.161148e-21 1.096607e-21 7.714977e-22 7.103214e-22 7.388238e-22 6.837599e-22
2779 2.474360e-20 1.160129e-21 1.095720e-21 7.709517e-22 7.098415e-22 7.383363e-22 6.833278e-22
2780 2.475421e-20 1.159111e-21 1.094835e-21 7.704070e-22 7.093626e-22 7.378501e-22 6.828968e-22
2781 2.476506e-20 1.158096e-21 1.093953e-21 7.698636e-22 7.088849e-22 7.373650e-22 6.824668e-22
2782 2.477617e-20 1.157082e-21 1.093071e-21 7.693213e-22 7.084082e-22 7.368810e-22 6.820378e-22
2783 2.478755e-20 1.156070e-21 1.092192e-21 7.687802e-22 7.079326e-22 7.363981e-22 6.816098e-22
2784 2.479921e-20 1.155059e-21 1.091314e-21 7.682404e-22 7.074580e-22 7.359163e-22 6.811827e-22
2785 2.481111e-20 1.154050e-21 1.090437e-21 7.677017e-22 7.069845e-22 7.354355e-22 6.807566e-22
2786 2.482319e-20 1.153042e-21 1.089561e-21 7.671642e-22 7.065121e-22 7.349557e-22 6.803314e-22
2787 2.483542e-20 1.152035e-21 1.088687e-21 7.666278e-22 7.060406e-22 7.344770e-22 6.799071e-22
2788 2.484774e-20 1.151029e-21 1.087813e-21 7.660926e-22 7.055702e-22 7.339992e-22 6.794837e-22
2789 2.486012e-20 1.150024e-21 1.086940e-21 7.655585e-22 7.051007e-22 7.335224e-22 6.790612e-22
2790 2.487249e-20 1.149020e-21 1.086068e-21 7.650255e-22 7.046322e-22 7.330465e-22 6.786395e-22
2791 2.488483e-20 1.148017e-21 1.085196e-21 7.644936e-22 7.041647e-22 7.325715e-22 6.782186e-22
2792 2.489707e-20 1.147014e-21 1.084324e-21 7.639628e-22 7.036982e-22 7.320974e-22 6.777985e-22
2793 2.490917e-20 1.146012e-21 1.083453e-21 7.634331e-22 7.032326e-22 7.316242e-22 6.773792e-22
2794 2.492109e-20 1.145010e-21 1.082582e-21 7.629044e-22 7.027680e-22 7.311518e-22 6.769607e-22
2795 2.493278e-20 1.144009e-21 1.081711e-21 7.623768e-22 7.023042e-22 7.306802e-22 6.765429e-22
2796 2.494420e-20 1.143008e-21 1.080840e-21 7.618501e-22 7.018414e-22 7.302095e-22 6.761258e-22
2797 2.495529e-20 1.142008e-21 1.079970e-21 7.613245e-22 7.013795e-22 7.297395e-22 6.757094e-22
2798 2.496603e-20 1.141008e-21 1.079099e-21 7.607999e-22 7.009184e-22 7.292702e-22 6.752938e-22
2799 2.497642e-20 1.140009e-21 1.078229e-21 7.602763e-22 7.004582e-22 7.288017e-22 6.748787e-22
2800 2.498644e-20 1.139011e-21 1.077359e-21 7.597536e-22 6.999989e-22 7.283339e-22 6.744643e-22
2801 2.499609e-20 1.138013e-21 1.076489e-21 7.592319e-22 6.995405e-22 7.278668e-22 6.740506e-22
2802 2.500537e-20 1.137017e-21 1.075620e-21 7.587112e-22 6.990828e-22 7.274004e-22 6.736374e-22
2803 2.501426e-20 1.136022e-21 1.074752e-21 7.581913e-22 6.986260e-22 7.269346e-22 6.732248e-22
2804 2.502276e-20 1.135027e-21 1.073884e-21 7.576724e-22 6.981700e-22 7.264694e-22 6.728128e-22
2805 2.503086e-20 1.134034e-21 1.073017e-21 7.571544e-22 6.977148e-22 7.260048e-22 6.724013e-22
2806 2.503855e-20 1.133043e-21 1.072150e-21 7.566372e-22 6.972604e-22 7.255407e-22 6.719904e-22
2807 2.504582e-20 1.132052e-21 1.071284e-21 7.561210e-22 6.968068e-22 7.250773e-22 6.715799e-22
2808 2.505268e-20 1.131063e-21 1.070419e-21 7.556056e-22 6.963539e-22 7.246143e-22 6.711699e-22
2809 2.505910e-20 1.130076e-21 1.069555e-21 7.550910e-22 6.959018e-22 7.241519e-22 6.707604e-22
2810 2.506509e-20 1.129090e-21 1.068692e-21 7.545773e-22 6.954504e-22 7.236900e-22 6.703514e-22
2811 2.507064e-20 1.128107e-21 1.067829e-21 7.540644e-22 6.949997e-22 7.232285e-22 6.699428e-22
2812 2.507584e-20 1.127124e-21 1.066968e-21 7.535523e-22 6.945498e-22 7.227675e-22 6.695345e-22
2813 2.508077e-20 1.126144e-21 1.066108e-21 7.530410e-22 6.941006e-22 7.223069e-22 6.691267e-22
2814 2.508551e-20 1.125166e-21 1.065249e-21 7.525305e-22 6.936520e-22 7.218467e-22 6.687193e-22
2815 2.509015e-20 1.124190e-21 1.064392e-21 7.520207e-22 6.932041e-22 7.213868e-22 6.683122e-22
2816 2.509478e-20 1.123215e-21 1.063536e-21 7.515117e-22 6.927569e-22 7.209274e-22 6.679054e-22
2817 2.509949e-20 1.122244e-21 1.062681e-21 7.510034e-22 6.923104e-22 7.204683e-22 6.674989e-22
2818 2.510436e-20 1.121274e-21 1.061827e-21 7.504959e-22 6.918645e-22 7.200095e-22 6.670928e-22
2819 2.510947e-20 1.120307e-21 1.060975e-21 7.499891e-22 6.914192e-22 7.195510e-22 6.666869e-22
2820 2.511492e-20 1.119342e-21 1.060125e-21 7.494829e-22 6.909746e-22 7.190928e-22 6.662813e-22
2821 2.512079e-20 1.118380e-21 1.059276e-21 7.489775e-22 6.905306e-22 7.186349e-22 6.658760e-22
2822 2.512716e-20 1.117421e-21 1.058429e-21 7.484728e-22 6.900872e-22 7.181772e-22 6.654708e-22
2823 2.513413e-20 1.116464e-21 1.057584e-21 7.479687e-22 6.896443e-22 7.177197e-22 6.650659e-22
2824 2.514178e-20 1.115510e-21 1.056740e-21 7.474652e-22 6.892021e-22 7.172625e-22 6.646612e-22
2825 2.515009e-20 1.114558e-21 1.055898e-21 7.469624e-22 6.887604e-22 7.168054e-22 6.642567e-22
2826 2.515888e-20 1.113610e-21 1.055057e-21 7.464603e-22 6.883193e-22 7.163485e-22 6.638523e-22
2827 2.516798e-20 1.112663e-21 1.054218e-21 7.459587e-22 6.878787e-22 7.158917e-22 6.634481e-22
2828 2.517719e-20 1.111719e-21 1.053381e-21 7.454578e-22 6.874387e-22 7.154351e-22 6.630440e-22
2829 2.518633e-20 1.110777e-21 1.052544e-21 7.449575e-22 6.869992e-22 7.149786e-22 6.626400e-22
2830 2.519522e-20 1.109837e-21 1.051709e-21 7.444577e-22 6.865602e-22 7.145222e-22 6.622361e-22
2831 2.520368e-20 1.108899e-21 1.050875e-21 7.439586e-22 6.861217e-22 7.140659e-22 6.618323e-22
2832 2.521151e-20 1.107964e-21 1.050041e-21 7.434599e-22 6.856837e-22 7.136096e-22 6.614286e-22
2833 2.521854e-20 1.107029e-21 1.049209e-21 7.429619e-22 6.852463e-22 7.131534e-22 6.610249e-22
2834 2.522457e-20 1.106097e-21 1.048377e-21 7.424644e-22 6.848093e-22 7.126973e-22 6.606213e-22
2835 2.522943e-20 1.105166e-21 1.047546e-21 7.419674e-22 6.843727e-22 7.122411e-22 6.602177e-22
2836 2.523292e-20 1.104237e-21 1.046716e-21 7.414709e-22 6.839367e-22 7.117849e-22 6.598141e-22
2837 2.523487e-20 1.103309e-21 1.045886e-21 7.409750e-22 6.835011e-22 7.113288e-22 6.594105e-22
2838 2.523511e-20 1.102383e-21 1.045056e-21 7.404795e-22 6.830659e-22 7.108725e-22 6.590068e-22
2839 2.523364e-20 1.101457e-21 1.044227e-21 7.399846e-22 6.826312e-22 7.104163e-22 6.586032e-22
2840 2.523061e-20 1.100533e-21 1.043398e-21 7.394901e-22 6.821969e-22 7.099600e-22 6.581995e-22
2841 2.522617e-20 1.099610e-21 1.042569e-21 7.389961e-22 6.817630e-22 7.095036e-22 6.577957e-22
2842 2.522046e-20 1.098687e-21 1.041740e-21 7.385026e-22 6.813295e-22 7.090471e-22 6.573919e-22
2843 2.521362e-20 1.097766e-21 1.040911e-21 7.380095e-22 6.808965e-22 7.085905e-22 6.569880e-22
