Ls T E B
2472 1.540469e-18 8.633607e-20 8.315004e-20
2473 1.539602e-18 8.633782e-20 8.315414e-20
2474 1.539650e-18 8.633959e-20 8.315826e-20
2475 1.539697e-18 8.634139e-20 8.316240e-20
2476 1.539745e-18 8.634320e-20 8.316655e-20
2477 1.539793e-18 8.634504e-20 8.317073e-20
2478 1.539840e-18 8.634690e-20 8.317492e-20
2479 1.539888e-18 8.634878e-20 8.317914e-20
2480 1.539936e-18 8.635069e-20 8.318337e-20
2481 1.539983e-18 8.635261e-20 8.318762e-20
2482 1.540031e-18 8.635456e-20 8.319189e-20
2483 1.540078e-18 8.635653e-20 8.319618e-20
2484 1.540126e-18 8.635852e-20 8.320049e-20
2485 1.540174e-18 8.636053e-20 8.320482e-20
2486 1.540221e-18 8.636256e-20 8.320917e-20
2487 1.540269e-18 8.636461e-20 8.321353e-20
2488 1.540317e-18 8.636669e-20 8.321792e-20
2489 1.540364e-18 8.636879e-20 8.322232e-20
2490 1.540412e-18 8.637091e-20 8.322674e-20
2491 1.540460e-18 8.637305e-20 8.323118e-20
2492 1.540507e-18 8.637521e-20 8.323564e-20
2493 1.540555e-18 8.637739e-20 8.324012e-20
2494 1.540603e-18 8.637960e-20 8.324462e-20
2495 1.540650e-18 8.638182e-20 8.324914e-20
2496 1.540698e-18 8.638407e-20 8.325367e-20
2497 1.540745e-18 8.638634e-20 8.325822e-20
2498 1.540793e-18 8.638863e-20 8.326280e-20
2499 1.540841e-18 8.639094e-20 8.326739e-20
2500 1.540888e-18 8.639328e-20 8.327200e-20
2501 1.540936e-18 8.639563e-20 8.327663e-20
2502 1.540984e-18 8.639801e-20 8.328128e-20
2503 1.541031e-18 8.640040e-20 8.328594e-20
2504 1.541079e-18 8.640282e-20 8.329063e-20
2505 1.541127e-18 8.640526e-20 8.329533e-20
2506 1.541174e-18 8.640772e-20 8.330005e-20
2507 1.541222e-18 8.641020e-20 8.330480e-20
2508 1.541270e-18 8.641271e-20 8.330956e-20
2509 1.541317e-18 8.641523e-20 8.331433e-20
2510 1.541365e-18 8.641778e-20 8.331913e-20
2511 1.541413e-18 8.642034e-20 8.332395e-20
2512 1.541460e-18 8.642293e-20 8.332878e-20
2513 1.541310e-18 8.642554e-20 8.333364e-20
2514 1.540960e-18 8.642817e-20 8.333851e-20
2515 1.540610e-18 8.643082e-20 8.334340e-20
2516 1.540261e-18 8.643349e-20 8.334831e-20
2517 1.539912e-18 8.643619e-20 8.335323e-20
2518 1.539562e-18 8.643890e-20 8.335818e-20
2519 1.539213e-18 8.644164e-20 8.336314e-20
2520 1.538864e-18 8.644440e-20 8.336813e-20
2521 1.538515e-18 8.644717e-20 8.337313e-20
2522 1.538166e-18 8.644997e-20 8.337815e-20
2523 1.537817e-18 8.645279e-20 8.338319e-20
2524 1.537468e-18 8.645563e-20 8.338824e-20
2525 1.537120e-18 8.645849e-20 8.339332e-20
2526 1.536771e-18 8.646138e-20 8.339841e-20
2527 1.536423e-18 8.646428e-20 8.340353e-20
2528 1.536074e-18 8.646720e-20 8.340866e-20
2529 1.535726e-18 8.647015e-20 8.341381e-20
2530 1.535377e-18 8.647311e-20 8.341897e-20
2531 1.535029e-18 8.647610e-20 8.342416e-20
2532 1.534681e-18 8.647911e-20 8.342936e-20
2533 1.534333e-18 8.648214e-20 8.343459e-20
2534 1.533985e-18 8.648519e-20 8.343983e-20
2535 1.533637e-18 8.648826e-20 8.344509e-20
2536 1.533289e-18 8.649135e-20 8.345036e-20
2537 1.532941e-18 8.649446e-20 8.345566e-20
2538 1.532594e-18 8.649759e-20 8.346098e-20
2539 1.532246e-18 8.650075e-20 8.346631e-20
2540 1.531899e-18 8.650392e-20 8.347166e-20
2541 1.531551e-18 8.650712e-20 8.347703e-20
2542 1.531204e-18 8.651033e-20 8.348242e-20
2543 1.530856e-18 8.651357e-20 8.348782e-20
2544 1.530509e-18 8.651683e-20 8.349325e-20
2545 1.530162e-18 8.652010e-20 8.349869e-20
2546 1.529815e-18 8.652340e-20 8.350415e-20
2547 1.529468e-18 8.652672e-20 8.350963e-20
2548 1.529121e-18 8.653006e-20 8.351512e-20
2549 1.528774e-18 8.653342e-20 8.352064e-20
2550 1.528428e-18 8.653680e-20 8.352617e-20
2551 1.528081e-18 8.654020e-20 8.353172e-20
2552 1.527734e-18 8.654362e-20 8.353729e-20
2553 1.526685e-18 8.654707e-20 8.354288e-20
2554 1.524936e-18 8.655053e-20 8.354849e-20
2555 1.523188e-18 8.655401e-20 8.355411e-20
2556 1.521442e-18 8.655752e-20 8.355975e-20
2557 1.519698e-18 8.656104e-20 8.356541e-20
2558 1.517957e-18 8.656459e-20 8.357109e-20
2559 1.516217e-18 8.656815e-20 8.357679e-20
2560 1.514479e-18 8.657174e-20 8.358250e-20
2561 1.512743e-18 8.657534e-20 8.358824e-20
2562 1.511009e-18 8.657897e-20 8.359399e-20
2563 1.509278e-18 8.658262e-20 8.359975e-20
2564 1.507548e-18 8.658628e-20 8.360554e-20
2565 1.505820e-18 8.658997e-20 8.361135e-20
2566 1.504094e-18 8.659368e-20 8.361717e-20
2567 1.502370e-18 8.659741e-20 8.362301e-20
2568 1.500648e-18 8.660116e-20 8.362887e-20
2569 1.498928e-18 8.660493e-20 8.363475e-20
2570 1.497210e-18 8.660872e-20 8.364064e-20
2571 1.495494e-18 8.661253e-20 8.364655e-20
2572 1.493780e-18 8.661636e-20 8.365248e-20
2573 1.492068e-18 8.662021e-20 8.365843e-20
2574 1.490358e-18 8.662408e-20 8.366440e-20
2575 1.488650e-18 8.662797e-20 8.367038e-20
2576 1.486944e-18 8.663188e-20 8.367639e-20
2577 1.485240e-18 8.663581e-20 8.368241e-20
2578 1.483537e-18 8.663976e-20 8.368844e-20
2579 1.481837e-18 8.664373e-20 8.369450e-20
2580 1.480139e-18 8.664773e-20 8.370057e-20
2581 1.478442e-18 8.665174e-20 8.370666e-20
2582 1.476748e-18 8.665577e-20 8.371277e-20
2583 1.475055e-18 8.665982e-20 8.371890e-20
2584 1.473365e-18 8.666390e-20 8.372505e-20
2585 1.471676e-18 8.666799e-20 8.373121e-20
2586 1.469989e-18 8.667210e-20 8.373739e-20
2587 1.468304e-18 8.667623e-20 8.374359e-20
2588 1.466622e-18 8.668039e-20 8.374981e-20
2589 1.464941e-18 8.668456e-20 8.375604e-20
2590 1.463262e-18 8.668875e-20 8.376229e-20
2591 1.461585e-18 8.669297e-20 8.376856e-20
2592 1.459909e-18 8.669720e-20 8.377485e-20
2593 1.458906e-18 8.670145e-20 8.378116e-20
2594 1.458573e-18 8.670573e-20 8.378748e-20
2595 1.458241e-18 8.671002e-20 8.379382e-20
2596 1.457908e-18 8.671433e-20 8.380018e-20
2597 1.457576e-18 8.671867e-20 8.380655e-20
2598 1.457243e-18 8.672302e-20 8.381295e-20
2599 1.456911e-18 8.672739e-20 8.381936e-20
2600 1.456579e-18 8.673178e-20 8.382579e-20
2601 1.456247e-18 8.673620e-20 8.383223e-20
2602 1.455914e-18 8.674063e-20 8.383870e-20
2603 1.455582e-18 8.674508e-20 8.384518e-20
2604 1.455250e-18 8.674956e-20 8.385168e-20
2605 1.454919e-18 8.675405e-20 8.385820e-20
2606 1.454587e-18 8.675856e-20 8.386473e-20
2607 1.454255e-18 8.676309e-20 8.387129e-20
2608 1.453923e-18 8.676764e-20 8.387786e-20
2609 1.453592e-18 8.677221e-20 8.388444e-20
2610 1.453260e-18 8.677681e-20 8.389105e-20
2611 1.452929e-18 8.678142e-20 8.389767e-20
2612 1.452598e-18 8.678605e-20 8.390431e-20
2613 1.452266e-18 8.679070e-20 8.391097e-20
2614 1.451935e-18 8.679537e-20 8.391765e-20
2615 1.451604e-18 8.680006e-20 8.392434e-20
2616 1.451273e-18 8.680477e-20 8.393105e-20
2617 1.450942e-18 8.680950e-20 8.393778e-20
2618 1.450611e-18 8.681425e-20 8.394452e-20
2619 1.450280e-18 8.681902e-20 8.395129e-20
2620 1.449949e-18 8.682381e-20 8.395807e-20
2621 1.449619e-18 8.682862e-20 8.396487e-20
2622 1.449288e-18 8.683344e-20 8.397168e-20
2623 1.448958e-18 8.683829e-20 8.397852e-20
2624 1.448627e-18 8.684316e-20 8.398537e-20
2625 1.448297e-18 8.684805e-20 8.399223e-20
2626 1.447967e-18 8.685295e-20 8.399912e-20
2627 1.447636e-18 8.685788e-20 8.400602e-20
2628 1.447306e-18 8.686282e-20 8.401294e-20
2629 1.446976e-18 8.686779e-20 8.401988e-20
2630 1.446646e-18 8.687277e-20 8.402684e-20
2631 1.446316e-18 8.687778e-20 8.403381e-20
2632 1.445986e-18 8.688280e-20 8.404080e-20
2633 1.445504e-18 8.688785e-20 8.404781e-20
2634 1.444870e-18 8.689291e-20 8.405483e-20
2635 1.444235e-18 8.689799e-20 8.406187e-20
2636 1.443601e-18 8.690309e-20 8.406893e-20
2637 1.442967e-18 8.690821e-20 8.407601e-20
2638 1.442334e-18 8.691336e-20 8.408310e-20
2639 1.441701e-18 8.691852e-20 8.409021e-20
2640 1.441068e-18 8.692370e-20 8.409734e-20
2641 1.440435e-18 8.692890e-20 8.410449e-20
2642 1.439803e-18 8.693411e-20 8.411165e-20
2643 1.439171e-18 8.693935e-20 8.411883e-20
2644 1.438539e-18 8.694461e-20 8.412603e-20
2645 1.437907e-18 8.694989e-20 8.413324e-20
2646 1.437276e-18 8.695518e-20 8.414048e-20
2647 1.436645e-18 8.696050e-20 8.414773e-20
2648 1.436014e-18 8.696583e-20 8.415499e-20
2649 1.435384e-18 8.697119e-20 8.416228e-20
2650 1.434754e-18 8.697656e-20 8.416958e-20
2651 1.434124e-18 8.698195e-20 8.417690e-20
2652 1.433494e-18 8.698737e-20 8.418423e-20
2653 1.432865e-18 8.699280e-20 8.419159e-20
2654 1.432236e-18 8.699825e-20 8.419896e-20
2655 1.431607e-18 8.700372e-20 8.420634e-20
2656 1.430979e-18 8.700921e-20 8.421375e-20
2657 1.430350e-18 8.701472e-20 8.422117e-20
2658 1.429722e-18 8.702024e-20 8.422861e-20
2659 1.429095e-18 8.702579e-20 8.423606e-20
2660 1.428467e-18 8.703136e-20 8.424354e-20
2661 1.427840e-18 8.703694e-20 8.425103e-20
2662 1.427213e-18 8.704255e-20 8.425854e-20
2663 1.426587e-18 8.704817e-20 8.426606e-20
2664 1.425961e-18 8.705382e-20 8.427360e-20
2665 1.425335e-18 8.705948e-20 8.428116e-20
2666 1.424709e-18 8.706516e-20 8.428874e-20
2667 1.424083e-18 8.707086e-20 8.429633e-20
2668 1.423458e-18 8.707658e-20 8.430394e-20
2669 1.422833e-18 8.708232e-20 8.431157e-20
2670 1.422209e-18 8.708808e-20 8.431921e-20
2671 1.421584e-18 8.709385e-20 8.432687e-20
2672 1.420960e-18 8.709965e-20 8.433455e-20
2673 1.419578e-18 8.710546e-20 8.434225e-20
2674 1.417441e-18 8.711130e-20 8.434996e-20
2675 1.415307e-18 8.711715e-20 8.435769e-20
2676 1.413176e-18 8.712302e-20 8.436543e-20
2677 1.411048e-18 8.712892e-20 8.437320e-20
2678 1.408923e-18 8.713483e-20 8.438098e-20
2679 1.406802e-18 8.714076e-20 8.438877e-20
2680 1.404684e-18 8.714670e-20 8.439659e-20
2681 1.402569e-18 8.715267e-20 8.440442e-20
2682 1.400457e-18 8.715866e-20 8.441227e-20
2683 1.398348e-18 8.716466e-20 8.442013e-20
2684 1.396243e-18 8.717069e-20 8.442802e-20
2685 1.394141e-18 8.717673e-20 8.443592e-20
2686 1.392042e-18 8.718279e-20 8.444383e-20
2687 1.389946e-18 8.718887e-20 8.445177e-20
2688 1.387853e-18 8.719497e-20 8.445972e-20
2689 1.385763e-18 8.720109e-20 8.446768e-20
2690 1.383677e-18 8.720723e-20 8.447567e-20
2691 1.381593e-18 8.721339e-20 8.448367e-20
2692 1.379513e-18 8.721956e-20 8.449168e-20
2693 1.377436e-18 8.722576e-20 8.449972e-20
2694 1.375362e-18 8.723197e-20 8.450777e-20
2695 1.373291e-18 8.723820e-20 8.451584e-20
2696 1.371223e-18 8.724446e-20 8.452392e-20
2697 1.369159e-18 8.725073e-20 8.453203e-20
2698 1.367097e-18 8.725701e-20 8.454015e-20
2699 1.365039e-18 8.726332e-20 8.454828e-20
2700 1.362984e-18 8.726965e-20 8.455643e-20
2701 1.360931e-18 8.727599e-20 8.456460e-20
2702 1.358882e-18 8.728236e-20 8.457279e-20
2703 1.356836e-18 8.728874e-20 8.458099e-20
2704 1.354793e-18 8.729514e-20 8.458921e-20
2705 1.352754e-18 8.730156e-20 8.459745e-20
2706 1.350717e-18 8.730800e-20 8.460570e-20
2707 1.348683e-18 8.731446e-20 8.461397e-20
2708 1.346652e-18 8.732094e-20 8.462226e-20
2709 1.344625e-18 8.732743e-20 8.463056e-20
2710 1.342600e-18 8.733395e-20 8.463888e-20
2711 1.340579e-18 8.734048e-20 8.464722e-20
2712 1.338560e-18 8.734703e-20 8.465558e-20
2713 1.337658e-18 8.735360e-20 8.466395e-20
2714 1.337871e-18 8.736019e-20 8.467233e-20
2715 1.338084e-18 8.736680e-20 8.468074e-20
2716 1.338297e-18 8.737342e-20 8.468916e-20
2717 1.338509e-18 8.738007e-20 8.469760e-20
2718 1.338722e-18 8.738673e-20 8.470605e-20
2719 1.338935e-18 8.739341e-20 8.471452e-20
2720 1.339148e-18 8.740011e-20 8.472301e-20
2721 1.339361e-18 8.740683e-20 8.473152e-20
2722 1.339574e-18 8.741357e-20 8.474004e-20
2723 1.339787e-18 8.742033e-20 8.474858e-20
2724 1.340000e-18 8.742710e-20 8.475713e-20
2725 1.340213e-18 8.743389e-20 8.476570e-20
2726 1.340426e-18 8.744071e-20 8.477429e-20
2727 1.340639e-18 8.744754e-20 8.478289e-20
2728 1.340852e-18 8.745438e-20 8.479151e-20
2729 1.341065e-18 8.746125e-20 8.480015e-20
2730 1.341278e-18 8.746814e-20 8.480881e-20
2731 1.341492e-18 8.747504e-20 8.481748e-20
2732 1.341705e-18 8.748197e-20 8.482617e-20
2733 1.341918e-18 8.748891e-20 8.483487e-20
2734 1.342132e-18 8.749587e-20 8.484359e-20
2735 1.342345e-18 8.750285e-20 8.485233e-20
2736 1.342558e-18 8.750984e-20 8.486108e-20
2737 1.342772e-18 8.751686e-20 8.486985e-20
2738 1.342985e-18 8.752389e-20 8.487864e-20
2739 1.343199e-18 8.753095e-20 8.488745e-20
2740 1.343412e-18 8.753802e-20 8.489627e-20
2741 1.343626e-18 8.754511e-20 8.490510e-20
2742 1.343840e-18 8.755221e-20 8.491396e-20
2743 1.344053e-18 8.755934e-20 8.492283e-20
2744 1.344267e-18 8.756648e-20 8.493171e-20
2745 1.344481e-18 8.757365e-20 8.494062e-20
2746 1.344694e-18 8.758083e-20 8.494954e-20
2747 1.344908e-18 8.758803e-20 8.495847e-20
2748 1.345122e-18 8.759525e-20 8.496743e-20
2749 1.345336e-18 8.760248e-20 8.497640e-20
2750 1.345550e-18 8.760974e-20 8.498538e-20
2751 1.345764e-18 8.761701e-20 8.499438e-20
2752 1.345978e-18 8.762430e-20 8.500340e-20
2753 1.345922e-18 8.763161e-20 8.501244e-20
2754 1.345597e-18 8.763894e-20 8.502149e-20
2755 1.345272e-18 8.764628e-20 8.503056e-20
2756 1.344947e-18 8.765365e-20 8.503964e-20
2757 1.344622e-18 8.766103e-20 8.504874e-20
2758 1.344297e-18 8.766843e-20 8.505786e-20
2759 1.343972e-18 8.767585e-20 8.506699e-20
2760 1.343648e-18 8.768329e-20 8.507615e-20
2761 1.343323e-18 8.769074e-20 8.508531e-20
2762 1.342999e-18 8.769822e-20 8.509450e-20
2763 1.342674e-18 8.770571e-20 8.510370e-20
2764 1.342350e-18 8.771322e-20 8.511291e-20
2765 1.342025e-18 8.772075e-20 8.512214e-20
2766 1.341701e-18 8.772830e-20 8.513139e-20
2767 1.341377e-18 8.773586e-20 8.514066e-20
2768 1.341053e-18 8.774345e-20 8.514994e-20
2769 1.340729e-18 8.775105e-20 8.515924e-20
2770 1.340405e-18 8.775867e-20 8.516855e-20
2771 1.340081e-18 8.776630e-20 8.517788e-20
2772 1.339758e-18 8.777396e-20 8.518723e-20
2773 1.339434e-18 8.778163e-20 8.519660e-20
2774 1.339111e-18 8.778933e-20 8.520598e-20
2775 1.338787e-18 8.779704e-20 8.521537e-20
2776 1.338464e-18 8.780477e-20 8.522478e-20
2777 1.338140e-18 8.781251e-20 8.523421e-20
2778 1.337817e-18 8.782028e-20 8.524366e-20
2779 1.337494e-18 8.782806e-20 8.525312e-20
2780 1.337171e-18 8.783586e-20 8.526260e-20
2781 1.336848e-18 8.784368e-20 8.527209e-20
2782 1.336525e-18 8.785152e-20 8.528160e-20
2783 1.336202e-18 8.785937e-20 8.529113e-20
2784 1.335879e-18 8.786724e-20 8.530067e-20
2785 1.335556e-18 8.787514e-20 8.531023e-20
2786 1.335234e-18 8.788304e-20 8.531981e-20
2787 1.334911e-18 8.789097e-20 8.532940e-20
2788 1.334589e-18 8.789892e-20 8.533901e-20
2789 1.334266e-18 8.790688e-20 8.534863e-20
2790 1.333944e-18 8.791486e-20 8.535828e-20
2791 1.333622e-18 8.792286e-20 8.536793e-20
2792 1.333300e-18 8.793088e-20 8.537761e-20
2793 1.332986e-18 8.793891e-20 8.538730e-20
2794 1.332680e-18 8.794697e-20 8.539700e-20
2795 1.332374e-18 8.795504e-20 8.540672e-20
2796 1.332068e-18 8.796313e-20 8.541646e-20
2797 1.331763e-18 8.797124e-20 8.542622e-20
2798 1.331457e-18 8.797936e-20 8.543599e-20
2799 1.331152e-18 8.798750e-20 8.544578e-20
2800 1.330846e-18 8.799566e-20 8.545558e-20
2801 1.330541e-18 8.800384e-20 8.546540e-20
2802 1.330236e-18 8.801204e-20 8.547523e-20
2803 1.329931e-18 8.802025e-20 8.548509e-20
2804 1.329625e-18 8.802849e-20 8.549495e-20
2805 1.329320e-18 8.803674e-20 8.550484e-20
2806 1.329015e-18 8.804501e-20 8.551474e-20
2807 1.328710e-18 8.805329e-20 8.552466e-20
2808 1.328406e-18 8.806160e-20 8.553459e-20
2809 1.328101e-18 8.806992e-20 8.554454e-20
2810 1.327796e-18 8.807826e-20 8.555450e-20
2811 1.327492e-18 8.808662e-20 8.556448e-20
2812 1.327187e-18 8.809499e-20 8.557448e-20
2813 1.326882e-18 8.810339e-20 8.558450e-20
2814 1.326578e-18 8.811180e-20 8.559453e-20
2815 1.326274e-18 8.812023e-20 8.560457e-20
2816 1.325969e-18 8.812867e-20 8.561463e-20
2817 1.325665e-18 8.813714e-20 8.562471e-20
2818 1.325361e-18 8.814562e-20 8.563481e-20
2819 1.325057e-18 8.815412e-20 8.564492e-20
2820 1.324753e-18 8.816264e-20 8.565504e-20
2821 1.324449e-18 8.817117e-20 8.566519e-20
2822 1.324145e-18 8.817973e-20 8.567534e-20
2823 1.323841e-18 8.818830e-20 8.568552e-20
2824 1.323538e-18 8.819689e-20 8.569571e-20
2825 1.323234e-18 8.820550e-20 8.570592e-20
2826 1.322931e-18 8.821412e-20 8.571614e-20
2827 1.322627e-18 8.822276e-20 8.572638e-20
2828 1.322324e-18 8.823142e-20 8.573663e-20
2829 1.322020e-18 8.824010e-20 8.574691e-20
2830 1.321717e-18 8.824880e-20 8.575719e-20
2831 1.321414e-18 8.825751e-20 8.576750e-20
2832 1.321110e-18 8.826624e-20 8.577782e-20
2833 1.320232e-18 8.827499e-20 8.578815e-20
2834 1.319354e-18 8.828376e-20 8.579850e-20
2835 1.318476e-18 8.829254e-20 8.580887e-20
2836 1.317600e-18 8.830134e-20 8.581925e-20
2837 1.316723e-18 8.831016e-20 8.582965e-20
2838 1.315848e-18 8.831900e-20 8.584007e-20
2839 1.314973e-18 8.832785e-20 8.585050e-20
2840 1.314098e-18 8.833673e-20 8.586095e-20
2841 1.313224e-18 8.834562e-20 8.587141e-20
2842 1.312351e-18 8.835452e-20 8.588189e-20
2843 1.311478e-18 8.836345e-20 8.589239e-20
2844 1.310606e-18 8.837239e-20 8.590290e-20
2845 1.309734e-18 8.838135e-20 8.591343e-20
2846 1.308863e-18 8.839033e-20 8.592397e-20
2847 1.307993e-18 8.839932e-20 8.593453e-20
2848 1.307123e-18 8.840834e-20 8.594510e-20
2849 1.306254e-18 8.841737e-20 8.595570e-20
2850 1.305385e-18 8.842642e-20 8.596630e-20
2851 1.304517e-18 8.843548e-20 8.597693e-20
2852 1.303649e-18 8.844457e-20 8.598757e-20
2853 1.302782e-18 8.845367e-20 8.599822e-20
2854 1.301916e-18 8.846279e-20 8.600889e-20
2855 1.301050e-18 8.847192e-20 8.601958e-20
2856 1.300185e-18 8.848108e-20 8.603028e-20
2857 1.299320e-18 8.849025e-20 8.604100e-20
2858 1.298456e-18 8.849944e-20 8.605174e-20
2859 1.297592e-18 8.850864e-20 8.606249e-20
2860 1.296729e-18 8.851787e-20 8.607326e-20
2861 1.295867e-18 8.852711e-20 8.608404e-20
2862 1.295005e-18 8.853637e-20 8.609484e-20
2863 1.294144e-18 8.854564e-20 8.610565e-20
2864 1.293283e-18 8.855494e-20 8.611648e-20
2865 1.292423e-18 8.856425e-20 8.612733e-20
2866 1.291564e-18 8.857358e-20 8.613819e-20
2867 1.290705e-18 8.858292e-20 8.614907e-20
2868 1.289846e-18 8.859229e-20 8.615996e-20
2869 1.288989e-18 8.860167e-20 8.617087e-20
2870 1.288131e-18 8.861107e-20 8.618180e-20
2871 1.287275e-18 8.862048e-20 8.619274e-20
2872 1.286944e-18 8.862992e-20 8.620370e-20
2873 1.287138e-18 8.863937e-20 8.621467e-20
2874 1.287333e-18 8.864884e-20 8.622566e-20
2875 1.287527e-18 8.865832e-20 8.623667e-20
2876 1.287721e-18 8.866782e-20 8.624769e-20
2877 1.287916e-18 8.867734e-20 8.625872e-20
2878 1.288110e-18 8.868688e-20 8.626978e-20
2879 1.288305e-18 8.869644e-20 8.628085e-20
2880 1.288499e-18 8.870601e-20 8.629193e-20
2881 1.288694e-18 8.871560e-20 8.630303e-20
2882 1.288889e-18 8.872521e-20 8.631415e-20
2883 1.289083e-18 8.873483e-20 8.632528e-20
2884 1.289278e-18 8.874448e-20 8.633643e-20
2885 1.289473e-18 8.875413e-20 8.634759e-20
2886 1.289667e-18 8.876381e-20 8.635877e-20
2887 1.289862e-18 8.877351e-20 8.636996e-20
2888 1.290057e-18 8.878322e-20 8.638117e-20
2889 1.290252e-18 8.879295e-20 8.639240e-20
2890 1.290447e-18 8.880269e-20 8.640364e-20
2891 1.290641e-18 8.881246e-20 8.641490e-20
2892 1.290836e-18 8.882224e-20 8.642618e-20
2893 1.291031e-18 8.883204e-20 8.643747e-20
2894 1.291226e-18 8.884185e-20 8.644877e-20
2895 1.291421e-18 8.885168e-20 8.646009e-20
2896 1.291616e-18 8.886153e-20 8.647143e-20
2897 1.291811e-18 8.887140e-20 8.648278e-20
2898 1.292006e-18 8.888129e-20 8.649415e-20
2899 1.292202e-18 8.889119e-20 8.650554e-20
2900 1.292397e-18 8.890111e-20 8.651694e-20
2901 1.292592e-18 8.891104e-20 8.652835e-20
2902 1.292787e-18 8.892100e-20 8.653978e-20
2903 1.292982e-18 8.893097e-20 8.655123e-20
2904 1.293178e-18 8.894096e-20 8.656269e-20
2905 1.293373e-18 8.895096e-20 8.657417e-20
2906 1.293568e-18 8.896098e-20 8.658567e-20
2907 1.293764e-18 8.897102e-20 8.659718e-20
2908 1.293959e-18 8.898108e-20 8.660870e-20
2909 1.294154e-18 8.899116e-20 8.662025e-20
2910 1.294350e-18 8.900125e-20 8.663180e-20
2911 1.294545e-18 8.901136e-20 8.664338e-20
2912 1.294062e-18 8.902148e-20 8.665497e-20
2913 1.292902e-18 8.903163e-20 8.666657e-20
2914 1.291742e-18 8.904179e-20 8.667819e-20
2915 1.290584e-18 8.905196e-20 8.668983e-20
2916 1.289426e-18 8.906216e-20 8.670148e-20
2917 1.288270e-18 8.907237e-20 8.671315e-20
2918 1.287114e-18 8.908260e-20 8.672483e-20
2919 1.285960e-18 8.909285e-20 8.673653e-20
2920 1.284807e-18 8.910311e-20 8.674824e-20
2921 1.283654e-18 8.911339e-20 8.675997e-20
2922 1.282503e-18 8.912369e-20 8.677172e-20
2923 1.281353e-18 8.913400e-20 8.678348e-20
2924 1.280204e-18 8.914433e-20 8.679526e-20
2925 1.279055e-18 8.915468e-20 8.680705e-20
2926 1.277908e-18 8.916505e-20 8.681886e-20
2927 1.276762e-18 8.917543e-20 8.683069e-20
2928 1.275617e-18 8.918583e-20 8.684253e-20
2929 1.274473e-18 8.919625e-20 8.685438e-20
2930 1.273330e-18 8.920669e-20 8.686625e-20
2931 1.272188e-18 8.921714e-20 8.687814e-20
2932 1.271047e-18 8.922761e-20 8.689004e-20
2933 1.269907e-18 8.923809e-20 8.690196e-20
2934 1.268768e-18 8.924860e-20 8.691389e-20
2935 1.267630e-18 8.925912e-20 8.692584e-20
2936 1.266493e-18 8.926965e-20 8.693781e-20
2937 1.265358e-18 8.928021e-20 8.694979e-20
2938 1.264223e-18 8.929078e-20 8.696178e-20
2939 1.263089e-18 8.930137e-20 8.697380e-20
2940 1.261956e-18 8.931197e-20 8.698582e-20
2941 1.260824e-18 8.932259e-20 8.699787e-20
2942 1.259693e-18 8.933323e-20 8.700993e-20
2943 1.258564e-18 8.934389e-20 8.702200e-20
2944 1.257435e-18 8.935456e-20 8.703409e-20
2945 1.256307e-18 8.936526e-20 8.704620e-20
2946 1.255180e-18 8.937596e-20 8.705832e-20
2947 1.254055e-18 8.938669e-20 8.707045e-20
2948 1.252930e-18 8.939743e-20 8.708261e-20
2949 1.251806e-18 8.940819e-20 8.709477e-20
2950 1.250684e-18 8.941896e-20 8.710696e-20
2951 1.249562e-18 8.942976e-20 8.711916e-20
2952 1.248823e-18 8.944057e-20 8.713137e-20
2953 1.248466e-18 8.945139e-20 8.714360e-20
2954 1.248109e-18 8.946224e-20 8.715585e-20
2955 1.247753e-18 8.947310e-20 8.716811e-20
2956 1.247396e-18 8.948398e-20 8.718039e-20
2957 1.247040e-18 8.949487e-20 8.719268e-20
2958 1.246683e-18 8.950578e-20 8.720499e-20
2959 1.246327e-18 8.951671e-20 8.721731e-20
2960 1.245971e-18 8.952766e-20 8.722965e-20
2961 1.245615e-18 8.953862e-20 8.724200e-20
2962 1.245259e-18 8.954960e-20 8.725438e-20
2963 1.244903e-18 8.956059e-20 8.726676e-20
2964 1.244547e-18 8.957161e-20 8.727916e-20
2965 1.244191e-18 8.958264e-20 8.729158e-20
2966 1.243836e-18 8.959368e-20 8.730401e-20
2967 1.243480e-18 8.960475e-20 8.731646e-20
2968 1.243125e-18 8.961583e-20 8.732892e-20
2969 1.242770e-18 8.962693e-20 8.734140e-20
2970 1.242415e-18 8.963804e-20 8.735390e-20
2971 1.242060e-18 8.964917e-20 8.736641e-20
2972 1.241705e-18 8.966032e-20 8.737893e-20
2973 1.241350e-18 8.967149e-20 8.739147e-20
2974 1.240995e-18 8.968267e-20 8.740403e-20
2975 1.240641e-18 8.969387e-20 8.741660e-20
2976 1.240286e-18 8.970509e-20 8.742919e-20
2977 1.239932e-18 8.971632e-20 8.744179e-20
2978 1.239577e-18 8.972757e-20 8.745441e-20
2979 1.239223e-18 8.973884e-20 8.746705e-20
2980 1.238869e-18 8.975012e-20 8.747970e-20
2981 1.238515e-18 8.976142e-20 8.749236e-20
2982 1.238161e-18 8.977274e-20 8.750504e-20
2983 1.237807e-18 8.978407e-20 8.751774e-20
2984 1.237453e-18 8.979542e-20 8.753045e-20
2985 1.237100e-18 8.980679e-20 8.754318e-20
2986 1.236746e-18 8.981818e-20 8.755592e-20
2987 1.236393e-18 8.982958e-20 8.756868e-20
2988 1.236039e-18 8.984100e-20 8.758145e-20
2989 1.235686e-18 8.985243e-20 8.759424e-20
