  477.50 1.0408E-02 8.7033E-03 7.3480E-03 6.2766E-03 5.4569E-03 4.8643E-03 4.3586E-03 3.9872E-03 3.7267E-03 3.3849E-03 3.1804E-03 3.1673E-03 3.1613E-03 3.1556E-03 3.1964E-03 3.1546E-03 3.1609E-03
  500.00 8.6724E-03 7.2409E-03 6.1039E-03 5.2071E-03 4.5219E-03 4.0270E-03 3.6050E-03 3.2955E-03 3.0774E-03 2.7930E-03 2.6240E-03 2.6131E-03 2.6082E-03 2.6035E-03 2.6366E-03 2.6027E-03 2.6080E-03
  523.56 7.2177E-03 6.0155E-03 5.0659E-03 4.3164E-03 3.7443E-03 3.3316E-03 2.9803E-03 2.7223E-03 2.5412E-03 2.3048E-03 2.1640E-03 2.1554E-03 2.1513E-03 2.1475E-03 2.1749E-03 2.1468E-03 2.1509E-03
  548.24 5.9992E-03 4.9939E-03 4.2016E-03 3.5764E-03 3.0990E-03 2.7553E-03 2.4634E-03 2.2482E-03 2.0978E-03 1.9018E-03 1.7846E-03 1.7778E-03 1.7745E-03 1.7714E-03 1.7938E-03 1.7708E-03 1.7738E-03
  574.08 4.9871E-03 4.1452E-03 3.4843E-03 2.9628E-03 2.5649E-03 2.2787E-03 2.0361E-03 1.8571E-03 1.7320E-03 1.5692E-03 1.4723E-03 1.4667E-03 1.4640E-03 1.4614E-03 1.4798E-03 1.4609E-03 1.4635E-03
  601.13 4.1420E-03 3.4399E-03 2.8878E-03 2.4533E-03 2.1231E-03 1.8851E-03 1.6825E-03 1.5346E-03 1.4301E-03 1.2950E-03 1.2152E-03 1.2101E-03 1.2078E-03 1.2057E-03 1.2210E-03 1.2053E-03 1.2079E-03
  629.46 3.4391E-03 2.8541E-03 2.3932E-03 2.0315E-03 1.7567E-03 1.5589E-03 1.3907E-03 1.2677E-03 1.1812E-03 1.0690E-03 1.0029E-03 9.9873E-04 9.9688E-04 9.9513E-04 1.0079E-03 9.9481E-04 9.9694E-04
  659.13 2.8543E-03 2.3661E-03 1.9826E-03 1.6818E-03 1.4533E-03 1.2889E-03 1.1496E-03 1.0473E-03 9.7589E-04 8.8309E-04 8.2801E-04 8.2466E-04 8.2314E-04 8.2170E-04 8.3234E-04 8.2144E-04 8.2307E-04
  690.19 2.3695E-03 1.9622E-03 1.6434E-03 1.3932E-03 1.2030E-03 1.0665E-03 9.5108E-04 8.6611E-04 8.0670E-04 7.2987E-04 6.8436E-04 6.8177E-04 6.8052E-04 6.7934E-04 6.8784E-04 6.7913E-04 6.8030E-04
  722.72 1.9654E-03 1.6262E-03 1.3612E-03 1.1534E-03 9.9556E-04 8.8232E-04 7.8659E-04 7.1616E-04 6.6697E-04 6.0330E-04 5.6573E-04 5.6351E-04 5.6248E-04 5.6151E-04 5.6860E-04 5.6134E-04 5.6239E-04
  756.78 1.6294E-03 1.3481E-03 1.1273E-03 9.5484E-04 8.2429E-04 7.3035E-04 6.5073E-04 5.9262E-04 5.5180E-04 4.9903E-04 4.6807E-04 4.6610E-04 4.6525E-04 4.6445E-04 4.7042E-04 4.6431E-04 4.6533E-04
  792.45 1.3505E-03 1.1168E-03 9.3370E-04 7.9061E-04 6.8226E-04 6.0443E-04 5.3860E-04 4.9039E-04 4.5675E-04 4.1308E-04 3.8739E-04 3.8584E-04 3.8514E-04 3.8448E-04 3.8945E-04 3.8437E-04 3.8514E-04
  829.79 1.1189E-03 9.2512E-04 7.7310E-04 6.5452E-04 5.6486E-04 5.0042E-04 4.4589E-04 4.0605E-04 3.7817E-04 3.4206E-04 3.2091E-04 3.1959E-04 3.1902E-04 3.1848E-04 3.2257E-04 3.1838E-04 3.1906E-04
  868.90 9.2650E-04 7.6559E-04 6.3985E-04 5.4169E-04 4.6746E-04 4.1418E-04 3.6916E-04 3.3620E-04 3.1318E-04 2.8340E-04 2.6593E-04 2.6486E-04 2.6439E-04 2.6395E-04 2.6730E-04 2.6387E-04 2.6441E-04
  909.85 7.6632E-04 6.3334E-04 5.2927E-04 4.4815E-04 3.8684E-04 3.4283E-04 3.0567E-04 2.7847E-04 2.5951E-04 2.3497E-04 2.2051E-04 2.1964E-04 2.1926E-04 2.1889E-04 2.2168E-04 2.1883E-04 2.1926E-04
  952.73 6.3386E-04 5.2374E-04 4.3788E-04 3.7088E-04 3.2023E-04 2.8392E-04 2.5328E-04 2.3084E-04 2.1523E-04 1.9497E-04 1.8308E-04 1.8237E-04 1.8206E-04 1.8176E-04 1.8406E-04 1.8170E-04 1.8205E-04
  997.63 5.2443E-04 4.3332E-04 3.6243E-04 3.0712E-04 2.6529E-04 2.3533E-04 2.1011E-04 1.9158E-04 1.7873E-04 1.6208E-04 1.5225E-04 1.5169E-04 1.5143E-04 1.5119E-04 1.5307E-04 1.5114E-04 1.5140E-04
 1044.65 4.3387E-04 3.5838E-04 3.0021E-04 2.5458E-04 2.1991E-04 1.9524E-04 1.7460E-04 1.5921E-04 1.4879E-04 1.3500E-04 1.2684E-04 1.2647E-04 1.2626E-04 1.2606E-04 1.2765E-04 1.2602E-04 1.2615E-04
 1093.88 3.5851E-04 2.9656E-04 2.4841E-04 2.1086E-04 1.8244E-04 1.6213E-04 1.4506E-04 1.3248E-04 1.2408E-04 1.1263E-04 1.0586E-04 1.0551E-04 1.0533E-04 1.0517E-04 1.0668E-04 1.0514E-04 1.0530E-04
 1145.43 2.9707E-04 2.4581E-04 2.0627E-04 1.7530E-04 1.5178E-04 1.3504E-04 1.2106E-04 1.1063E-04 1.0363E-04 9.4201E-05 8.8731E-05 8.8474E-05 8.8330E-05 8.8194E-05 8.9320E-05 8.8170E-05 8.8266E-05
 1199.42 2.4573E-04 2.0385E-04 1.7106E-04 1.4560E-04 1.2640E-04 1.1263E-04 1.0103E-04 9.2546E-05 8.6770E-05 7.9070E-05 7.4537E-05 7.4267E-05 7.4149E-05 7.4037E-05 7.5015E-05 7.4017E-05 7.4155E-05
 1255.94 2.0369E-04 1.6936E-04 1.4225E-04 1.2131E-04 1.0557E-04 9.4226E-05 8.4638E-05 7.7705E-05 7.2967E-05 6.6614E-05 6.2898E-05 6.2638E-05 6.2541E-05 6.2449E-05 6.3299E-05 6.2433E-05 6.2584E-05
 1315.13 1.6914E-04 1.4068E-04 1.1854E-04 1.0131E-04 8.8270E-05 7.8951E-05 7.1143E-05 6.5381E-05 6.1520E-05 5.6304E-05 5.3221E-05 5.3058E-05 5.2978E-05 5.2903E-05 5.3582E-05 5.2889E-05 5.2963E-05
 1377.11 1.4062E-04 1.1713E-04 9.9008E-05 8.4830E-05 7.4057E-05 6.6398E-05 6.0018E-05 5.5251E-05 5.2104E-05 4.7826E-05 4.5264E-05 4.5148E-05 4.5083E-05 4.5021E-05 4.5584E-05 4.5010E-05 4.5052E-05
 1442.02 1.1702E-04 9.7757E-05 8.2835E-05 7.1187E-05 6.2351E-05 5.6056E-05 5.0802E-05 4.6897E-05 4.4352E-05 4.0810E-05 3.8692E-05 3.8591E-05 3.8537E-05 3.8486E-05 3.8991E-05 3.8477E-05 3.8518E-05
 1509.98 9.7668E-05 8.1927E-05 6.9568E-05 5.9992E-05 5.2781E-05 4.7598E-05 4.3232E-05 4.0062E-05 3.7953E-05 3.5021E-05 3.3312E-05 3.3197E-05 3.3152E-05 3.3110E-05 3.3545E-05 3.3103E-05 3.3168E-05
 1581.14 8.1614E-05 6.8724E-05 5.8558E-05 5.0697E-05 4.4787E-05 4.0529E-05 3.6936E-05 3.4342E-05 3.2643E-05 3.0224E-05 2.8801E-05 2.8698E-05 2.8661E-05 2.8627E-05 2.9021E-05 2.8621E-05 2.8683E-05
 1655.66 6.8445E-05 5.7892E-05 4.9516E-05 4.3059E-05 3.8216E-05 3.4716E-05 3.1751E-05 2.9631E-05 2.8232E-05 2.6238E-05 2.5076E-05 2.4983E-05 2.4953E-05 2.4924E-05 2.5257E-05 2.4919E-05 2.4809E-05
 1733.68 5.7609E-05 4.8911E-05 4.2065E-05 3.6759E-05 3.2756E-05 2.9880E-05 2.7463E-05 2.5706E-05 2.4580E-05 2.2935E-05 2.1966E-05 2.1900E-05 2.1875E-05 2.1852E-05 2.2134E-05 2.1847E-05 2.1458E-05
 1815.39 4.8628E-05 4.1515E-05 3.5880E-05 3.1525E-05 2.8244E-05 2.5880E-05 2.3889E-05 2.2451E-05 2.1549E-05 2.0188E-05 1.9379E-05 1.9320E-05 1.9299E-05 1.9279E-05 1.9538E-05 1.9276E-05 1.8560E-05
 1900.95 4.1239E-05 3.5366E-05 3.0777E-05 2.7199E-05 2.4479E-05 2.2539E-05 2.0923E-05 1.9726E-05 1.9011E-05 1.7893E-05 1.7206E-05 1.7168E-05 1.7150E-05 1.7134E-05 1.7358E-05 1.7108E-05 1.6054E-05
 1990.54 3.5111E-05 3.0318E-05 2.6537E-05 2.3600E-05 2.1373E-05 1.9779E-05 1.8444E-05 1.7467E-05 1.6891E-05 1.5962E-05 1.5395E-05 1.5359E-05 1.5345E-05 1.5331E-05 1.5532E-05 1.5185E-05 1.3886E-05
 2084.35 3.0049E-05 2.6126E-05 2.3018E-05 2.0607E-05 1.8779E-05 1.7469E-05 1.6371E-05 1.5571E-05 1.5114E-05 1.4341E-05 1.3869E-05 1.3836E-05 1.3825E-05 1.3813E-05 1.3996E-05 1.3477E-05 1.2010E-05
 2182.58 2.5864E-05 2.2657E-05 2.0097E-05 1.8117E-05 1.6619E-05 1.5542E-05 1.4635E-05 1.3982E-05 1.3615E-05 1.2974E-05 1.2583E-05 1.2552E-05 1.2542E-05 1.2533E-05 1.2638E-05 1.1962E-05 1.0388E-05
 2285.44 2.2379E-05 1.9762E-05 1.7655E-05 1.6030E-05 1.4802E-05 1.3917E-05 1.3170E-05 1.2636E-05 1.2347E-05 1.1815E-05 1.1487E-05 1.1459E-05 1.1450E-05 1.1443E-05 1.1412E-05 1.0617E-05 8.9854E-06
 2393.15 1.9493E-05 1.7349E-05 1.5618E-05 1.4283E-05 1.3274E-05 1.2547E-05 1.1933E-05 1.1496E-05 1.1272E-05 1.0828E-05 1.0552E-05 1.0527E-05 1.0520E-05 1.0501E-05 1.0305E-05 9.4230E-06 7.7719E-06
 2505.94 1.7084E-05 1.5330E-05 1.3909E-05 1.2813E-05 1.1986E-05 1.1389E-05 1.0882E-05 1.0526E-05 1.0355E-05 9.9844E-06 9.7509E-06 9.7279E-06 9.7221E-06 9.6372E-06 9.3049E-06 8.3635E-06 6.7223E-06
 2624.04 1.5077E-05 1.3641E-05 1.2473E-05 1.1574E-05 1.0894E-05 1.0404E-05 9.9869E-06 9.6958E-06 9.5696E-06 9.2582E-06 9.0593E-06 9.0390E-06 9.0248E-06 8.8444E-06 8.4022E-06 7.4230E-06 5.8144E-06
 2747.70 1.3400E-05 1.2225E-05 1.1263E-05 1.0524E-05 9.9663E-06 9.5641E-06 9.2202E-06 8.9832E-06 8.8913E-06 8.6290E-06 8.4605E-06 8.4418E-06 8.3775E-06 8.1167E-06 7.5870E-06 6.5884E-06 5.0292E-06
 2877.20 1.1991E-05 1.1031E-05 1.0238E-05 9.6309E-06 9.1738E-06 8.8437E-06 8.5595E-06 8.3672E-06 8.3032E-06 8.0821E-06 7.9380E-06 7.9143E-06 7.7767E-06 7.4489E-06 6.8509E-06 5.8475E-06 4.3500E-06
 3012.80 1.0802E-05 1.0019E-05 9.3641E-06 8.8656E-06 8.4925E-06 8.2219E-06 7.9860E-06 7.8312E-06 7.7893E-06 7.6030E-06 7.4790E-06 7.4199E-06 7.2189E-06 6.8361E-06 6.1862E-06 5.1900E-06 3.7625E-06
 3154.79 9.7967E-06 9.1566E-06 8.6170E-06 8.2078E-06 7.9020E-06 7.6806E-06 7.4861E-06 7.3608E-06 7.3379E-06 7.1795E-06 7.0722E-06 6.9563E-06 6.7012E-06 6.2737E-06 5.5860E-06 4.6064E-06 3.2544E-06
 3303.47 8.9434E-06 8.4202E-06 7.9754E-06 7.6395E-06 7.3894E-06 7.2084E-06 7.0476E-06 6.9469E-06 6.9387E-06 6.8037E-06 6.6889E-06 6.5216E-06 6.2205E-06 5.7575E-06 5.0441E-06 4.0885E-06 2.8149E-06
 3459.15 8.2156E-06 7.7883E-06 7.4211E-06 7.1455E-06 6.9414E-06 6.7937E-06 6.6605E-06 6.5802E-06 6.5836E-06 6.4595E-06 6.3263E-06 6.1142E-06 5.7744E-06 5.2839E-06 4.5547E-06 3.6288E-06 2.4347E-06
 3622.18 7.5907E-06 7.2440E-06 6.9390E-06 6.7131E-06 6.5480E-06 6.4276E-06 6.3164E-06 6.2536E-06 6.2659E-06 6.1327E-06 5.9833E-06 5.7321E-06 5.3602E-06 4.8491E-06 4.1128E-06 3.2207E-06 2.1059E-06
 3792.89 7.0534E-06 6.7711E-06 6.5187E-06 6.3336E-06 6.1993E-06 6.1015E-06 6.0093E-06 5.9600E-06 5.9690E-06 5.8225E-06 5.6590E-06 5.3740E-06 4.9758E-06 4.4502E-06 3.7138E-06 2.8586E-06 1.8215E-06
 3971.64 6.5875E-06 6.3581E-06 6.1491E-06 5.9975E-06 5.8888E-06 5.8096E-06 5.7329E-06 5.6948E-06 5.6861E-06 5.5279E-06 5.3522E-06 5.0382E-06 4.6189E-06 4.0841E-06 3.3535E-06 2.5371E-06 1.5755E-06
 4158.82 6.1813E-06 5.9955E-06 5.8217E-06 5.6978E-06 5.6106E-06 5.5467E-06 5.4826E-06 5.4422E-06 5.4166E-06 5.2483E-06 5.0621E-06 4.7234E-06 4.2876E-06 3.7481E-06 3.0281E-06 2.2519E-06 1.3627E-06
 4354.82 5.8250E-06 5.6746E-06 5.5306E-06 5.4295E-06 5.3595E-06 5.3082E-06 5.2528E-06 5.2008E-06 5.1599E-06 4.9828E-06 4.7877E-06 4.4283E-06 3.9801E-06 3.4397E-06 2.7343E-06 1.9987E-06 1.1787E-06
 4560.05 5.5107E-06 5.3895E-06 5.2699E-06 5.1875E-06 5.1319E-06 5.0910E-06 5.0326E-06 4.9701E-06 4.9154E-06 4.7307E-06 4.5281E-06 4.1516E-06 3.6946E-06 3.1567E-06 2.4691E-06 1.7739E-06 1.0195E-06
 4774.96 5.2317E-06 5.1345E-06 5.0349E-06 4.9680E-06 4.9242E-06 4.8919E-06 4.8217E-06 4.7496E-06 4.6825E-06 4.4914E-06 4.2827E-06 3.8922E-06 3.4296E-06 2.8970E-06 2.2295E-06 1.5744E-06 8.8182E-07
 5000.00 4.9823E-06 4.9050E-06 4.8220E-06 4.7679E-06 4.7338E-06 4.7010E-06 4.6196E-06 4.5389E-06 4.4606E-06 4.2642E-06 4.0505E-06 3.6491E-06 3.1837E-06 2.6587E-06 2.0132E-06 1.3974E-06 7.6273E-07
