Ls TT TE TB EE EB TE_gmv EB_gmv TEB_gmv
1533 9.089946e-20 8.319277e-19 1.743094e-18 4.519011e-19 1.624736e-19 7.524046e-20 1.195067e-19 5.136600e-20
1534 9.071539e-20 8.295531e-19 1.740821e-18 4.512539e-19 1.622991e-19 7.509611e-20 1.193674e-19 5.128121e-20
1535 9.053106e-20 8.272024e-19 1.738557e-18 4.506086e-19 1.621271e-19 7.495226e-20 1.192285e-19 5.119668e-20
1536 9.034639e-20 8.248760e-19 1.736300e-18 4.499650e-19 1.619572e-19 7.480890e-20 1.190899e-19 5.111242e-20
1537 9.016149e-20 8.225736e-19 1.734051e-18 4.493232e-19 1.617887e-19 7.466607e-20 1.189517e-19 5.102843e-20
1538 8.997646e-20 8.202954e-19 1.731810e-18 4.486831e-19 1.616210e-19 7.452378e-20 1.188139e-19 5.094472e-20
1539 8.979138e-20 8.180413e-19 1.729577e-18 4.480446e-19 1.614535e-19 7.438205e-20 1.186764e-19 5.086130e-20
1540 8.960637e-20 8.158112e-19 1.727350e-18 4.474077e-19 1.612855e-19 7.424090e-20 1.185392e-19 5.077818e-20
1541 8.942151e-20 8.136053e-19 1.725132e-18 4.467723e-19 1.611164e-19 7.410034e-20 1.184024e-19 5.069537e-20
1542 8.923692e-20 8.114234e-19 1.722920e-18 4.461384e-19 1.609457e-19 7.396039e-20 1.182658e-19 5.061286e-20
1543 8.905286e-20 8.092659e-19 1.720715e-18 4.455060e-19 1.607732e-19 7.382107e-20 1.181295e-19 5.053067e-20
1544 8.886975e-20 8.071333e-19 1.718518e-18 4.448750e-19 1.605998e-19 7.368241e-20 1.179936e-19 5.044880e-20
1545 8.868800e-20 8.050262e-19 1.716328e-18 4.442454e-19 1.604260e-19 7.354441e-20 1.178579e-19 5.036727e-20
1546 8.850803e-20 8.029452e-19 1.714146e-18 4.436172e-19 1.602524e-19 7.340709e-20 1.177224e-19 5.028607e-20
1547 8.833026e-20 8.008907e-19 1.711971e-18 4.429904e-19 1.600798e-19 7.327043e-20 1.175873e-19 5.020520e-20
1548 8.815510e-20 7.988634e-19 1.709804e-18 4.423650e-19 1.599087e-19 7.313440e-20 1.174524e-19 5.012464e-20
1549 8.798298e-20 7.968638e-19 1.707644e-18 4.417410e-19 1.597398e-19 7.299898e-20 1.173177e-19 5.004438e-20
1550 8.781398e-20 7.948922e-19 1.705493e-18 4.411183e-19 1.595735e-19 7.286411e-20 1.171833e-19 4.996440e-20
1551 8.764719e-20 7.929486e-19 1.703349e-18 4.404970e-19 1.594093e-19 7.272978e-20 1.170491e-19 4.988468e-20
1552 8.748145e-20 7.910327e-19 1.701213e-18 4.398769e-19 1.592465e-19 7.259595e-20 1.169152e-19 4.980522e-20
1553 8.731563e-20 7.891441e-19 1.699084e-18 4.392581e-19 1.590844e-19 7.246259e-20 1.167815e-19 4.972599e-20
1554 8.714858e-20 7.872826e-19 1.696963e-18 4.386405e-19 1.589224e-19 7.232966e-20 1.166481e-19 4.964699e-20
1555 8.697916e-20 7.854479e-19 1.694849e-18 4.380241e-19 1.587598e-19 7.219713e-20 1.165149e-19 4.956818e-20
1556 8.680624e-20 7.836398e-19 1.692742e-18 4.374087e-19 1.585959e-19 7.206497e-20 1.163819e-19 4.948957e-20
1557 8.662875e-20 7.818580e-19 1.690642e-18 4.367945e-19 1.584301e-19 7.193314e-20 1.162492e-19 4.941113e-20
1558 8.644704e-20 7.801025e-19 1.688549e-18 4.361814e-19 1.582625e-19 7.180162e-20 1.161167e-19 4.933285e-20
1559 8.626272e-20 7.783735e-19 1.686463e-18 4.355693e-19 1.580937e-19 7.167037e-20 1.159845e-19 4.925472e-20
1560 8.607743e-20 7.766714e-19 1.684385e-18 4.349582e-19 1.579244e-19 7.153936e-20 1.158524e-19 4.917671e-20
1561 8.589282e-20 7.749964e-19 1.682314e-18 4.343482e-19 1.577553e-19 7.140855e-20 1.157206e-19 4.909881e-20
1562 8.571054e-20 7.733487e-19 1.680252e-18 4.337393e-19 1.575869e-19 7.127791e-20 1.155890e-19 4.902101e-20
1563 8.553223e-20 7.717287e-19 1.678197e-18 4.331313e-19 1.574201e-19 7.114745e-20 1.154576e-19 4.894331e-20
1564 8.535954e-20 7.701366e-19 1.676151e-18 4.325244e-19 1.572555e-19 7.101715e-20 1.153265e-19 4.886570e-20
1565 8.519353e-20 7.685724e-19 1.674114e-18 4.319185e-19 1.570935e-19 7.088701e-20 1.151955e-19 4.878818e-20
1566 8.503287e-20 7.670360e-19 1.672085e-18 4.313135e-19 1.569336e-19 7.075704e-20 1.150648e-19 4.871076e-20
1567 8.487562e-20 7.655266e-19 1.670064e-18 4.307095e-19 1.567752e-19 7.062723e-20 1.149342e-19 4.863342e-20
1568 8.471985e-20 7.640438e-19 1.668051e-18 4.301064e-19 1.566177e-19 7.049758e-20 1.148039e-19 4.855617e-20
1569 8.456364e-20 7.625870e-19 1.666045e-18 4.295041e-19 1.564602e-19 7.036808e-20 1.146737e-19 4.847901e-20
1570 8.440504e-20 7.611558e-19 1.664046e-18 4.289026e-19 1.563021e-19 7.023875e-20 1.145437e-19 4.840193e-20
1571 8.424213e-20 7.597495e-19 1.662054e-18 4.283020e-19 1.561428e-19 7.010957e-20 1.144140e-19 4.832494e-20
1572 8.407301e-20 7.583677e-19 1.660068e-18 4.277020e-19 1.559814e-19 6.998054e-20 1.142844e-19 4.824803e-20
1573 8.389753e-20 7.570101e-19 1.658089e-18 4.271028e-19 1.558181e-19 6.985166e-20 1.141549e-19 4.817120e-20
1574 8.371772e-20 7.556766e-19 1.656116e-18 4.265043e-19 1.556533e-19 6.972294e-20 1.140257e-19 4.809445e-20
1575 8.353579e-20 7.543673e-19 1.654151e-18 4.259066e-19 1.554877e-19 6.959436e-20 1.138966e-19 4.801779e-20
1576 8.335394e-20 7.530822e-19 1.652195e-18 4.253096e-19 1.553221e-19 6.946594e-20 1.137677e-19 4.794120e-20
1577 8.317435e-20 7.518214e-19 1.650247e-18 4.247134e-19 1.551570e-19 6.933765e-20 1.136390e-19 4.786468e-20
1578 8.299923e-20 7.505849e-19 1.648308e-18 4.241179e-19 1.549933e-19 6.920952e-20 1.135104e-19 4.778825e-20
1579 8.283078e-20 7.493726e-19 1.646379e-18 4.235232e-19 1.548315e-19 6.908156e-20 1.133820e-19 4.771190e-20
1580 8.267089e-20 7.481846e-19 1.644460e-18 4.229292e-19 1.546722e-19 6.895379e-20 1.132537e-19 4.763565e-20
1581 8.251899e-20 7.470204e-19 1.642551e-18 4.223360e-19 1.545153e-19 6.882626e-20 1.131256e-19 4.755952e-20
1582 8.237334e-20 7.458792e-19 1.640651e-18 4.217435e-19 1.543600e-19 6.869898e-20 1.129976e-19 4.748352e-20
1583 8.223220e-20 7.447603e-19 1.638760e-18 4.211516e-19 1.542057e-19 6.857199e-20 1.128698e-19 4.740766e-20
1584 8.209382e-20 7.436630e-19 1.636876e-18 4.205605e-19 1.540517e-19 6.844532e-20 1.127421e-19 4.733196e-20
1585 8.195644e-20 7.425866e-19 1.634998e-18 4.199700e-19 1.538975e-19 6.831900e-20 1.126146e-19 4.725643e-20
1586 8.181831e-20 7.415303e-19 1.633126e-18 4.193800e-19 1.537424e-19 6.819304e-20 1.124872e-19 4.718109e-20
1587 8.167770e-20 7.404935e-19 1.631259e-18 4.187907e-19 1.535856e-19 6.806750e-20 1.123599e-19 4.710594e-20
1588 8.153332e-20 7.394755e-19 1.629396e-18 4.182019e-19 1.534269e-19 6.794239e-20 1.122328e-19 4.703101e-20
1589 8.138534e-20 7.384761e-19 1.627539e-18 4.176137e-19 1.532666e-19 6.781774e-20 1.121058e-19 4.695630e-20
1590 8.123414e-20 7.374950e-19 1.625689e-18 4.170260e-19 1.531051e-19 6.769358e-20 1.119790e-19 4.688184e-20
1591 8.108014e-20 7.365322e-19 1.623846e-18 4.164389e-19 1.529430e-19 6.756994e-20 1.118523e-19 4.680763e-20
1592 8.092372e-20 7.355873e-19 1.622013e-18 4.158524e-19 1.527806e-19 6.744686e-20 1.117257e-19 4.673369e-20
1593 8.076529e-20 7.346602e-19 1.620189e-18 4.152664e-19 1.526185e-19 6.732435e-20 1.115992e-19 4.666004e-20
1594 8.060524e-20 7.337507e-19 1.618377e-18 4.146810e-19 1.524570e-19 6.720245e-20 1.114729e-19 4.658668e-20
1595 8.044398e-20 7.328586e-19 1.616578e-18 4.140962e-19 1.522968e-19 6.708114e-20 1.113467e-19 4.651360e-20
1596 8.028198e-20 7.319835e-19 1.614792e-18 4.135120e-19 1.521379e-19 6.696035e-20 1.112206e-19 4.644078e-20
1597 8.011975e-20 7.311248e-19 1.613016e-18 4.129284e-19 1.519802e-19 6.684006e-20 1.110946e-19 4.636820e-20
1598 7.995783e-20 7.302820e-19 1.611250e-18 4.123453e-19 1.518235e-19 6.672019e-20 1.109688e-19 4.629584e-20
1599 7.979677e-20 7.294543e-19 1.609491e-18 4.117628e-19 1.516675e-19 6.660072e-20 1.108431e-19 4.622366e-20
1600 7.963711e-20 7.286412e-19 1.607738e-18 4.111808e-19 1.515121e-19 6.648158e-20 1.107174e-19 4.615164e-20
1601 7.947937e-20 7.278422e-19 1.605990e-18 4.105993e-19 1.513571e-19 6.636273e-20 1.105919e-19 4.607977e-20
1602 7.932410e-20 7.270564e-19 1.604244e-18 4.100184e-19 1.512022e-19 6.624411e-20 1.104665e-19 4.600801e-20
1603 7.917177e-20 7.262835e-19 1.602499e-18 4.094379e-19 1.510473e-19 6.612569e-20 1.103413e-19 4.593635e-20
1604 7.902207e-20 7.255227e-19 1.600756e-18 4.088580e-19 1.508923e-19 6.600740e-20 1.102161e-19 4.586476e-20
1605 7.887419e-20 7.247738e-19 1.599016e-18 4.082785e-19 1.507372e-19 6.588921e-20 1.100910e-19 4.579321e-20
1606 7.872733e-20 7.240361e-19 1.597283e-18 4.076996e-19 1.505820e-19 6.577106e-20 1.099661e-19 4.572169e-20
1607 7.858065e-20 7.233093e-19 1.595557e-18 4.071212e-19 1.504268e-19 6.565290e-20 1.098413e-19 4.565016e-20
1608 7.843334e-20 7.225929e-19 1.593841e-18 4.065434e-19 1.502716e-19 6.553468e-20 1.097165e-19 4.557860e-20
1609 7.828460e-20 7.218863e-19 1.592137e-18 4.059661e-19 1.501165e-19 6.541636e-20 1.095919e-19 4.550700e-20
1610 7.813359e-20 7.211892e-19 1.590448e-18 4.053893e-19 1.499614e-19 6.529789e-20 1.094674e-19 4.543532e-20
1611 7.797970e-20 7.205011e-19 1.588773e-18 4.048132e-19 1.498064e-19 6.517923e-20 1.093429e-19 4.536356e-20
1612 7.782347e-20 7.198214e-19 1.587113e-18 4.042376e-19 1.496515e-19 6.506041e-20 1.092186e-19 4.529171e-20
1613 7.766584e-20 7.191496e-19 1.585463e-18 4.036625e-19 1.494967e-19 6.494143e-20 1.090944e-19 4.521980e-20
1614 7.750773e-20 7.184853e-19 1.583823e-18 4.030880e-19 1.493421e-19 6.482232e-20 1.089703e-19 4.514781e-20
1615 7.735007e-20 7.178279e-19 1.582188e-18 4.025141e-19 1.491877e-19 6.470308e-20 1.088462e-19 4.507577e-20
1616 7.719380e-20 7.171768e-19 1.580557e-18 4.019407e-19 1.490334e-19 6.458373e-20 1.087223e-19 4.500367e-20
1617 7.703986e-20 7.165317e-19 1.578927e-18 4.013678e-19 1.488795e-19 6.446429e-20 1.085985e-19 4.493153e-20
1618 7.688918e-20 7.158919e-19 1.577295e-18 4.007954e-19 1.487258e-19 6.434476e-20 1.084748e-19 4.485935e-20
1619 7.674238e-20 7.152569e-19 1.575659e-18 4.002236e-19 1.485724e-19 6.422517e-20 1.083512e-19 4.478713e-20
1620 7.659909e-20 7.146264e-19 1.574022e-18 3.996523e-19 1.484192e-19 6.410553e-20 1.082276e-19 4.471489e-20
1621 7.645874e-20 7.139997e-19 1.572387e-18 3.990815e-19 1.482662e-19 6.398586e-20 1.081042e-19 4.464263e-20
1622 7.632076e-20 7.133766e-19 1.570755e-18 3.985113e-19 1.481133e-19 6.386616e-20 1.079809e-19 4.457036e-20
1623 7.618457e-20 7.127565e-19 1.569131e-18 3.979417e-19 1.479605e-19 6.374645e-20 1.078577e-19 4.449809e-20
1624 7.604961e-20 7.121389e-19 1.567517e-18 3.973726e-19 1.478078e-19 6.362675e-20 1.077345e-19 4.442581e-20
1625 7.591531e-20 7.115235e-19 1.565915e-18 3.968042e-19 1.476550e-19 6.350707e-20 1.076115e-19 4.435354e-20
1626 7.578108e-20 7.109098e-19 1.564328e-18 3.962364e-19 1.475021e-19 6.338743e-20 1.074886e-19 4.428129e-20
1627 7.564643e-20 7.102973e-19 1.562758e-18 3.956693e-19 1.473491e-19 6.326783e-20 1.073658e-19 4.420906e-20
1628 7.551098e-20 7.096855e-19 1.561201e-18 3.951028e-19 1.471961e-19 6.314828e-20 1.072431e-19 4.413685e-20
1629 7.537436e-20 7.090740e-19 1.559655e-18 3.945369e-19 1.470431e-19 6.302877e-20 1.071204e-19 4.406465e-20
1630 7.523621e-20 7.084621e-19 1.558115e-18 3.939717e-19 1.468902e-19 6.290929e-20 1.069979e-19 4.399247e-20
1631 7.509618e-20 7.078495e-19 1.556580e-18 3.934071e-19 1.467374e-19 6.278984e-20 1.068755e-19 4.392029e-20
1632 7.495390e-20 7.072356e-19 1.555046e-18 3.928432e-19 1.465849e-19 6.267039e-20 1.067532e-19 4.384811e-20
1633 7.480901e-20 7.066199e-19 1.553508e-18 3.922800e-19 1.464327e-19 6.255096e-20 1.066310e-19 4.377594e-20
1634 7.466116e-20 7.060020e-19 1.551966e-18 3.917174e-19 1.462808e-19 6.243152e-20 1.065088e-19 4.370376e-20
1635 7.451042e-20 7.053813e-19 1.550416e-18 3.911554e-19 1.461293e-19 6.231207e-20 1.063868e-19 4.363157e-20
1636 7.435754e-20 7.047576e-19 1.548863e-18 3.905942e-19 1.459781e-19 6.219261e-20 1.062649e-19 4.355937e-20
1637 7.420334e-20 7.041305e-19 1.547309e-18 3.900336e-19 1.458271e-19 6.207312e-20 1.061431e-19 4.348716e-20
1638 7.404862e-20 7.034997e-19 1.545757e-18 3.894738e-19 1.456763e-19 6.195359e-20 1.060215e-19 4.341492e-20
1639 7.389419e-20 7.028647e-19 1.544209e-18 3.889146e-19 1.455255e-19 6.183403e-20 1.058999e-19 4.334266e-20
1640 7.374086e-20 7.022254e-19 1.542670e-18 3.883563e-19 1.453748e-19 6.171441e-20 1.057784e-19 4.327036e-20
1641 7.358945e-20 7.015814e-19 1.541142e-18 3.877986e-19 1.452239e-19 6.159474e-20 1.056570e-19 4.319804e-20
1642 7.344075e-20 7.009323e-19 1.539628e-18 3.872418e-19 1.450728e-19 6.147500e-20 1.055358e-19 4.312568e-20
1643 7.329505e-20 7.002778e-19 1.538128e-18 3.866857e-19 1.449216e-19 6.135519e-20 1.054147e-19 4.305328e-20
1644 7.315201e-20 6.996174e-19 1.536639e-18 3.861304e-19 1.447702e-19 6.123531e-20 1.052936e-19 4.298084e-20
1645 7.301121e-20 6.989509e-19 1.535159e-18 3.855759e-19 1.446189e-19 6.111539e-20 1.051727e-19 4.290837e-20
1646 7.287224e-20 6.982779e-19 1.533684e-18 3.850223e-19 1.444676e-19 6.099546e-20 1.050519e-19 4.283590e-20
1647 7.273470e-20 6.975980e-19 1.532212e-18 3.844694e-19 1.443165e-19 6.087555e-20 1.049312e-19 4.276343e-20
1648 7.259819e-20 6.969107e-19 1.530738e-18 3.839173e-19 1.441657e-19 6.075570e-20 1.048107e-19 4.269099e-20
1649 7.246230e-20 6.962158e-19 1.529260e-18 3.833661e-19 1.440152e-19 6.063594e-20 1.046902e-19 4.261858e-20
1650 7.232662e-20 6.955129e-19 1.527775e-18 3.828157e-19 1.438651e-19 6.051630e-20 1.045699e-19 4.254623e-20
1651 7.219084e-20 6.948016e-19 1.526283e-18 3.822661e-19 1.437155e-19 6.039682e-20 1.044497e-19 4.247396e-20
1652 7.205471e-20 6.940817e-19 1.524785e-18 3.817174e-19 1.435663e-19 6.027753e-20 1.043296e-19 4.240178e-20
1653 7.191802e-20 6.933530e-19 1.523284e-18 3.811696e-19 1.434173e-19 6.015846e-20 1.042096e-19 4.232970e-20
1654 7.178053e-20 6.926152e-19 1.521783e-18 3.806226e-19 1.432685e-19 6.003965e-20 1.040897e-19 4.225774e-20
1655 7.164201e-20 6.918679e-19 1.520284e-18 3.800766e-19 1.431197e-19 5.992112e-20 1.039700e-19 4.218592e-20
1656 7.150225e-20 6.911111e-19 1.518789e-18 3.795316e-19 1.429709e-19 5.980292e-20 1.038504e-19 4.211426e-20
1657 7.136102e-20 6.903444e-19 1.517302e-18 3.789875e-19 1.428219e-19 5.968507e-20 1.037309e-19 4.204277e-20
1658 7.121809e-20 6.895676e-19 1.515824e-18 3.784445e-19 1.426728e-19 5.956761e-20 1.036116e-19 4.197147e-20
1659 7.107360e-20 6.887804e-19 1.514357e-18 3.779024e-19 1.425234e-19 5.945057e-20 1.034923e-19 4.190037e-20
1660 7.092810e-20 6.879828e-19 1.512897e-18 3.773613e-19 1.423739e-19 5.933398e-20 1.033732e-19 4.182950e-20
1661 7.078217e-20 6.871745e-19 1.511443e-18 3.768213e-19 1.422243e-19 5.921786e-20 1.032542e-19 4.175884e-20
1662 7.063640e-20 6.863554e-19 1.509993e-18 3.762823e-19 1.420749e-19 5.910218e-20 1.031354e-19 4.168841e-20
1663 7.049137e-20 6.855253e-19 1.508544e-18 3.757443e-19 1.419256e-19 5.898691e-20 1.030167e-19 4.161817e-20
1664 7.034767e-20 6.846840e-19 1.507093e-18 3.752074e-19 1.417765e-19 5.887201e-20 1.028981e-19 4.154812e-20
1665 7.020586e-20 6.838314e-19 1.505639e-18 3.746714e-19 1.416279e-19 5.875747e-20 1.027797e-19 4.147824e-20
1666 7.006654e-20 6.829674e-19 1.504180e-18 3.741366e-19 1.414798e-19 5.864324e-20 1.026614e-19 4.140851e-20
1667 6.992983e-20 6.820918e-19 1.502714e-18 3.736027e-19 1.413322e-19 5.852930e-20 1.025433e-19 4.133893e-20
1668 6.979529e-20 6.812045e-19 1.501243e-18 3.730700e-19 1.411849e-19 5.841563e-20 1.024253e-19 4.126948e-20
1669 6.966243e-20 6.803054e-19 1.499768e-18 3.725383e-19 1.410380e-19 5.830218e-20 1.023075e-19 4.120013e-20
1670 6.953075e-20 6.793945e-19 1.498292e-18 3.720077e-19 1.408913e-19 5.818893e-20 1.021898e-19 4.113089e-20
1671 6.939975e-20 6.784716e-19 1.496814e-18 3.714783e-19 1.407447e-19 5.807585e-20 1.020723e-19 4.106173e-20
1672 6.926894e-20 6.775368e-19 1.495338e-18 3.709500e-19 1.405981e-19 5.796291e-20 1.019550e-19 4.099264e-20
1673 6.913781e-20 6.765899e-19 1.493863e-18 3.704229e-19 1.404513e-19 5.785008e-20 1.018378e-19 4.092360e-20
1674 6.900588e-20 6.756309e-19 1.492393e-18 3.698970e-19 1.403044e-19 5.773732e-20 1.017208e-19 4.085460e-20
1675 6.887284e-20 6.746596e-19 1.490927e-18 3.693723e-19 1.401572e-19 5.762462e-20 1.016040e-19 4.078563e-20
1676 6.873870e-20 6.736761e-19 1.489464e-18 3.688489e-19 1.400098e-19 5.751194e-20 1.014874e-19 4.071667e-20
1677 6.860350e-20 6.726803e-19 1.488004e-18 3.683266e-19 1.398624e-19 5.739924e-20 1.013710e-19 4.064771e-20
1678 6.846729e-20 6.716721e-19 1.486546e-18 3.678056e-19 1.397150e-19 5.728652e-20 1.012547e-19 4.057874e-20
1679 6.833011e-20 6.706516e-19 1.485089e-18 3.672858e-19 1.395678e-19 5.717377e-20 1.011386e-19 4.050976e-20
1680 6.819201e-20 6.696187e-19 1.483631e-18 3.667673e-19 1.394209e-19 5.706102e-20 1.010227e-19 4.044077e-20
1681 6.805303e-20 6.685733e-19 1.482172e-18 3.662501e-19 1.392744e-19 5.694826e-20 1.009070e-19 4.037178e-20
1682 6.791322e-20 6.675153e-19 1.480711e-18 3.657341e-19 1.391284e-19 5.683551e-20 1.007914e-19 4.030279e-20
1683 6.777269e-20 6.664449e-19 1.479247e-18 3.652194e-19 1.389830e-19 5.672278e-20 1.006761e-19 4.023381e-20
1684 6.763172e-20 6.653622e-19 1.477781e-18 3.647059e-19 1.388381e-19 5.661007e-20 1.005608e-19 4.016484e-20
1685 6.749060e-20 6.642672e-19 1.476312e-18 3.641938e-19 1.386935e-19 5.649741e-20 1.004457e-19 4.009589e-20
1686 6.734966e-20 6.631602e-19 1.474840e-18 3.636831e-19 1.385491e-19 5.638479e-20 1.003308e-19 4.002695e-20
1687 6.720918e-20 6.620414e-19 1.473366e-18 3.631736e-19 1.384050e-19 5.627223e-20 1.002160e-19 3.995804e-20
1688 6.706947e-20 6.609108e-19 1.471891e-18 3.626656e-19 1.382608e-19 5.615973e-20 1.001013e-19 3.988915e-20
1689 6.693084e-20 6.597686e-19 1.470413e-18 3.621589e-19 1.381166e-19 5.604732e-20 9.998682e-20 3.982029e-20
1690 6.679359e-20 6.586150e-19 1.468934e-18 3.616536e-19 1.379722e-19 5.593498e-20 9.987243e-20 3.975146e-20
1691 6.665794e-20 6.574501e-19 1.467453e-18 3.611498e-19 1.378276e-19 5.582275e-20 9.975817e-20 3.968268e-20
1692 6.652378e-20 6.562740e-19 1.465971e-18 3.606474e-19 1.376829e-19 5.571062e-20 9.964403e-20 3.961393e-20
1693 6.639092e-20 6.550868e-19 1.464489e-18 3.601464e-19 1.375380e-19 5.559861e-20 9.953000e-20 3.954523e-20
1694 6.625914e-20 6.538883e-19 1.463006e-18 3.596469e-19 1.373932e-19 5.548673e-20 9.941608e-20 3.947658e-20
1695 6.612827e-20 6.526788e-19 1.461524e-18 3.591487e-19 1.372486e-19 5.537498e-20 9.930227e-20 3.940798e-20
1696 6.599811e-20 6.514581e-19 1.460042e-18 3.586520e-19 1.371042e-19 5.526340e-20 9.918858e-20 3.933946e-20
1697 6.586845e-20 6.502264e-19 1.458562e-18 3.581568e-19 1.369602e-19 5.515202e-20 9.907503e-20 3.927102e-20
1698 6.573910e-20 6.489837e-19 1.457083e-18 3.576630e-19 1.368167e-19 5.504086e-20 9.896161e-20 3.920269e-20
1699 6.560988e-20 6.477301e-19 1.455606e-18 3.571706e-19 1.366738e-19 5.492995e-20 9.884835e-20 3.913447e-20
1700 6.548064e-20 6.464657e-19 1.454131e-18 3.566797e-19 1.365313e-19 5.481933e-20 9.873525e-20 3.906640e-20
1701 6.535127e-20 6.451910e-19 1.452656e-18 3.561902e-19 1.363894e-19 5.470902e-20 9.862233e-20 3.899848e-20
1702 6.522163e-20 6.439064e-19 1.451180e-18 3.557023e-19 1.362477e-19 5.459904e-20 9.850960e-20 3.893073e-20
1703 6.509162e-20 6.426122e-19 1.449703e-18 3.552159e-19 1.361063e-19 5.448944e-20 9.839707e-20 3.886317e-20
1704 6.496110e-20 6.413087e-19 1.448223e-18 3.547310e-19 1.359650e-19 5.438024e-20 9.828476e-20 3.879582e-20
1705 6.482997e-20 6.399965e-19 1.446739e-18 3.542476e-19 1.358237e-19 5.427147e-20 9.817266e-20 3.872869e-20
1706 6.469811e-20 6.386757e-19 1.445250e-18 3.537659e-19 1.356823e-19 5.416316e-20 9.806081e-20 3.866180e-20
1707 6.456540e-20 6.373468e-19 1.443755e-18 3.532857e-19 1.355408e-19 5.405533e-20 9.794920e-20 3.859516e-20
1708 6.443199e-20 6.360100e-19 1.442255e-18 3.528071e-19 1.353991e-19 5.394802e-20 9.783785e-20 3.852879e-20
1709 6.429828e-20 6.346653e-19 1.440751e-18 3.523302e-19 1.352574e-19 5.384126e-20 9.772677e-20 3.846272e-20
1710 6.416463e-20 6.333128e-19 1.439245e-18 3.518548e-19 1.351156e-19 5.373507e-20 9.761597e-20 3.839695e-20
1711 6.403143e-20 6.319525e-19 1.437738e-18 3.513810e-19 1.349740e-19 5.362949e-20 9.750547e-20 3.833151e-20
1712 6.389907e-20 6.305845e-19 1.436232e-18 3.509089e-19 1.348326e-19 5.352453e-20 9.739527e-20 3.826640e-20
1713 6.376794e-20 6.292087e-19 1.434728e-18 3.504383e-19 1.346916e-19 5.342020e-20 9.728538e-20 3.820163e-20
1714 6.363840e-20 6.278253e-19 1.433229e-18 3.499693e-19 1.345510e-19 5.331646e-20 9.717580e-20 3.813717e-20
1715 6.351085e-20 6.264343e-19 1.431735e-18 3.495019e-19 1.344108e-19 5.321327e-20 9.706652e-20 3.807302e-20
1716 6.338543e-20 6.250358e-19 1.430248e-18 3.490361e-19 1.342713e-19 5.311060e-20 9.695754e-20 3.800914e-20
1717 6.326181e-20 6.236303e-19 1.428765e-18 3.485718e-19 1.341322e-19 5.300842e-20 9.684886e-20 3.794553e-20
1718 6.313966e-20 6.222183e-19 1.427284e-18 3.481092e-19 1.339935e-19 5.290669e-20 9.674047e-20 3.788217e-20
1719 6.301859e-20 6.208001e-19 1.425805e-18 3.476482e-19 1.338552e-19 5.280538e-20 9.663238e-20 3.781903e-20
1720 6.289826e-20 6.193763e-19 1.424324e-18 3.471889e-19 1.337170e-19 5.270446e-20 9.652457e-20 3.775611e-20
1721 6.277830e-20 6.179473e-19 1.422840e-18 3.467313e-19 1.335790e-19 5.260389e-20 9.641705e-20 3.769338e-20
1722 6.265836e-20 6.165135e-19 1.421351e-18 3.462753e-19 1.334410e-19 5.250364e-20 9.630982e-20 3.763082e-20
1723 6.253807e-20 6.150753e-19 1.419855e-18 3.458210e-19 1.333030e-19 5.240368e-20 9.620287e-20 3.756843e-20
1724 6.241713e-20 6.136333e-19 1.418352e-18 3.453684e-19 1.331648e-19 5.230397e-20 9.609619e-20 3.750617e-20
1725 6.229542e-20 6.121874e-19 1.416841e-18 3.449175e-19 1.330266e-19 5.220448e-20 9.598980e-20 3.744404e-20
1726 6.217293e-20 6.107378e-19 1.415326e-18 3.444684e-19 1.328884e-19 5.210517e-20 9.588368e-20 3.738201e-20
1727 6.204960e-20 6.092843e-19 1.413809e-18 3.440209e-19 1.327503e-19 5.200602e-20 9.577783e-20 3.732007e-20
1728 6.192541e-20 6.078271e-19 1.412292e-18 3.435751e-19 1.326124e-19 5.190698e-20 9.567224e-20 3.725820e-20
1729 6.180032e-20 6.063661e-19 1.410778e-18 3.431310e-19 1.324747e-19 5.180803e-20 9.556693e-20 3.719639e-20
1730 6.167430e-20 6.049015e-19 1.409267e-18 3.426885e-19 1.323374e-19 5.170914e-20 9.546187e-20 3.713461e-20
1731 6.154731e-20 6.034331e-19 1.407764e-18 3.422477e-19 1.322006e-19 5.161034e-20 9.535708e-20 3.707289e-20
1732 6.141932e-20 6.019610e-19 1.406270e-18 3.418086e-19 1.320642e-19 5.151166e-20 9.525255e-20 3.701124e-20
1733 6.129062e-20 6.004856e-19 1.404785e-18 3.413712e-19 1.319283e-19 5.141313e-20 9.514827e-20 3.694968e-20
1734 6.116167e-20 5.990072e-19 1.403306e-18 3.409354e-19 1.317929e-19 5.131477e-20 9.504424e-20 3.688821e-20
1735 6.103299e-20 5.975263e-19 1.401831e-18 3.405012e-19 1.316579e-19 5.121662e-20 9.494046e-20 3.682686e-20
1736 6.090507e-20 5.960433e-19 1.400358e-18 3.400688e-19 1.315231e-19 5.111872e-20 9.483693e-20 3.676564e-20
1737 6.077840e-20 5.945587e-19 1.398885e-18 3.396381e-19 1.313886e-19 5.102109e-20 9.473364e-20 3.670457e-20
1738 6.065349e-20 5.930730e-19 1.397410e-18 3.392091e-19 1.312542e-19 5.092375e-20 9.463060e-20 3.664366e-20
1739 6.053082e-20 5.915865e-19 1.395930e-18 3.387819e-19 1.311199e-19 5.082675e-20 9.452779e-20 3.658292e-20
1740 6.041090e-20 5.900999e-19 1.394442e-18 3.383563e-19 1.309856e-19 5.073011e-20 9.442523e-20 3.652239e-20
