Ls T E B
2492 2.773563e-18 1.415738e-18 1.411619e-18
2493 2.773267e-18 1.415900e-18 1.411794e-18
2494 2.772971e-18 1.416061e-18 1.411956e-18
2495 2.772675e-18 1.416223e-18 1.412131e-18
2496 2.772379e-18 1.416398e-18 1.412292e-18
2497 2.772083e-18 1.416559e-18 1.412467e-18
2498 2.771800e-18 1.416734e-18 1.412629e-18
2499 2.771504e-18 1.416896e-18 1.412804e-18
2500 2.771208e-18 1.417058e-18 1.412979e-18
2501 2.770911e-18 1.417233e-18 1.413140e-18
2502 2.770615e-18 1.417394e-18 1.413315e-18
2503 2.770319e-18 1.417569e-18 1.413490e-18
2504 2.770036e-18 1.417731e-18 1.413665e-18
2505 2.769740e-18 1.417906e-18 1.413827e-18
2506 2.769444e-18 1.418067e-18 1.414002e-18
2507 2.769148e-18 1.418242e-18 1.414177e-18
2508 2.768852e-18 1.418417e-18 1.414352e-18
2509 2.768569e-18 1.418579e-18 1.414527e-18
2510 2.768273e-18 1.418754e-18 1.414688e-18
2511 2.767977e-18 1.418915e-18 1.414863e-18
2512 2.767680e-18 1.419090e-18 1.415038e-18
2513 2.767290e-18 1.419265e-18 1.415213e-18
2514 2.766819e-18 1.419440e-18 1.415388e-18
2515 2.766334e-18 1.419602e-18 1.415563e-18
2516 2.765850e-18 1.419777e-18 1.415738e-18
2517 2.765365e-18 1.419952e-18 1.415913e-18
2518 2.764894e-18 1.420127e-18 1.416088e-18
2519 2.764409e-18 1.420288e-18 1.416263e-18
2520 2.763925e-18 1.420463e-18 1.416438e-18
2521 2.763453e-18 1.420638e-18 1.416613e-18
2522 2.762969e-18 1.420813e-18 1.416788e-18
2523 2.762484e-18 1.420988e-18 1.416977e-18
2524 2.762000e-18 1.421163e-18 1.417152e-18
2525 2.761528e-18 1.421338e-18 1.417327e-18
2526 2.761044e-18 1.421513e-18 1.417502e-18
2527 2.760559e-18 1.421688e-18 1.417677e-18
2528 2.760088e-18 1.421863e-18 1.417865e-18
2529 2.759603e-18 1.422038e-18 1.418040e-18
2530 2.759119e-18 1.422213e-18 1.418215e-18
2531 2.758648e-18 1.422389e-18 1.418390e-18
2532 2.758163e-18 1.422564e-18 1.418579e-18
2533 2.757692e-18 1.422739e-18 1.418754e-18
2534 2.757207e-18 1.422914e-18 1.418929e-18
2535 2.756722e-18 1.423089e-18 1.419117e-18
2536 2.756251e-18 1.423277e-18 1.419292e-18
2537 2.755767e-18 1.423452e-18 1.419481e-18
2538 2.755295e-18 1.423627e-18 1.419656e-18
2539 2.754811e-18 1.423802e-18 1.419831e-18
2540 2.754326e-18 1.423990e-18 1.420019e-18
2541 2.753855e-18 1.424165e-18 1.420194e-18
2542 2.753370e-18 1.424340e-18 1.420383e-18
2543 2.752899e-18 1.424515e-18 1.420571e-18
2544 2.752415e-18 1.424704e-18 1.420746e-18
2545 2.751943e-18 1.424879e-18 1.420935e-18
2546 2.751459e-18 1.425067e-18 1.421110e-18
2547 2.750974e-18 1.425242e-18 1.421298e-18
2548 2.750503e-18 1.425417e-18 1.421487e-18
2549 2.750018e-18 1.425606e-18 1.421662e-18
2550 2.749547e-18 1.425781e-18 1.421850e-18
2551 2.749063e-18 1.425969e-18 1.422038e-18
2552 2.748591e-18 1.426144e-18 1.422213e-18
2553 2.747218e-18 1.426333e-18 1.422402e-18
2554 2.744970e-18 1.426508e-18 1.422590e-18
2555 2.742722e-18 1.426696e-18 1.422779e-18
2556 2.740474e-18 1.426871e-18 1.422954e-18
2557 2.738239e-18 1.427060e-18 1.423142e-18
2558 2.735991e-18 1.427248e-18 1.423331e-18
2559 2.733743e-18 1.427423e-18 1.423519e-18
2560 2.731508e-18 1.427612e-18 1.423708e-18
2561 2.729274e-18 1.427800e-18 1.423896e-18
2562 2.727039e-18 1.427975e-18 1.424085e-18
2563 2.724804e-18 1.428164e-18 1.424273e-18
2564 2.722570e-18 1.428352e-18 1.424462e-18
2565 2.720335e-18 1.428541e-18 1.424650e-18
2566 2.718114e-18 1.428716e-18 1.424839e-18
2567 2.715879e-18 1.428904e-18 1.425027e-18
2568 2.713658e-18 1.429093e-18 1.425216e-18
2569 2.711436e-18 1.429281e-18 1.425404e-18
2570 2.709215e-18 1.429469e-18 1.425592e-18
2571 2.706994e-18 1.429658e-18 1.425781e-18
2572 2.704773e-18 1.429846e-18 1.425969e-18
2573 2.702565e-18 1.430035e-18 1.426158e-18
2574 2.700344e-18 1.430210e-18 1.426346e-18
2575 2.698136e-18 1.430398e-18 1.426535e-18
2576 2.695928e-18 1.430587e-18 1.426737e-18
2577 2.693721e-18 1.430775e-18 1.426925e-18
2578 2.691513e-18 1.430977e-18 1.427114e-18
2579 2.689305e-18 1.431166e-18 1.427302e-18
2580 2.687097e-18 1.431354e-18 1.427504e-18
2581 2.684903e-18 1.431543e-18 1.427693e-18
2582 2.682709e-18 1.431731e-18 1.427881e-18
2583 2.680501e-18 1.431920e-18 1.428083e-18
2584 2.678307e-18 1.432108e-18 1.428271e-18
2585 2.676112e-18 1.432296e-18 1.428460e-18
2586 2.673918e-18 1.432498e-18 1.428662e-18
2587 2.671737e-18 1.432687e-18 1.428850e-18
2588 2.669543e-18 1.432875e-18 1.429052e-18
2589 2.667362e-18 1.433064e-18 1.429241e-18
2590 2.665168e-18 1.433266e-18 1.429443e-18
2591 2.662987e-18 1.433454e-18 1.429631e-18
2592 2.660806e-18 1.433643e-18 1.429833e-18
2593 2.659595e-18 1.433831e-18 1.430021e-18
2594 2.659352e-18 1.434033e-18 1.430223e-18
2595 2.659123e-18 1.434222e-18 1.430412e-18
2596 2.658881e-18 1.434423e-18 1.430614e-18
2597 2.658639e-18 1.434612e-18 1.430816e-18
2598 2.658396e-18 1.434800e-18 1.431004e-18
2599 2.658168e-18 1.435002e-18 1.431206e-18
2600 2.657925e-18 1.435191e-18 1.431408e-18
2601 2.657683e-18 1.435393e-18 1.431596e-18
2602 2.657441e-18 1.435581e-18 1.431798e-18
2603 2.657212e-18 1.435783e-18 1.432000e-18
2604 2.656969e-18 1.435985e-18 1.432202e-18
2605 2.656727e-18 1.436174e-18 1.432391e-18
2606 2.656498e-18 1.436375e-18 1.432593e-18
2607 2.656256e-18 1.436564e-18 1.432795e-18
2608 2.656014e-18 1.436766e-18 1.432997e-18
2609 2.655771e-18 1.436968e-18 1.433198e-18
2610 2.655543e-18 1.437156e-18 1.433400e-18
2611 2.655300e-18 1.437358e-18 1.433602e-18
2612 2.655058e-18 1.437560e-18 1.433791e-18
2613 2.654816e-18 1.437762e-18 1.433993e-18
2614 2.654587e-18 1.437951e-18 1.434195e-18
2615 2.654344e-18 1.438152e-18 1.434397e-18
2616 2.654102e-18 1.438354e-18 1.434598e-18
2617 2.653873e-18 1.438556e-18 1.434800e-18
2618 2.653631e-18 1.438758e-18 1.435002e-18
2619 2.653389e-18 1.438947e-18 1.435204e-18
2620 2.653146e-18 1.439149e-18 1.435420e-18
2621 2.652917e-18 1.439351e-18 1.435622e-18
2622 2.652675e-18 1.439552e-18 1.435824e-18
2623 2.652433e-18 1.439754e-18 1.436025e-18
2624 2.652204e-18 1.439956e-18 1.436227e-18
2625 2.651962e-18 1.440158e-18 1.436429e-18
2626 2.651719e-18 1.440360e-18 1.436645e-18
2627 2.651477e-18 1.440562e-18 1.436847e-18
2628 2.651248e-18 1.440764e-18 1.437049e-18
2629 2.651006e-18 1.440966e-18 1.437250e-18
2630 2.650764e-18 1.441168e-18 1.437466e-18
2631 2.650535e-18 1.441370e-18 1.437668e-18
2632 2.650292e-18 1.441585e-18 1.437870e-18
2633 2.649539e-18 1.441787e-18 1.438085e-18
2634 2.648260e-18 1.441989e-18 1.438287e-18
2635 2.646981e-18 1.442191e-18 1.438489e-18
2636 2.645702e-18 1.442393e-18 1.438704e-18
2637 2.644423e-18 1.442595e-18 1.438906e-18
2638 2.643144e-18 1.442810e-18 1.439122e-18
2639 2.641879e-18 1.443012e-18 1.439324e-18
2640 2.640600e-18 1.443214e-18 1.439526e-18
2641 2.639321e-18 1.443430e-18 1.439741e-18
2642 2.638055e-18 1.443631e-18 1.439943e-18
2643 2.636777e-18 1.443833e-18 1.440158e-18
2644 2.635511e-18 1.444049e-18 1.440374e-18
2645 2.634232e-18 1.444251e-18 1.440576e-18
2646 2.632967e-18 1.444453e-18 1.440791e-18
2647 2.631701e-18 1.444668e-18 1.440993e-18
2648 2.630423e-18 1.444870e-18 1.441208e-18
2649 2.629157e-18 1.445085e-18 1.441424e-18
2650 2.627892e-18 1.445287e-18 1.441626e-18
2651 2.626626e-18 1.445503e-18 1.441841e-18
2652 2.625361e-18 1.445705e-18 1.442056e-18
2653 2.624095e-18 1.445920e-18 1.442272e-18
2654 2.622817e-18 1.446122e-18 1.442474e-18
2655 2.621551e-18 1.446337e-18 1.442689e-18
2656 2.620299e-18 1.446553e-18 1.442904e-18
2657 2.619034e-18 1.446755e-18 1.443120e-18
2658 2.617768e-18 1.446970e-18 1.443335e-18
2659 2.616503e-18 1.447185e-18 1.443537e-18
2660 2.615237e-18 1.447387e-18 1.443753e-18
2661 2.613986e-18 1.447603e-18 1.443968e-18
2662 2.612720e-18 1.447818e-18 1.444183e-18
2663 2.611455e-18 1.448020e-18 1.444399e-18
2664 2.610203e-18 1.448235e-18 1.444614e-18
2665 2.608937e-18 1.448451e-18 1.444830e-18
2666 2.607685e-18 1.448666e-18 1.445045e-18
2667 2.606420e-18 1.448882e-18 1.445260e-18
2668 2.605168e-18 1.449097e-18 1.445476e-18
2669 2.603903e-18 1.449299e-18 1.445691e-18
2670 2.602651e-18 1.449514e-18 1.445907e-18
2671 2.601399e-18 1.449730e-18 1.446122e-18
2672 2.600147e-18 1.449945e-18 1.446337e-18
2673 2.598437e-18 1.450160e-18 1.446566e-18
2674 2.596270e-18 1.450376e-18 1.446782e-18
2675 2.594102e-18 1.450591e-18 1.446997e-18
2676 2.591948e-18 1.450807e-18 1.447212e-18
2677 2.589794e-18 1.451022e-18 1.447428e-18
2678 2.587627e-18 1.451237e-18 1.447657e-18
2679 2.585473e-18 1.451453e-18 1.447872e-18
2680 2.583319e-18 1.451668e-18 1.448087e-18
2681 2.581165e-18 1.451884e-18 1.448303e-18
2682 2.579025e-18 1.452099e-18 1.448532e-18
2683 2.576871e-18 1.452328e-18 1.448747e-18
2684 2.574731e-18 1.452543e-18 1.448962e-18
2685 2.572577e-18 1.452759e-18 1.449191e-18
2686 2.570436e-18 1.452974e-18 1.449407e-18
2687 2.568296e-18 1.453189e-18 1.449635e-18
2688 2.566155e-18 1.453418e-18 1.449851e-18
2689 2.564028e-18 1.453634e-18 1.450066e-18
2690 2.561888e-18 1.453849e-18 1.450295e-18
2691 2.559761e-18 1.454078e-18 1.450510e-18
2692 2.557620e-18 1.454293e-18 1.450739e-18
2693 2.555493e-18 1.454509e-18 1.450955e-18
2694 2.553366e-18 1.454738e-18 1.451184e-18
2695 2.551239e-18 1.454953e-18 1.451412e-18
2696 2.549112e-18 1.455168e-18 1.451628e-18
2697 2.546985e-18 1.455397e-18 1.451857e-18
2698 2.544872e-18 1.455613e-18 1.452072e-18
2699 2.542745e-18 1.455841e-18 1.452301e-18
2700 2.540631e-18 1.456057e-18 1.452530e-18
2701 2.538518e-18 1.456286e-18 1.452745e-18
2702 2.536404e-18 1.456501e-18 1.452974e-18
2703 2.534291e-18 1.456730e-18 1.453203e-18
2704 2.532177e-18 1.456945e-18 1.453432e-18
2705 2.530064e-18 1.457174e-18 1.453647e-18
2706 2.527964e-18 1.457403e-18 1.453876e-18
2707 2.525864e-18 1.457618e-18 1.454105e-18
2708 2.523750e-18 1.457847e-18 1.454334e-18
2709 2.521650e-18 1.458076e-18 1.454563e-18
2710 2.519550e-18 1.458291e-18 1.454778e-18
2711 2.517450e-18 1.458520e-18 1.455007e-18
2712 2.515363e-18 1.458749e-18 1.455236e-18
2713 2.514327e-18 1.458965e-18 1.455464e-18
2714 2.514340e-18 1.459193e-18 1.455693e-18
2715 2.514367e-18 1.459422e-18 1.455922e-18
2716 2.514394e-18 1.459651e-18 1.456151e-18
2717 2.514421e-18 1.459880e-18 1.456380e-18
2718 2.514434e-18 1.460095e-18 1.456609e-18
2719 2.514461e-18 1.460324e-18 1.456838e-18
2720 2.514488e-18 1.460553e-18 1.457066e-18
2721 2.514515e-18 1.460782e-18 1.457295e-18
2722 2.514529e-18 1.461011e-18 1.457524e-18
2723 2.514556e-18 1.461240e-18 1.457753e-18
2724 2.514583e-18 1.461469e-18 1.457995e-18
2725 2.514609e-18 1.461697e-18 1.458224e-18
2726 2.514623e-18 1.461926e-18 1.458453e-18
2727 2.514650e-18 1.462155e-18 1.458682e-18
2728 2.514677e-18 1.462384e-18 1.458911e-18
2729 2.514704e-18 1.462613e-18 1.459153e-18
2730 2.514717e-18 1.462842e-18 1.459382e-18
2731 2.514744e-18 1.463070e-18 1.459611e-18
2732 2.514771e-18 1.463299e-18 1.459840e-18
2733 2.514798e-18 1.463528e-18 1.460082e-18
2734 2.514811e-18 1.463771e-18 1.460311e-18
2735 2.514838e-18 1.463999e-18 1.460540e-18
2736 2.514865e-18 1.464228e-18 1.460782e-18
2737 2.514892e-18 1.464457e-18 1.461011e-18
2738 2.514906e-18 1.464686e-18 1.461253e-18
2739 2.514933e-18 1.464928e-18 1.461482e-18
2740 2.514959e-18 1.465157e-18 1.461711e-18
2741 2.514986e-18 1.465386e-18 1.461953e-18
2742 2.515000e-18 1.465628e-18 1.462182e-18
2743 2.515027e-18 1.465857e-18 1.462424e-18
2744 2.515054e-18 1.466086e-18 1.462667e-18
2745 2.515081e-18 1.466328e-18 1.462895e-18
2746 2.515094e-18 1.466557e-18 1.463138e-18
2747 2.515121e-18 1.466799e-18 1.463367e-18
2748 2.515148e-18 1.467028e-18 1.463609e-18
2749 2.515175e-18 1.467257e-18 1.463838e-18
2750 2.515188e-18 1.467499e-18 1.464080e-18
2751 2.515215e-18 1.467728e-18 1.464322e-18
2752 2.515242e-18 1.467971e-18 1.464551e-18
2753 2.515027e-18 1.468199e-18 1.464794e-18
2754 2.514556e-18 1.468442e-18 1.465036e-18
2755 2.514098e-18 1.468684e-18 1.465278e-18
2756 2.513627e-18 1.468913e-18 1.465507e-18
2757 2.513169e-18 1.469155e-18 1.465749e-18
2758 2.512711e-18 1.469384e-18 1.465992e-18
2759 2.512240e-18 1.469626e-18 1.466234e-18
2760 2.511782e-18 1.469869e-18 1.466476e-18
2761 2.511311e-18 1.470098e-18 1.466719e-18
2762 2.510854e-18 1.470340e-18 1.466948e-18
2763 2.510396e-18 1.470582e-18 1.467190e-18
2764 2.509925e-18 1.470825e-18 1.467432e-18
2765 2.509467e-18 1.471053e-18 1.467674e-18
2766 2.508996e-18 1.471296e-18 1.467917e-18
2767 2.508538e-18 1.471538e-18 1.468159e-18
2768 2.508080e-18 1.471780e-18 1.468401e-18
2769 2.507609e-18 1.472023e-18 1.468644e-18
2770 2.507152e-18 1.472265e-18 1.468886e-18
2771 2.506694e-18 1.472494e-18 1.469128e-18
2772 2.506223e-18 1.472736e-18 1.469371e-18
2773 2.505765e-18 1.472978e-18 1.469613e-18
2774 2.505307e-18 1.473221e-18 1.469869e-18
2775 2.504850e-18 1.473463e-18 1.470111e-18
2776 2.504378e-18 1.473705e-18 1.470353e-18
2777 2.503921e-18 1.473948e-18 1.470596e-18
2778 2.503463e-18 1.474190e-18 1.470838e-18
2779 2.502992e-18 1.474432e-18 1.471080e-18
2780 2.502534e-18 1.474675e-18 1.471336e-18
2781 2.502076e-18 1.474930e-18 1.471578e-18
2782 2.501619e-18 1.475173e-18 1.471821e-18
2783 2.501148e-18 1.475415e-18 1.472063e-18
2784 2.500690e-18 1.475657e-18 1.472319e-18
2785 2.500232e-18 1.475900e-18 1.472561e-18
2786 2.499774e-18 1.476142e-18 1.472803e-18
2787 2.499303e-18 1.476384e-18 1.473059e-18
2788 2.498846e-18 1.476640e-18 1.473302e-18
2789 2.498388e-18 1.476882e-18 1.473557e-18
2790 2.497930e-18 1.477125e-18 1.473800e-18
2791 2.497472e-18 1.477367e-18 1.474042e-18
2792 2.497001e-18 1.477623e-18 1.474298e-18
2793 2.496570e-18 1.477865e-18 1.474540e-18
2794 2.496167e-18 1.478107e-18 1.474796e-18
2795 2.495749e-18 1.478363e-18 1.475038e-18
2796 2.495345e-18 1.478606e-18 1.475294e-18
2797 2.494928e-18 1.478861e-18 1.475550e-18
2798 2.494524e-18 1.479104e-18 1.475792e-18
2799 2.494107e-18 1.479346e-18 1.476048e-18
2800 2.493703e-18 1.479602e-18 1.476290e-18
2801 2.493286e-18 1.479844e-18 1.476546e-18
2802 2.492882e-18 1.480100e-18 1.476802e-18
2803 2.492478e-18 1.480342e-18 1.477044e-18
2804 2.492061e-18 1.480598e-18 1.477300e-18
2805 2.491657e-18 1.480854e-18 1.477556e-18
2806 2.491240e-18 1.481096e-18 1.477811e-18
2807 2.490836e-18 1.481352e-18 1.478054e-18
2808 2.490432e-18 1.481594e-18 1.478309e-18
2809 2.490015e-18 1.481850e-18 1.478565e-18
2810 2.489611e-18 1.482106e-18 1.478821e-18
2811 2.489193e-18 1.482348e-18 1.479077e-18
2812 2.488789e-18 1.482604e-18 1.479319e-18
2813 2.488386e-18 1.482860e-18 1.479575e-18
2814 2.487968e-18 1.483115e-18 1.479831e-18
2815 2.487564e-18 1.483358e-18 1.480086e-18
2816 2.487161e-18 1.483613e-18 1.480342e-18
2817 2.486743e-18 1.483869e-18 1.480598e-18
2818 2.486339e-18 1.484125e-18 1.480854e-18
2819 2.485922e-18 1.484381e-18 1.481109e-18
2820 2.485518e-18 1.484623e-18 1.481365e-18
2821 2.485114e-18 1.484879e-18 1.481621e-18
2822 2.484697e-18 1.485135e-18 1.481877e-18
2823 2.484293e-18 1.485390e-18 1.482133e-18
2824 2.483889e-18 1.485646e-18 1.482388e-18
2825 2.483472e-18 1.485902e-18 1.482644e-18
2826 2.483068e-18 1.486158e-18 1.482900e-18
2827 2.482664e-18 1.486413e-18 1.483169e-18
2828 2.482260e-18 1.486669e-18 1.483425e-18
2829 2.481843e-18 1.486925e-18 1.483681e-18
2830 2.481439e-18 1.487181e-18 1.483936e-18
2831 2.481035e-18 1.487437e-18 1.484192e-18
2832 2.480618e-18 1.487692e-18 1.484462e-18
2833 2.479501e-18 1.487948e-18 1.484717e-18
2834 2.478383e-18 1.488204e-18 1.484973e-18
2835 2.477280e-18 1.488473e-18 1.485229e-18
2836 2.476162e-18 1.488729e-18 1.485498e-18
2837 2.475045e-18 1.488985e-18 1.485754e-18
2838 2.473928e-18 1.489240e-18 1.486023e-18
2839 2.472810e-18 1.489496e-18 1.486279e-18
2840 2.471706e-18 1.489766e-18 1.486535e-18
2841 2.470589e-18 1.490021e-18 1.486804e-18
2842 2.469472e-18 1.490277e-18 1.487060e-18
2843 2.468368e-18 1.490533e-18 1.487329e-18
2844 2.467250e-18 1.490802e-18 1.487585e-18
2845 2.466133e-18 1.491058e-18 1.487854e-18
2846 2.465029e-18 1.491327e-18 1.488110e-18
2847 2.463912e-18 1.491583e-18 1.488379e-18
2848 2.462808e-18 1.491839e-18 1.488635e-18
2849 2.461704e-18 1.492108e-18 1.488904e-18
2850 2.460587e-18 1.492364e-18 1.489160e-18
2851 2.459483e-18 1.492633e-18 1.489429e-18
2852 2.458379e-18 1.492889e-18 1.489698e-18
2853 2.457262e-18 1.493158e-18 1.489954e-18
2854 2.456158e-18 1.493414e-18 1.490223e-18
2855 2.455054e-18 1.493683e-18 1.490492e-18
2856 2.453950e-18 1.493939e-18 1.490748e-18
2857 2.452846e-18 1.494208e-18 1.491017e-18
2858 2.451742e-18 1.494464e-18 1.491287e-18
2859 2.450638e-18 1.494733e-18 1.491556e-18
2860 2.449534e-18 1.495002e-18 1.491812e-18
2861 2.448431e-18 1.495258e-18 1.492081e-18
2862 2.447327e-18 1.495527e-18 1.492350e-18
2863 2.446223e-18 1.495796e-18 1.492619e-18
2864 2.445119e-18 1.496066e-18 1.492889e-18
2865 2.444015e-18 1.496321e-18 1.493158e-18
2866 2.442911e-18 1.496591e-18 1.493427e-18
2867 2.441821e-18 1.496860e-18 1.493696e-18
2868 2.440717e-18 1.497129e-18 1.493952e-18
2869 2.439613e-18 1.497385e-18 1.494221e-18
2870 2.438523e-18 1.497654e-18 1.494491e-18
2871 2.437419e-18 1.497923e-18 1.494760e-18
2872 2.436921e-18 1.498193e-18 1.495029e-18
2873 2.437015e-18 1.498462e-18 1.495298e-18
2874 2.437096e-18 1.498731e-18 1.495581e-18
2875 2.437190e-18 1.499000e-18 1.495850e-18
2876 2.437284e-18 1.499270e-18 1.496120e-18
2877 2.437378e-18 1.499539e-18 1.496389e-18
2878 2.437473e-18 1.499808e-18 1.496658e-18
2879 2.437553e-18 1.500077e-18 1.496927e-18
2880 2.437648e-18 1.500347e-18 1.497197e-18
2881 2.437742e-18 1.500616e-18 1.497479e-18
2882 2.437836e-18 1.500885e-18 1.497748e-18
2883 2.437930e-18 1.501154e-18 1.498018e-18
2884 2.438011e-18 1.501424e-18 1.498287e-18
2885 2.438105e-18 1.501693e-18 1.498570e-18
2886 2.438200e-18 1.501962e-18 1.498839e-18
2887 2.438294e-18 1.502231e-18 1.499108e-18
2888 2.438388e-18 1.502514e-18 1.499377e-18
2889 2.438469e-18 1.502783e-18 1.499660e-18
2890 2.438563e-18 1.503052e-18 1.499929e-18
2891 2.438657e-18 1.503322e-18 1.500212e-18
2892 2.438751e-18 1.503604e-18 1.500481e-18
2893 2.438846e-18 1.503874e-18 1.500750e-18
2894 2.438940e-18 1.504143e-18 1.501033e-18
2895 2.439021e-18 1.504426e-18 1.501302e-18
2896 2.439115e-18 1.504695e-18 1.501585e-18
2897 2.439209e-18 1.504964e-18 1.501854e-18
2898 2.439303e-18 1.505247e-18 1.502137e-18
2899 2.439398e-18 1.505516e-18 1.502406e-18
2900 2.439478e-18 1.505799e-18 1.502689e-18
2901 2.439573e-18 1.506068e-18 1.502972e-18
2902 2.439667e-18 1.506337e-18 1.503241e-18
2903 2.439761e-18 1.506620e-18 1.503524e-18
2904 2.439855e-18 1.506889e-18 1.503793e-18
2905 2.439936e-18 1.507172e-18 1.504076e-18
2906 2.440030e-18 1.507441e-18 1.504358e-18
2907 2.440125e-18 1.507724e-18 1.504641e-18
2908 2.440219e-18 1.508006e-18 1.504910e-18
2909 2.440313e-18 1.508276e-18 1.505193e-18
2910 2.440407e-18 1.508558e-18 1.505476e-18
2911 2.440488e-18 1.508828e-18 1.505758e-18
2912 2.439721e-18 1.509110e-18 1.506028e-18
2913 2.438092e-18 1.509393e-18 1.506310e-18
2914 2.436449e-18 1.509676e-18 1.506593e-18
2915 2.434821e-18 1.509945e-18 1.506876e-18
2916 2.433192e-18 1.510228e-18 1.507158e-18
2917 2.431549e-18 1.510510e-18 1.507441e-18
2918 2.429920e-18 1.510793e-18 1.507724e-18
2919 2.428292e-18 1.511062e-18 1.508006e-18
2920 2.426663e-18 1.511345e-18 1.508276e-18
2921 2.425047e-18 1.511628e-18 1.508558e-18
2922 2.423418e-18 1.511910e-18 1.508841e-18
2923 2.421789e-18 1.512193e-18 1.509124e-18
2924 2.420174e-18 1.512476e-18 1.509420e-18
2925 2.418545e-18 1.512759e-18 1.509703e-18
2926 2.416930e-18 1.513028e-18 1.509985e-18
2927 2.415301e-18 1.513310e-18 1.510268e-18
2928 2.413685e-18 1.513593e-18 1.510551e-18
2929 2.412070e-18 1.513876e-18 1.510833e-18
2930 2.410454e-18 1.514159e-18 1.511116e-18
2931 2.408839e-18 1.514441e-18 1.511399e-18
2932 2.407224e-18 1.514737e-18 1.511682e-18
2933 2.405608e-18 1.515020e-18 1.511978e-18
2934 2.403993e-18 1.515303e-18 1.512260e-18
2935 2.402391e-18 1.515586e-18 1.512543e-18
2936 2.400775e-18 1.515868e-18 1.512826e-18
2937 2.399160e-18 1.516151e-18 1.513122e-18
2938 2.397558e-18 1.516434e-18 1.513405e-18
2939 2.395956e-18 1.516716e-18 1.513687e-18
2940 2.394341e-18 1.517012e-18 1.513984e-18
2941 2.392739e-18 1.517295e-18 1.514266e-18
2942 2.391137e-18 1.517578e-18 1.514549e-18
2943 2.389535e-18 1.517861e-18 1.514845e-18
2944 2.387933e-18 1.518157e-18 1.515128e-18
2945 2.386331e-18 1.518439e-18 1.515424e-18
2946 2.384729e-18 1.518722e-18 1.515707e-18
2947 2.383127e-18 1.519018e-18 1.516003e-18
2948 2.381538e-18 1.519301e-18 1.516286e-18
2949 2.379936e-18 1.519584e-18 1.516582e-18
2950 2.378348e-18 1.519880e-18 1.516864e-18
2951 2.376746e-18 1.520163e-18 1.517161e-18
2952 2.375655e-18 1.520459e-18 1.517443e-18
2953 2.375063e-18 1.520741e-18 1.517739e-18
2954 2.374471e-18 1.521038e-18 1.518036e-18
2955 2.373892e-18 1.521320e-18 1.518318e-18
2956 2.373300e-18 1.521616e-18 1.518614e-18
2957 2.372707e-18 1.521899e-18 1.518911e-18
2958 2.372115e-18 1.522195e-18 1.519193e-18
2959 2.371523e-18 1.522478e-18 1.519489e-18
2960 2.370930e-18 1.522774e-18 1.519786e-18
2961 2.370351e-18 1.523070e-18 1.520068e-18
2962 2.369759e-18 1.523353e-18 1.520364e-18
2963 2.369167e-18 1.523649e-18 1.520661e-18
2964 2.368574e-18 1.523945e-18 1.520957e-18
2965 2.367996e-18 1.524228e-18 1.521253e-18
2966 2.367403e-18 1.524524e-18 1.521549e-18
2967 2.366811e-18 1.524820e-18 1.521832e-18
2968 2.366232e-18 1.525117e-18 1.522128e-18
2969 2.365640e-18 1.525399e-18 1.522424e-18
2970 2.365047e-18 1.525695e-18 1.522720e-18
2971 2.364455e-18 1.525992e-18 1.523017e-18
2972 2.363876e-18 1.526288e-18 1.523313e-18
2973 2.363284e-18 1.526584e-18 1.523609e-18
2974 2.362692e-18 1.526867e-18 1.523905e-18
2975 2.362113e-18 1.527163e-18 1.524201e-18
2976 2.361520e-18 1.527459e-18 1.524497e-18
2977 2.360941e-18 1.527755e-18 1.524793e-18
2978 2.360349e-18 1.528051e-18 1.525090e-18
2979 2.359757e-18 1.528347e-18 1.525386e-18
2980 2.359178e-18 1.528644e-18 1.525695e-18
2981 2.358586e-18 1.528940e-18 1.525992e-18
2982 2.358007e-18 1.529236e-18 1.526288e-18
2983 2.357414e-18 1.529532e-18 1.526584e-18
2984 2.356836e-18 1.529828e-18 1.526880e-18
2985 2.356243e-18 1.530124e-18 1.527176e-18
2986 2.355664e-18 1.530434e-18 1.527486e-18
2987 2.355072e-18 1.530730e-18 1.527782e-18
2988 2.354493e-18 1.531026e-18 1.528078e-18
2989 2.353901e-18 1.531323e-18 1.528388e-18
2990 2.353322e-18 1.531619e-18 1.528684e-18
2991 2.352730e-18 1.531915e-18 1.528980e-18
2992 2.352339e-18 1.532224e-18 1.529290e-18
2993 2.352137e-18 1.532521e-18 1.529586e-18
2994 2.351949e-18 1.532817e-18 1.529882e-18
2995 2.351747e-18 1.533113e-18 1.530192e-18
2996 2.351545e-18 1.533423e-18 1.530488e-18
2997 2.351357e-18 1.533719e-18 1.530798e-18
2998 2.351155e-18 1.534015e-18 1.531094e-18
2999 2.350953e-18 1.534325e-18 1.531403e-18
3000 2.350764e-18 1.534621e-18 1.531699e-18
3001 2.350562e-18 1.534930e-18 1.532009e-18
3002 2.350360e-18 1.535226e-18 1.532305e-18
3003 2.350172e-18 1.535523e-18 1.532615e-18
3004 2.349970e-18 1.535832e-18 1.532911e-18
3005 2.349768e-18 1.536128e-18 1.533221e-18
3006 2.349580e-18 1.536438e-18 1.533530e-18
3007 2.349378e-18 1.536734e-18 1.533826e-18
3008 2.349176e-18 1.537044e-18 1.534136e-18
3009 2.348987e-18 1.537353e-18 1.534446e-18
