Ls TT TE TB EE EB EB_gmv TEB_gmv
2004 4.553388e-20 4.604260e-19 2.586526e-18 1.072568e-18 2.679182e-19 2.143704e-19 3.752341e-20
2005 4.543613e-20 4.593223e-19 2.584590e-18 1.070213e-18 2.677205e-19 2.141497e-19 3.745019e-20
2006 4.533866e-20 4.582215e-19 2.582658e-18 1.067863e-18 2.675232e-19 2.139292e-19 3.737713e-20
2007 4.524144e-20 4.571233e-19 2.580727e-18 1.065518e-18 2.673260e-19 2.137090e-19 3.730422e-20
2008 4.514444e-20 4.560282e-19 2.578801e-18 1.063178e-18 2.671292e-19 2.134890e-19 3.723149e-20
2009 4.504773e-20 4.549357e-19 2.576877e-18 1.060843e-18 2.669327e-19 2.132693e-19 3.715894e-20
2010 4.495124e-20 4.538463e-19 2.574956e-18 1.058513e-18 2.667366e-19 2.130498e-19 3.708651e-20
2011 4.485502e-20 4.527593e-19 2.573037e-18 1.056189e-18 2.665406e-19 2.128305e-19 3.701429e-20
2012 4.475903e-20 4.516753e-19 2.571123e-18 1.053869e-18 2.663450e-19 2.126115e-19 3.694220e-20
2013 4.466328e-20 4.505941e-19 2.569211e-18 1.051555e-18 2.661496e-19 2.123928e-19 3.687029e-20
2014 4.456781e-20 4.495155e-19 2.567302e-18 1.049246e-18 2.659545e-19 2.121743e-19 3.679855e-20
2015 4.447256e-20 4.484397e-19 2.565395e-18 1.046942e-18 2.657598e-19 2.119560e-19 3.672696e-20
2016 4.437756e-20 4.473666e-19 2.563494e-18 1.044643e-18 2.655651e-19 2.117380e-19 3.665555e-20
2017 4.428280e-20 4.462961e-19 2.561594e-18 1.042350e-18 2.653709e-19 2.115202e-19 3.658428e-20
2018 4.418832e-20 4.452283e-19 2.559697e-18 1.040061e-18 2.651770e-19 2.113026e-19 3.651317e-20
2019 4.409405e-20 4.441633e-19 2.557802e-18 1.037778e-18 2.649832e-19 2.110854e-19 3.644224e-20
2020 4.400002e-20 4.431008e-19 2.555912e-18 1.035500e-18 2.647900e-19 2.108683e-19 3.637145e-20
2021 4.390624e-20 4.420408e-19 2.554025e-18 1.033227e-18 2.645967e-19 2.106515e-19 3.630083e-20
2022 4.381270e-20 4.409837e-19 2.552139e-18 1.030959e-18 2.644039e-19 2.104350e-19 3.623037e-20
2023 4.371940e-20 4.399292e-19 2.550257e-18 1.028697e-18 2.642115e-19 2.102187e-19 3.616007e-20
2024 4.362634e-20 4.388772e-19 2.548378e-18 1.026439e-18 2.640191e-19 2.100026e-19 3.608993e-20
2025 4.353352e-20 4.378280e-19 2.546503e-18 1.024187e-18 2.638270e-19 2.097867e-19 3.601995e-20
2026 4.344094e-20 4.367811e-19 2.544629e-18 1.021940e-18 2.636353e-19 2.095712e-19 3.595012e-20
2027 4.334862e-20 4.357369e-19 2.542758e-18 1.019698e-18 2.634439e-19 2.093558e-19 3.588047e-20
2028 4.325651e-20 4.346951e-19 2.540892e-18 1.017461e-18 2.632529e-19 2.091407e-19 3.581095e-20
2029 4.316465e-20 4.336561e-19 2.539027e-18 1.015230e-18 2.630618e-19 2.089259e-19 3.574161e-20
2030 4.307301e-20 4.326194e-19 2.537166e-18 1.013003e-18 2.628713e-19 2.087113e-19 3.567241e-20
2031 4.298161e-20 4.315854e-19 2.535306e-18 1.010782e-18 2.626809e-19 2.084969e-19 3.560339e-20
2032 4.289045e-20 4.305539e-19 2.533451e-18 1.008566e-18 2.624908e-19 2.082828e-19 3.553450e-20
2033 4.279952e-20 4.295247e-19 2.531596e-18 1.006355e-18 2.623009e-19 2.080689e-19 3.546578e-20
2034 4.270882e-20 4.284984e-19 2.529748e-18 1.004149e-18 2.621115e-19 2.078553e-19 3.539721e-20
2035 4.261838e-20 4.274744e-19 2.527900e-18 1.001949e-18 2.619223e-19 2.076419e-19 3.532881e-20
2036 4.252815e-20 4.264526e-19 2.526057e-18 9.997535e-19 2.617333e-19 2.074288e-19 3.526057e-20
2037 4.243815e-20 4.254337e-19 2.524215e-18 9.975634e-19 2.615445e-19 2.072159e-19 3.519245e-20
2038 4.234840e-20 4.244171e-19 2.522376e-18 9.953783e-19 2.613559e-19 2.070033e-19 3.512451e-20
2039 4.225886e-20 4.234027e-19 2.520540e-18 9.931984e-19 2.611678e-19 2.067909e-19 3.505672e-20
2040 4.216957e-20 4.223911e-19 2.518708e-18 9.910240e-19 2.609799e-19 2.065787e-19 3.498910e-20
2041 4.208051e-20 4.213818e-19 2.516878e-18 9.888545e-19 2.607922e-19 2.063668e-19 3.492161e-20
2042 4.199165e-20 4.203750e-19 2.515050e-18 9.866902e-19 2.606049e-19 2.061551e-19 3.485429e-20
2043 4.190305e-20 4.193705e-19 2.513224e-18 9.845311e-19 2.604177e-19 2.059437e-19 3.478711e-20
2044 4.181466e-20 4.183687e-19 2.511403e-18 9.823772e-19 2.602308e-19 2.057325e-19 3.472009e-20
2045 4.172651e-20 4.173691e-19 2.509585e-18 9.802283e-19 2.600442e-19 2.055216e-19 3.465324e-20
2046 4.163858e-20 4.163718e-19 2.507768e-18 9.780846e-19 2.598581e-19 2.053109e-19 3.458652e-20
2047 4.155089e-20 4.153772e-19 2.505956e-18 9.759463e-19 2.596719e-19 2.051004e-19 3.451996e-20
2048 4.146341e-20 4.143849e-19 2.504146e-18 9.738130e-19 2.594861e-19 2.048903e-19 3.445355e-20
2049 4.137617e-20 4.133950e-19 2.502338e-18 9.716849e-19 2.593006e-19 2.046803e-19 3.438729e-20
2050 4.128915e-20 4.124073e-19 2.500532e-18 9.695620e-19 2.591152e-19 2.044706e-19 3.432119e-20
2051 4.120236e-20 4.114223e-19 2.498731e-18 9.674441e-19 2.589304e-19 2.042611e-19 3.425526e-20
2052 4.111578e-20 4.104395e-19 2.496930e-18 9.653316e-19 2.587457e-19 2.040519e-19 3.418945e-20
2053 4.102945e-20 4.094591e-19 2.495133e-18 9.632240e-19 2.585612e-19 2.038429e-19 3.412379e-20
2054 4.094332e-20 4.084812e-19 2.493341e-18 9.611217e-19 2.583769e-19 2.036342e-19 3.405831e-20
2055 4.085742e-20 4.075055e-19 2.491548e-18 9.590244e-19 2.581929e-19 2.034257e-19 3.399296e-20
2056 4.077174e-20 4.065324e-19 2.489760e-18 9.569325e-19 2.580092e-19 2.032175e-19 3.392777e-20
2057 4.068631e-20 4.055614e-19 2.487976e-18 9.548456e-19 2.578258e-19 2.030095e-19 3.386271e-20
2058 4.060106e-20 4.045929e-19 2.486192e-18 9.527639e-19 2.576426e-19 2.028018e-19 3.379784e-20
2059 4.051606e-20 4.036268e-19 2.484412e-18 9.506873e-19 2.574598e-19 2.025942e-19 3.373309e-20
2060 4.043127e-20 4.026630e-19 2.482635e-18 9.486156e-19 2.572770e-19 2.023870e-19 3.366848e-20
2061 4.034672e-20 4.017016e-19 2.480860e-18 9.465493e-19 2.570946e-19 2.021800e-19 3.360405e-20
2062 4.026238e-20 4.007424e-19 2.479088e-18 9.444881e-19 2.569124e-19 2.019732e-19 3.353975e-20
2063 4.017825e-20 3.997857e-19 2.477317e-18 9.424320e-19 2.567306e-19 2.017667e-19 3.347561e-20
2064 4.009434e-20 3.988315e-19 2.475552e-18 9.403810e-19 2.565489e-19 2.015604e-19 3.341162e-20
2065 4.001066e-20 3.978793e-19 2.473788e-18 9.383351e-19 2.563675e-19 2.013544e-19 3.334778e-20
2066 3.992719e-20 3.969297e-19 2.472027e-18 9.362944e-19 2.561864e-19 2.011486e-19 3.328407e-20
2067 3.984395e-20 3.959825e-19 2.470266e-18 9.342586e-19 2.560054e-19 2.009431e-19 3.322052e-20
2068 3.976093e-20 3.950375e-19 2.468512e-18 9.322280e-19 2.558249e-19 2.007378e-19 3.315714e-20
2069 3.967811e-20 3.940949e-19 2.466757e-18 9.302026e-19 2.556445e-19 2.005327e-19 3.309389e-20
2070 3.959552e-20 3.931546e-19 2.465007e-18 9.281823e-19 2.554644e-19 2.003279e-19 3.303078e-20
2071 3.951317e-20 3.922167e-19 2.463259e-18 9.261669e-19 2.552844e-19 2.001234e-19 3.296783e-20
2072 3.943100e-20 3.912812e-19 2.461513e-18 9.241567e-19 2.551049e-19 1.999191e-19 3.290503e-20
2073 3.934905e-20 3.903478e-19 2.459771e-18 9.221514e-19 2.549256e-19 1.997150e-19 3.284237e-20
2074 3.926734e-20 3.894170e-19 2.458031e-18 9.201513e-19 2.547464e-19 1.995112e-19 3.277985e-20
2075 3.918583e-20 3.884884e-19 2.456293e-18 9.181564e-19 2.545675e-19 1.993076e-19 3.271750e-20
2076 3.910454e-20 3.875623e-19 2.454557e-18 9.161663e-19 2.543888e-19 1.991042e-19 3.265529e-20
2077 3.902346e-20 3.866383e-19 2.452825e-18 9.141814e-19 2.542104e-19 1.989012e-19 3.259322e-20
2078 3.894261e-20 3.857169e-19 2.451096e-18 9.122015e-19 2.540323e-19 1.986983e-19 3.253129e-20
2079 3.886196e-20 3.847976e-19 2.449368e-18 9.102267e-19 2.538546e-19 1.984957e-19 3.246952e-20
2080 3.878153e-20 3.838808e-19 2.447644e-18 9.082568e-19 2.536768e-19 1.982934e-19 3.240789e-20
2081 3.870132e-20 3.829662e-19 2.445922e-18 9.062921e-19 2.534995e-19 1.980912e-19 3.234641e-20
2082 3.862131e-20 3.820541e-19 2.444203e-18 9.043323e-19 2.533223e-19 1.978894e-19 3.228510e-20
2083 3.854153e-20 3.811442e-19 2.442487e-18 9.023775e-19 2.531454e-19 1.976877e-19 3.222391e-20
2084 3.846194e-20 3.802367e-19 2.440771e-18 9.004278e-19 2.529688e-19 1.974864e-19 3.216287e-20
2085 3.838260e-20 3.793316e-19 2.439060e-18 8.984830e-19 2.527924e-19 1.972852e-19 3.210197e-20
2086 3.830343e-20 3.784286e-19 2.437352e-18 8.965431e-19 2.526163e-19 1.970843e-19 3.204122e-20
2087 3.822451e-20 3.775282e-19 2.435644e-18 8.946084e-19 2.524403e-19 1.968837e-19 3.198063e-20
2088 3.814578e-20 3.766300e-19 2.433940e-18 8.926785e-19 2.522645e-19 1.966833e-19 3.192017e-20
2089 3.806726e-20 3.757341e-19 2.432239e-18 8.907536e-19 2.520891e-19 1.964831e-19 3.185985e-20
2090 3.798897e-20 3.748407e-19 2.430541e-18 8.888337e-19 2.519139e-19 1.962832e-19 3.179969e-20
2091 3.791087e-20 3.739494e-19 2.428845e-18 8.869187e-19 2.517391e-19 1.960835e-19 3.173968e-20
2092 3.783300e-20 3.730606e-19 2.427151e-18 8.850088e-19 2.515642e-19 1.958841e-19 3.167981e-20
2093 3.775533e-20 3.721738e-19 2.425459e-18 8.831035e-19 2.513898e-19 1.956849e-19 3.162008e-20
2094 3.767787e-20 3.712897e-19 2.423771e-18 8.812033e-19 2.512156e-19 1.954860e-19 3.156049e-20
2095 3.760063e-20 3.704077e-19 2.422084e-18 8.793081e-19 2.510417e-19 1.952873e-19 3.150106e-20
2096 3.752357e-20 3.695281e-19 2.420400e-18 8.774178e-19 2.508678e-19 1.950888e-19 3.144176e-20
2097 3.744675e-20 3.686510e-19 2.418720e-18 8.755323e-19 2.506943e-19 1.948906e-19 3.138261e-20
2098 3.737015e-20 3.677758e-19 2.417041e-18 8.736518e-19 2.505210e-19 1.946926e-19 3.132360e-20
2099 3.729373e-20 3.669032e-19 2.415365e-18 8.717760e-19 2.503481e-19 1.944949e-19 3.126476e-20
2100 3.721752e-20 3.660329e-19 2.413690e-18 8.699050e-19 2.501752e-19 1.942974e-19 3.120603e-20
2101 3.714154e-20 3.651649e-19 2.412019e-18 8.680392e-19 2.500026e-19 1.941002e-19 3.114746e-20
2102 3.706575e-20 3.642990e-19 2.410350e-18 8.661779e-19 2.498303e-19 1.939032e-19 3.108905e-20
2103 3.699016e-20 3.634356e-19 2.408683e-18 8.643216e-19 2.496583e-19 1.937064e-19 3.103076e-20
2104 3.691481e-20 3.625743e-19 2.407020e-18 8.624701e-19 2.494863e-19 1.935099e-19 3.097262e-20
2105 3.683964e-20 3.617155e-19 2.405358e-18 8.606236e-19 2.493147e-19 1.933136e-19 3.091462e-20
2106 3.676469e-20 3.608590e-19 2.403699e-18 8.587817e-19 2.491434e-19 1.931175e-19 3.085678e-20
2107 3.668994e-20 3.600045e-19 2.402043e-18 8.569447e-19 2.489722e-19 1.929218e-19 3.079908e-20
2108 3.661540e-20 3.591525e-19 2.400389e-18 8.551123e-19 2.488013e-19 1.927262e-19 3.074151e-20
2109 3.654107e-20 3.583028e-19 2.398737e-18 8.532848e-19 2.486306e-19 1.925309e-19 3.068409e-20
2110 3.646694e-20 3.574554e-19 2.397089e-18 8.514621e-19 2.484601e-19 1.923358e-19 3.062681e-20
2111 3.639302e-20 3.566101e-19 2.395442e-18 8.496442e-19 2.482900e-19 1.921409e-19 3.056969e-20
2112 3.631930e-20 3.557671e-19 2.393798e-18 8.478309e-19 2.481200e-19 1.919463e-19 3.051270e-20
2113 3.624578e-20 3.549264e-19 2.392155e-18 8.460224e-19 2.479502e-19 1.917520e-19 3.045584e-20
2114 3.617248e-20 3.540878e-19 2.390516e-18 8.442187e-19 2.477806e-19 1.915579e-19 3.039913e-20
2115 3.609938e-20 3.532517e-19 2.388878e-18 8.424197e-19 2.476114e-19 1.913640e-19 3.034258e-20
2116 3.602647e-20 3.524176e-19 2.387243e-18 8.406252e-19 2.474423e-19 1.911703e-19 3.028616e-20
2117 3.595379e-20 3.515859e-19 2.385611e-18 8.388355e-19 2.472735e-19 1.909769e-19 3.022987e-20
2118 3.588131e-20 3.507562e-19 2.383981e-18 8.370506e-19 2.471048e-19 1.907838e-19 3.017376e-20
2119 3.580902e-20 3.499289e-19 2.382353e-18 8.352703e-19 2.469364e-19 1.905908e-19 3.011775e-20
2120 3.573693e-20 3.491038e-19 2.380729e-18 8.334946e-19 2.467683e-19 1.903981e-19 3.006190e-20
2121 3.566505e-20 3.482808e-19 2.379106e-18 8.317234e-19 2.466003e-19 1.902057e-19 3.000619e-20
2122 3.559337e-20 3.474601e-19 2.377485e-18 8.299571e-19 2.464327e-19 1.900135e-19 2.995063e-20
2123 3.552191e-20 3.466417e-19 2.375868e-18 8.281954e-19 2.462652e-19 1.898215e-19 2.989521e-20
2124 3.545064e-20 3.458252e-19 2.374252e-18 8.264381e-19 2.460980e-19 1.896297e-19 2.983991e-20
2125 3.537956e-20 3.450109e-19 2.372638e-18 8.246856e-19 2.459309e-19 1.894382e-19 2.978478e-20
2126 3.530870e-20 3.441989e-19 2.371028e-18 8.229375e-19 2.457641e-19 1.892469e-19 2.972978e-20
2127 3.523802e-20 3.433891e-19 2.369418e-18 8.211942e-19 2.455976e-19 1.890559e-19 2.967491e-20
2128 3.516756e-20 3.425812e-19 2.367813e-18 8.194553e-19 2.454312e-19 1.888651e-19 2.962020e-20
2129 3.509731e-20 3.417756e-19 2.366208e-18 8.177209e-19 2.452650e-19 1.886745e-19 2.956562e-20
2130 3.502725e-20 3.409722e-19 2.364607e-18 8.159912e-19 2.450991e-19 1.884842e-19 2.951119e-20
2131 3.495738e-20 3.401707e-19 2.363008e-18 8.142659e-19 2.449334e-19 1.882941e-19 2.945688e-20
2132 3.488771e-20 3.393714e-19 2.361412e-18 8.125451e-19 2.447681e-19 1.881042e-19 2.940274e-20
2133 3.481826e-20 3.385743e-19 2.359815e-18 8.108290e-19 2.446027e-19 1.879146e-19 2.934872e-20
2134 3.474899e-20 3.377792e-19 2.358225e-18 8.091171e-19 2.444377e-19 1.877252e-19 2.929485e-20
2135 3.467993e-20 3.369861e-19 2.356634e-18 8.074098e-19 2.442729e-19 1.875360e-19 2.924112e-20
2136 3.461107e-20 3.361952e-19 2.355047e-18 8.057071e-19 2.441085e-19 1.873471e-19 2.918751e-20
2137 3.454240e-20 3.354064e-19 2.353461e-18 8.040086e-19 2.439440e-19 1.871584e-19 2.913405e-20
2138 3.447393e-20 3.346195e-19 2.351877e-18 8.023146e-19 2.437798e-19 1.869699e-19 2.908075e-20
2139 3.440565e-20 3.338348e-19 2.350297e-18 8.006251e-19 2.436161e-19 1.867816e-19 2.902757e-20
2140 3.433759e-20 3.330520e-19 2.348718e-18 7.989399e-19 2.434523e-19 1.865936e-19 2.897453e-20
2141 3.426971e-20 3.322713e-19 2.347143e-18 7.972593e-19 2.432888e-19 1.864058e-19 2.892164e-20
2142 3.420204e-20 3.314925e-19 2.345569e-18 7.955828e-19 2.431255e-19 1.862183e-19 2.886886e-20
2143 3.413454e-20 3.307159e-19 2.343997e-18 7.939109e-19 2.429626e-19 1.860310e-19 2.881625e-20
2144 3.406727e-20 3.299412e-19 2.342427e-18 7.922432e-19 2.427996e-19 1.858439e-19 2.876377e-20
2145 3.400018e-20 3.291684e-19 2.340860e-18 7.905800e-19 2.426370e-19 1.856570e-19 2.871142e-20
2146 3.393328e-20 3.283978e-19 2.339295e-18 7.889211e-19 2.424748e-19 1.854704e-19 2.865922e-20
2147 3.386659e-20 3.276290e-19 2.337732e-18 7.872663e-19 2.423125e-19 1.852840e-19 2.860715e-20
2148 3.380009e-20 3.268623e-19 2.336172e-18 7.856160e-19 2.421506e-19 1.850978e-19 2.855523e-20
2149 3.373377e-20 3.260973e-19 2.334613e-18 7.839700e-19 2.419888e-19 1.849119e-19 2.850344e-20
2150 3.366766e-20 3.253345e-19 2.333058e-18 7.823283e-19 2.418274e-19 1.847262e-19 2.845178e-20
2151 3.360173e-20 3.245736e-19 2.331505e-18 7.806908e-19 2.416659e-19 1.845407e-19 2.840027e-20
2152 3.353602e-20 3.238146e-19 2.329953e-18 7.790575e-19 2.415048e-19 1.843554e-19 2.834888e-20
2153 3.347048e-20 3.230574e-19 2.328403e-18 7.774285e-19 2.413441e-19 1.841704e-19 2.829765e-20
2154 3.340514e-20 3.223024e-19 2.326857e-18 7.758038e-19 2.411833e-19 1.839855e-19 2.824655e-20
2155 3.334000e-20 3.215491e-19 2.325312e-18 7.741832e-19 2.410228e-19 1.838009e-19 2.819558e-20
2156 3.327504e-20 3.207977e-19 2.323770e-18 7.725668e-19 2.408626e-19 1.836166e-19 2.814475e-20
2157 3.321028e-20 3.200483e-19 2.322230e-18 7.709546e-19 2.407026e-19 1.834324e-19 2.809405e-20
2158 3.314572e-20 3.193008e-19 2.320691e-18 7.693466e-19 2.405428e-19 1.832485e-19 2.804349e-20
2159 3.308133e-20 3.185552e-19 2.319154e-18 7.677427e-19 2.403832e-19 1.830648e-19 2.799308e-20
2160 3.301716e-20 3.178115e-19 2.317621e-18 7.661429e-19 2.402237e-19 1.828814e-19 2.794278e-20
2161 3.295315e-20 3.170695e-19 2.316089e-18 7.645473e-19 2.400646e-19 1.826981e-19 2.789264e-20
2162 3.288935e-20 3.163297e-19 2.314560e-18 7.629558e-19 2.399056e-19 1.825151e-19 2.784263e-20
2163 3.282574e-20 3.155916e-19 2.313033e-18 7.613684e-19 2.397468e-19 1.823323e-19 2.779274e-20
2164 3.276231e-20 3.148555e-19 2.311508e-18 7.597852e-19 2.395882e-19 1.821497e-19 2.774299e-20
2165 3.269907e-20 3.141210e-19 2.309985e-18 7.582061e-19 2.394298e-19 1.819674e-19 2.769339e-20
2166 3.263602e-20 3.133887e-19 2.308465e-18 7.566310e-19 2.392717e-19 1.817852e-19 2.764390e-20
2167 3.257315e-20 3.126583e-19 2.306946e-18 7.550599e-19 2.391138e-19 1.816034e-19 2.759456e-20
2168 3.251049e-20 3.119295e-19 2.305430e-18 7.534929e-19 2.389561e-19 1.814215e-19 2.754537e-20
2169 3.244801e-20 3.112027e-19 2.303916e-18 7.519299e-19 2.387986e-19 1.812401e-19 2.749629e-20
2170 3.238572e-20 3.104779e-19 2.302403e-18 7.503709e-19 2.386412e-19 1.810589e-19 2.744735e-20
2171 3.232360e-20 3.097550e-19 2.300893e-18 7.488159e-19 2.384842e-19 1.808778e-19 2.739854e-20
2172 3.226167e-20 3.090338e-19 2.299385e-18 7.472649e-19 2.383273e-19 1.806970e-19 2.734986e-20
2173 3.219994e-20 3.083146e-19 2.297879e-18 7.457179e-19 2.381705e-19 1.805164e-19 2.730133e-20
2174 3.213839e-20 3.075973e-19 2.296376e-18 7.441747e-19 2.380139e-19 1.803360e-19 2.725292e-20
2175 3.207702e-20 3.068821e-19 2.294874e-18 7.426356e-19 2.378577e-19 1.801559e-19 2.720464e-20
2176 3.201585e-20 3.061685e-19 2.293376e-18 7.411005e-19 2.377017e-19 1.799759e-19 2.715651e-20
2177 3.195484e-20 3.054569e-19 2.291879e-18 7.395692e-19 2.375458e-19 1.797961e-19 2.710850e-20
2178 3.189404e-20 3.047473e-19 2.290383e-18 7.380419e-19 2.373901e-19 1.796167e-19 2.706061e-20
2179 3.183340e-20 3.040396e-19 2.288891e-18 7.365184e-19 2.372346e-19 1.794373e-19 2.701287e-20
2180 3.177296e-20 3.033339e-19 2.287401e-18 7.349988e-19 2.370793e-19 1.792583e-19 2.696525e-20
2181 3.171269e-20 3.026300e-19 2.285911e-18 7.334832e-19 2.369243e-19 1.790793e-19 2.691777e-20
2182 3.165260e-20 3.019280e-19 2.284425e-18 7.319714e-19 2.367694e-19 1.789007e-19 2.687042e-20
2183 3.159271e-20 3.012281e-19 2.282941e-18 7.304634e-19 2.366147e-19 1.787223e-19 2.682319e-20
2184 3.153301e-20 3.005302e-19 2.281457e-18 7.289591e-19 2.364603e-19 1.785440e-19 2.677610e-20
2185 3.147346e-20 2.998342e-19 2.279978e-18 7.274588e-19 2.363060e-19 1.783660e-19 2.672914e-20
2186 3.141410e-20 2.991404e-19 2.278499e-18 7.259624e-19 2.361519e-19 1.781882e-19 2.668229e-20
2187 3.135494e-20 2.984483e-19 2.277022e-18 7.244696e-19 2.359981e-19 1.780106e-19 2.663560e-20
2188 3.129593e-20 2.977582e-19 2.275548e-18 7.229806e-19 2.358445e-19 1.778332e-19 2.658902e-20
2189 3.123712e-20 2.970702e-19 2.274077e-18 7.214956e-19 2.356910e-19 1.776561e-19 2.654258e-20
2190 3.117847e-20 2.963844e-19 2.272606e-18 7.200140e-19 2.355376e-19 1.774791e-19 2.649625e-20
2191 3.112003e-20 2.957005e-19 2.271139e-18 7.185364e-19 2.353846e-19 1.773023e-19 2.645006e-20
2192 3.106174e-20 2.950186e-19 2.269672e-18 7.170625e-19 2.352317e-19 1.771257e-19 2.640401e-20
2193 3.100363e-20 2.943387e-19 2.268209e-18 7.155922e-19 2.350791e-19 1.769494e-19 2.635808e-20
2194 3.094572e-20 2.936609e-19 2.266747e-18 7.141257e-19 2.349265e-19 1.767734e-19 2.631227e-20
2195 3.088796e-20 2.929854e-19 2.265288e-18 7.126629e-19 2.347744e-19 1.765974e-19 2.626659e-20
2196 3.083038e-20 2.923117e-19 2.263829e-18 7.112038e-19 2.346223e-19 1.764216e-19 2.622105e-20
2197 3.077298e-20 2.916403e-19 2.262375e-18 7.097485e-19 2.344704e-19 1.762462e-19 2.617563e-20
2198 3.071577e-20 2.909709e-19 2.260920e-18 7.082966e-19 2.343187e-19 1.760709e-19 2.613032e-20
2199 3.065872e-20 2.903036e-19 2.259469e-18 7.068485e-19 2.341672e-19 1.758959e-19 2.608515e-20
2200 3.060184e-20 2.896385e-19 2.258019e-18 7.054040e-19 2.340159e-19 1.757209e-19 2.604011e-20
2201 3.054515e-20 2.889755e-19 2.256572e-18 7.039632e-19 2.338649e-19 1.755463e-19 2.599519e-20
2202 3.048862e-20 2.883146e-19 2.255126e-18 7.025259e-19 2.337139e-19 1.753718e-19 2.595038e-20
2203 3.043226e-20 2.876560e-19 2.253683e-18 7.010922e-19 2.335632e-19 1.751976e-19 2.590572e-20
2204 3.037608e-20 2.869995e-19 2.252242e-18 6.996622e-19 2.334127e-19 1.750236e-19 2.586118e-20
2205 3.032007e-20 2.863452e-19 2.250802e-18 6.982358e-19 2.332624e-19 1.748496e-19 2.581675e-20
2206 3.026423e-20 2.856931e-19 2.249364e-18 6.968128e-19 2.331123e-19 1.746760e-19 2.577245e-20
2207 3.020856e-20 2.850431e-19 2.247928e-18 6.953936e-19 2.329622e-19 1.745026e-19 2.572827e-20
2208 3.015306e-20 2.843955e-19 2.246496e-18 6.939777e-19 2.328126e-19 1.743294e-19 2.568423e-20
2209 3.009774e-20 2.837500e-19 2.245063e-18 6.925655e-19 2.326629e-19 1.741562e-19 2.564029e-20
2210 3.004258e-20 2.831066e-19 2.243633e-18 6.911567e-19 2.325136e-19 1.739834e-19 2.559650e-20
2211 2.998758e-20 2.824657e-19 2.242207e-18 6.897515e-19 2.323644e-19 1.738108e-19 2.555282e-20
2212 2.993276e-20 2.818268e-19 2.240781e-18 6.883499e-19 2.322155e-19 1.736384e-19 2.550925e-20
2213 2.987811e-20 2.811903e-19 2.239357e-18 6.869517e-19 2.320667e-19 1.734662e-19 2.546581e-20
2214 2.982361e-20 2.805561e-19 2.237936e-18 6.855570e-19 2.319181e-19 1.732942e-19 2.542249e-20
2215 2.976929e-20 2.799240e-19 2.236516e-18 6.841658e-19 2.317698e-19 1.731224e-19 2.537931e-20
2216 2.971515e-20 2.792944e-19 2.235098e-18 6.827779e-19 2.316214e-19 1.729507e-19 2.533623e-20
2217 2.966116e-20 2.786669e-19 2.233682e-18 6.813935e-19 2.314735e-19 1.727793e-19 2.529326e-20
2218 2.960732e-20 2.780418e-19 2.232268e-18 6.800126e-19 2.313256e-19 1.726081e-19 2.525042e-20
2219 2.955367e-20 2.774190e-19 2.230857e-18 6.786352e-19 2.311779e-19 1.724371e-19 2.520771e-20
2220 2.950018e-20 2.767984e-19 2.229447e-18 6.772611e-19 2.310305e-19 1.722662e-19 2.516512e-20
2221 2.944684e-20 2.761802e-19 2.228038e-18 6.758904e-19 2.308833e-19 1.720956e-19 2.512264e-20
2222 2.939367e-20 2.755643e-19 2.226633e-18 6.745232e-19 2.307362e-19 1.719251e-19 2.508028e-20
2223 2.934067e-20 2.749507e-19 2.225228e-18 6.731595e-19 2.305893e-19 1.717549e-19 2.503804e-20
2224 2.928782e-20 2.743394e-19 2.223827e-18 6.717990e-19 2.304425e-19 1.715850e-19 2.499591e-20
2225 2.923514e-20 2.737304e-19 2.222427e-18 6.704419e-19 2.302960e-19 1.714151e-19 2.495391e-20
2226 2.918260e-20 2.731238e-19 2.221028e-18 6.690881e-19 2.301496e-19 1.712455e-19 2.491203e-20
2227 2.913024e-20 2.725194e-19 2.219632e-18 6.677377e-19 2.300035e-19 1.710760e-19 2.487026e-20
2228 2.907804e-20 2.719173e-19 2.218237e-18 6.663907e-19 2.298576e-19 1.709067e-19 2.482859e-20
2229 2.902599e-20 2.713177e-19 2.216843e-18 6.650470e-19 2.297118e-19 1.707378e-19 2.478707e-20
2230 2.897411e-20 2.707204e-19 2.215453e-18 6.637066e-19 2.295661e-19 1.705689e-19 2.474564e-20
2231 2.892239e-20 2.701254e-19 2.214063e-18 6.623695e-19 2.294207e-19 1.704002e-19 2.470433e-20
2232 2.887082e-20 2.695327e-19 2.212677e-18 6.610357e-19 2.292756e-19 1.702319e-19 2.466315e-20
2233 2.881939e-20 2.689424e-19 2.211292e-18 6.597053e-19 2.291304e-19 1.700636e-19 2.462207e-20
2234 2.876815e-20 2.683544e-19 2.209909e-18 6.583781e-19 2.289856e-19 1.698955e-19 2.458110e-20
2235 2.871703e-20 2.677686e-19 2.208528e-18 6.570541e-19 2.288409e-19 1.697277e-19 2.454026e-20
2236 2.866609e-20 2.671853e-19 2.207148e-18 6.557335e-19 2.286964e-19 1.695600e-19 2.449952e-20
2237 2.861530e-20 2.666043e-19 2.205771e-18 6.544161e-19 2.285521e-19 1.693924e-19 2.445889e-20
2238 2.856465e-20 2.660256e-19 2.204395e-18 6.531020e-19 2.284080e-19 1.692253e-19 2.441839e-20
2239 2.851418e-20 2.654493e-19 2.203021e-18 6.517910e-19 2.282641e-19 1.690581e-19 2.437798e-20
