Ls TT TE TB EE EB TE_gmv EB_gmv TEB_gmv TEB_iter TEB_iter_ext
2691 3.086929e-20 1.028821e-19 1.544930e-19 1.888859e-20 1.288694e-20 1.149943e-20 7.660168e-21 6.079687e-21 5.857995e-21 5.766940e-21
2692 3.084730e-20 1.028669e-19 1.543474e-19 1.887487e-20 1.287444e-20 1.149172e-20 7.653558e-21 6.074755e-21 5.853273e-21 5.762331e-21
2693 3.082561e-20 1.028548e-19 1.542021e-19 1.886111e-20 1.286196e-20 1.148408e-20 7.646961e-21 6.069845e-21 5.848575e-21 5.757746e-21
2694 3.080423e-20 1.028460e-19 1.540570e-19 1.884733e-20 1.284950e-20 1.147650e-20 7.640378e-21 6.064958e-21 5.843902e-21 5.753185e-21
2695 3.078318e-20 1.028406e-19 1.539121e-19 1.883355e-20 1.283706e-20 1.146898e-20 7.633808e-21 6.060093e-21 5.839253e-21 5.748649e-21
2696 3.076247e-20 1.028384e-19 1.537675e-19 1.881979e-20 1.282464e-20 1.146153e-20 7.627251e-21 6.055251e-21 5.834629e-21 5.744137e-21
2697 3.074213e-20 1.028397e-19 1.536232e-19 1.880606e-20 1.281224e-20 1.145415e-20 7.620707e-21 6.050431e-21 5.830029e-21 5.739649e-21
2698 3.072217e-20 1.028445e-19 1.534791e-19 1.879238e-20 1.279986e-20 1.144683e-20 7.614176e-21 6.045634e-21 5.825453e-21 5.735186e-21
2699 3.070261e-20 1.028529e-19 1.533352e-19 1.877877e-20 1.278751e-20 1.143958e-20 7.607658e-21 6.040859e-21 5.820902e-21 5.730747e-21
2700 3.068347e-20 1.028648e-19 1.531916e-19 1.876524e-20 1.277517e-20 1.143239e-20 7.601153e-21 6.036107e-21 5.816376e-21 5.726332e-21
2701 3.066476e-20 1.028804e-19 1.530482e-19 1.875182e-20 1.276286e-20 1.142526e-20 7.594660e-21 6.031377e-21 5.811874e-21 5.721942e-21
2702 3.064650e-20 1.028997e-19 1.529051e-19 1.873851e-20 1.275057e-20 1.141820e-20 7.588180e-21 6.026670e-21 5.807396e-21 5.717576e-21
2703 3.062872e-20 1.029229e-19 1.527622e-19 1.872533e-20 1.273830e-20 1.141121e-20 7.581712e-21 6.021985e-21 5.802943e-21 5.713235e-21
2704 3.061143e-20 1.029498e-19 1.526195e-19 1.871231e-20 1.272605e-20 1.140428e-20 7.575256e-21 6.017322e-21 5.798514e-21 5.708918e-21
2705 3.059461e-20 1.029806e-19 1.524771e-19 1.869942e-20 1.271382e-20 1.139741e-20 7.568812e-21 6.012682e-21 5.794110e-21 5.704625e-21
2706 3.057826e-20 1.030150e-19 1.523350e-19 1.868667e-20 1.270162e-20 1.139061e-20 7.562381e-21 6.008065e-21 5.789730e-21 5.700356e-21
2707 3.056235e-20 1.030530e-19 1.521930e-19 1.867404e-20 1.268943e-20 1.138387e-20 7.555961e-21 6.003470e-21 5.785374e-21 5.696112e-21
2708 3.054688e-20 1.030945e-19 1.520513e-19 1.866150e-20 1.267727e-20 1.137720e-20 7.549553e-21 5.998898e-21 5.781042e-21 5.691891e-21
2709 3.053181e-20 1.031393e-19 1.519098e-19 1.864905e-20 1.266512e-20 1.137060e-20 7.543156e-21 5.994348e-21 5.776735e-21 5.687695e-21
2710 3.051714e-20 1.031874e-19 1.517685e-19 1.863668e-20 1.265299e-20 1.136405e-20 7.536772e-21 5.989820e-21 5.772451e-21 5.683523e-21
2711 3.050286e-20 1.032387e-19 1.516274e-19 1.862436e-20 1.264088e-20 1.135758e-20 7.530398e-21 5.985315e-21 5.768192e-21 5.679374e-21
2712 3.048893e-20 1.032931e-19 1.514865e-19 1.861208e-20 1.262878e-20 1.135116e-20 7.524037e-21 5.980832e-21 5.763956e-21 5.675250e-21
2713 3.047535e-20 1.033504e-19 1.513457e-19 1.859983e-20 1.261670e-20 1.134481e-20 7.517686e-21 5.976371e-21 5.759745e-21 5.671149e-21
2714 3.046209e-20 1.034105e-19 1.512051e-19 1.858760e-20 1.260464e-20 1.133852e-20 7.511347e-21 5.971932e-21 5.755557e-21 5.667072e-21
2715 3.044915e-20 1.034734e-19 1.510647e-19 1.857537e-20 1.259259e-20 1.133229e-20 7.505020e-21 5.967514e-21 5.751392e-21 5.663018e-21
2716 3.043650e-20 1.035390e-19 1.509245e-19 1.856311e-20 1.258055e-20 1.132613e-20 7.498703e-21 5.963117e-21 5.747252e-21 5.658988e-21
2717 3.042413e-20 1.036071e-19 1.507844e-19 1.855084e-20 1.256853e-20 1.132002e-20 7.492399e-21 5.958741e-21 5.743134e-21 5.654981e-21
2718 3.041204e-20 1.036777e-19 1.506444e-19 1.853853e-20 1.255651e-20 1.131397e-20 7.486105e-21 5.954385e-21 5.739040e-21 5.650998e-21
2719 3.040024e-20 1.037507e-19 1.505046e-19 1.852619e-20 1.254451e-20 1.130798e-20 7.479823e-21 5.950050e-21 5.734969e-21 5.647037e-21
2720 3.038873e-20 1.038261e-19 1.503649e-19 1.851384e-20 1.253253e-20 1.130205e-20 7.473552e-21 5.945735e-21 5.730921e-21 5.643100e-21
2721 3.037753e-20 1.039038e-19 1.502254e-19 1.850147e-20 1.252056e-20 1.129617e-20 7.467293e-21 5.941440e-21 5.726897e-21 5.639185e-21
2722 3.036665e-20 1.039838e-19 1.500861e-19 1.848909e-20 1.250861e-20 1.129035e-20 7.461045e-21 5.937164e-21 5.722894e-21 5.635293e-21
2723 3.035609e-20 1.040661e-19 1.499470e-19 1.847672e-20 1.249667e-20 1.128458e-20 7.454808e-21 5.932907e-21 5.718915e-21 5.631424e-21
2724 3.034587e-20 1.041505e-19 1.498081e-19 1.846434e-20 1.248475e-20 1.127887e-20 7.448582e-21 5.928670e-21 5.714957e-21 5.627577e-21
2725 3.033599e-20 1.042372e-19 1.496693e-19 1.845198e-20 1.247284e-20 1.127321e-20 7.442368e-21 5.924451e-21 5.711022e-21 5.623752e-21
2726 3.032646e-20 1.043259e-19 1.495307e-19 1.843964e-20 1.246096e-20 1.126761e-20 7.436165e-21 5.920251e-21 5.707110e-21 5.619949e-21
2727 3.031730e-20 1.044166e-19 1.493924e-19 1.842731e-20 1.244910e-20 1.126205e-20 7.429973e-21 5.916069e-21 5.703219e-21 5.616168e-21
2728 3.030851e-20 1.045094e-19 1.492543e-19 1.841502e-20 1.243725e-20 1.125655e-20 7.423792e-21 5.911906e-21 5.699350e-21 5.612408e-21
2729 3.030010e-20 1.046042e-19 1.491163e-19 1.840276e-20 1.242543e-20 1.125110e-20 7.417623e-21 5.907760e-21 5.695502e-21 5.608671e-21
2730 3.029208e-20 1.047008e-19 1.489787e-19 1.839054e-20 1.241362e-20 1.124570e-20 7.411464e-21 5.903631e-21 5.691676e-21 5.604954e-21
2731 3.028445e-20 1.047993e-19 1.488412e-19 1.837836e-20 1.240184e-20 1.124034e-20 7.405317e-21 5.899520e-21 5.687870e-21 5.601258e-21
2732 3.027721e-20 1.048995e-19 1.487040e-19 1.836623e-20 1.239008e-20 1.123504e-20 7.399181e-21 5.895425e-21 5.684086e-21 5.597584e-21
2733 3.027035e-20 1.050011e-19 1.485669e-19 1.835416e-20 1.237834e-20 1.122978e-20 7.393056e-21 5.891348e-21 5.680323e-21 5.593930e-21
2734 3.026385e-20 1.051040e-19 1.484302e-19 1.834214e-20 1.236663e-20 1.122457e-20 7.386942e-21 5.887287e-21 5.676580e-21 5.590296e-21
2735 3.025771e-20 1.052082e-19 1.482936e-19 1.833018e-20 1.235493e-20 1.121940e-20 7.380839e-21 5.883242e-21 5.672857e-21 5.586683e-21
2736 3.025191e-20 1.053133e-19 1.481573e-19 1.831828e-20 1.234325e-20 1.121428e-20 7.374747e-21 5.879213e-21 5.669155e-21 5.583090e-21
2737 3.024646e-20 1.054193e-19 1.480212e-19 1.830645e-20 1.233159e-20 1.120921e-20 7.368666e-21 5.875199e-21 5.665472e-21 5.579517e-21
2738 3.024134e-20 1.055260e-19 1.478853e-19 1.829469e-20 1.231996e-20 1.120417e-20 7.362596e-21 5.871201e-21 5.661809e-21 5.575963e-21
2739 3.023654e-20 1.056332e-19 1.477497e-19 1.828301e-20 1.230834e-20 1.119919e-20 7.356538e-21 5.867219e-21 5.658165e-21 5.572428e-21
2740 3.023206e-20 1.057408e-19 1.476142e-19 1.827140e-20 1.229674e-20 1.119424e-20 7.350490e-21 5.863251e-21 5.654540e-21 5.568912e-21
2741 3.022788e-20 1.058486e-19 1.474790e-19 1.825988e-20 1.228516e-20 1.118933e-20 7.344453e-21 5.859298e-21 5.650934e-21 5.565416e-21
2742 3.022400e-20 1.059565e-19 1.473440e-19 1.824844e-20 1.227359e-20 1.118447e-20 7.338428e-21 5.855360e-21 5.647347e-21 5.561937e-21
2743 3.022040e-20 1.060642e-19 1.472093e-19 1.823709e-20 1.226205e-20 1.117964e-20 7.332414e-21 5.851436e-21 5.643778e-21 5.558477e-21
2744 3.021709e-20 1.061716e-19 1.470748e-19 1.822583e-20 1.225052e-20 1.117486e-20 7.326412e-21 5.847527e-21 5.640226e-21 5.555035e-21
2745 3.021405e-20 1.062785e-19 1.469404e-19 1.821465e-20 1.223901e-20 1.117012e-20 7.320421e-21 5.843631e-21 5.636693e-21 5.551611e-21
2746 3.021128e-20 1.063846e-19 1.468063e-19 1.820353e-20 1.222752e-20 1.116541e-20 7.314442e-21 5.839749e-21 5.633177e-21 5.548204e-21
2747 3.020877e-20 1.064896e-19 1.466724e-19 1.819246e-20 1.221604e-20 1.116075e-20 7.308474e-21 5.835880e-21 5.629679e-21 5.544814e-21
2748 3.020652e-20 1.065932e-19 1.465388e-19 1.818144e-20 1.220459e-20 1.115612e-20 7.302518e-21 5.832025e-21 5.626197e-21 5.541441e-21
2749 3.020453e-20 1.066953e-19 1.464053e-19 1.817044e-20 1.219315e-20 1.115153e-20 7.296573e-21 5.828183e-21 5.622732e-21 5.538085e-21
2750 3.020278e-20 1.067955e-19 1.462720e-19 1.815946e-20 1.218173e-20 1.114698e-20 7.290641e-21 5.824354e-21 5.619283e-21 5.534745e-21
2751 3.020127e-20 1.068936e-19 1.461389e-19 1.814849e-20 1.217033e-20 1.114247e-20 7.284720e-21 5.820538e-21 5.615850e-21 5.531420e-21
2752 3.020001e-20 1.069893e-19 1.460060e-19 1.813750e-20 1.215894e-20 1.113799e-20 7.278812e-21 5.816734e-21 5.612433e-21 5.528112e-21
2753 3.019897e-20 1.070824e-19 1.458733e-19 1.812650e-20 1.214758e-20 1.113355e-20 7.272915e-21 5.812943e-21 5.609031e-21 5.524819e-21
2754 3.019816e-20 1.071726e-19 1.457407e-19 1.811546e-20 1.213623e-20 1.112914e-20 7.267031e-21 5.809163e-21 5.605644e-21 5.521540e-21
2755 3.019757e-20 1.072596e-19 1.456084e-19 1.810438e-20 1.212490e-20 1.112477e-20 7.261158e-21 5.805396e-21 5.602272e-21 5.518277e-21
2756 3.019719e-20 1.073433e-19 1.454762e-19 1.809324e-20 1.211358e-20 1.112043e-20 7.255298e-21 5.801640e-21 5.598914e-21 5.515028e-21
2757 3.019703e-20 1.074232e-19 1.453442e-19 1.808203e-20 1.210229e-20 1.111613e-20 7.249451e-21 5.797895e-21 5.595571e-21 5.511793e-21
2758 3.019707e-20 1.074993e-19 1.452123e-19 1.807077e-20 1.209101e-20 1.111186e-20 7.243615e-21 5.794162e-21 5.592241e-21 5.508571e-21
2759 3.019734e-20 1.075713e-19 1.450806e-19 1.805946e-20 1.207975e-20 1.110762e-20 7.237793e-21 5.790440e-21 5.588925e-21 5.505363e-21
2760 3.019782e-20 1.076389e-19 1.449491e-19 1.804813e-20 1.206851e-20 1.110341e-20 7.231982e-21 5.786729e-21 5.585621e-21 5.502168e-21
2761 3.019853e-20 1.077020e-19 1.448177e-19 1.803678e-20 1.205728e-20 1.109924e-20 7.226185e-21 5.783028e-21 5.582331e-21 5.498986e-21
2762 3.019946e-20 1.077603e-19 1.446865e-19 1.802544e-20 1.204607e-20 1.109510e-20 7.220399e-21 5.779338e-21 5.579052e-21 5.495816e-21
2763 3.020063e-20 1.078136e-19 1.445554e-19 1.801411e-20 1.203487e-20 1.109099e-20 7.214627e-21 5.775658e-21 5.575786e-21 5.492658e-21
2764 3.020202e-20 1.078617e-19 1.444245e-19 1.800281e-20 1.202369e-20 1.108691e-20 7.208868e-21 5.771988e-21 5.572531e-21 5.489511e-21
2765 3.020366e-20 1.079044e-19 1.442937e-19 1.799157e-20 1.201252e-20 1.108285e-20 7.203121e-21 5.768328e-21 5.569288e-21 5.486376e-21
2766 3.020553e-20 1.079414e-19 1.441631e-19 1.798038e-20 1.200137e-20 1.107883e-20 7.197388e-21 5.764677e-21 5.566056e-21 5.483252e-21
2767 3.020765e-20 1.079725e-19 1.440326e-19 1.796927e-20 1.199023e-20 1.107484e-20 7.191667e-21 5.761036e-21 5.562834e-21 5.480138e-21
2768 3.021002e-20 1.079976e-19 1.439022e-19 1.795826e-20 1.197911e-20 1.107087e-20 7.185959e-21 5.757403e-21 5.559622e-21 5.477035e-21
2769 3.021264e-20 1.080163e-19 1.437720e-19 1.794735e-20 1.196799e-20 1.106693e-20 7.180263e-21 5.753779e-21 5.556421e-21 5.473941e-21
2770 3.021552e-20 1.080285e-19 1.436419e-19 1.793656e-20 1.195689e-20 1.106301e-20 7.174580e-21 5.750163e-21 5.553229e-21 5.470857e-21
2771 3.021863e-20 1.080342e-19 1.435119e-19 1.792590e-20 1.194580e-20 1.105911e-20 7.168910e-21 5.746555e-21 5.550046e-21 5.467782e-21
2772 3.022195e-20 1.080337e-19 1.433821e-19 1.791535e-20 1.193473e-20 1.105523e-20 7.163251e-21 5.742955e-21 5.546871e-21 5.464716e-21
2773 3.022545e-20 1.080273e-19 1.432525e-19 1.790491e-20 1.192367e-20 1.105137e-20 7.157605e-21 5.739361e-21 5.543705e-21 5.461658e-21
2774 3.022910e-20 1.080152e-19 1.431230e-19 1.789457e-20 1.191262e-20 1.104753e-20 7.151970e-21 5.735774e-21 5.540547e-21 5.458608e-21
2775 3.023287e-20 1.079977e-19 1.429937e-19 1.788431e-20 1.190159e-20 1.104370e-20 7.146347e-21 5.732193e-21 5.537397e-21 5.455565e-21
2776 3.023673e-20 1.079751e-19 1.428646e-19 1.787414e-20 1.189058e-20 1.103988e-20 7.140735e-21 5.728618e-21 5.534254e-21 5.452530e-21
2777 3.024064e-20 1.079476e-19 1.427357e-19 1.786403e-20 1.187958e-20 1.103607e-20 7.135135e-21 5.725048e-21 5.531118e-21 5.449501e-21
2778 3.024458e-20 1.079156e-19 1.426070e-19 1.785399e-20 1.186861e-20 1.103228e-20 7.129546e-21 5.721484e-21 5.527988e-21 5.446479e-21
2779 3.024851e-20 1.078793e-19 1.424785e-19 1.784400e-20 1.185765e-20 1.102849e-20 7.123968e-21 5.717924e-21 5.524864e-21 5.443463e-21
2780 3.025240e-20 1.078389e-19 1.423503e-19 1.783406e-20 1.184672e-20 1.102471e-20 7.118401e-21 5.714369e-21 5.521746e-21 5.440453e-21
2781 3.025623e-20 1.077948e-19 1.422223e-19 1.782415e-20 1.183581e-20 1.102093e-20 7.112845e-21 5.710817e-21 5.518633e-21 5.437448e-21
2782 3.025996e-20 1.077473e-19 1.420946e-19 1.781427e-20 1.182492e-20 1.101715e-20 7.107299e-21 5.707269e-21 5.515525e-21 5.434447e-21
2783 3.026356e-20 1.076965e-19 1.419672e-19 1.780440e-20 1.181405e-20 1.101338e-20 7.101764e-21 5.703724e-21 5.512422e-21 5.431451e-21
2784 3.026702e-20 1.076429e-19 1.418400e-19 1.779454e-20 1.180321e-20 1.100960e-20 7.096239e-21 5.700182e-21 5.509323e-21 5.428460e-21
2785 3.027033e-20 1.075869e-19 1.417131e-19 1.778469e-20 1.179240e-20 1.100582e-20 7.090724e-21 5.696643e-21 5.506227e-21 5.425472e-21
2786 3.027352e-20 1.075289e-19 1.415865e-19 1.777484e-20 1.178160e-20 1.100204e-20 7.085219e-21 5.693105e-21 5.503135e-21 5.422487e-21
2787 3.027661e-20 1.074694e-19 1.414601e-19 1.776499e-20 1.177083e-20 1.099825e-20 7.079724e-21 5.689569e-21 5.500046e-21 5.419505e-21
2788 3.027961e-20 1.074090e-19 1.413340e-19 1.775513e-20 1.176008e-20 1.099446e-20 7.074239e-21 5.686035e-21 5.496959e-21 5.416526e-21
2789 3.028254e-20 1.073481e-19 1.412080e-19 1.774526e-20 1.174934e-20 1.099065e-20 7.068763e-21 5.682501e-21 5.493875e-21 5.413548e-21
2790 3.028541e-20 1.072872e-19 1.410823e-19 1.773538e-20 1.173863e-20 1.098684e-20 7.063296e-21 5.678968e-21 5.490792e-21 5.410573e-21
2791 3.028825e-20 1.072268e-19 1.409567e-19 1.772549e-20 1.172793e-20 1.098301e-20 7.057839e-21 5.675434e-21 5.487710e-21 5.407599e-21
2792 3.029106e-20 1.071674e-19 1.408313e-19 1.771558e-20 1.171725e-20 1.097917e-20 7.052390e-21 5.671901e-21 5.484630e-21 5.404625e-21
2793 3.029387e-20 1.071094e-19 1.407061e-19 1.770565e-20 1.170659e-20 1.097531e-20 7.046951e-21 5.668367e-21 5.481550e-21 5.401653e-21
2794 3.029669e-20 1.070533e-19 1.405810e-19 1.769569e-20 1.169594e-20 1.097143e-20 7.041520e-21 5.664832e-21 5.478470e-21 5.398680e-21
2795 3.029954e-20 1.069996e-19 1.404560e-19 1.768570e-20 1.168530e-20 1.096754e-20 7.036098e-21 5.661295e-21 5.475390e-21 5.395707e-21
2796 3.030244e-20 1.069489e-19 1.403312e-19 1.767569e-20 1.167468e-20 1.096362e-20 7.030685e-21 5.657757e-21 5.472310e-21 5.392734e-21
2797 3.030540e-20 1.069015e-19 1.402065e-19 1.766563e-20 1.166406e-20 1.095968e-20 7.025280e-21 5.654217e-21 5.469228e-21 5.389759e-21
2798 3.030841e-20 1.068576e-19 1.400818e-19 1.765555e-20 1.165346e-20 1.095572e-20 7.019883e-21 5.650674e-21 5.466146e-21 5.386783e-21
2799 3.031142e-20 1.068173e-19 1.399573e-19 1.764544e-20 1.164287e-20 1.095174e-20 7.014494e-21 5.647128e-21 5.463061e-21 5.383805e-21
2800 3.031442e-20 1.067805e-19 1.398329e-19 1.763532e-20 1.163230e-20 1.094773e-20 7.009114e-21 5.643580e-21 5.459974e-21 5.380825e-21
2801 3.031735e-20 1.067472e-19 1.397086e-19 1.762520e-20 1.162173e-20 1.094369e-20 7.003742e-21 5.640027e-21 5.456885e-21 5.377843e-21
2802 3.032019e-20 1.067172e-19 1.395845e-19 1.761508e-20 1.161119e-20 1.093963e-20 6.998378e-21 5.636471e-21 5.453792e-21 5.374857e-21
2803 3.032289e-20 1.066907e-19 1.394605e-19 1.760497e-20 1.160065e-20 1.093553e-20 6.993022e-21 5.632911e-21 5.450697e-21 5.371868e-21
2804 3.032543e-20 1.066675e-19 1.393367e-19 1.759489e-20 1.159013e-20 1.093141e-20 6.987674e-21 5.629346e-21 5.447597e-21 5.368875e-21
2805 3.032775e-20 1.066475e-19 1.392131e-19 1.758484e-20 1.157963e-20 1.092725e-20 6.982334e-21 5.625776e-21 5.444494e-21 5.365878e-21
2806 3.032984e-20 1.066309e-19 1.390896e-19 1.757483e-20 1.156914e-20 1.092306e-20 6.977002e-21 5.622201e-21 5.441386e-21 5.362877e-21
2807 3.033164e-20 1.066175e-19 1.389663e-19 1.756488e-20 1.155867e-20 1.091884e-20 6.971677e-21 5.618621e-21 5.438274e-21 5.359871e-21
2808 3.033313e-20 1.066073e-19 1.388433e-19 1.755498e-20 1.154822e-20 1.091458e-20 6.966360e-21 5.615034e-21 5.435156e-21 5.356859e-21
2809 3.033427e-20 1.066002e-19 1.387204e-19 1.754515e-20 1.153779e-20 1.091029e-20 6.961050e-21 5.611441e-21 5.432033e-21 5.353842e-21
2810 3.033501e-20 1.065962e-19 1.385978e-19 1.753540e-20 1.152738e-20 1.090595e-20 6.955748e-21 5.607842e-21 5.428903e-21 5.350819e-21
2811 3.033534e-20 1.065954e-19 1.384754e-19 1.752573e-20 1.151698e-20 1.090158e-20 6.950454e-21 5.604235e-21 5.425768e-21 5.347790e-21
2812 3.033526e-20 1.065975e-19 1.383532e-19 1.751614e-20 1.150661e-20 1.089717e-20 6.945166e-21 5.600622e-21 5.422626e-21 5.344754e-21
2813 3.033478e-20 1.066027e-19 1.382313e-19 1.750662e-20 1.149625e-20 1.089272e-20 6.939886e-21 5.597000e-21 5.419477e-21 5.341711e-21
2814 3.033392e-20 1.066110e-19 1.381095e-19 1.749717e-20 1.148591e-20 1.088822e-20 6.934613e-21 5.593371e-21 5.416320e-21 5.338660e-21
2815 3.033269e-20 1.066222e-19 1.379879e-19 1.748777e-20 1.147559e-20 1.088368e-20 6.929348e-21 5.589733e-21 5.413156e-21 5.335602e-21
2816 3.033111e-20 1.066364e-19 1.378665e-19 1.747841e-20 1.146528e-20 1.087910e-20 6.924089e-21 5.586086e-21 5.409984e-21 5.332536e-21
2817 3.032919e-20 1.066535e-19 1.377453e-19 1.746909e-20 1.145499e-20 1.087447e-20 6.918837e-21 5.582430e-21 5.406804e-21 5.329461e-21
2818 3.032695e-20 1.066736e-19 1.376242e-19 1.745981e-20 1.144472e-20 1.086979e-20 6.913592e-21 5.578765e-21 5.403614e-21 5.326378e-21
2819 3.032440e-20 1.066965e-19 1.375033e-19 1.745054e-20 1.143446e-20 1.086506e-20 6.908354e-21 5.575090e-21 5.400416e-21 5.323285e-21
2820 3.032156e-20 1.067224e-19 1.373825e-19 1.744129e-20 1.142421e-20 1.086028e-20 6.903123e-21 5.571405e-21 5.397209e-21 5.320183e-21
2821 3.031843e-20 1.067511e-19 1.372619e-19 1.743204e-20 1.141398e-20 1.085546e-20 6.897898e-21 5.567710e-21 5.393991e-21 5.317071e-21
2822 3.031505e-20 1.067827e-19 1.371413e-19 1.742278e-20 1.140376e-20 1.085058e-20 6.892680e-21 5.564003e-21 5.390764e-21 5.313949e-21
2823 3.031141e-20 1.068170e-19 1.370209e-19 1.741352e-20 1.139355e-20 1.084564e-20 6.887469e-21 5.560286e-21 5.387526e-21 5.310816e-21
2824 3.030754e-20 1.068542e-19 1.369005e-19 1.740424e-20 1.138335e-20 1.084065e-20 6.882264e-21 5.556556e-21 5.384278e-21 5.307673e-21
2825 3.030342e-20 1.068941e-19 1.367803e-19 1.739493e-20 1.137317e-20 1.083561e-20 6.877065e-21 5.552816e-21 5.381019e-21 5.304519e-21
2826 3.029904e-20 1.069364e-19 1.366601e-19 1.738560e-20 1.136299e-20 1.083051e-20 6.871873e-21 5.549064e-21 5.377748e-21 5.301353e-21
2827 3.029436e-20 1.069811e-19 1.365401e-19 1.737625e-20 1.135283e-20 1.082535e-20 6.866688e-21 5.545300e-21 5.374466e-21 5.298176e-21
2828 3.028935e-20 1.070278e-19 1.364202e-19 1.736688e-20 1.134268e-20 1.082014e-20 6.861509e-21 5.541524e-21 5.371172e-21 5.294986e-21
2829 3.028397e-20 1.070764e-19 1.363005e-19 1.735750e-20 1.133255e-20 1.081487e-20 6.856336e-21 5.537736e-21 5.367865e-21 5.291785e-21
2830 3.027820e-20 1.071266e-19 1.361810e-19 1.734811e-20 1.132244e-20 1.080955e-20 6.851171e-21 5.533936e-21 5.364547e-21 5.288571e-21
2831 3.027200e-20 1.071783e-19 1.360616e-19 1.733871e-20 1.131234e-20 1.080416e-20 6.846012e-21 5.530124e-21 5.361215e-21 5.285344e-21
2832 3.026535e-20 1.072312e-19 1.359425e-19 1.732930e-20 1.130226e-20 1.079872e-20 6.840859e-21 5.526299e-21 5.357871e-21 5.282103e-21
2833 3.025820e-20 1.072850e-19 1.358236e-19 1.731989e-20 1.129220e-20 1.079321e-20 6.835714e-21 5.522462e-21 5.354513e-21 5.278850e-21
2834 3.025053e-20 1.073397e-19 1.357049e-19 1.731048e-20 1.128216e-20 1.078765e-20 6.830575e-21 5.518612e-21 5.351141e-21 5.275582e-21
2835 3.024231e-20 1.073950e-19 1.355865e-19 1.730107e-20 1.127215e-20 1.078202e-20 6.825443e-21 5.514750e-21 5.347756e-21 5.272301e-21
2836 3.023350e-20 1.074506e-19 1.354684e-19 1.729166e-20 1.126216e-20 1.077634e-20 6.820317e-21 5.510874e-21 5.344356e-21 5.269005e-21
2837 3.022407e-20 1.075064e-19 1.353505e-19 1.728225e-20 1.125219e-20 1.077059e-20 6.815199e-21 5.506986e-21 5.340942e-21 5.265695e-21
2838 3.021400e-20 1.075622e-19 1.352330e-19 1.727286e-20 1.124225e-20 1.076478e-20 6.810087e-21 5.503085e-21 5.337514e-21 5.262370e-21
2839 3.020328e-20 1.076178e-19 1.351158e-19 1.726347e-20 1.123233e-20 1.075891e-20 6.804982e-21 5.499170e-21 5.334070e-21 5.259030e-21
2840 3.019193e-20 1.076732e-19 1.349988e-19 1.725410e-20 1.122243e-20 1.075298e-20 6.799884e-21 5.495242e-21 5.330612e-21 5.255675e-21
2841 3.017998e-20 1.077283e-19 1.348821e-19 1.724473e-20 1.121256e-20 1.074698e-20 6.794792e-21 5.491301e-21 5.327138e-21 5.252305e-21
2842 3.016743e-20 1.077832e-19 1.347657e-19 1.723538e-20 1.120271e-20 1.074091e-20 6.789708e-21 5.487346e-21 5.323649e-21 5.248918e-21
2843 3.015433e-20 1.078377e-19 1.346495e-19 1.722604e-20 1.119287e-20 1.073479e-20 6.784631e-21 5.483377e-21 5.320144e-21 5.245516e-21
2844 3.014067e-20 1.078919e-19 1.345335e-19 1.721672e-20 1.118306e-20 1.072859e-20 6.779560e-21 5.479395e-21 5.316623e-21 5.242098e-21
2845 3.012649e-20 1.079457e-19 1.344176e-19 1.720740e-20 1.117326e-20 1.072234e-20 6.774497e-21 5.475399e-21 5.313085e-21 5.238664e-21
2846 3.011181e-20 1.079990e-19 1.343020e-19 1.719811e-20 1.116347e-20 1.071601e-20 6.769440e-21 5.471389e-21 5.309532e-21 5.235212e-21
2847 3.009663e-20 1.080518e-19 1.341864e-19 1.718882e-20 1.115370e-20 1.070962e-20 6.764391e-21 5.467364e-21 5.305961e-21 5.231745e-21
2848 3.008100e-20 1.081041e-19 1.340710e-19 1.717956e-20 1.114394e-20 1.070316e-20 6.759348e-21 5.463325e-21 5.302374e-21 5.228260e-21
2849 3.006491e-20 1.081558e-19 1.339557e-19 1.717031e-20 1.113418e-20 1.069663e-20 6.754313e-21 5.459272e-21 5.298770e-21 5.224758e-21
2850 3.004840e-20 1.082069e-19 1.338404e-19 1.716108e-20 1.112444e-20 1.069003e-20 6.749284e-21 5.455204e-21 5.295149e-21 5.221239e-21
2851 3.003149e-20 1.082574e-19 1.337252e-19 1.715186e-20 1.111470e-20 1.068337e-20 6.744263e-21 5.451122e-21 5.291511e-21 5.217703e-21
2852 3.001418e-20 1.083071e-19 1.336101e-19 1.714267e-20 1.110497e-20 1.067663e-20 6.739249e-21 5.447025e-21 5.287855e-21 5.214149e-21
2853 2.999646e-20 1.083560e-19 1.334950e-19 1.713349e-20 1.109525e-20 1.066983e-20 6.734242e-21 5.442913e-21 5.284182e-21 5.210577e-21
2854 2.997828e-20 1.084038e-19 1.333799e-19 1.712433e-20 1.108553e-20 1.066295e-20 6.729242e-21 5.438786e-21 5.280490e-21 5.206987e-21
2855 2.995961e-20 1.084505e-19 1.332649e-19 1.711518e-20 1.107582e-20 1.065600e-20 6.724249e-21 5.434644e-21 5.276781e-21 5.203379e-21
2856 2.994042e-20 1.084957e-19 1.331500e-19 1.710604e-20 1.106612e-20 1.064898e-20 6.719262e-21 5.430487e-21 5.273054e-21 5.199753e-21
2857 2.992065e-20 1.085395e-19 1.330353e-19 1.709692e-20 1.105643e-20 1.064189e-20 6.714282e-21 5.426314e-21 5.269309e-21 5.196108e-21
2858 2.990028e-20 1.085815e-19 1.329206e-19 1.708780e-20 1.104675e-20 1.063473e-20 6.709308e-21 5.422126e-21 5.265545e-21 5.192445e-21
