Ls TT TE TB EE EB EB_gmv TEB_gmv
198 2.389682e-16 4.214748e-16 2.195638e-15 1.631572e-16 4.437386e-17 3.488592e-17 2.973695e-17
199 2.345530e-16 4.173884e-16 2.152185e-15 1.607597e-16 4.350329e-17 3.423809e-17 2.919932e-17
200 2.302423e-16 4.133988e-16 2.109806e-15 1.584130e-16 4.265425e-17 3.360560e-17 2.867423e-17
201 2.260330e-16 4.095031e-16 2.068470e-15 1.561157e-16 4.182606e-17 3.298800e-17 2.816131e-17
202 2.219222e-16 4.056990e-16 2.028146e-15 1.538664e-16 4.101812e-17 3.238489e-17 2.766021e-17
203 2.179072e-16 4.019841e-16 1.988805e-15 1.516638e-16 4.022988e-17 3.179582e-17 2.717059e-17
204 2.139851e-16 3.983557e-16 1.950417e-15 1.495066e-16 3.946072e-17 3.122041e-17 2.669216e-17
205 2.101534e-16 3.948115e-16 1.912955e-15 1.473934e-16 3.871009e-17 3.065828e-17 2.622455e-17
206 2.064094e-16 3.913490e-16 1.876393e-15 1.453230e-16 3.797745e-17 3.010903e-17 2.576750e-17
207 2.027509e-16 3.879663e-16 1.840705e-15 1.432944e-16 3.726230e-17 2.957233e-17 2.532069e-17
208 1.991752e-16 3.846612e-16 1.805865e-15 1.413062e-16 3.656416e-17 2.904781e-17 2.488384e-17
209 1.956802e-16 3.814314e-16 1.771850e-15 1.393574e-16 3.588250e-17 2.853513e-17 2.445668e-17
210 1.922637e-16 3.782747e-16 1.738636e-15 1.374469e-16 3.521689e-17 2.803398e-17 2.403895e-17
211 1.889233e-16 3.751895e-16 1.706201e-15 1.355738e-16 3.456684e-17 2.754403e-17 2.363038e-17
212 1.856572e-16 3.721735e-16 1.674523e-15 1.337368e-16 3.393197e-17 2.706499e-17 2.323072e-17
213 1.824632e-16 3.692250e-16 1.643580e-15 1.319352e-16 3.331179e-17 2.659654e-17 2.283975e-17
214 1.793395e-16 3.663421e-16 1.613353e-15 1.301679e-16 3.270593e-17 2.613841e-17 2.245721e-17
215 1.762840e-16 3.635230e-16 1.583822e-15 1.284340e-16 3.211400e-17 2.569032e-17 2.208290e-17
216 1.732950e-16 3.607661e-16 1.554966e-15 1.267326e-16 3.153559e-17 2.525201e-17 2.171657e-17
217 1.703708e-16 3.580693e-16 1.526769e-15 1.250629e-16 3.097037e-17 2.482318e-17 2.135802e-17
218 1.675095e-16 3.554313e-16 1.499212e-15 1.234240e-16 3.041794e-17 2.440364e-17 2.100706e-17
219 1.647095e-16 3.528504e-16 1.472277e-15 1.218151e-16 2.987796e-17 2.399309e-17 2.066348e-17
220 1.619693e-16 3.503248e-16 1.445948e-15 1.202355e-16 2.935010e-17 2.359134e-17 2.032708e-17
221 1.592872e-16 3.478532e-16 1.420208e-15 1.186843e-16 2.883404e-17 2.319812e-17 1.999768e-17
