Ls TT TE TB EE EB TE_gmv EB_gmv TEB_gmv
989 4.485006e-19 2.762979e-18 1.140472e-18 4.731914e-19 9.492707e-20 2.289688e-19 7.906720e-20 6.709638e-20
990 4.468374e-19 2.753573e-18 1.137268e-18 4.714150e-19 9.466134e-20 2.281068e-19 7.883418e-20 6.689022e-20
991 4.451368e-19 2.744194e-18 1.134084e-18 4.696451e-19 9.439699e-20 2.272466e-19 7.860206e-20 6.668472e-20
992 4.434140e-19 2.734840e-18 1.130920e-18 4.678816e-19 9.413432e-20 2.263882e-19 7.837081e-20 6.647987e-20
993 4.416831e-19 2.725513e-18 1.127779e-18 4.661245e-19 9.387355e-20 2.255318e-19 7.814042e-20 6.627567e-20
994 4.399539e-19 2.716211e-18 1.124657e-18 4.643737e-19 9.361445e-20 2.246773e-19 7.791089e-20 6.607211e-20
995 4.382347e-19 2.706933e-18 1.121553e-18 4.626293e-19 9.335660e-20 2.238248e-19 7.768220e-20 6.586917e-20
996 4.365335e-19 2.697679e-18 1.118463e-18 4.608913e-19 9.309961e-20 2.229742e-19 7.745434e-20 6.566686e-20
997 4.348587e-19 2.688445e-18 1.115385e-18 4.591596e-19 9.284307e-20 2.221256e-19 7.722729e-20 6.546517e-20
998 4.332165e-19 2.679233e-18 1.112315e-18 4.574342e-19 9.258674e-20 2.212793e-19 7.700106e-20 6.526411e-20
999 4.316068e-19 2.670042e-18 1.109259e-18 4.557152e-19 9.233082e-20 2.204353e-19 7.677566e-20 6.506371e-20
1000 4.300286e-19 2.660873e-18 1.106218e-18 4.540025e-19 9.207563e-20 2.195938e-19 7.655110e-20 6.486399e-20
1001 4.284806e-19 2.651728e-18 1.103195e-18 4.522961e-19 9.182146e-20 2.187551e-19 7.632739e-20 6.466497e-20
1002 4.269616e-19 2.642608e-18 1.100196e-18 4.505959e-19 9.156862e-20 2.179193e-19 7.610452e-20 6.446668e-20
1003 4.254666e-19 2.633512e-18 1.097219e-18 4.489021e-19 9.131726e-20 2.170867e-19 7.588253e-20 6.426914e-20
1004 4.239826e-19 2.624440e-18 1.094262e-18 4.472146e-19 9.106728e-20 2.162573e-19 7.566140e-20 6.407237e-20
1005 4.224960e-19 2.615389e-18 1.091321e-18 4.455335e-19 9.081853e-20 2.154315e-19 7.544115e-20 6.387640e-20
1006 4.209931e-19 2.606360e-18 1.088390e-18 4.438586e-19 9.057086e-20 2.146094e-19 7.522179e-20 6.368124e-20
1007 4.194606e-19 2.597351e-18 1.085466e-18 4.421900e-19 9.032414e-20 2.137911e-19 7.500333e-20 6.348692e-20
1008 4.178949e-19 2.588361e-18 1.082548e-18 4.405277e-19 9.007829e-20 2.129766e-19 7.478576e-20 6.329343e-20
1009 4.163062e-19 2.579391e-18 1.079641e-18 4.388717e-19 8.983333e-20 2.121656e-19 7.456907e-20 6.310074e-20
1010 4.147053e-19 2.570442e-18 1.076748e-18 4.372221e-19 8.958927e-20 2.113579e-19 7.435325e-20 6.290881e-20
1011 4.131032e-19 2.561517e-18 1.073874e-18 4.355787e-19 8.934613e-20 2.105532e-19 7.413829e-20 6.271762e-20
1012 4.115107e-19 2.552615e-18 1.071024e-18 4.339415e-19 8.910395e-20 2.097512e-19 7.392417e-20 6.252713e-20
1013 4.099357e-19 2.543736e-18 1.068197e-18 4.323107e-19 8.886272e-20 2.089517e-19 7.371090e-20 6.233732e-20
1014 4.083831e-19 2.534881e-18 1.065387e-18 4.306861e-19 8.862246e-20 2.081545e-19 7.349845e-20 6.214814e-20
1015 4.068580e-19 2.526046e-18 1.062591e-18 4.290679e-19 8.838317e-20 2.073593e-19 7.328682e-20 6.195959e-20
1016 4.053651e-19 2.517231e-18 1.059802e-18 4.274559e-19 8.814486e-20 2.065658e-19 7.307599e-20 6.177161e-20
1017 4.039088e-19 2.508434e-18 1.057016e-18 4.258502e-19 8.790754e-20 2.057738e-19 7.286596e-20 6.158418e-20
1018 4.024839e-19 2.499657e-18 1.054234e-18 4.242509e-19 8.767120e-20 2.049833e-19 7.265671e-20 6.139730e-20
1019 4.010777e-19 2.490900e-18 1.051460e-18 4.226578e-19 8.743579e-20 2.041945e-19 7.244825e-20 6.121098e-20
1020 3.996772e-19 2.482164e-18 1.048699e-18 4.210711e-19 8.720129e-20 2.034077e-19 7.224058e-20 6.102527e-20
1021 3.982698e-19 2.473452e-18 1.045957e-18 4.194906e-19 8.696767e-20 2.026234e-19 7.203369e-20 6.084017e-20
1022 3.968434e-19 2.464764e-18 1.043238e-18 4.179165e-19 8.673489e-20 2.018418e-19 7.182758e-20 6.065574e-20
1023 3.953975e-19 2.456100e-18 1.040540e-18 4.163486e-19 8.650297e-20 2.010632e-19 7.162226e-20 6.047199e-20
1024 3.939391e-19 2.447459e-18 1.037858e-18 4.147870e-19 8.627194e-20 2.002879e-19 7.141772e-20 6.028895e-20
1025 3.924751e-19 2.438839e-18 1.035187e-18 4.132317e-19 8.604182e-20 1.995164e-19 7.121397e-20 6.010665e-20
1026 3.910127e-19 2.430240e-18 1.032522e-18 4.116828e-19 8.581267e-20 1.987488e-19 7.101099e-20 5.992512e-20
1027 3.895582e-19 2.421660e-18 1.029857e-18 4.101402e-19 8.558450e-20 1.979856e-19 7.080879e-20 5.974439e-20
1028 3.881109e-19 2.413100e-18 1.027193e-18 4.086040e-19 8.535730e-20 1.972269e-19 7.060738e-20 5.956448e-20
1029 3.866664e-19 2.404560e-18 1.024537e-18 4.070741e-19 8.513101e-20 1.964725e-19 7.040674e-20 5.938537e-20
1030 3.852201e-19 2.396044e-18 1.021892e-18 4.055505e-19 8.490559e-20 1.957221e-19 7.020687e-20 5.920700e-20
1031 3.837672e-19 2.387551e-18 1.019264e-18 4.040332e-19 8.468099e-20 1.949750e-19 7.000778e-20 5.902935e-20
1032 3.823045e-19 2.379083e-18 1.016656e-18 4.025223e-19 8.445717e-20 1.942310e-19 6.980945e-20 5.885236e-20
1033 3.808396e-19 2.370641e-18 1.014068e-18 4.010176e-19 8.423414e-20 1.934896e-19 6.961189e-20 5.867601e-20
1034 3.793869e-19 2.362223e-18 1.011494e-18 3.995193e-19 8.401195e-20 1.927505e-19 6.941510e-20 5.850024e-20
1035 3.779607e-19 2.353827e-18 1.008929e-18 3.980273e-19 8.379063e-20 1.920131e-19 6.921906e-20 5.832501e-20
1036 3.765751e-19 2.345453e-18 1.006369e-18 3.965417e-19 8.357023e-20 1.912771e-19 6.902378e-20 5.815030e-20
1037 3.752426e-19 2.337099e-18 1.003808e-18 3.950624e-19 8.335079e-20 1.905420e-19 6.882925e-20 5.797605e-20
1038 3.739558e-19 2.328766e-18 1.001248e-18 3.935895e-19 8.313229e-20 1.898075e-19 6.863548e-20 5.780222e-20
1039 3.726969e-19 2.320456e-18 9.986939e-19 3.921230e-19 8.291471e-20 1.890735e-19 6.844245e-20 5.762881e-20
1040 3.714474e-19 2.312170e-18 9.961492e-19 3.906628e-19 8.269799e-20 1.883406e-19 6.825017e-20 5.745588e-20
1041 3.701893e-19 2.303910e-18 9.936188e-19 3.892089e-19 8.248209e-20 1.876094e-19 6.805864e-20 5.728348e-20
1042 3.689055e-19 2.295676e-18 9.911066e-19 3.877614e-19 8.226697e-20 1.868806e-19 6.786784e-20 5.711167e-20
1043 3.675924e-19 2.287468e-18 9.886111e-19 3.863202e-19 8.205262e-20 1.861547e-19 6.767779e-20 5.694051e-20
1044 3.662549e-19 2.279287e-18 9.861278e-19 3.848854e-19 8.183900e-20 1.854324e-19 6.748848e-20 5.677005e-20
1045 3.648978e-19 2.271129e-18 9.836518e-19 3.834568e-19 8.162611e-20 1.847143e-19 6.729990e-20 5.660034e-20
1046 3.635259e-19 2.262996e-18 9.811784e-19 3.820347e-19 8.141392e-20 1.840010e-19 6.711207e-20 5.643146e-20
1047 3.621442e-19 2.254884e-18 9.787033e-19 3.806188e-19 8.120243e-20 1.832931e-19 6.692496e-20 5.626345e-20
1048 3.607601e-19 2.246795e-18 9.762274e-19 3.792093e-19 8.099169e-20 1.825913e-19 6.673858e-20 5.609636e-20
1049 3.593825e-19 2.238731e-18 9.737554e-19 3.778062e-19 8.078177e-20 1.818960e-19 6.655294e-20 5.593026e-20
1050 3.580203e-19 2.230691e-18 9.712919e-19 3.764094e-19 8.057279e-20 1.812070e-19 6.636802e-20 5.576510e-20
1051 3.566824e-19 2.222679e-18 9.688418e-19 3.750190e-19 8.036482e-20 1.805235e-19 6.618383e-20 5.560082e-20
1052 3.553773e-19 2.214695e-18 9.664094e-19 3.736351e-19 8.015795e-20 1.798447e-19 6.600037e-20 5.543734e-20
1053 3.541047e-19 2.206740e-18 9.639944e-19 3.722575e-19 7.995216e-20 1.791699e-19 6.581762e-20 5.527458e-20
1054 3.528567e-19 2.198812e-18 9.615922e-19 3.708863e-19 7.974730e-20 1.784983e-19 6.563559e-20 5.511248e-20
1055 3.516251e-19 2.190911e-18 9.591982e-19 3.695215e-19 7.954325e-20 1.778292e-19 6.545428e-20 5.495095e-20
1056 3.504016e-19 2.183035e-18 9.568075e-19 3.681630e-19 7.933986e-20 1.771617e-19 6.527369e-20 5.478991e-20
1057 3.491782e-19 2.175185e-18 9.544157e-19 3.668108e-19 7.913701e-20 1.764951e-19 6.509381e-20 5.462931e-20
1058 3.479504e-19 2.167360e-18 9.520217e-19 3.654648e-19 7.893466e-20 1.758287e-19 6.491463e-20 5.446905e-20
1059 3.467180e-19 2.159560e-18 9.496286e-19 3.641252e-19 7.873291e-20 1.751616e-19 6.473617e-20 5.430907e-20
1060 3.454808e-19 2.151786e-18 9.472396e-19 3.627920e-19 7.853187e-20 1.744934e-19 6.455842e-20 5.414932e-20
1061 3.442388e-19 2.144040e-18 9.448581e-19 3.614650e-19 7.833162e-20 1.738245e-19 6.438136e-20 5.398984e-20
1062 3.429918e-19 2.136322e-18 9.424873e-19 3.601444e-19 7.813228e-20 1.731557e-19 6.420502e-20 5.383070e-20
1063 3.417398e-19 2.128632e-18 9.401288e-19 3.588302e-19 7.793390e-20 1.724879e-19 6.402937e-20 5.367199e-20
1064 3.404824e-19 2.120970e-18 9.377812e-19 3.575224e-19 7.773642e-20 1.718218e-19 6.385443e-20 5.351378e-20
1065 3.392192e-19 2.113338e-18 9.354431e-19 3.562208e-19 7.753980e-20 1.711582e-19 6.368019e-20 5.335616e-20
1066 3.379499e-19 2.105735e-18 9.331129e-19 3.549256e-19 7.734399e-20 1.704979e-19 6.350665e-20 5.319918e-20
1067 3.366742e-19 2.098161e-18 9.307891e-19 3.536367e-19 7.714894e-20 1.698418e-19 6.333381e-20 5.304294e-20
1068 3.353944e-19 2.090616e-18 9.284707e-19 3.523541e-19 7.695461e-20 1.691906e-19 6.316167e-20 5.288751e-20
1069 3.341197e-19 2.083101e-18 9.261576e-19 3.510778e-19 7.676102e-20 1.685451e-19 6.299023e-20 5.273296e-20
1070 3.328603e-19 2.075615e-18 9.238502e-19 3.498077e-19 7.656815e-20 1.679061e-19 6.281948e-20 5.257937e-20
1071 3.316264e-19 2.068157e-18 9.215488e-19 3.485440e-19 7.637603e-20 1.672741e-19 6.264943e-20 5.242680e-20
1072 3.304282e-19 2.060727e-18 9.192536e-19 3.472865e-19 7.618465e-20 1.666488e-19 6.248006e-20 5.227520e-20
1073 3.292722e-19 2.053326e-18 9.169648e-19 3.460353e-19 7.599403e-20 1.660298e-19 6.231139e-20 5.212452e-20
1074 3.281490e-19 2.045953e-18 9.146825e-19 3.447903e-19 7.580416e-20 1.654164e-19 6.214339e-20 5.197472e-20
1075 3.270455e-19 2.038610e-18 9.124066e-19 3.435516e-19 7.561504e-20 1.648082e-19 6.197607e-20 5.182574e-20
1076 3.259484e-19 2.031296e-18 9.101372e-19 3.423191e-19 7.542667e-20 1.642047e-19 6.180942e-20 5.167754e-20
1077 3.248443e-19 2.024013e-18 9.078743e-19 3.410929e-19 7.523904e-20 1.636054e-19 6.164343e-20 5.153005e-20
1078 3.237215e-19 2.016761e-18 9.056178e-19 3.398728e-19 7.505215e-20 1.630098e-19 6.147811e-20 5.138323e-20
1079 3.225800e-19 2.009540e-18 9.033677e-19 3.386590e-19 7.486601e-20 1.624174e-19 6.131344e-20 5.123704e-20
1080 3.214251e-19 2.002349e-18 9.011239e-19 3.374513e-19 7.468059e-20 1.618277e-19 6.114942e-20 5.109141e-20
1081 3.202625e-19 1.995188e-18 8.988863e-19 3.362498e-19 7.449590e-20 1.612402e-19 6.098605e-20 5.094629e-20
1082 3.190975e-19 1.988057e-18 8.966549e-19 3.350545e-19 7.431194e-20 1.606545e-19 6.082333e-20 5.080166e-20
1083 3.179357e-19 1.980955e-18 8.944295e-19 3.338654e-19 7.412869e-20 1.600706e-19 6.066125e-20 5.065749e-20
1084 3.167800e-19 1.973883e-18 8.922101e-19 3.326824e-19 7.394616e-20 1.594885e-19 6.049982e-20 5.051381e-20
1085 3.156317e-19 1.966841e-18 8.899967e-19 3.315055e-19 7.376435e-20 1.589081e-19 6.033904e-20 5.037060e-20
1086 3.144918e-19 1.959829e-18 8.877894e-19 3.303348e-19 7.358324e-20 1.583296e-19 6.017892e-20 5.022788e-20
1087 3.133616e-19 1.952848e-18 8.855882e-19 3.291701e-19 7.340284e-20 1.577529e-19 6.001946e-20 5.008565e-20
1088 3.122420e-19 1.945899e-18 8.833931e-19 3.280116e-19 7.322315e-20 1.571780e-19 5.986066e-20 4.994390e-20
1089 3.111334e-19 1.938982e-18 8.812043e-19 3.268591e-19 7.304417e-20 1.566049e-19 5.970252e-20 4.980264e-20
1090 3.100353e-19 1.932096e-18 8.790219e-19 3.257127e-19 7.286589e-20 1.560337e-19 5.954506e-20 4.966188e-20
1091 3.089465e-19 1.925242e-18 8.768464e-19 3.245723e-19 7.268834e-20 1.554643e-19 5.938827e-20 4.952161e-20
1092 3.078664e-19 1.918418e-18 8.746781e-19 3.234380e-19 7.251152e-20 1.548968e-19 5.923215e-20 4.938184e-20
1093 3.067940e-19 1.911625e-18 8.725171e-19 3.223097e-19 7.233543e-20 1.543313e-19 5.907671e-20 4.924258e-20
1094 3.057283e-19 1.904862e-18 8.703636e-19 3.211873e-19 7.216007e-20 1.537679e-19 5.892195e-20 4.910385e-20
1095 3.046671e-19 1.898129e-18 8.682163e-19 3.200710e-19 7.198540e-20 1.532069e-19 5.876784e-20 4.896566e-20
1096 3.036083e-19 1.891427e-18 8.660739e-19 3.189606e-19 7.181138e-20 1.526486e-19 5.861440e-20 4.882805e-20
1097 3.025496e-19 1.884755e-18 8.639348e-19 3.178562e-19 7.163795e-20 1.520932e-19 5.846161e-20 4.869103e-20
1098 3.014887e-19 1.878115e-18 8.617978e-19 3.167577e-19 7.146506e-20 1.515410e-19 5.830945e-20 4.855463e-20
1099 3.004236e-19 1.871507e-18 8.596616e-19 3.156651e-19 7.129267e-20 1.509923e-19 5.815794e-20 4.841887e-20
1100 2.993542e-19 1.864930e-18 8.575278e-19 3.145784e-19 7.112084e-20 1.504473e-19 5.800705e-20 4.828378e-20
1101 2.982815e-19 1.858384e-18 8.553998e-19 3.134975e-19 7.094965e-20 1.499064e-19 5.785678e-20 4.814937e-20
1102 2.972064e-19 1.851869e-18 8.532807e-19 3.124225e-19 7.077923e-20 1.493696e-19 5.770712e-20 4.801568e-20
1103 2.961298e-19 1.845385e-18 8.511739e-19 3.113533e-19 7.060966e-20 1.488375e-19 5.755807e-20 4.788271e-20
1104 2.950530e-19 1.838932e-18 8.490824e-19 3.102900e-19 7.044104e-20 1.483100e-19 5.740961e-20 4.775050e-20
1105 2.939787e-19 1.832510e-18 8.470065e-19 3.092325e-19 7.027339e-20 1.477872e-19 5.726176e-20 4.761903e-20
1106 2.929124e-19 1.826118e-18 8.449423e-19 3.081807e-19 7.010657e-20 1.472686e-19 5.711451e-20 4.748828e-20
1107 2.918600e-19 1.819757e-18 8.428856e-19 3.071347e-19 6.994044e-20 1.467542e-19 5.696786e-20 4.735821e-20
1108 2.908269e-19 1.813426e-18 8.408324e-19 3.060944e-19 6.977487e-20 1.462434e-19 5.682182e-20 4.722879e-20
1109 2.898190e-19 1.807127e-18 8.387784e-19 3.050597e-19 6.960971e-20 1.457362e-19 5.667638e-20 4.710001e-20
1110 2.888394e-19 1.800860e-18 8.367209e-19 3.040308e-19 6.944488e-20 1.452321e-19 5.653156e-20 4.697183e-20
1111 2.878816e-19 1.794623e-18 8.346630e-19 3.030074e-19 6.928048e-20 1.447309e-19 5.638735e-20 4.684423e-20
1112 2.869371e-19 1.788417e-18 8.326086e-19 3.019897e-19 6.911662e-20 1.442323e-19 5.624375e-20 4.671718e-20
1113 2.859972e-19 1.782242e-18 8.305621e-19 3.009776e-19 6.895345e-20 1.437361e-19 5.610078e-20 4.659066e-20
1114 2.850533e-19 1.776096e-18 8.285276e-19 2.999711e-19 6.879109e-20 1.432419e-19 5.595842e-20 4.646463e-20
1115 2.840974e-19 1.769981e-18 8.265089e-19 2.989702e-19 6.862967e-20 1.427495e-19 5.581669e-20 4.633907e-20
1116 2.831275e-19 1.763896e-18 8.245053e-19 2.979748e-19 6.846916e-20 1.422587e-19 5.567558e-20 4.621397e-20
1117 2.821460e-19 1.757840e-18 8.225131e-19 2.969849e-19 6.830944e-20 1.417698e-19 5.553508e-20 4.608934e-20
1118 2.811554e-19 1.751815e-18 8.205285e-19 2.960005e-19 6.815037e-20 1.412829e-19 5.539520e-20 4.596521e-20
1119 2.801583e-19 1.745819e-18 8.185475e-19 2.950216e-19 6.799183e-20 1.407981e-19 5.525593e-20 4.584157e-20
1120 2.791570e-19 1.739854e-18 8.165665e-19 2.940481e-19 6.783368e-20 1.403155e-19 5.511725e-20 4.571844e-20
1121 2.781554e-19 1.733918e-18 8.145838e-19 2.930799e-19 6.767588e-20 1.398354e-19 5.497918e-20 4.559583e-20
1122 2.771600e-19 1.728013e-18 8.126023e-19 2.921171e-19 6.751851e-20 1.393578e-19 5.484169e-20 4.547377e-20
1123 2.761776e-19 1.722136e-18 8.106256e-19 2.911597e-19 6.736170e-20 1.388828e-19 5.470480e-20 4.535225e-20
1124 2.752152e-19 1.716290e-18 8.086570e-19 2.902075e-19 6.720555e-20 1.384108e-19 5.456848e-20 4.523129e-20
1125 2.742795e-19 1.710472e-18 8.067000e-19 2.892607e-19 6.705017e-20 1.379417e-19 5.443274e-20 4.511090e-20
1126 2.733759e-19 1.704684e-18 8.047577e-19 2.883192e-19 6.689567e-20 1.374757e-19 5.429758e-20 4.499110e-20
1127 2.724988e-19 1.698924e-18 8.028287e-19 2.873829e-19 6.674200e-20 1.370130e-19 5.416298e-20 4.487190e-20
1128 2.716374e-19 1.693193e-18 8.009101e-19 2.864519e-19 6.658905e-20 1.365536e-19 5.402895e-20 4.475329e-20
1129 2.707809e-19 1.687491e-18 7.989989e-19 2.855260e-19 6.643672e-20 1.360975e-19 5.389548e-20 4.463529e-20
1130 2.699188e-19 1.681818e-18 7.970921e-19 2.846053e-19 6.628491e-20 1.356447e-19 5.376257e-20 4.451790e-20
1131 2.690404e-19 1.676173e-18 7.951867e-19 2.836897e-19 6.613352e-20 1.351953e-19 5.363022e-20 4.440111e-20
1132 2.681406e-19 1.670557e-18 7.932818e-19 2.827791e-19 6.598251e-20 1.347493e-19 5.349843e-20 4.428494e-20
1133 2.672231e-19 1.664969e-18 7.913796e-19 2.818736e-19 6.583194e-20 1.343067e-19 5.336720e-20 4.416938e-20
1134 2.662920e-19 1.659409e-18 7.894827e-19 2.809732e-19 6.568188e-20 1.338675e-19 5.323652e-20 4.405444e-20
1135 2.653516e-19 1.653877e-18 7.875937e-19 2.800777e-19 6.553240e-20 1.334317e-19 5.310640e-20 4.394012e-20
1136 2.644063e-19 1.648372e-18 7.857151e-19 2.791873e-19 6.538358e-20 1.329995e-19 5.297682e-20 4.382643e-20
1137 2.634607e-19 1.642895e-18 7.838490e-19 2.783017e-19 6.523547e-20 1.325707e-19 5.284780e-20 4.371336e-20
1138 2.625214e-19 1.637444e-18 7.819945e-19 2.774211e-19 6.508807e-20 1.321454e-19 5.271932e-20 4.360092e-20
1139 2.615958e-19 1.632020e-18 7.801496e-19 2.765454e-19 6.494133e-20 1.317235e-19 5.259139e-20 4.348909e-20
1140 2.606916e-19 1.626623e-18 7.783123e-19 2.756746e-19 6.479522e-20 1.313047e-19 5.246400e-20 4.337784e-20
1141 2.598161e-19 1.621254e-18 7.764804e-19 2.748085e-19 6.464969e-20 1.308887e-19 5.233715e-20 4.326714e-20
1142 2.589766e-19 1.615911e-18 7.746519e-19 2.739473e-19 6.450471e-20 1.304751e-19 5.221084e-20 4.315695e-20
1143 2.581731e-19 1.610594e-18 7.728263e-19 2.730907e-19 6.436025e-20 1.300638e-19 5.208506e-20 4.304724e-20
1144 2.573937e-19 1.605305e-18 7.710048e-19 2.722390e-19 6.421632e-20 1.296543e-19 5.195981e-20 4.293797e-20
1145 2.566253e-19 1.600041e-18 7.691893e-19 2.713919e-19 6.407293e-20 1.292464e-19 5.183510e-20 4.282911e-20
1146 2.558552e-19 1.594804e-18 7.673814e-19 2.705494e-19 6.393009e-20 1.288399e-19 5.171090e-20 4.272062e-20
1147 2.550704e-19 1.589592e-18 7.655827e-19 2.697117e-19 6.378781e-20 1.284343e-19 5.158723e-20 4.261248e-20
1148 2.542595e-19 1.584406e-18 7.637946e-19 2.688785e-19 6.364610e-20 1.280294e-19 5.146409e-20 4.250464e-20
1149 2.534235e-19 1.579245e-18 7.620166e-19 2.680498e-19 6.350496e-20 1.276249e-19 5.134145e-20 4.239708e-20
1150 2.525685e-19 1.574109e-18 7.602473e-19 2.672258e-19 6.336438e-20 1.272206e-19 5.121934e-20 4.228976e-20
1151 2.517011e-19 1.568999e-18 7.584853e-19 2.664062e-19 6.322436e-20 1.268166e-19 5.109773e-20 4.218271e-20
1152 2.508275e-19 1.563913e-18 7.567293e-19 2.655910e-19 6.308490e-20 1.264134e-19 5.097664e-20 4.207596e-20
1153 2.499541e-19 1.558852e-18 7.549777e-19 2.647803e-19 6.294600e-20 1.260112e-19 5.085605e-20 4.196957e-20
1154 2.490866e-19 1.553815e-18 7.532301e-19 2.639740e-19 6.280764e-20 1.256105e-19 5.073597e-20 4.186356e-20
1155 2.482288e-19 1.548803e-18 7.514873e-19 2.631720e-19 6.266982e-20 1.252117e-19 5.061638e-20 4.175797e-20
1156 2.473846e-19 1.543815e-18 7.497504e-19 2.623744e-19 6.253253e-20 1.248150e-19 5.049730e-20 4.165286e-20
1157 2.465577e-19 1.538851e-18 7.480206e-19 2.615811e-19 6.239576e-20 1.244210e-19 5.037871e-20 4.154825e-20
1158 2.457519e-19 1.533911e-18 7.462989e-19 2.607920e-19 6.225951e-20 1.240298e-19 5.026061e-20 4.144420e-20
1159 2.449705e-19 1.528994e-18 7.445866e-19 2.600072e-19 6.212376e-20 1.236420e-19 5.014301e-20 4.134073e-20
1160 2.442116e-19 1.524100e-18 7.428834e-19 2.592265e-19 6.198853e-20 1.232579e-19 5.002589e-20 4.123790e-20
1161 2.434696e-19 1.519230e-18 7.411884e-19 2.584501e-19 6.185381e-20 1.228779e-19 4.990926e-20 4.113573e-20
1162 2.427388e-19 1.514383e-18 7.395006e-19 2.576777e-19 6.171962e-20 1.225021e-19 4.979311e-20 4.103427e-20
1163 2.420135e-19 1.509559e-18 7.378192e-19 2.569095e-19 6.158596e-20 1.221305e-19 4.967745e-20 4.093348e-20
1164 2.412879e-19 1.504758e-18 7.361432e-19 2.561453e-19 6.145285e-20 1.217629e-19 4.956225e-20 4.083335e-20
1165 2.405569e-19 1.499980e-18 7.344719e-19 2.553852e-19 6.132029e-20 1.213989e-19 4.944754e-20 4.073385e-20
1166 2.398181e-19 1.495225e-18 7.328057e-19 2.546290e-19 6.118826e-20 1.210383e-19 4.933329e-20 4.063493e-20
1167 2.390695e-19 1.490493e-18 7.311454e-19 2.538767e-19 6.105674e-20 1.206809e-19 4.921951e-20 4.053659e-20
1168 2.383094e-19 1.485783e-18 7.294915e-19 2.531284e-19 6.092572e-20 1.203265e-19 4.910620e-20 4.043878e-20
1169 2.375358e-19 1.481096e-18 7.278449e-19 2.523840e-19 6.079518e-20 1.199746e-19 4.899336e-20 4.034148e-20
1170 2.367469e-19 1.476430e-18 7.262062e-19 2.516435e-19 6.066509e-20 1.196252e-19 4.888097e-20 4.024467e-20
1171 2.359453e-19 1.471787e-18 7.245756e-19 2.509068e-19 6.053546e-20 1.192780e-19 4.876904e-20 4.014830e-20
1172 2.351396e-19 1.467165e-18 7.229526e-19 2.501739e-19 6.040629e-20 1.189326e-19 4.865756e-20 4.005236e-20
1173 2.343390e-19 1.462565e-18 7.213366e-19 2.494447e-19 6.027762e-20 1.185890e-19 4.854653e-20 3.995682e-20
1174 2.335529e-19 1.457987e-18 7.197271e-19 2.487193e-19 6.014945e-20 1.182468e-19 4.843596e-20 3.986165e-20
1175 2.327903e-19 1.453430e-18 7.181235e-19 2.479975e-19 6.002181e-20 1.179060e-19 4.832583e-20 3.976684e-20
1176 2.320595e-19 1.448895e-18 7.165252e-19 2.472794e-19 5.989472e-20 1.175666e-19 4.821614e-20 3.967239e-20
1177 2.313580e-19 1.444381e-18 7.149324e-19 2.465649e-19 5.976816e-20 1.172285e-19 4.810690e-20 3.957830e-20
1178 2.306763e-19 1.439889e-18 7.133453e-19 2.458541e-19 5.964210e-20 1.168918e-19 4.799809e-20 3.948456e-20
1179 2.300047e-19 1.435418e-18 7.117643e-19 2.451467e-19 5.951651e-20 1.165563e-19 4.788972e-20 3.939117e-20
1180 2.293337e-19 1.430968e-18 7.101897e-19 2.444429e-19 5.939137e-20 1.162222e-19 4.778178e-20 3.929812e-20
1181 2.286537e-19 1.426540e-18 7.086219e-19 2.437425e-19 5.926664e-20 1.158893e-19 4.767427e-20 3.920542e-20
1182 2.279571e-19 1.422132e-18 7.070611e-19 2.430457e-19 5.914231e-20 1.155576e-19 4.756719e-20 3.911305e-20
1183 2.272454e-19 1.417745e-18 7.055072e-19 2.423522e-19 5.901839e-20 1.152271e-19 4.746054e-20 3.902101e-20
1184 2.265223e-19 1.413380e-18 7.039599e-19 2.416622e-19 5.889492e-20 1.148978e-19 4.735431e-20 3.892930e-20
1185 2.257915e-19 1.409036e-18 7.024189e-19 2.409754e-19 5.877193e-20 1.145696e-19 4.724850e-20 3.883791e-20
1186 2.250571e-19 1.404712e-18 7.008839e-19 2.402920e-19 5.864945e-20 1.142426e-19 4.714310e-20 3.874685e-20
1187 2.243226e-19 1.400411e-18 6.993547e-19 2.396119e-19 5.852752e-20 1.139167e-19 4.703812e-20 3.865610e-20
1188 2.235921e-19 1.396130e-18 6.978311e-19 2.389350e-19 5.840613e-20 1.135920e-19 4.693356e-20 3.856568e-20
1189 2.228692e-19 1.391870e-18 6.963132e-19 2.382614e-19 5.828525e-20 1.132684e-19 4.682939e-20 3.847558e-20
1190 2.221580e-19 1.387632e-18 6.948011e-19 2.375909e-19 5.816482e-20 1.129461e-19 4.672564e-20 3.838581e-20
1191 2.214623e-19 1.383414e-18 6.932948e-19 2.369235e-19 5.804477e-20 1.126251e-19 4.662228e-20 3.829636e-20
1192 2.207859e-19 1.379217e-18 6.917945e-19 2.362593e-19 5.792505e-20 1.123053e-19 4.651932e-20 3.820725e-20
1193 2.201326e-19 1.375040e-18 6.903002e-19 2.355981e-19 5.780560e-20 1.119869e-19 4.641675e-20 3.811847e-20
1194 2.195005e-19 1.370885e-18 6.888120e-19 2.349400e-19 5.768645e-20 1.116698e-19 4.631457e-20 3.803002e-20
1195 2.188817e-19 1.366750e-18 6.873298e-19 2.342849e-19 5.756766e-20 1.113540e-19 4.621278e-20 3.794190e-20
1196 2.182683e-19 1.362636e-18 6.858536e-19 2.336328e-19 5.744931e-20 1.110397e-19 4.611137e-20 3.785413e-20
