Ls TT TE TB EE EB TE_gmv EB_gmv TEB_gmv TEB_iter TEB_iter_ext
647 5.173123e-18 4.015987e-17 1.635231e-17 1.679190e-17 1.479580e-18 3.827619e-18 1.359768e-18 1.065147e-18 1.028727e-18 1.007376e-18
648 5.141378e-18 3.996112e-17 1.627510e-17 1.670930e-17 1.472519e-18 3.805783e-18 1.353261e-18 1.059785e-18 1.023605e-18 1.002373e-18
649 5.110061e-18 3.976352e-17 1.619841e-17 1.662724e-17 1.465505e-18 3.784136e-18 1.346800e-18 1.054462e-18 1.018517e-18 9.974039e-19
650 5.079058e-18 3.956705e-17 1.612225e-17 1.654571e-17 1.458540e-18 3.762680e-18 1.340382e-18 1.049179e-18 1.013464e-18 9.924686e-19
651 5.048227e-18 3.937170e-17 1.604660e-17 1.646472e-17 1.451623e-18 3.741403e-18 1.334009e-18 1.043934e-18 1.008445e-18 9.875667e-19
652 5.017470e-18 3.917746e-17 1.597147e-17 1.638425e-17 1.444753e-18 3.720292e-18 1.327679e-18 1.038727e-18 1.003459e-18 9.826978e-19
653 4.986887e-18 3.898432e-17 1.589685e-17 1.630430e-17 1.437930e-18 3.699335e-18 1.321392e-18 1.033555e-18 9.985079e-19 9.778617e-19
654 4.956623e-18 3.879227e-17 1.582273e-17 1.622487e-17 1.431153e-18 3.678518e-18 1.315147e-18 1.028418e-18 9.935896e-19 9.730581e-19
655 4.926794e-18 3.860131e-17 1.574912e-17 1.614595e-17 1.424422e-18 3.657830e-18 1.308945e-18 1.023315e-18 9.887044e-19 9.682866e-19
656 4.897303e-18 3.841142e-17 1.567600e-17 1.606753e-17 1.417738e-18 3.637258e-18 1.302785e-18 1.018244e-18 9.838519e-19 9.635471e-19
657 4.867968e-18 3.822259e-17 1.560338e-17 1.598962e-17 1.411098e-18 3.616800e-18 1.296666e-18 1.013205e-18 9.790318e-19 9.588392e-19
658 4.838622e-18 3.803481e-17 1.553124e-17 1.591220e-17 1.404504e-18 3.596462e-18 1.290589e-18 1.008198e-18 9.742438e-19 9.541626e-19
659 4.809316e-18 3.784807e-17 1.545958e-17 1.583527e-17 1.397954e-18 3.576247e-18 1.284552e-18 1.003224e-18 9.694877e-19 9.495170e-19
660 4.780239e-18 3.766237e-17 1.538841e-17 1.575883e-17 1.391448e-18 3.556163e-18 1.278556e-18 9.982824e-19 9.647631e-19 9.449022e-19
661 4.751578e-18 3.747769e-17 1.531771e-17 1.568287e-17 1.384986e-18 3.536213e-18 1.272600e-18 9.933737e-19 9.600697e-19 9.403179e-19
662 4.723321e-18 3.729402e-17 1.524749e-17 1.560739e-17 1.378567e-18 3.516404e-18 1.266684e-18 9.884982e-19 9.554074e-19 9.357639e-19
663 4.695236e-18 3.711136e-17 1.517773e-17 1.553239e-17 1.372192e-18 3.496738e-18 1.260807e-18 9.836559e-19 9.507758e-19 9.312398e-19
664 4.667085e-18 3.692971e-17 1.510844e-17 1.545785e-17 1.365859e-18 3.477214e-18 1.254970e-18 9.788464e-19 9.461747e-19 9.267454e-19
665 4.638808e-18 3.674904e-17 1.503960e-17 1.538377e-17 1.359569e-18 3.457826e-18 1.249171e-18 9.740691e-19 9.416037e-19 9.222804e-19
666 4.610690e-18 3.656936e-17 1.497123e-17 1.531016e-17 1.353320e-18 3.438570e-18 1.243411e-18 9.693235e-19 9.370627e-19 9.178446e-19
667 4.583054e-18 3.639065e-17 1.490330e-17 1.523700e-17 1.347114e-18 3.419439e-18 1.237689e-18 9.646089e-19 9.325513e-19 9.134377e-19
668 4.556098e-18 3.621291e-17 1.483582e-17 1.516429e-17 1.340948e-18 3.400429e-18 1.232004e-18 9.599248e-19 9.280693e-19 9.090595e-19
669 4.529582e-18 3.603612e-17 1.476879e-17 1.509203e-17 1.334823e-18 3.381534e-18 1.226358e-18 9.552705e-19 9.236165e-19 9.047098e-19
670 4.503168e-18 3.586029e-17 1.470220e-17 1.502021e-17 1.328740e-18 3.362753e-18 1.220748e-18 9.506457e-19 9.191926e-19 9.003882e-19
671 4.476562e-18 3.568539e-17 1.463604e-17 1.494884e-17 1.322696e-18 3.344089e-18 1.215175e-18 9.460507e-19 9.147973e-19 8.960945e-19
672 4.449819e-18 3.551143e-17 1.457032e-17 1.487789e-17 1.316692e-18 3.325549e-18 1.209639e-18 9.414856e-19 9.104304e-19 8.918285e-19
673 4.423147e-18 3.533839e-17 1.450503e-17 1.480738e-17 1.310728e-18 3.307137e-18 1.204139e-18 9.369508e-19 9.060917e-19 8.875900e-19
674 4.396748e-18 3.516629e-17 1.444016e-17 1.473730e-17 1.304803e-18 3.288861e-18 1.198675e-18 9.324466e-19 9.017809e-19 8.833787e-19
675 4.370702e-18 3.499510e-17 1.437572e-17 1.466764e-17 1.298917e-18 3.270725e-18 1.193247e-18 9.279733e-19 8.974977e-19 8.791943e-19
676 4.344975e-18 3.482481e-17 1.431170e-17 1.459839e-17 1.293070e-18 3.252736e-18 1.187854e-18 9.235312e-19 8.932420e-19 8.750368e-19
677 4.319533e-18 3.465542e-17 1.424809e-17 1.452957e-17 1.287260e-18 3.234895e-18 1.182496e-18 9.191202e-19 8.890135e-19 8.709057e-19
678 4.294337e-18 3.448692e-17 1.418489e-17 1.446116e-17 1.281489e-18 3.217192e-18 1.177173e-18 9.147394e-19 8.848120e-19 8.668010e-19
679 4.269349e-18 3.431930e-17 1.412210e-17 1.439316e-17 1.275756e-18 3.199618e-18 1.171884e-18 9.103880e-19 8.806372e-19 8.627223e-19
680 4.244529e-18 3.415257e-17 1.405972e-17 1.432556e-17 1.270060e-18 3.182163e-18 1.166630e-18 9.060649e-19 8.764889e-19 8.586694e-19
681 4.219842e-18 3.398671e-17 1.399774e-17 1.425836e-17 1.264401e-18 3.164818e-18 1.161410e-18 9.017692e-19 8.723669e-19 8.546422e-19
682 4.195270e-18 3.382172e-17 1.393616e-17 1.419157e-17 1.258779e-18 3.147572e-18 1.156223e-18 8.975000e-19 8.682710e-19 8.506405e-19
683 4.170800e-18 3.365759e-17 1.387497e-17 1.412516e-17 1.253193e-18 3.130417e-18 1.151069e-18 8.932563e-19 8.642009e-19 8.466639e-19
684 4.146424e-18 3.349430e-17 1.381418e-17 1.405915e-17 1.247643e-18 3.113346e-18 1.145949e-18 8.890376e-19 8.601565e-19 8.427123e-19
685 4.122192e-18 3.333186e-17 1.375378e-17 1.399353e-17 1.242129e-18 3.096367e-18 1.140861e-18 8.848442e-19 8.561375e-19 8.387855e-19
686 4.098186e-18 3.317026e-17 1.369376e-17 1.392830e-17 1.236651e-18 3.079483e-18 1.135806e-18 8.806763e-19 8.521437e-19 8.348833e-19
687 4.074489e-18 3.300951e-17 1.363412e-17 1.386344e-17 1.231208e-18 3.062701e-18 1.130784e-18 8.765344e-19 8.481750e-19 8.310055e-19
688 4.051102e-18 3.284959e-17 1.357486e-17 1.379897e-17 1.225800e-18 3.046027e-18 1.125793e-18 8.724186e-19 8.442310e-19 8.271519e-19
689 4.027914e-18 3.269050e-17 1.351598e-17 1.373487e-17 1.220427e-18 3.029465e-18 1.120834e-18 8.683294e-19 8.403116e-19 8.233222e-19
690 4.004805e-18 3.253223e-17 1.345748e-17 1.367114e-17 1.215088e-18 3.013021e-18 1.115906e-18 8.642670e-19 8.364166e-19 8.195163e-19
691 3.981687e-18 3.237476e-17 1.339934e-17 1.360778e-17 1.209783e-18 2.996698e-18 1.111010e-18 8.602314e-19 8.325458e-19 8.157340e-19
692 3.958589e-18 3.221809e-17 1.334157e-17 1.354479e-17 1.204512e-18 2.980491e-18 1.106145e-18 8.562221e-19 8.286990e-19 8.119750e-19
693 3.935564e-18 3.206223e-17 1.328416e-17 1.348217e-17 1.199275e-18 2.964394e-18 1.101311e-18 8.522385e-19 8.248760e-19 8.082393e-19
694 3.912667e-18 3.190717e-17 1.322712e-17 1.341990e-17 1.194071e-18 2.948402e-18 1.096507e-18 8.482801e-19 8.210766e-19 8.045266e-19
695 3.889950e-18 3.175290e-17 1.317043e-17 1.335800e-17 1.188900e-18 2.932510e-18 1.091733e-18 8.443464e-19 8.173005e-19 8.008367e-19
696 3.867467e-18 3.159943e-17 1.311410e-17 1.329645e-17 1.183762e-18 2.916712e-18 1.086989e-18 8.404366e-19 8.135478e-19 7.971695e-19
697 3.845269e-18 3.144674e-17 1.305812e-17 1.323525e-17 1.178657e-18 2.901004e-18 1.082275e-18 8.365504e-19 8.098180e-19 7.935247e-19
698 3.823375e-18 3.129483e-17 1.300250e-17 1.317440e-17 1.173584e-18 2.885382e-18 1.077591e-18 8.326872e-19 8.061111e-19 7.899021e-19
699 3.801754e-18 3.114369e-17 1.294722e-17 1.311390e-17 1.168542e-18 2.869852e-18 1.072936e-18 8.288474e-19 8.024269e-19 7.863017e-19
700 3.780368e-18 3.099331e-17 1.289228e-17 1.305374e-17 1.163533e-18 2.854416e-18 1.068310e-18 8.250312e-19 7.987652e-19 7.827232e-19
701 3.759175e-18 3.084370e-17 1.283768e-17 1.299393e-17 1.158555e-18 2.839080e-18 1.063713e-18 8.212388e-19 7.951258e-19 7.791665e-19
702 3.738097e-18 3.069484e-17 1.278343e-17 1.293445e-17 1.153608e-18 2.823847e-18 1.059144e-18 8.174704e-19 7.915085e-19 7.756313e-19
703 3.717046e-18 3.054674e-17 1.272951e-17 1.287532e-17 1.148693e-18 2.808723e-18 1.054604e-18 8.137263e-19 7.879131e-19 7.721175e-19
704 3.695942e-18 3.039940e-17 1.267592e-17 1.281651e-17 1.143808e-18 2.793711e-18 1.050092e-18 8.100068e-19 7.843396e-19 7.686250e-19
705 3.674805e-18 3.025281e-17 1.262267e-17 1.275804e-17 1.138953e-18 2.778814e-18 1.045608e-18 8.063119e-19 7.807876e-19 7.651535e-19
706 3.653747e-18 3.010697e-17 1.256974e-17 1.269990e-17 1.134129e-18 2.764026e-18 1.041152e-18 8.026410e-19 7.772571e-19 7.617030e-19
707 3.632883e-18 2.996185e-17 1.251714e-17 1.264209e-17 1.129335e-18 2.749341e-18 1.036723e-18 7.989935e-19 7.737479e-19 7.582731e-19
708 3.612286e-18 2.981747e-17 1.246486e-17 1.258460e-17 1.124571e-18 2.734753e-18 1.032322e-18 7.953687e-19 7.702598e-19 7.548639e-19
709 3.591913e-18 2.967381e-17 1.241290e-17 1.252743e-17 1.119836e-18 2.720255e-18 1.027947e-18 7.917660e-19 7.667926e-19 7.514751e-19
710 3.571703e-18 2.953087e-17 1.236126e-17 1.247059e-17 1.115131e-18 2.705840e-18 1.023600e-18 7.881846e-19 7.633462e-19 7.481065e-19
711 3.551598e-18 2.938866e-17 1.230993e-17 1.241406e-17 1.110455e-18 2.691501e-18 1.019279e-18 7.846239e-19 7.599204e-19 7.447580e-19
712 3.531591e-18 2.924718e-17 1.225892e-17 1.235785e-17 1.105808e-18 2.677234e-18 1.014985e-18 7.810834e-19 7.565151e-19 7.414295e-19
713 3.511702e-18 2.910640e-17 1.220822e-17 1.230195e-17 1.101189e-18 2.663040e-18 1.010716e-18 7.775629e-19 7.531301e-19 7.381208e-19
714 3.491953e-18 2.896634e-17 1.215782e-17 1.224637e-17 1.096599e-18 2.648922e-18 1.006474e-18 7.740629e-19 7.497653e-19 7.348317e-19
715 3.472361e-18 2.882698e-17 1.210773e-17 1.219109e-17 1.092037e-18 2.634886e-18 1.002258e-18 7.705836e-19 7.464204e-19 7.315621e-19
716 3.452938e-18 2.868832e-17 1.205795e-17 1.213612e-17 1.087503e-18 2.620936e-18 9.980672e-19 7.671252e-19 7.430954e-19 7.283118e-19
717 3.433695e-18 2.855037e-17 1.200846e-17 1.208146e-17 1.082997e-18 2.607076e-18 9.939021e-19 7.636879e-19 7.397900e-19 7.250808e-19
718 3.414640e-18 2.841311e-17 1.195928e-17 1.202710e-17 1.078518e-18 2.593310e-18 9.897621e-19 7.602721e-19 7.365043e-19 7.218688e-19
719 3.395754e-18 2.827655e-17 1.191039e-17 1.197304e-17 1.074067e-18 2.579643e-18 9.856473e-19 7.568780e-19 7.332379e-19 7.186757e-19
720 3.377005e-18 2.814068e-17 1.186179e-17 1.191928e-17 1.069643e-18 2.566075e-18 9.815572e-19 7.535055e-19 7.299908e-19 7.155014e-19
721 3.358365e-18 2.800549e-17 1.181349e-17 1.186582e-17 1.065246e-18 2.552601e-18 9.774919e-19 7.501542e-19 7.267627e-19 7.123457e-19
722 3.339799e-18 2.787098e-17 1.176547e-17 1.181265e-17 1.060875e-18 2.539219e-18 9.734511e-19 7.468237e-19 7.235537e-19 7.092085e-19
723 3.321271e-18 2.773715e-17 1.171775e-17 1.175978e-17 1.056531e-18 2.525924e-18 9.694346e-19 7.435135e-19 7.203634e-19 7.060896e-19
724 3.302744e-18 2.760399e-17 1.167030e-17 1.170720e-17 1.052214e-18 2.512713e-18 9.654422e-19 7.402233e-19 7.171919e-19 7.029890e-19
725 3.284197e-18 2.747152e-17 1.162314e-17 1.165491e-17 1.047922e-18 2.499582e-18 9.614738e-19 7.369525e-19 7.140389e-19 6.999065e-19
726 3.265726e-18 2.733971e-17 1.157626e-17 1.160291e-17 1.043657e-18 2.486528e-18 9.575291e-19 7.337009e-19 7.109043e-19 6.968419e-19
727 3.247478e-18 2.720857e-17 1.152966e-17 1.155119e-17 1.039417e-18 2.473547e-18 9.536080e-19 7.304681e-19 7.077880e-19 6.937951e-19
728 3.229598e-18 2.707809e-17 1.148334e-17 1.149976e-17 1.035203e-18 2.460639e-18 9.497103e-19 7.272538e-19 7.046898e-19 6.907660e-19
729 3.212108e-18 2.694827e-17 1.143729e-17 1.144861e-17 1.031014e-18 2.447802e-18 9.458358e-19 7.240578e-19 7.016096e-19 6.877544e-19
730 3.194818e-18 2.681910e-17 1.139151e-17 1.139775e-17 1.026850e-18 2.435035e-18 9.419844e-19 7.208801e-19 6.985473e-19 6.847603e-19
731 3.177512e-18 2.669058e-17 1.134601e-17 1.134716e-17 1.022711e-18 2.422338e-18 9.381559e-19 7.177203e-19 6.955028e-19 6.817835e-19
732 3.160011e-18 2.656272e-17 1.130077e-17 1.129685e-17 1.018597e-18 2.409709e-18 9.343501e-19 7.145784e-19 6.924758e-19 6.788238e-19
733 3.142392e-18 2.643552e-17 1.125579e-17 1.124682e-17 1.014508e-18 2.397147e-18 9.305669e-19 7.114541e-19 6.894664e-19 6.758813e-19
734 3.124862e-18 2.630895e-17 1.121108e-17 1.119706e-17 1.010443e-18 2.384653e-18 9.268060e-19 7.083473e-19 6.864743e-19 6.729556e-19
735 3.107631e-18 2.618303e-17 1.116664e-17 1.114757e-17 1.006402e-18 2.372226e-18 9.230673e-19 7.052580e-19 6.834995e-19 6.700468e-19
736 3.090802e-18 2.605774e-17 1.112245e-17 1.109836e-17 1.002385e-18 2.359870e-18 9.193507e-19 7.021863e-19 6.805418e-19 6.671546e-19
737 3.074254e-18 2.593309e-17 1.107852e-17 1.104942e-17 9.983919e-19 2.347586e-18 9.156560e-19 6.991324e-19 6.776010e-19 6.642790e-19
738 3.057836e-18 2.580907e-17 1.103485e-17 1.100074e-17 9.944226e-19 2.335378e-18 9.119830e-19 6.960964e-19 6.746772e-19 6.614199e-19
739 3.041404e-18 2.568569e-17 1.099143e-17 1.095233e-17 9.904768e-19 2.323248e-18 9.083316e-19 6.930785e-19 6.717701e-19 6.585771e-19
740 3.024913e-18 2.556293e-17 1.094827e-17 1.090419e-17 9.865543e-19 2.311199e-18 9.047016e-19 6.900787e-19 6.688796e-19 6.557505e-19
741 3.008384e-18 2.544081e-17 1.090535e-17 1.085631e-17 9.826549e-19 2.299232e-18 9.010928e-19 6.870973e-19 6.660057e-19 6.529401e-19
742 2.991836e-18 2.531930e-17 1.086268e-17 1.080869e-17 9.787785e-19 2.287349e-18 8.975051e-19 6.841341e-19 6.631482e-19 6.501456e-19
743 2.975314e-18 2.519841e-17 1.082026e-17 1.076133e-17 9.749250e-19 2.275548e-18 8.939384e-19 6.811891e-19 6.603069e-19 6.473670e-19
744 2.958927e-18 2.507814e-17 1.077809e-17 1.071423e-17 9.710940e-19 2.263827e-18 8.903925e-19 6.782618e-19 6.574818e-19 6.446042e-19
745 2.942799e-18 2.495847e-17 1.073616e-17 1.066739e-17 9.672855e-19 2.252182e-18 8.868672e-19 6.753520e-19 6.546728e-19 6.418571e-19
746 2.927050e-18 2.483943e-17 1.069447e-17 1.062081e-17 9.634993e-19 2.240613e-18 8.833624e-19 6.724594e-19 6.518798e-19 6.391255e-19
747 2.911651e-18 2.472100e-17 1.065302e-17 1.057448e-17 9.597353e-19 2.229115e-18 8.798779e-19 6.695837e-19 6.491026e-19 6.364094e-19
748 2.896410e-18 2.460317e-17 1.061180e-17 1.052841e-17 9.559932e-19 2.217687e-18 8.764137e-19 6.667245e-19 6.463411e-19 6.337086e-19
749 2.881126e-18 2.448595e-17 1.057083e-17 1.048259e-17 9.522729e-19 2.206327e-18 8.729694e-19 6.638817e-19 6.435952e-19 6.310230e-19
750 2.865634e-18 2.436933e-17 1.053009e-17 1.043702e-17 9.485743e-19 2.195032e-18 8.695451e-19 6.610551e-19 6.408649e-19 6.283526e-19
751 2.850004e-18 2.425330e-17 1.048958e-17 1.039169e-17 9.448971e-19 2.183804e-18 8.661406e-19 6.582444e-19 6.381499e-19 6.256972e-19
752 2.834401e-18 2.413787e-17 1.044930e-17 1.034662e-17 9.412413e-19 2.172642e-18 8.627556e-19 6.554498e-19 6.354503e-19 6.230568e-19
753 2.818989e-18 2.402303e-17 1.040925e-17 1.030180e-17 9.376067e-19 2.161546e-18 8.593902e-19 6.526710e-19 6.327659e-19 6.204311e-19
754 2.803860e-18 2.390878e-17 1.036943e-17 1.025722e-17 9.339930e-19 2.150515e-18 8.560441e-19 6.499080e-19 6.300966e-19 6.178202e-19
755 2.788946e-18 2.379513e-17 1.032983e-17 1.021288e-17 9.304003e-19 2.139550e-18 8.527172e-19 6.471606e-19 6.274422e-19 6.152239e-19
756 2.774157e-18 2.368206e-17 1.029046e-17 1.016879e-17 9.268282e-19 2.128650e-18 8.494093e-19 6.444289e-19 6.248028e-19 6.126422e-19
757 2.759408e-18 2.356958e-17 1.025131e-17 1.012494e-17 9.232768e-19 2.117816e-18 8.461204e-19 6.417127e-19 6.221782e-19 6.100748e-19
758 2.744679e-18 2.345768e-17 1.021238e-17 1.008133e-17 9.197457e-19 2.107046e-18 8.428503e-19 6.390119e-19 6.195682e-19 6.075218e-19
759 2.730011e-18 2.334636e-17 1.017367e-17 1.003796e-17 9.162349e-19 2.096343e-18 8.395988e-19 6.363266e-19 6.169729e-19 6.049831e-19
760 2.715446e-18 2.323561e-17 1.013518e-17 9.994831e-18 9.127442e-19 2.085705e-18 8.363659e-19 6.336566e-19 6.143920e-19 6.024585e-19
761 2.701015e-18 2.312544e-17 1.009691e-17 9.951938e-18 9.092735e-19 2.075132e-18 8.331514e-19 6.310020e-19 6.118256e-19 5.999479e-19
762 2.686703e-18 2.301583e-17 1.005885e-17 9.909280e-18 9.058227e-19 2.064626e-18 8.299552e-19 6.283626e-19 6.092734e-19 5.974513e-19
763 2.672473e-18 2.290680e-17 1.002100e-17 9.866857e-18 9.023915e-19 2.054186e-18 8.267771e-19 6.257384e-19 6.067355e-19 5.949686e-19
764 2.658291e-18 2.279833e-17 9.983370e-18 9.824667e-18 8.989798e-19 2.043812e-18 8.236170e-19 6.231293e-19 6.042117e-19 5.924996e-19
765 2.644140e-18 2.269044e-17 9.945946e-18 9.782710e-18 8.955876e-19 2.033503e-18 8.204748e-19 6.205353e-19 6.017019e-19 5.900444e-19
766 2.630048e-18 2.258310e-17 9.908731e-18 9.740984e-18 8.922146e-19 2.023259e-18 8.173503e-19 6.179561e-19 5.992061e-19 5.876027e-19
767 2.616049e-18 2.247633e-17 9.871723e-18 9.699488e-18 8.888608e-19 2.013075e-18 8.142435e-19 6.153913e-19 5.967241e-19 5.851745e-19
768 2.602176e-18 2.237011e-17 9.834921e-18 9.658221e-18 8.855259e-19 2.002950e-18 8.111542e-19 6.128408e-19 5.942559e-19 5.827598e-19
769 2.588445e-18 2.226444e-17 9.798323e-18 9.617182e-18 8.822099e-19 1.992881e-18 8.080824e-19 6.103041e-19 5.918013e-19 5.803583e-19
770 2.574850e-18 2.215932e-17 9.761928e-18 9.576370e-18 8.789126e-19 1.982866e-18 8.050277e-19 6.077809e-19 5.893603e-19 5.779702e-19
771 2.561387e-18 2.205475e-17 9.725734e-18 9.535783e-18 8.756339e-19 1.972902e-18 8.019903e-19 6.052711e-19 5.869327e-19 5.755951e-19
772 2.548047e-18 2.195074e-17 9.689741e-18 9.495421e-18 8.723737e-19 1.962987e-18 7.989699e-19 6.027743e-19 5.845186e-19 5.732332e-19
773 2.534803e-18 2.184727e-17 9.653946e-18 9.455282e-18 8.691318e-19 1.953120e-18 7.959663e-19 6.002904e-19 5.821178e-19 5.708842e-19
774 2.521612e-18 2.174434e-17 9.618348e-18 9.415365e-18 8.659080e-19 1.943305e-18 7.929796e-19 5.978196e-19 5.797302e-19 5.685482e-19
775 2.508434e-18 2.164196e-17 9.582946e-18 9.375669e-18 8.627024e-19 1.933547e-18 7.900096e-19 5.953624e-19 5.773557e-19 5.662250e-19
776 2.495245e-18 2.154011e-17 9.547738e-18 9.336194e-18 8.595146e-19 1.923847e-18 7.870561e-19 5.929189e-19 5.749943e-19 5.639145e-19
777 2.482087e-18 2.143879e-17 9.512724e-18 9.296938e-18 8.563447e-19 1.914211e-18 7.841192e-19 5.904895e-19 5.726459e-19 5.616167e-19
778 2.469017e-18 2.133800e-17 9.477901e-18 9.257899e-18 8.531924e-19 1.904641e-18 7.811985e-19 5.880745e-19 5.703104e-19 5.593314e-19
779 2.456092e-18 2.123775e-17 9.443269e-18 9.219078e-18 8.500577e-19 1.895143e-18 7.782941e-19 5.856742e-19 5.679877e-19 5.570587e-19
780 2.443337e-18 2.113804e-17 9.408826e-18 9.180472e-18 8.469405e-19 1.885719e-18 7.754058e-19 5.832889e-19 5.656777e-19 5.547983e-19
781 2.430712e-18 2.103885e-17 9.374570e-18 9.142081e-18 8.438405e-19 1.876368e-18 7.725335e-19 5.809185e-19 5.633803e-19 5.525504e-19
782 2.418171e-18 2.094018e-17 9.340502e-18 9.103903e-18 8.407578e-19 1.867086e-18 7.696771e-19 5.785624e-19 5.610955e-19 5.503146e-19
783 2.405668e-18 2.084203e-17 9.306618e-18 9.065939e-18 8.376921e-19 1.857867e-18 7.668364e-19 5.762199e-19 5.588232e-19 5.480911e-19
784 2.393194e-18 2.074440e-17 9.272918e-18 9.028186e-18 8.346433e-19 1.848704e-18 7.640115e-19 5.738905e-19 5.565633e-19 5.458797e-19
785 2.380775e-18 2.064728e-17 9.239401e-18 8.990644e-18 8.316114e-19 1.839592e-18 7.612022e-19 5.715736e-19 5.543157e-19 5.436803e-19
786 2.368440e-18 2.055068e-17 9.206065e-18 8.953311e-18 8.285962e-19 1.830524e-18 7.584083e-19 5.692684e-19 5.520804e-19 5.414929e-19
787 2.356217e-18 2.045459e-17 9.172910e-18 8.916187e-18 8.255976e-19 1.821495e-18 7.556298e-19 5.669744e-19 5.498572e-19 5.393173e-19
788 2.344104e-18 2.035902e-17 9.139933e-18 8.879271e-18 8.226155e-19 1.812499e-18 7.528666e-19 5.646909e-19 5.476462e-19 5.371536e-19
789 2.332082e-18 2.026396e-17 9.107134e-18 8.842561e-18 8.196498e-19 1.803535e-18 7.501185e-19 5.624179e-19 5.454471e-19 5.350016e-19
790 2.320132e-18 2.016940e-17 9.074511e-18 8.806057e-18 8.167002e-19 1.794607e-18 7.473855e-19 5.601556e-19 5.432601e-19 5.328613e-19
791 2.308238e-18 2.007534e-17 9.042064e-18 8.769757e-18 8.137669e-19 1.785721e-18 7.446674e-19 5.579047e-19 5.410848e-19 5.307325e-19
792 2.296393e-18 1.998177e-17 9.009791e-18 8.733660e-18 8.108495e-19 1.776882e-18 7.419642e-19 5.556654e-19 5.389214e-19 5.286153e-19
793 2.284597e-18 1.988871e-17 8.977690e-18 8.697767e-18 8.079481e-19 1.768096e-18 7.392757e-19 5.534384e-19 5.367697e-19 5.265095e-19
794 2.272851e-18 1.979614e-17 8.945761e-18 8.662075e-18 8.050625e-19 1.759368e-18 7.366019e-19 5.512241e-19 5.346297e-19 5.244151e-19
795 2.261156e-18 1.970407e-17 8.914003e-18 8.626583e-18 8.021926e-19 1.750702e-18 7.339427e-19 5.490229e-19 5.325012e-19 5.223320e-19
796 2.249531e-18 1.961249e-17 8.882415e-18 8.591291e-18 7.993383e-19 1.742105e-18 7.312979e-19 5.468354e-19 5.303842e-19 5.202601e-19
797 2.237994e-18 1.952141e-17 8.850994e-18 8.556198e-18 7.964994e-19 1.733578e-18 7.286675e-19 5.446616e-19 5.282787e-19 5.181994e-19
798 2.226567e-18 1.943080e-17 8.819740e-18 8.521302e-18 7.936759e-19 1.725117e-18 7.260514e-19 5.425011e-19 5.261845e-19 5.161498e-19
799 2.215258e-18 1.934068e-17 8.788653e-18 8.486603e-18 7.908677e-19 1.716718e-18 7.234494e-19 5.403534e-19 5.241016e-19 5.141113e-19
800 2.204050e-18 1.925104e-17 8.757730e-18 8.452100e-18 7.880747e-19 1.708375e-18 7.208615e-19 5.382180e-19 5.220300e-19 5.120836e-19
801 2.192923e-18 1.916188e-17 8.726971e-18 8.417791e-18 7.852967e-19 1.700086e-18 7.182876e-19 5.360944e-19 5.199695e-19 5.100669e-19
802 2.181854e-18 1.907319e-17 8.696375e-18 8.383676e-18 7.825337e-19 1.691844e-18 7.157276e-19 5.339822e-19 5.179201e-19 5.080610e-19
803 2.170834e-18 1.898499e-17 8.665941e-18 8.349754e-18 7.797856e-19 1.683646e-18 7.131814e-19 5.318809e-19 5.158817e-19 5.060659e-19
804 2.159867e-18 1.889726e-17 8.635666e-18 8.316023e-18 7.770522e-19 1.675486e-18 7.106489e-19 5.297899e-19 5.138542e-19 5.040815e-19
805 2.148963e-18 1.881000e-17 8.605552e-18 8.282484e-18 7.743334e-19 1.667363e-18 7.081300e-19 5.277090e-19 5.118377e-19 5.021077e-19
806 2.138128e-18 1.872321e-17 8.575595e-18 8.249134e-18 7.716292e-19 1.659278e-18 7.056247e-19 5.256382e-19 5.098319e-19 5.001445e-19
807 2.127360e-18 1.863687e-17 8.545796e-18 8.215974e-18 7.689395e-19 1.651234e-18 7.031327e-19 5.235779e-19 5.078369e-19 4.981917e-19
808 2.116643e-18 1.855100e-17 8.516153e-18 8.183001e-18 7.662641e-19 1.643232e-18 7.006542e-19 5.215281e-19 5.058526e-19 4.962494e-19
809 2.105958e-18 1.846560e-17 8.486665e-18 8.150215e-18 7.636030e-19 1.635275e-18 6.981889e-19 5.194891e-19 5.038789e-19 4.943175e-19
810 2.095289e-18 1.838065e-17 8.457331e-18 8.117615e-18 7.609560e-19 1.627366e-18 6.957368e-19 5.174610e-19 5.019158e-19 4.923959e-19
811 2.084644e-18 1.829616e-17 8.428151e-18 8.085201e-18 7.583232e-19 1.619507e-18 6.932977e-19 5.154442e-19 4.999631e-19 4.904846e-19
812 2.074052e-18 1.821213e-17 8.399123e-18 8.052971e-18 7.557043e-19 1.611701e-18 6.908717e-19 5.134387e-19 4.980209e-19 4.885834e-19
813 2.063546e-18 1.812855e-17 8.370246e-18 8.020923e-18 7.530992e-19 1.603949e-18 6.884586e-19 5.114448e-19 4.960890e-19 4.866923e-19
814 2.053157e-18 1.804541e-17 8.341518e-18 7.989058e-18 7.505080e-19 1.596250e-18 6.860583e-19 5.094623e-19 4.941675e-19 4.848113e-19
815 2.042884e-18 1.796273e-17 8.312941e-18 7.957375e-18 7.479304e-19 1.588604e-18 6.836708e-19 5.074909e-19 4.922561e-19 4.829404e-19
816 2.032697e-18 1.788049e-17 8.284511e-18 7.925872e-18 7.453665e-19 1.581007e-18 6.812959e-19 5.055306e-19 4.903550e-19 4.810793e-19
