Ls T E B
2488 2.411181e-18 6.478451e-19 6.434565e-19
2489 2.410993e-18 6.479043e-19 6.435184e-19
2490 2.410804e-18 6.479622e-19 6.435803e-19
2491 2.410629e-18 6.480214e-19 6.436422e-19
2492 2.410441e-18 6.480793e-19 6.437042e-19
2493 2.410253e-18 6.481385e-19 6.437674e-19
2494 2.410064e-18 6.481978e-19 6.438294e-19
2495 2.409876e-18 6.482570e-19 6.438913e-19
2496 2.409701e-18 6.483162e-19 6.439546e-19
2497 2.409512e-18 6.483755e-19 6.440178e-19
2498 2.409324e-18 6.484360e-19 6.440798e-19
2499 2.409135e-18 6.484953e-19 6.441430e-19
2500 2.408947e-18 6.485545e-19 6.442063e-19
2501 2.408758e-18 6.486151e-19 6.442696e-19
2502 2.408583e-18 6.486757e-19 6.443328e-19
2503 2.408395e-18 6.487349e-19 6.443975e-19
2504 2.408206e-18 6.487955e-19 6.444607e-19
2505 2.408018e-18 6.488560e-19 6.445240e-19
2506 2.407829e-18 6.489166e-19 6.445886e-19
2507 2.407654e-18 6.489772e-19 6.446532e-19
2508 2.407466e-18 6.490378e-19 6.447165e-19
2509 2.407277e-18 6.490997e-19 6.447811e-19
2510 2.407089e-18 6.491603e-19 6.448457e-19
2511 2.406901e-18 6.492222e-19 6.449104e-19
2512 2.406726e-18 6.492828e-19 6.449750e-19
2513 2.406389e-18 6.493447e-19 6.450396e-19
2514 2.405904e-18 6.494066e-19 6.451042e-19
2515 2.405433e-18 6.494686e-19 6.451702e-19
2516 2.404949e-18 6.495305e-19 6.452348e-19
2517 2.404477e-18 6.495924e-19 6.453008e-19
2518 2.403993e-18 6.496543e-19 6.453654e-19
2519 2.403522e-18 6.497163e-19 6.454313e-19
2520 2.403037e-18 6.497795e-19 6.454973e-19
2521 2.402566e-18 6.498415e-19 6.455633e-19
2522 2.402081e-18 6.499047e-19 6.456292e-19
2523 2.401610e-18 6.499667e-19 6.456952e-19
2524 2.401125e-18 6.500299e-19 6.457611e-19
2525 2.400654e-18 6.500932e-19 6.458285e-19
2526 2.400170e-18 6.501565e-19 6.458944e-19
2527 2.399698e-18 6.502197e-19 6.459604e-19
2528 2.399214e-18 6.502830e-19 6.460277e-19
2529 2.398743e-18 6.503463e-19 6.460950e-19
2530 2.398271e-18 6.504109e-19 6.461610e-19
2531 2.397787e-18 6.504742e-19 6.462283e-19
2532 2.397316e-18 6.505374e-19 6.462956e-19
2533 2.396831e-18 6.506021e-19 6.463629e-19
2534 2.396360e-18 6.506667e-19 6.464302e-19
2535 2.395875e-18 6.507313e-19 6.464975e-19
2536 2.395404e-18 6.507959e-19 6.465662e-19
2537 2.394933e-18 6.508605e-19 6.466335e-19
2538 2.394448e-18 6.509251e-19 6.467021e-19
2539 2.393977e-18 6.509898e-19 6.467694e-19
2540 2.393506e-18 6.510544e-19 6.468381e-19
2541 2.393021e-18 6.511190e-19 6.469068e-19
2542 2.392550e-18 6.511850e-19 6.469741e-19
2543 2.392079e-18 6.512509e-19 6.470427e-19
2544 2.391594e-18 6.513155e-19 6.471114e-19
2545 2.391123e-18 6.513815e-19 6.471814e-19
2546 2.390652e-18 6.514475e-19 6.472500e-19
2547 2.390167e-18 6.515134e-19 6.473187e-19
2548 2.389696e-18 6.515794e-19 6.473874e-19
2549 2.389225e-18 6.516454e-19 6.474574e-19
2550 2.388740e-18 6.517113e-19 6.475274e-19
2551 2.388269e-18 6.517773e-19 6.475960e-19
2552 2.387798e-18 6.518446e-19 6.476660e-19
2553 2.386425e-18 6.519106e-19 6.477360e-19
2554 2.384136e-18 6.519779e-19 6.478060e-19
2555 2.381861e-18 6.520452e-19 6.478760e-19
2556 2.379600e-18 6.521125e-19 6.479460e-19
2557 2.377325e-18 6.521785e-19 6.480160e-19
2558 2.375050e-18 6.522458e-19 6.480874e-19
2559 2.372788e-18 6.523131e-19 6.481574e-19
2560 2.370526e-18 6.523817e-19 6.482274e-19
2561 2.368265e-18 6.524490e-19 6.482987e-19
2562 2.366003e-18 6.525164e-19 6.483701e-19
2563 2.363742e-18 6.525850e-19 6.484401e-19
2564 2.361493e-18 6.526523e-19 6.485114e-19
2565 2.359245e-18 6.527210e-19 6.485828e-19
2566 2.356984e-18 6.527896e-19 6.486541e-19
2567 2.354735e-18 6.528569e-19 6.487255e-19
2568 2.352487e-18 6.529256e-19 6.487982e-19
2569 2.350253e-18 6.529942e-19 6.488695e-19
2570 2.348005e-18 6.530643e-19 6.489409e-19
2571 2.345770e-18 6.531329e-19 6.490136e-19
2572 2.343522e-18 6.532016e-19 6.490849e-19
2573 2.341287e-18 6.532702e-19 6.491576e-19
2574 2.339052e-18 6.533402e-19 6.492303e-19
2575 2.336831e-18 6.534102e-19 6.493030e-19
2576 2.334596e-18 6.534789e-19 6.493757e-19
2577 2.332362e-18 6.535489e-19 6.494484e-19
2578 2.330141e-18 6.536189e-19 6.495211e-19
2579 2.327919e-18 6.536889e-19 6.495938e-19
2580 2.325698e-18 6.537589e-19 6.496665e-19
2581 2.323477e-18 6.538289e-19 6.497405e-19
2582 2.321269e-18 6.538989e-19 6.498132e-19
2583 2.319048e-18 6.539702e-19 6.498872e-19
2584 2.316840e-18 6.540402e-19 6.499613e-19
2585 2.314619e-18 6.541116e-19 6.500340e-19
2586 2.312411e-18 6.541816e-19 6.501080e-19
2587 2.310203e-18 6.542529e-19 6.501821e-19
2588 2.308009e-18 6.543243e-19 6.502561e-19
2589 2.305801e-18 6.543956e-19 6.503301e-19
2590 2.303607e-18 6.544656e-19 6.504055e-19
2591 2.301399e-18 6.545383e-19 6.504796e-19
2592 2.299205e-18 6.546097e-19 6.505536e-19
2593 2.297980e-18 6.546810e-19 6.506290e-19
2594 2.297724e-18 6.547524e-19 6.507030e-19
2595 2.297468e-18 6.548251e-19 6.507784e-19
2596 2.297213e-18 6.548964e-19 6.508538e-19
2597 2.296943e-18 6.549691e-19 6.509292e-19
2598 2.296688e-18 6.550418e-19 6.510046e-19
2599 2.296432e-18 6.551145e-19 6.510800e-19
2600 2.296176e-18 6.551859e-19 6.511553e-19
2601 2.295920e-18 6.552585e-19 6.512307e-19
2602 2.295665e-18 6.553326e-19 6.513061e-19
2603 2.295395e-18 6.554053e-19 6.513829e-19
2604 2.295139e-18 6.554780e-19 6.514582e-19
2605 2.294884e-18 6.555507e-19 6.515350e-19
2606 2.294628e-18 6.556247e-19 6.516104e-19
2607 2.294372e-18 6.556974e-19 6.516871e-19
2608 2.294116e-18 6.557714e-19 6.517638e-19
2609 2.293847e-18 6.558455e-19 6.518406e-19
2610 2.293591e-18 6.559195e-19 6.519173e-19
2611 2.293336e-18 6.559936e-19 6.519940e-19
2612 2.293080e-18 6.560676e-19 6.520708e-19
2613 2.292824e-18 6.561417e-19 6.521488e-19
2614 2.292568e-18 6.562157e-19 6.522256e-19
2615 2.292299e-18 6.562897e-19 6.523023e-19
2616 2.292043e-18 6.563651e-19 6.523804e-19
2617 2.291787e-18 6.564392e-19 6.524585e-19
2618 2.291532e-18 6.565145e-19 6.525352e-19
2619 2.291276e-18 6.565886e-19 6.526133e-19
2620 2.291020e-18 6.566640e-19 6.526914e-19
2621 2.290764e-18 6.567394e-19 6.527694e-19
2622 2.290495e-18 6.568147e-19 6.528475e-19
2623 2.290239e-18 6.568901e-19 6.529256e-19
2624 2.289984e-18 6.569655e-19 6.530050e-19
2625 2.289728e-18 6.570409e-19 6.530831e-19
2626 2.289472e-18 6.571176e-19 6.531612e-19
2627 2.289216e-18 6.571930e-19 6.532406e-19
2628 2.288960e-18 6.572684e-19 6.533200e-19
2629 2.288705e-18 6.573451e-19 6.533981e-19
2630 2.288435e-18 6.574219e-19 6.534775e-19
2631 2.288180e-18 6.574986e-19 6.535570e-19
2632 2.287924e-18 6.575740e-19 6.536364e-19
2633 2.287170e-18 6.576507e-19 6.537158e-19
2634 2.285932e-18 6.577275e-19 6.537952e-19
2635 2.284693e-18 6.578055e-19 6.538747e-19
2636 2.283441e-18 6.578823e-19 6.539554e-19
2637 2.282203e-18 6.579590e-19 6.540349e-19
2638 2.280964e-18 6.580357e-19 6.541156e-19
2639 2.279726e-18 6.581138e-19 6.541951e-19
2640 2.278487e-18 6.581919e-19 6.542758e-19
2641 2.277249e-18 6.582686e-19 6.543566e-19
2642 2.276010e-18 6.583467e-19 6.544374e-19
2643 2.274772e-18 6.584248e-19 6.545181e-19
2644 2.273533e-18 6.585029e-19 6.545989e-19
2645 2.272295e-18 6.585810e-19 6.546797e-19
2646 2.271070e-18 6.586590e-19 6.547605e-19
2647 2.269831e-18 6.587371e-19 6.548412e-19
2648 2.268593e-18 6.588165e-19 6.549233e-19
2649 2.267368e-18 6.588946e-19 6.550041e-19
2650 2.266129e-18 6.589740e-19 6.550862e-19
2651 2.264904e-18 6.590521e-19 6.551684e-19
2652 2.263665e-18 6.591315e-19 6.552491e-19
2653 2.262440e-18 6.592110e-19 6.553312e-19
2654 2.261202e-18 6.592891e-19 6.554134e-19
2655 2.259977e-18 6.593685e-19 6.554955e-19
2656 2.258752e-18 6.594479e-19 6.555776e-19
2657 2.257527e-18 6.595287e-19 6.556597e-19
2658 2.256288e-18 6.596081e-19 6.557432e-19
2659 2.255063e-18 6.596875e-19 6.558253e-19
2660 2.253838e-18 6.597683e-19 6.559088e-19
2661 2.252613e-18 6.598477e-19 6.559909e-19
2662 2.251388e-18 6.599285e-19 6.560743e-19
2663 2.250163e-18 6.600079e-19 6.561578e-19
2664 2.248952e-18 6.600887e-19 6.562399e-19
2665 2.247727e-18 6.601695e-19 6.563234e-19
2666 2.246502e-18 6.602502e-19 6.564069e-19
2667 2.245276e-18 6.603310e-19 6.564903e-19
2668 2.244065e-18 6.604118e-19 6.565751e-19
2669 2.242840e-18 6.604926e-19 6.566586e-19
2670 2.241615e-18 6.605747e-19 6.567421e-19
2671 2.240403e-18 6.606554e-19 6.568269e-19
2672 2.239178e-18 6.607376e-19 6.569103e-19
2673 2.237455e-18 6.608183e-19 6.569951e-19
2674 2.235220e-18 6.609004e-19 6.570786e-19
2675 2.232986e-18 6.609826e-19 6.571634e-19
2676 2.230751e-18 6.610647e-19 6.572482e-19
2677 2.228516e-18 6.611468e-19 6.573330e-19
2678 2.226295e-18 6.612289e-19 6.574178e-19
2679 2.224060e-18 6.613110e-19 6.575027e-19
2680 2.221839e-18 6.613932e-19 6.575875e-19
2681 2.219618e-18 6.614753e-19 6.576736e-19
2682 2.217397e-18 6.615587e-19 6.577584e-19
2683 2.215189e-18 6.616409e-19 6.578446e-19
2684 2.212968e-18 6.617243e-19 6.579294e-19
2685 2.210760e-18 6.618064e-19 6.580156e-19
2686 2.208539e-18 6.618899e-19 6.581017e-19
2687 2.206331e-18 6.619734e-19 6.581879e-19
2688 2.204123e-18 6.620568e-19 6.582727e-19
2689 2.201929e-18 6.621403e-19 6.583602e-19
2690 2.199721e-18 6.622238e-19 6.584463e-19
2691 2.197527e-18 6.623072e-19 6.585325e-19
2692 2.195333e-18 6.623920e-19 6.586186e-19
2693 2.193138e-18 6.624755e-19 6.587048e-19
2694 2.190944e-18 6.625603e-19 6.587923e-19
2695 2.188750e-18 6.626438e-19 6.588785e-19
2696 2.186555e-18 6.627286e-19 6.589660e-19
2697 2.184375e-18 6.628134e-19 6.590535e-19
2698 2.182194e-18 6.628969e-19 6.591410e-19
2699 2.180013e-18 6.629817e-19 6.592285e-19
2700 2.177832e-18 6.630665e-19 6.593146e-19
2701 2.175651e-18 6.631526e-19 6.594035e-19
2702 2.173470e-18 6.632374e-19 6.594910e-19
2703 2.171303e-18 6.633222e-19 6.595785e-19
2704 2.169136e-18 6.634071e-19 6.596660e-19
2705 2.166955e-18 6.634932e-19 6.597548e-19
2706 2.164788e-18 6.635780e-19 6.598423e-19
2707 2.162634e-18 6.636642e-19 6.599312e-19
2708 2.160466e-18 6.637503e-19 6.600187e-19
2709 2.158312e-18 6.638365e-19 6.601075e-19
2710 2.156145e-18 6.639227e-19 6.601964e-19
2711 2.153991e-18 6.640088e-19 6.602852e-19
2712 2.151837e-18 6.640950e-19 6.603741e-19
2713 2.150774e-18 6.641811e-19 6.604629e-19
2714 2.150774e-18 6.642673e-19 6.605518e-19
2715 2.150787e-18 6.643548e-19 6.606420e-19
2716 2.150801e-18 6.644409e-19 6.607308e-19
2717 2.150814e-18 6.645284e-19 6.608210e-19
2718 2.150828e-18 6.646146e-19 6.609099e-19
2719 2.150841e-18 6.647021e-19 6.610001e-19
2720 2.150854e-18 6.647896e-19 6.610889e-19
2721 2.150868e-18 6.648771e-19 6.611791e-19
2722 2.150881e-18 6.649646e-19 6.612693e-19
2723 2.150895e-18 6.650521e-19 6.613595e-19
2724 2.150908e-18 6.651396e-19 6.614497e-19
2725 2.150908e-18 6.652271e-19 6.615399e-19
2726 2.150922e-18 6.653160e-19 6.616314e-19
2727 2.150935e-18 6.654035e-19 6.617216e-19
2728 2.150949e-18 6.654923e-19 6.618118e-19
2729 2.150962e-18 6.655798e-19 6.619034e-19
2730 2.150976e-18 6.656687e-19 6.619936e-19
2731 2.150989e-18 6.657575e-19 6.620851e-19
2732 2.151003e-18 6.658464e-19 6.621766e-19
2733 2.151016e-18 6.659352e-19 6.622682e-19
2734 2.151029e-18 6.660241e-19 6.623597e-19
2735 2.151029e-18 6.661129e-19 6.624513e-19
2736 2.151043e-18 6.662018e-19 6.625428e-19
2737 2.151056e-18 6.662906e-19 6.626343e-19
2738 2.151070e-18 6.663808e-19 6.627259e-19
2739 2.151083e-18 6.664697e-19 6.628188e-19
2740 2.151097e-18 6.665598e-19 6.629103e-19
2741 2.151110e-18 6.666500e-19 6.630032e-19
2742 2.151124e-18 6.667389e-19 6.630947e-19
2743 2.151137e-18 6.668291e-19 6.631876e-19
2744 2.151151e-18 6.669193e-19 6.632805e-19
2745 2.151151e-18 6.670095e-19 6.633734e-19
2746 2.151164e-18 6.670997e-19 6.634663e-19
2747 2.151178e-18 6.671912e-19 6.635592e-19
2748 2.151191e-18 6.672814e-19 6.636521e-19
2749 2.151204e-18 6.673716e-19 6.637450e-19
2750 2.151218e-18 6.674631e-19 6.638392e-19
2751 2.151231e-18 6.675533e-19 6.639321e-19
2752 2.151245e-18 6.676449e-19 6.640263e-19
2753 2.151003e-18 6.677364e-19 6.641192e-19
2754 2.150504e-18 6.678280e-19 6.642134e-19
2755 2.150006e-18 6.679195e-19 6.643077e-19
2756 2.149508e-18 6.680110e-19 6.644006e-19
2757 2.149010e-18 6.681026e-19 6.644948e-19
2758 2.148512e-18 6.681941e-19 6.645890e-19
2759 2.148014e-18 6.682857e-19 6.646833e-19
2760 2.147516e-18 6.683786e-19 6.647788e-19
2761 2.147031e-18 6.684701e-19 6.648731e-19
2762 2.146533e-18 6.685630e-19 6.649673e-19
2763 2.146035e-18 6.686545e-19 6.650629e-19
2764 2.145537e-18 6.687474e-19 6.651571e-19
2765 2.145039e-18 6.688403e-19 6.652527e-19
2766 2.144541e-18 6.689332e-19 6.653483e-19
2767 2.144043e-18 6.690261e-19 6.654425e-19
2768 2.143558e-18 6.691190e-19 6.655381e-19
2769 2.143060e-18 6.692118e-19 6.656337e-19
2770 2.142562e-18 6.693047e-19 6.657292e-19
2771 2.142064e-18 6.693976e-19 6.658248e-19
2772 2.141566e-18 6.694919e-19 6.659218e-19
2773 2.141081e-18 6.695847e-19 6.660173e-19
2774 2.140583e-18 6.696790e-19 6.661129e-19
2775 2.140085e-18 6.697732e-19 6.662098e-19
2776 2.139587e-18 6.698674e-19 6.663054e-19
2777 2.139102e-18 6.699603e-19 6.664023e-19
2778 2.138604e-18 6.700546e-19 6.664993e-19
2779 2.138106e-18 6.701488e-19 6.665962e-19
2780 2.137621e-18 6.702444e-19 6.666931e-19
2781 2.137123e-18 6.703386e-19 6.667900e-19
2782 2.136625e-18 6.704328e-19 6.668870e-19
2783 2.136127e-18 6.705271e-19 6.669839e-19
2784 2.135642e-18 6.706227e-19 6.670808e-19
2785 2.135144e-18 6.707182e-19 6.671777e-19
2786 2.134646e-18 6.708125e-19 6.672760e-19
2787 2.134162e-18 6.709081e-19 6.673729e-19
2788 2.133664e-18 6.710036e-19 6.674712e-19
2789 2.133165e-18 6.710992e-19 6.675695e-19
2790 2.132681e-18 6.711948e-19 6.676664e-19
2791 2.132183e-18 6.712904e-19 6.677647e-19
2792 2.131698e-18 6.713860e-19 6.678630e-19
2793 2.131213e-18 6.714815e-19 6.679612e-19
2794 2.130729e-18 6.715785e-19 6.680595e-19
2795 2.130258e-18 6.716740e-19 6.681591e-19
2796 2.129786e-18 6.717710e-19 6.682574e-19
2797 2.129315e-18 6.718665e-19 6.683557e-19
2798 2.128844e-18 6.719635e-19 6.684553e-19
2799 2.128373e-18 6.720604e-19 6.685536e-19
2800 2.127888e-18 6.721573e-19 6.686532e-19
2801 2.127417e-18 6.722542e-19 6.687528e-19
2802 2.126946e-18 6.723512e-19 6.688511e-19
2803 2.126475e-18 6.724481e-19 6.689507e-19
2804 2.126004e-18 6.725450e-19 6.690503e-19
2805 2.125533e-18 6.726433e-19 6.691499e-19
2806 2.125061e-18 6.727402e-19 6.692495e-19
2807 2.124577e-18 6.728371e-19 6.693505e-19
2808 2.124106e-18 6.729354e-19 6.694501e-19
2809 2.123634e-18 6.730337e-19 6.695497e-19
2810 2.123163e-18 6.731320e-19 6.696507e-19
2811 2.122692e-18 6.732289e-19 6.697503e-19
2812 2.122221e-18 6.733272e-19 6.698513e-19
2813 2.121750e-18 6.734254e-19 6.699523e-19
2814 2.121279e-18 6.735237e-19 6.700532e-19
2815 2.120807e-18 6.736233e-19 6.701542e-19
2816 2.120336e-18 6.737216e-19 6.702551e-19
2817 2.119865e-18 6.738199e-19 6.703561e-19
2818 2.119394e-18 6.739195e-19 6.704571e-19
2819 2.118923e-18 6.740178e-19 6.705580e-19
2820 2.118452e-18 6.741174e-19 6.706590e-19
2821 2.117980e-18 6.742170e-19 6.707613e-19
2822 2.117509e-18 6.743166e-19 6.708623e-19
2823 2.117038e-18 6.744162e-19 6.709646e-19
2824 2.116567e-18 6.745159e-19 6.710669e-19
2825 2.116096e-18 6.746155e-19 6.711679e-19
2826 2.115625e-18 6.747151e-19 6.712702e-19
2827 2.115153e-18 6.748147e-19 6.713725e-19
2828 2.114682e-18 6.749143e-19 6.714748e-19
2829 2.114211e-18 6.750153e-19 6.715771e-19
2830 2.113740e-18 6.751149e-19 6.716794e-19
2831 2.113269e-18 6.752159e-19 6.717831e-19
2832 2.112798e-18 6.753168e-19 6.718854e-19
2833 2.111667e-18 6.754165e-19 6.719890e-19
2834 2.110522e-18 6.755174e-19 6.720914e-19
2835 2.109392e-18 6.756184e-19 6.721950e-19
2836 2.108247e-18 6.757193e-19 6.722973e-19
2837 2.107117e-18 6.758203e-19 6.724010e-19
2838 2.105972e-18 6.759226e-19 6.725046e-19
2839 2.104842e-18 6.760236e-19 6.726083e-19
2840 2.103711e-18 6.761246e-19 6.727120e-19
2841 2.102580e-18 6.762269e-19 6.728156e-19
2842 2.101449e-18 6.763278e-19 6.729193e-19
2843 2.100305e-18 6.764301e-19 6.730243e-19
2844 2.099174e-18 6.765325e-19 6.731279e-19
2845 2.098043e-18 6.766348e-19 6.732329e-19
2846 2.096912e-18 6.767357e-19 6.733366e-19
2847 2.095782e-18 6.768380e-19 6.734416e-19
2848 2.094664e-18 6.769417e-19 6.735466e-19
2849 2.093533e-18 6.770440e-19 6.736502e-19
2850 2.092403e-18 6.771463e-19 6.737553e-19
2851 2.091272e-18 6.772486e-19 6.738603e-19
2852 2.090155e-18 6.773523e-19 6.739653e-19
2853 2.089024e-18 6.774546e-19 6.740703e-19
2854 2.087893e-18 6.775583e-19 6.741766e-19
2855 2.086776e-18 6.776619e-19 6.742816e-19
2856 2.085645e-18 6.777642e-19 6.743866e-19
2857 2.084527e-18 6.778679e-19 6.744930e-19
2858 2.083397e-18 6.779715e-19 6.745993e-19
2859 2.082279e-18 6.780752e-19 6.747043e-19
2860 2.081162e-18 6.781788e-19 6.748107e-19
2861 2.080031e-18 6.782838e-19 6.749170e-19
2862 2.078914e-18 6.783875e-19 6.750234e-19
2863 2.077796e-18 6.784912e-19 6.751297e-19
2864 2.076679e-18 6.785962e-19 6.752361e-19
2865 2.075562e-18 6.786998e-19 6.753424e-19
2866 2.074431e-18 6.788048e-19 6.754488e-19
2867 2.073314e-18 6.789098e-19 6.755565e-19
2868 2.072196e-18 6.790148e-19 6.756628e-19
2869 2.071092e-18 6.791185e-19 6.757705e-19
2870 2.069975e-18 6.792235e-19 6.758769e-19
2871 2.068858e-18 6.793298e-19 6.759845e-19
2872 2.068319e-18 6.794348e-19 6.760922e-19
2873 2.068346e-18 6.795398e-19 6.761986e-19
2874 2.068373e-18 6.796449e-19 6.763063e-19
2875 2.068400e-18 6.797512e-19 6.764140e-19
2876 2.068427e-18 6.798562e-19 6.765217e-19
2877 2.068467e-18 6.799626e-19 6.766307e-19
2878 2.068494e-18 6.800689e-19 6.767384e-19
2879 2.068521e-18 6.801739e-19 6.768461e-19
2880 2.068548e-18 6.802803e-19 6.769552e-19
2881 2.068589e-18 6.803866e-19 6.770629e-19
2882 2.068615e-18 6.804930e-19 6.771719e-19
2883 2.068642e-18 6.805993e-19 6.772809e-19
2884 2.068669e-18 6.807070e-19 6.773886e-19
2885 2.068710e-18 6.808133e-19 6.774977e-19
2886 2.068737e-18 6.809197e-19 6.776067e-19
2887 2.068764e-18 6.810274e-19 6.777158e-19
2888 2.068790e-18 6.811337e-19 6.778248e-19
2889 2.068817e-18 6.812414e-19 6.779352e-19
2890 2.068858e-18 6.813491e-19 6.780442e-19
2891 2.068885e-18 6.814555e-19 6.781533e-19
2892 2.068912e-18 6.815632e-19 6.782637e-19
2893 2.068939e-18 6.816709e-19 6.783727e-19
2894 2.068979e-18 6.817786e-19 6.784831e-19
2895 2.069006e-18 6.818876e-19 6.785935e-19
2896 2.069033e-18 6.819953e-19 6.787025e-19
2897 2.069060e-18 6.821030e-19 6.788129e-19
2898 2.069100e-18 6.822120e-19 6.789233e-19
2899 2.069127e-18 6.823197e-19 6.790337e-19
2900 2.069154e-18 6.824288e-19 6.791441e-19
2901 2.069181e-18 6.825365e-19 6.792558e-19
2902 2.069208e-18 6.826455e-19 6.793662e-19
2903 2.069248e-18 6.827546e-19 6.794766e-19
2904 2.069275e-18 6.828636e-19 6.795883e-19
2905 2.069302e-18 6.829726e-19 6.796987e-19
2906 2.069329e-18 6.830817e-19 6.798104e-19
2907 2.069369e-18 6.831907e-19 6.799222e-19
2908 2.069396e-18 6.833011e-19 6.800339e-19
2909 2.069423e-18 6.834102e-19 6.801456e-19
2910 2.069450e-18 6.835192e-19 6.802574e-19
2911 2.069490e-18 6.836296e-19 6.803691e-19
2912 2.068669e-18 6.837400e-19 6.804808e-19
2913 2.067000e-18 6.838490e-19 6.805926e-19
2914 2.065344e-18 6.839594e-19 6.807043e-19
2915 2.063675e-18 6.840698e-19 6.808174e-19
2916 2.062019e-18 6.841802e-19 6.809291e-19
2917 2.060363e-18 6.842906e-19 6.810422e-19
2918 2.058707e-18 6.844010e-19 6.811553e-19
2919 2.057052e-18 6.845113e-19 6.812670e-19
2920 2.055396e-18 6.846231e-19 6.813801e-19
2921 2.053740e-18 6.847335e-19 6.814932e-19
2922 2.052084e-18 6.848452e-19 6.816063e-19
2923 2.050442e-18 6.849556e-19 6.817193e-19
2924 2.048786e-18 6.850673e-19 6.818324e-19
2925 2.047144e-18 6.851791e-19 6.819468e-19
2926 2.045488e-18 6.852908e-19 6.820599e-19
2927 2.043845e-18 6.854012e-19 6.821730e-19
2928 2.042203e-18 6.855129e-19 6.822874e-19
2929 2.040561e-18 6.856260e-19 6.824005e-19
2930 2.038918e-18 6.857377e-19 6.825149e-19
2931 2.037276e-18 6.858495e-19 6.826294e-19
2932 2.035647e-18 6.859612e-19 6.827438e-19
2933 2.034005e-18 6.860743e-19 6.828582e-19
2934 2.032362e-18 6.861860e-19 6.829726e-19
2935 2.030734e-18 6.862991e-19 6.830871e-19
2936 2.029105e-18 6.864122e-19 6.832015e-19
2937 2.027462e-18 6.865239e-19 6.833159e-19
2938 2.025833e-18 6.866370e-19 6.834317e-19
2939 2.024204e-18 6.867501e-19 6.835461e-19
2940 2.022576e-18 6.868631e-19 6.836605e-19
2941 2.020947e-18 6.869762e-19 6.837763e-19
2942 2.019331e-18 6.870906e-19 6.838921e-19
2943 2.017702e-18 6.872037e-19 6.840079e-19
2944 2.016073e-18 6.873168e-19 6.841223e-19
2945 2.014458e-18 6.874312e-19 6.842381e-19
2946 2.012843e-18 6.875443e-19 6.843538e-19
2947 2.011214e-18 6.876587e-19 6.844710e-19
2948 2.009598e-18 6.877732e-19 6.845867e-19
2949 2.007983e-18 6.878876e-19 6.847025e-19
2950 2.006367e-18 6.880007e-19 6.848183e-19
2951 2.004752e-18 6.881151e-19 6.849354e-19
2952 2.003635e-18 6.882309e-19 6.850512e-19
2953 2.002988e-18 6.883453e-19 6.851683e-19
2954 2.002342e-18 6.884597e-19 6.852854e-19
2955 2.001710e-18 6.885742e-19 6.854012e-19
2956 2.001063e-18 6.886899e-19 6.855183e-19
2957 2.000431e-18 6.888044e-19 6.856354e-19
2958 1.999785e-18 6.889201e-19 6.857525e-19
2959 1.999152e-18 6.890346e-19 6.858697e-19
2960 1.998519e-18 6.891503e-19 6.859881e-19
2961 1.997873e-18 6.892661e-19 6.861052e-19
2962 1.997240e-18 6.893819e-19 6.862224e-19
2963 1.996594e-18 6.894976e-19 6.863408e-19
2964 1.995961e-18 6.896134e-19 6.864579e-19
2965 1.995329e-18 6.897292e-19 6.865764e-19
2966 1.994682e-18 6.898463e-19 6.866949e-19
2967 1.994050e-18 6.899621e-19 6.868133e-19
2968 1.993417e-18 6.900779e-19 6.869305e-19
2969 1.992771e-18 6.901950e-19 6.870489e-19
2970 1.992138e-18 6.903121e-19 6.871674e-19
2971 1.991505e-18 6.904279e-19 6.872872e-19
2972 1.990873e-18 6.905450e-19 6.874057e-19
2973 1.990227e-18 6.906621e-19 6.875241e-19
2974 1.989594e-18 6.907792e-19 6.876426e-19
2975 1.988961e-18 6.908963e-19 6.877624e-19
2976 1.988328e-18 6.910135e-19 6.878809e-19
2977 1.987682e-18 6.911306e-19 6.880007e-19
2978 1.987050e-18 6.912490e-19 6.881205e-19
2979 1.986417e-18 6.913662e-19 6.882403e-19
2980 1.985784e-18 6.914846e-19 6.883601e-19
2981 1.985151e-18 6.916017e-19 6.884799e-19
2982 1.984519e-18 6.917202e-19 6.885997e-19
2983 1.983886e-18 6.918387e-19 6.887195e-19
2984 1.983253e-18 6.919558e-19 6.888394e-19
2985 1.982621e-18 6.920743e-19 6.889592e-19
2986 1.981988e-18 6.921927e-19 6.890803e-19
2987 1.981342e-18 6.923112e-19 6.892001e-19
2988 1.980709e-18 6.924310e-19 6.893213e-19
2989 1.980076e-18 6.925495e-19 6.894411e-19
2990 1.979444e-18 6.926679e-19 6.895623e-19
2991 1.978811e-18 6.927877e-19 6.896834e-19
2992 1.978367e-18 6.929062e-19 6.898046e-19
2993 1.978097e-18 6.930260e-19 6.899257e-19
2994 1.977828e-18 6.931445e-19 6.900469e-19
2995 1.977559e-18 6.932643e-19 6.901680e-19
2996 1.977290e-18 6.933841e-19 6.902892e-19
2997 1.977020e-18 6.935039e-19 6.904117e-19
2998 1.976751e-18 6.936237e-19 6.905329e-19
2999 1.976482e-18 6.937435e-19 6.906554e-19
3000 1.976213e-18 6.938634e-19 6.907765e-19
3001 1.975943e-18 6.939845e-19 6.908990e-19
3002 1.975674e-18 6.941043e-19 6.910215e-19
3003 1.975405e-18 6.942241e-19 6.911427e-19
3004 1.975136e-18 6.943453e-19 6.912652e-19
3005 1.974866e-18 6.944664e-19 6.913877e-19
